,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2018-01-31 23:00:00+00:00,221.60500000000002,2278.255,0.0,0.0,1.44,6.5040000000000004,40.182,25.830000000000002,0.0,18.474,30.887999999999998
2018-01-31 23:30:00+00:00,218.5,1853.18,0.0,0.0,0.0,6.384,40.254,25.830000000000002,0.0,18.3,30.7065
2018-02-01 00:00:00+00:00,210.91,1787.03,0.0,0.0,1.1280000000000001,6.1080000000000005,40.17,25.830000000000002,0.0,17.952,31.427
2018-02-01 00:30:00+00:00,216.315,1932.805,0.0,0.0,0.0,5.868,40.230000000000004,25.830000000000002,0.0,18.0,31.9165
2018-02-01 01:00:00+00:00,218.155,2038.8899999999999,0.0,0.0,0.0,5.844,40.230000000000004,25.830000000000002,0.0,17.514,31.877999999999997
2018-02-01 01:30:00+00:00,221.72,1944.32,0.0,0.0,0.0,5.82,40.206,25.830000000000002,0.0,17.052,32.1915
2018-02-01 02:00:00+00:00,221.49,1914.185,0.0,0.0,0.0,5.688,40.182,25.830000000000002,0.0,17.616,31.988
2018-02-01 02:30:00+00:00,221.49,1955.345,0.0,0.0,0.0,5.64,40.224000000000004,25.830000000000002,0.0,17.544,31.107999999999997
2018-02-01 03:00:00+00:00,213.67000000000002,1915.655,0.0,0.0,0.0,5.7,40.158,25.830000000000002,0.0,17.274,31.438
2018-02-01 03:30:00+00:00,202.745,1818.635,0.0,0.0,0.0,5.5920000000000005,40.272,25.830000000000002,0.0,17.166,31.1135
2018-02-01 04:00:00+00:00,202.97500000000002,1773.31,0.0,0.0,0.0,5.388,40.248,25.830000000000002,0.0,17.886,31.344499999999996
2018-02-01 04:30:00+00:00,203.32000000000002,1692.215,0.0,0.0,0.0,5.376,40.188,25.830000000000002,0.0,18.138,31.141
2018-02-01 05:00:00+00:00,199.755,1763.7549999999999,0.0,0.0,0.0,5.448,40.194,25.830000000000002,0.0,18.816,31.691
2018-02-01 05:30:00+00:00,192.51000000000002,1903.6499999999999,60.27,0.0,0.0,5.436,40.236000000000004,25.830000000000002,0.0,19.272000000000002,31.657999999999998
2018-02-01 06:00:00+00:00,186.99,2159.92,127.10000000000001,0.0,0.0,6.876,40.230000000000004,25.830000000000002,0.0205,19.284,32.1475
2018-02-01 06:30:00+00:00,219.42000000000002,2562.7,230.42000000000002,0.0,0.0,6.696,40.164,25.830000000000002,0.0,19.44,31.877999999999997
2018-02-01 07:00:00+00:00,219.19,3288.39,392.37,0.0,3.708,6.588,40.17,25.830000000000002,0.0,18.93,32.339999999999996
2018-02-01 07:30:00+00:00,218.615,3916.08,391.55,0.0,4.344,6.36,40.128,25.830000000000002,0.246,18.87,34.006499999999996
2018-02-01 08:00:00+00:00,218.96,4045.44,393.19000000000005,0.0,8.028,6.708,40.146,25.830000000000002,6.0475,18.876,33.451
2018-02-01 08:30:00+00:00,219.07500000000002,4051.565,393.6,0.0,7.884,6.948,40.194,25.830000000000002,18.778000000000002,19.572,33.649
2018-02-01 09:00:00+00:00,218.845,4041.0299999999997,381.71000000000004,0.0,5.5680000000000005,6.816,40.152,25.830000000000002,34.440000000000005,19.956,33.863499999999995
2018-02-01 09:30:00+00:00,218.5,3996.685,393.19000000000005,0.0,5.496,6.888,40.206,25.830000000000002,48.79,19.608,33.808499999999995
2018-02-01 10:00:00+00:00,215.97,3903.585,394.01000000000005,0.0,4.116,6.432,40.206,25.830000000000002,62.115,19.416,35.409
2018-02-01 10:30:00+00:00,216.20000000000002,3687.985,393.19000000000005,0.0,3.6,6.828,40.158,25.830000000000002,77.285,19.722,35.409
2018-02-01 11:00:00+00:00,216.66,3542.455,393.6,0.0,6.3,5.844,40.104,25.830000000000002,84.05,19.05,36.553
2018-02-01 11:30:00+00:00,216.54500000000002,3485.125,394.01000000000005,0.0,3.6,5.808,40.248,25.830000000000002,87.535,18.990000000000002,36.7675
2018-02-01 12:00:00+00:00,218.04000000000002,3480.47,394.42,0.0,7.356,5.76,40.158,25.830000000000002,85.89500000000001,19.296,37.245999999999995
2018-02-01 12:30:00+00:00,217.925,3574.06,389.91,0.0,5.208,5.6160000000000005,40.248,25.830000000000002,82.61500000000001,18.87,37.3945
2018-02-01 13:00:00+00:00,213.785,3686.515,393.19000000000005,0.0,4.272,5.58,40.152,25.830000000000002,64.4725,18.816,36.9655
2018-02-01 13:30:00+00:00,217.81,3707.34,394.83000000000004,0.0,5.412,5.424,40.248,25.830000000000002,68.265,19.242,36.503499999999995
2018-02-01 14:00:00+00:00,217.69500000000002,3742.62,394.42,0.0,4.38,5.364,40.272,25.830000000000002,54.735,19.554000000000002,35.9755
2018-02-01 14:30:00+00:00,217.58,3827.6349999999998,453.05,0.0,4.236,5.376,40.254,25.830000000000002,41.0,19.044,35.8765
2018-02-01 15:00:00+00:00,218.27,3888.395,509.22,0.0,4.176,5.58,40.464,25.830000000000002,31.365000000000002,19.476,35.574
2018-02-01 15:30:00+00:00,219.88,3999.625,602.7,0.0,3.684,5.928,40.512,25.830000000000002,19.0855,19.308,35.937
2018-02-01 16:00:00+00:00,228.39000000000001,4132.905,682.6500000000001,0.0,3.672,6.684,40.554,25.830000000000002,8.1795,18.84,34.9525
2018-02-01 16:30:00+00:00,233.10500000000002,4412.695,717.5,0.0,3.612,8.124,40.62,25.830000000000002,1.1685,18.714,34.748999999999995
2018-02-01 17:00:00+00:00,232.99,4870.845,777.7700000000001,0.0,9.024000000000001,9.168000000000001,40.674,25.830000000000002,0.041,19.026,34.061499999999995
2018-02-01 17:30:00+00:00,232.3,5078.36,751.5300000000001,0.0,17.028,9.384,40.782000000000004,25.830000000000002,0.0615,18.468,34.7985
2018-02-01 18:00:00+00:00,232.41500000000002,5069.05,765.47,0.0,18.576,9.444,40.848,25.830000000000002,0.041,19.998,33.643499999999996
2018-02-01 18:30:00+00:00,232.875,5045.285,777.7700000000001,0.0,9.276,10.272,41.004,25.830000000000002,0.0,20.286,33.8745
2018-02-01 19:00:00+00:00,232.53,4875.99,767.9300000000001,0.0,5.784,11.124,41.094,25.830000000000002,0.0,20.088,34.463
2018-02-01 19:30:00+00:00,232.76000000000002,4688.8099999999995,585.48,0.0,9.192,10.452,41.112,25.830000000000002,0.0,19.98,34.364
2018-02-01 20:00:00+00:00,232.645,4582.725,486.26000000000005,0.0,4.284,9.084,41.262,25.830000000000002,0.0,20.376,34.0285
2018-02-01 20:30:00+00:00,232.53,4321.3099999999995,172.61,0.0,3.8280000000000003,9.120000000000001,41.316,25.830000000000002,0.0,20.574,34.32
2018-02-01 21:00:00+00:00,232.76000000000002,4060.63,1.23,0.0,5.1000000000000005,8.700000000000001,41.412,25.830000000000002,0.0,20.490000000000002,33.4785
2018-02-01 21:30:00+00:00,232.41500000000002,3447.64,0.0,0.0,3.9,7.128,41.562,25.830000000000002,0.0,20.43,33.7095
2018-02-01 22:00:00+00:00,217.69500000000002,2945.6349999999998,0.0,0.0,5.292,6.456,41.628,25.830000000000002,0.0,20.472,33.2255
2018-02-01 22:30:00+00:00,218.5,2397.325,0.0,0.0,4.44,6.756,41.712,25.830000000000002,0.0,19.86,32.791
2018-02-01 23:00:00+00:00,166.63500000000002,2175.6,0.0,0.0,0.552,7.0200000000000005,41.730000000000004,25.830000000000002,0.0,19.488,32.1695
2018-02-01 23:30:00+00:00,163.53,2013.165,0.0,0.0,0.012,6.096,41.676,25.830000000000002,0.0,19.806,32.4445
2018-02-02 00:00:00+00:00,159.16,1957.305,0.0,0.0,0.0,5.688,41.688,25.830000000000002,0.0,19.968,31.558999999999997
2018-02-02 00:30:00+00:00,164.565,1999.2,0.0,0.0,0.0,5.7,41.688,25.830000000000002,0.0,20.55,31.4105
2018-02-02 01:00:00+00:00,164.335,2069.515,0.0,0.0,0.0,5.832,41.67,25.830000000000002,0.0,20.808,30.822
2018-02-02 01:30:00+00:00,168.245,2037.42,0.0,0.0,0.0,5.748,41.646,25.830000000000002,0.0,20.652,29.413999999999998
2018-02-02 02:00:00+00:00,166.405,2025.6599999999999,0.0,0.0,0.0,5.748,41.664,25.830000000000002,0.0,20.238,28.776
2018-02-02 02:30:00+00:00,171.465,1994.545,0.0,0.0,0.0,5.772,41.676,25.830000000000002,0.0,20.352,28.456999999999997
2018-02-02 03:00:00+00:00,183.77,1952.895,0.8200000000000001,0.0,0.0,5.688,41.694,25.830000000000002,0.0,20.436,27.543999999999997
2018-02-02 03:30:00+00:00,157.205,1880.62,9.84,0.0,0.0,5.712,41.718,25.830000000000002,0.0,20.058,26.927999999999997
2018-02-02 04:00:00+00:00,153.29500000000002,1925.945,19.68,0.0,0.0,5.736,41.838,25.830000000000002,0.0,19.506,25.2395
2018-02-02 04:30:00+00:00,153.18,1979.845,29.520000000000003,0.0,0.0,5.688,41.67,25.830000000000002,0.0,19.53,25.102
2018-02-02 05:00:00+00:00,152.95000000000002,2147.425,39.77,0.0,0.0,5.6160000000000005,41.766,25.830000000000002,0.0,19.206,23.770999999999997
2018-02-02 05:30:00+00:00,153.525,2275.315,47.970000000000006,0.0,0.0,5.688,41.694,25.830000000000002,0.0,19.302,23.7655
2018-02-02 06:00:00+00:00,153.065,2549.96,168.92000000000002,0.0,0.54,6.204,41.7,25.830000000000002,0.041,18.354,23.561999999999998
2018-02-02 06:30:00+00:00,167.555,3250.415,318.98,0.0,0.084,6.396,41.730000000000004,25.830000000000002,0.0205,17.028,21.724999999999998
2018-02-02 07:00:00+00:00,225.51500000000001,4047.645,504.3,0.0,5.208,7.524,41.754,25.830000000000002,0.0,16.596,19.816499999999998
2018-02-02 07:30:00+00:00,232.53,4754.47,649.85,0.0,11.94,8.028,41.730000000000004,25.830000000000002,0.10250000000000001,16.746,17.996
2018-02-02 08:00:00+00:00,232.99,4991.14,742.9200000000001,0.0,9.540000000000001,8.256,41.718,25.830000000000002,3.0545,16.236,16.643
2018-02-02 08:30:00+00:00,232.53,5211.64,799.5000000000001,0.0,7.548,8.256,41.538000000000004,25.830000000000002,11.931000000000001,15.012,15.5155
2018-02-02 09:00:00+00:00,232.76000000000002,5257.455,820.82,0.0,5.5440000000000005,10.896,41.232,25.830000000000002,24.395,14.928,14.6025
2018-02-02 09:30:00+00:00,158.35500000000002,5288.325,845.83,0.0,9.156,11.004,41.202,25.830000000000002,38.95,15.132,14.255999999999998
2018-02-02 10:00:00+00:00,158.47,5298.86,856.49,0.0,7.2,10.764,41.214,25.830000000000002,52.275000000000006,15.282,12.446499999999999
2018-02-02 10:30:00+00:00,159.16,5250.105,861.0000000000001,0.0,4.488,9.444,41.244,25.830000000000002,65.395,15.714,12.160499999999999
2018-02-02 11:00:00+00:00,158.815,5358.885,813.44,0.0,4.68,8.916,41.244,25.830000000000002,75.85000000000001,14.946,10.889999999999999
2018-02-02 11:30:00+00:00,158.70000000000002,5279.995,866.33,0.0,4.692,8.304,41.28,25.830000000000002,80.77000000000001,14.346,10.527
2018-02-02 12:00:00+00:00,159.04500000000002,5349.085,988.9200000000001,0.0,5.796,8.028,41.208,25.830000000000002,76.67,13.032,9.641499999999999
2018-02-02 12:30:00+00:00,159.275,5500.74,1054.93,0.0,3.936,6.912,41.28,25.830000000000002,70.11,11.928,9.383
2018-02-02 13:00:00+00:00,158.93,5444.88,1136.52,0.0,4.08,6.792,40.746,25.830000000000002,68.2035,11.124,8.623999999999999
2018-02-02 13:30:00+00:00,158.93,5542.1449999999995,1119.71,0.0,6.54,6.828,40.014,25.830000000000002,58.425000000000004,11.658,8.7285
2018-02-02 14:00:00+00:00,158.815,5598.25,1220.16,0.0,5.76,6.816,39.768,25.830000000000002,50.43,12.342,7.6945
2018-02-02 14:30:00+00:00,158.815,5782.245,1259.52,0.0,3.72,6.924,39.81,25.830000000000002,41.82,10.83,7.3095
