,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
2017-02-01 00:00:00+01:00,25.3,368.18,425.32,0.733,0.192,0.216,22.8,72.16000000000001,,12.91108,0.297
2017-02-01 00:15:00+01:00,25.3,373.1,424.83,0.733,0.192,0.216,22.116,72.16000000000001,,12.91108,0.34099999999999997
2017-02-01 00:30:00+01:00,25.3,355.06,412.58,0.0,0.192,0.216,21.468,72.16000000000001,,13.833300000000001,0.46199999999999997
2017-02-01 00:45:00+01:00,25.76,347.68,402.78,0.0,0.192,0.216,20.892,72.16000000000001,,14.75552,0.43999999999999995
2017-02-01 01:00:00+01:00,25.53,366.54,396.9,0.0,0.192,0.216,20.484,72.98,,13.833300000000001,0.363
2017-02-01 01:15:00+01:00,25.76,350.96000000000004,398.86,0.0,0.192,0.216,19.908,72.98,,14.75552,0.286
2017-02-01 01:30:00+01:00,25.3,344.40000000000003,404.25,0.0,0.192,0.216,19.332,72.98,,13.833300000000001,0.308
2017-02-01 01:45:00+01:00,24.150000000000002,345.22,401.31,0.0,0.192,0.216,18.78,72.98,,12.91108,0.374
2017-02-01 02:00:00+01:00,22.080000000000002,364.08000000000004,386.12,0.0,0.192,0.216,18.228,72.98,,11.98886,0.484
2017-02-01 02:15:00+01:00,20.01,364.90000000000003,381.71,0.0,0.192,0.216,17.544,72.98,,11.98886,0.517
2017-02-01 02:30:00+01:00,19.55,348.5,394.45,0.0,0.192,0.216,17.136,72.98,,12.91108,0.572
2017-02-01 02:45:00+01:00,19.55,346.86,392.49,0.0,0.192,0.216,17.004,65.60000000000001,,11.98886,0.572
2017-02-01 03:00:00+01:00,19.32,344.40000000000003,395.92,0.0,0.192,0.216,17.016000000000002,65.60000000000001,,11.98886,0.528
2017-02-01 03:15:00+01:00,19.32,332.92,399.84,0.0,0.192,0.216,16.992,65.60000000000001,,12.91108,0.46199999999999997
2017-02-01 03:30:00+01:00,19.09,331.28000000000003,396.9,0.0,0.192,0.216,17.004,65.60000000000001,,11.98886,0.38499999999999995
2017-02-01 03:45:00+01:00,19.32,330.46000000000004,392.0,0.0,0.192,0.216,16.992,65.60000000000001,,11.98886,0.297
2017-02-01 04:00:00+01:00,19.32,330.46000000000004,385.63,0.0,0.192,0.216,17.004,66.42,,12.91108,0.253
2017-02-01 04:15:00+01:00,19.32,339.48,394.45,0.0,0.192,0.216,16.98,66.42,,13.833300000000001,0.242
2017-02-01 04:30:00+01:00,19.78,356.70000000000005,382.69,0.733,0.192,0.216,16.98,66.42,,11.98886,0.19799999999999998
2017-02-01 04:45:00+01:00,20.7,366.54,379.26,0.0,0.192,0.216,16.968,66.42,,11.06664,0.187
2017-02-01 05:00:00+01:00,20.93,353.42,354.76,0.0,0.192,0.216,16.944,74.62,,11.98886,0.154
2017-02-01 05:15:00+01:00,22.310000000000002,341.94,398.86,0.733,0.192,0.216,16.956,74.62,,12.91108,0.09899999999999999
2017-02-01 05:30:00+01:00,24.380000000000003,351.78000000000003,441.98,0.733,0.192,0.216,16.944,74.62,,12.91108,0.05499999999999999
2017-02-01 05:45:00+01:00,25.3,366.54,521.85,0.733,0.192,0.216,16.92,74.62,,12.91108,0.022
2017-02-01 06:00:00+01:00,25.53,341.12,429.73,0.733,0.192,0.216,16.92,74.62,,12.91108,0.011
2017-02-01 06:15:00+01:00,25.53,340.3,470.4,0.733,0.192,0.216,16.932,74.62,,12.91108,0.0
2017-02-01 06:30:00+01:00,25.76,359.16,524.79,0.733,0.192,0.216,16.944,74.62,,12.91108,0.0
2017-02-01 06:45:00+01:00,25.53,369.82000000000005,573.79,0.733,0.192,0.216,16.944,74.62,,12.91108,0.011
2017-02-01 07:00:00+01:00,25.3,357.52000000000004,504.7,0.0,0.192,0.216,16.896,74.62,,12.91108,0.044
2017-02-01 07:15:00+01:00,25.53,367.36,487.55,0.0,0.192,0.216,16.932,74.62,,13.833300000000001,0.077
2017-02-01 07:30:00+01:00,24.61,368.18,495.39,0.0,0.192,0.216,16.92,74.62,,12.91108,0.077
2017-02-01 07:45:00+01:00,24.84,367.36,495.39,0.0,0.192,0.216,16.92,74.62,,11.98886,0.022
2017-02-01 08:00:00+01:00,25.3,364.08000000000004,490.49,0.0,0.192,0.216,16.908,73.80000000000001,,11.98886,0.011
2017-02-01 08:15:00+01:00,25.53,362.44000000000005,468.44,0.0,0.192,0.216,16.92,73.80000000000001,,12.91108,0.0
2017-02-01 08:30:00+01:00,25.3,364.08000000000004,504.21,0.0,0.192,0.216,16.92,73.80000000000001,,11.98886,0.0
2017-02-01 08:45:00+01:00,24.84,365.72,519.4,0.0,0.192,0.216,16.908,73.80000000000001,,12.91108,0.011
2017-02-01 09:00:00+01:00,24.150000000000002,355.88000000000005,494.40999999999997,0.0,0.192,0.216,16.92,75.44000000000001,,12.91108,0.011
2017-02-01 09:15:00+01:00,24.84,356.70000000000005,491.96,0.0,0.192,0.216,16.956,75.44000000000001,,12.91108,0.011
2017-02-01 09:30:00+01:00,25.3,355.06,504.21,0.0,0.192,0.216,16.944,75.44000000000001,,12.91108,0.011
2017-02-01 09:45:00+01:00,25.53,350.96000000000004,517.93,0.0,0.192,0.216,16.956,75.44000000000001,,14.75552,0.011
2017-02-01 10:00:00+01:00,25.76,337.02000000000004,497.84,0.0,0.192,0.216,16.956,74.62,,12.91108,0.0
2017-02-01 10:15:00+01:00,25.990000000000002,329.64000000000004,513.52,0.0,0.192,0.216,16.956,74.62,,11.98886,0.0
2017-02-01 10:30:00+01:00,25.990000000000002,332.1,526.75,0.733,0.192,0.216,16.956,74.62,,11.98886,0.0
