,date,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
0,2016-06-01 00:00:00+02:00,300.0,1546.0,1.0,115.0,,7098.0,1782.0,41034.0,0.0,171.0,2044.0
1,2016-06-01 01:00:00+02:00,302.0,1236.0,1.0,115.0,,7117.0,1359.0,40824.0,0.0,173.0,1913.0
2,2016-06-01 02:00:00+02:00,303.0,1217.0,1.0,116.0,,7055.0,1216.0,40692.0,0.0,172.0,1800.0
3,2016-06-01 03:00:00+02:00,303.0,1228.0,1.0,118.0,,7033.0,1130.0,39646.0,0.0,166.0,1769.0
4,2016-06-01 04:00:00+02:00,307.0,1243.0,1.0,119.0,,7051.0,1111.0,39810.0,0.0,162.0,1662.0
5,2016-06-01 05:00:00+02:00,310.0,1363.0,1.0,118.0,,7065.0,1394.0,40443.0,30.0,161.0,1589.0
6,2016-06-01 06:00:00+02:00,306.0,1910.0,1.0,118.0,,7083.0,1793.0,41640.0,97.0,159.0,1567.0
7,2016-06-01 07:00:00+02:00,307.0,2544.0,1.0,117.0,690.0,7145.0,1971.0,41978.0,305.0,160.0,1596.0
8,2016-06-01 08:00:00+02:00,302.0,2786.0,1.0,116.0,1336.0,7186.0,2176.0,42156.0,654.0,159.0,1633.0
9,2016-06-01 09:00:00+02:00,310.0,3051.0,1.0,115.0,2135.0,7243.0,2141.0,42241.0,1015.0,158.0,1592.0
10,2016-06-01 10:00:00+02:00,307.0,3358.0,1.0,115.0,2465.0,7182.0,1925.0,42176.0,1351.0,159.0,1480.0
11,2016-06-01 11:00:00+02:00,310.0,3320.0,1.0,115.0,2280.0,7152.0,1973.0,42008.0,1687.0,160.0,1413.0
12,2016-06-01 12:00:00+02:00,310.0,3414.0,1.0,117.0,2244.0,7109.0,1793.0,41995.0,1925.0,169.0,1357.0
13,2016-06-01 13:00:00+02:00,308.0,3453.0,1.0,117.0,2125.0,6973.0,1977.0,42058.0,2044.0,160.0,1405.0
14,2016-06-01 14:00:00+02:00,309.0,2662.0,1.0,116.0,1668.0,6951.0,2193.0,42059.0,2039.0,162.0,1443.0
15,2016-06-01 15:00:00+02:00,310.0,2456.0,1.0,116.0,1167.0,6910.0,1708.0,41918.0,1926.0,165.0,1555.0
16,2016-06-01 16:00:00+02:00,310.0,2376.0,1.0,114.0,879.0,7024.0,1597.0,41705.0,1700.0,165.0,1706.0
17,2016-06-01 17:00:00+02:00,310.0,2296.0,1.0,115.0,324.0,7099.0,1724.0,41363.0,1372.0,164.0,1946.0
18,2016-06-01 18:00:00+02:00,310.0,2468.0,1.0,117.0,476.0,7080.0,1937.0,41688.0,861.0,163.0,2161.0
19,2016-06-01 19:00:00+02:00,310.0,2594.0,1.0,117.0,927.0,7100.0,2080.0,41703.0,466.0,159.0,2243.0
20,2016-06-01 20:00:00+02:00,310.0,2544.0,1.0,116.0,378.0,7150.0,1889.0,41470.0,190.0,159.0,2284.0
21,2016-06-01 21:00:00+02:00,307.0,2421.0,1.0,115.0,,7228.0,1757.0,41116.0,65.0,162.0,2350.0
22,2016-06-01 22:00:00+02:00,285.0,2422.0,1.0,115.0,57.0,7140.0,1630.0,40359.0,0.0,163.0,2354.0
23,2016-06-01 23:00:00+02:00,276.0,2380.0,1.0,115.0,545.0,7127.0,1682.0,39384.0,0.0,164.0,2446.0
24,2016-06-02 00:00:00+02:00,279.0,2412.0,1.0,111.0,173.0,7093.0,2100.0,39762.0,0.0,165.0,2606.0
25,2016-06-02 01:00:00+02:00,286.0,2155.0,1.0,111.0,,7037.0,1848.0,39760.0,0.0,165.0,2733.0
26,2016-06-02 02:00:00+02:00,300.0,1442.0,1.0,113.0,,6938.0,1586.0,39367.0,0.0,165.0,2928.0
27,2016-06-02 03:00:00+02:00,304.0,1227.0,1.0,114.0,,6936.0,1321.0,38629.0,0.0,165.0,2943.0
28,2016-06-02 04:00:00+02:00,304.0,1210.0,1.0,113.0,,6898.0,1096.0,38216.0,0.0,164.0,3045.0
29,2016-06-02 05:00:00+02:00,304.0,1207.0,1.0,112.0,,6827.0,1083.0,38407.0,28.0,164.0,3195.0
30,2016-06-02 06:00:00+02:00,304.0,1220.0,1.0,113.0,,6877.0,1367.0,39303.0,99.0,162.0,3268.0
31,2016-06-02 07:00:00+02:00,304.0,1342.0,1.0,113.0,,6934.0,1819.0,40410.0,327.0,163.0,3440.0
32,2016-06-02 08:00:00+02:00,304.0,1451.0,1.0,113.0,,6961.0,1998.0,41210.0,755.0,164.0,3469.0
33,2016-06-02 09:00:00+02:00,304.0,1372.0,1.0,263.0,425.0,7128.0,2247.0,41258.0,1307.0,164.0,3498.0
34,2016-06-02 10:00:00+02:00,300.0,1377.0,1.0,276.0,1076.0,7221.0,2554.0,41386.0,1923.0,164.0,3580.0
35,2016-06-02 11:00:00+02:00,300.0,1514.0,1.0,136.0,1048.0,7129.0,2607.0,41198.0,2299.0,160.0,3674.0
36,2016-06-02 12:00:00+02:00,296.0,1529.0,1.0,113.0,1368.0,7090.0,2683.0,41122.0,2492.0,165.0,3700.0
37,2016-06-02 13:00:00+02:00,299.0,1407.0,1.0,112.0,1631.0,6945.0,2436.0,41079.0,2428.0,165.0,3644.0
38,2016-06-02 14:00:00+02:00,298.0,1510.0,1.0,112.0,2198.0,6770.0,2643.0,40576.0,2272.0,165.0,3560.0
39,2016-06-02 15:00:00+02:00,298.0,1366.0,1.0,111.0,914.0,6905.0,2409.0,40176.0,2212.0,166.0,3416.0
