,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2016-04-01 00:00:00+02:00,3.504,1.272,13.32,35.832,0.0,0.16499999999999998
2016-04-01 01:00:00+02:00,3.0,1.272,12.624,35.88,0.0,0.187
2016-04-01 02:00:00+02:00,1.824,1.272,12.48,35.868,0.0,0.19799999999999998
2016-04-01 03:00:00+02:00,2.448,1.272,13.152000000000001,35.844,0.0,0.19799999999999998
2016-04-01 04:00:00+02:00,2.184,1.272,14.16,35.868,0.0,0.121
2016-04-01 05:00:00+02:00,3.336,1.272,16.896,35.916000000000004,0.0,0.09899999999999999
2016-04-01 06:00:00+02:00,18.408,1.272,25.896,35.892,0.0,0.088
2016-04-01 07:00:00+02:00,34.224000000000004,1.272,46.32,35.916000000000004,0.041,0.077
2016-04-01 08:00:00+02:00,38.52,0.96,55.248000000000005,35.952,0.369,0.066
2016-04-01 09:00:00+02:00,40.536,1.32,57.984,35.964,1.1480000000000001,0.066
2016-04-01 10:00:00+02:00,31.656000000000002,1.368,24.024,23.976,2.46,0.05499999999999999
2016-04-01 11:00:00+02:00,33.768,1.368,57.120000000000005,35.94,3.854,0.077
2016-04-01 12:00:00+02:00,29.736,1.344,39.624,35.904,3.5260000000000002,0.066
2016-04-01 13:00:00+02:00,24.672,1.32,31.896,35.94,3.444,0.077
2016-04-01 14:00:00+02:00,22.92,1.344,32.424,35.94,3.7720000000000002,0.077
2016-04-01 15:00:00+02:00,4.2,1.368,14.064,35.892,3.7310000000000003,0.066
2016-04-01 16:00:00+02:00,4.248,1.3920000000000001,13.968,35.892,2.829,0.077
2016-04-01 17:00:00+02:00,5.376,1.3920000000000001,14.736,35.916000000000004,1.558,0.077
2016-04-01 18:00:00+02:00,8.568,1.3920000000000001,18.408,35.952,0.6970000000000001,0.077
2016-04-01 19:00:00+02:00,16.848,1.3920000000000001,25.032,36.0,0.123,0.121
2016-04-01 20:00:00+02:00,19.992,1.416,33.768,35.976,0.0,0.154
2016-04-01 21:00:00+02:00,20.976,1.416,32.28,36.048,0.0,0.143
2016-04-01 22:00:00+02:00,18.912,1.416,29.04,36.012,0.0,0.187
2016-04-01 23:00:00+02:00,12.36,1.416,15.84,35.964,0.0,0.143
2016-04-02 00:00:00+02:00,18.072,1.416,18.072,36.0,0.0,0.077
2016-04-02 01:00:00+02:00,9.0,1.44,15.072000000000001,36.012,0.0,0.05499999999999999
2016-04-02 02:00:00+02:00,2.424,1.416,18.024,36.024,0.0,0.033
2016-04-02 03:00:00+02:00,2.232,1.416,18.168,36.012,0.0,0.044
2016-04-02 04:00:00+02:00,1.368,1.3920000000000001,16.752,36.036,0.0,0.05499999999999999
2016-04-02 05:00:00+02:00,2.016,1.344,17.28,36.0,0.0,0.088
2016-04-02 06:00:00+02:00,5.064,1.344,18.432000000000002,35.964,0.0,0.10999999999999999
2016-04-02 07:00:00+02:00,5.496,1.344,15.264000000000001,35.988,0.082,0.121
2016-04-02 08:00:00+02:00,6.5040000000000004,1.344,20.208000000000002,35.988,0.533,0.10999999999999999
