,date,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
0,2016-03-01 00:00:00+01:00,69.92,2603.37,464.12000000000006,191.313,25.56,154.32,79.848,641.28,0.0,79.31092000000002,15.334000000000001
1,2016-03-01 01:00:00+01:00,66.7,2487.24,465.7600000000001,188.38099999999997,,150.912,52.968,640.872,0.0,80.23314,13.75
2,2016-03-01 02:00:00+01:00,67.16,2319.66,455.1,189.114,,149.54399999999998,63.336000000000006,641.22,0.0,81.15536,13.024000000000001
3,2016-03-01 03:00:00+01:00,67.16,2206.47,446.08,189.114,,152.784,59.136,642.552,0.0,81.15536,13.508
4,2016-03-01 04:00:00+01:00,66.47,2185.89,527.26,189.114,,152.28,55.24800000000001,640.02,0.0,82.99980000000002,14.619000000000002
5,2016-03-01 05:00:00+01:00,66.47,2335.83,605.1600000000002,189.114,,154.15200000000004,86.52,644.172,0.0,82.07758000000001,16.401
6,2016-03-01 06:00:00+01:00,66.47,2952.25,680.6,189.114,9.552,157.536,90.936,639.744,0.0,75.62204,19.448
7,2016-03-01 07:00:00+01:00,66.01,3340.82,735.5400000000002,189.114,59.04,159.0,106.60799999999999,641.928,5.0840000000000005,78.3887,24.145
8,2016-03-01 08:00:00+01:00,66.47,3415.79,766.7,189.114,63.623999999999995,163.27200000000002,103.75200000000001,643.872,26.322000000000006,80.23314,29.425
9,2016-03-01 09:00:00+01:00,66.47,3406.97,760.1400000000001,187.648,56.496,164.25599999999997,105.88799999999999,643.164,63.71400000000001,75.62204,32.78
10,2016-03-01 10:00:00+01:00,66.47,3348.17,878.22,187.648,52.272,161.64,100.39200000000001,643.8240000000002,95.94,69.1665,37.433
11,2016-03-01 11:00:00+01:00,66.47,3370.71,920.86,187.648,43.70399999999999,160.632,102.50399999999999,644.436,111.192,70.08872000000001,42.108000000000004
12,2016-03-01 12:00:00+01:00,67.16,3356.99,926.6,188.38099999999997,41.856,161.88,102.48,643.4159999999999,113.201,74.69981999999999,48.93899999999999
13,2016-03-01 13:00:00+01:00,67.39,3304.07,808.5200000000002,188.38099999999997,26.136,159.36,87.624,640.788,109.22399999999999,71.93316,54.714
14,2016-03-01 14:00:00+01:00,67.16,3178.63,671.58,187.648,17.567999999999998,153.792,78.624,641.928,93.931,73.7776,59.961000000000006
15,2016-03-01 15:00:00+01:00,69.0,3111.5,444.44000000000005,189.114,5.376,147.6,54.84,640.86,71.668,76.54426000000002,65.62599999999999
16,2016-03-01 16:00:00+01:00,70.38000000000002,3136.98,447.72,189.114,,150.888,66.072,640.836,43.00899999999999,77.46648,68.40899999999999
17,2016-03-01 17:00:00+01:00,70.38000000000002,3276.63,451.82000000000005,189.114,6.336,154.82399999999998,76.608,640.7520000000002,14.062999999999999,79.31092000000002,67.969
18,2016-03-01 18:00:00+01:00,70.15,3361.4,449.36,189.114,29.808000000000003,160.8,85.34400000000002,640.5,2.6239999999999997,79.31092000000002,67.199
19,2016-03-01 19:00:00+01:00,70.15,3420.2,451.82000000000005,188.38099999999997,83.208,167.4,114.912,643.5,0.0,80.23314,67.14399999999999
20,2016-03-01 20:00:00+01:00,70.15,3367.28,447.72,193.512,34.391999999999996,164.25599999999997,92.832,643.464,0.0,81.15536,67.03399999999999
21,2016-03-01 21:00:00+01:00,70.38000000000002,2998.8,453.46,193.512,9.48,159.192,59.61600000000001,637.068,0.0,82.99980000000002,68.189
22,2016-03-01 22:00:00+01:00,70.38000000000002,2355.43,457.56000000000006,193.512,18.576,150.864,58.08,631.356,0.0,85.76646000000002,68.354
23,2016-03-01 23:00:00+01:00,70.38000000000002,2004.59,344.4000000000001,192.77900000000002,,143.496,51.048,629.856,0.0,87.6109,67.155
24,2016-03-02 00:00:00+01:00,70.38000000000002,1565.55,242.72000000000003,189.114,,140.64,44.568000000000005,630.54,0.0,88.53312,66.627
25,2016-03-02 01:00:00+01:00,70.38000000000002,1283.8,239.44000000000003,189.114,,135.936,27.552,609.504,0.0,89.45534,67.958
26,2016-03-02 02:00:00+01:00,70.38000000000002,1284.78,245.18,188.38099999999997,,134.208,20.304,597.48,0.0,89.45534,67.60600000000001
27,2016-03-02 03:00:00+01:00,70.38000000000002,1283.8,241.08,189.114,,131.424,16.632,580.932,0.0,89.45534,64.449
28,2016-03-02 04:00:00+01:00,70.15,1288.7,242.72000000000003,188.38099999999997,,130.248,15.912,575.808,0.0,87.6109,66.517
29,2016-03-02 05:00:00+01:00,70.15,1288.21,245.18,191.313,,133.72799999999998,23.544,593.28,0.0,87.6109,68.66199999999999
30,2016-03-02 06:00:00+01:00,70.15,1277.92,451.82000000000005,190.58,,140.28,57.192,615.924,0.0,86.68868,68.86
31,2016-03-02 07:00:00+01:00,70.15,1571.92,873.3000000000002,190.58,21.648000000000003,152.56799999999998,86.16,631.488,4.3870000000000005,85.76646000000002,69.74
