,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2018-06-01 00:00:00+02:00,59.57,2924.1200000000003,99.47,61.25,271.42,4.398,0.0,2.544,0.72,40.764,86.92,,0.0,15.67774,0.176
2018-06-01 01:00:00+02:00,59.34,2864.26,97.02,62.72,268.14000000000004,4.398,0.0,2.568,0.6960000000000001,40.800000000000004,87.74000000000001,,0.0,15.67774,0.154
2018-06-01 02:00:00+02:00,59.34,2781.44,97.51,63.21,268.96000000000004,4.398,0.312,2.568,0.6960000000000001,40.836,87.74000000000001,,0.0,15.67774,0.154
2018-06-01 03:00:00+02:00,59.57,2807.6800000000003,99.96,63.21,273.06,4.398,0.024,2.568,0.6960000000000001,40.896,88.56,,0.0,15.67774,0.132
2018-06-01 04:00:00+02:00,59.34,2806.0400000000004,98.0,63.21,273.06,4.398,0.0,2.568,0.6960000000000001,40.992,88.56,,0.123,15.67774,0.19799999999999998
2018-06-01 05:00:00+02:00,59.34,2792.1000000000004,96.53,63.21,272.24,4.398,1.6560000000000001,2.568,0.6960000000000001,41.004,88.56,,1.066,15.67774,0.242
2018-06-01 06:00:00+02:00,59.34,2824.0800000000004,95.06,70.56,265.68,4.398,0.28800000000000003,2.496,1.008,40.956,91.84,,5.166,15.67774,0.187
2018-06-01 07:00:00+02:00,59.11,2897.88,98.0,75.46,278.8,4.398,13.8,2.232,4.44,40.956,100.86000000000001,,14.514000000000001,15.67774,0.176
2018-06-01 08:00:00+02:00,59.11,2924.94,101.42999999999999,75.46,284.54,4.398,4.5120000000000005,1.92,6.816,40.956,104.96000000000001,,26.773,15.67774,0.10999999999999999
2018-06-01 09:00:00+02:00,59.11,2947.0800000000004,102.41,75.95,272.24,4.398,2.352,2.064,3.84,40.896,105.78,,36.121,15.67774,0.132
2018-06-01 10:00:00+02:00,59.800000000000004,2938.88,103.88,73.99,260.76000000000005,4.398,1.416,2.2800000000000002,2.3040000000000003,40.764,103.32000000000001,,42.558,15.67774,0.187
2018-06-01 11:00:00+02:00,60.49,2906.0800000000004,101.42999999999999,71.05,263.22,4.398,1.728,2.3040000000000003,2.136,40.74,100.86000000000001,,44.813,15.67774,0.187
2018-06-01 12:00:00+02:00,60.03,2888.0400000000004,103.88,70.56,263.22,4.398,1.416,2.544,0.96,40.752,98.4,,43.132000000000005,15.67774,0.176
2018-06-01 13:00:00+02:00,60.720000000000006,2924.1200000000003,103.39,69.09,268.14000000000004,4.398,1.992,2.592,0.6960000000000001,40.74,94.30000000000001,,37.187000000000005,15.67774,0.308
2018-06-01 14:00:00+02:00,60.260000000000005,2906.0800000000004,99.47,69.09,279.62,4.398,1.488,2.592,0.6960000000000001,40.716,94.30000000000001,,29.643,15.67774,0.407
2018-06-01 15:00:00+02:00,59.800000000000004,2961.84,101.92,69.09,287.82000000000005,4.398,1.848,2.64,0.6960000000000001,40.764,95.94000000000001,,20.623,15.67774,0.473
2018-06-01 16:00:00+02:00,60.49,2894.6000000000004,100.45,69.09,280.44,4.398,1.8960000000000001,2.568,0.864,40.788000000000004,95.94000000000001,,14.924000000000001,15.67774,0.627
2018-06-01 17:00:00+02:00,61.18,2892.1400000000003,95.55,70.07,277.16,4.398,4.248,2.424,1.2,40.812,90.2,,11.644,15.67774,0.46199999999999997
2018-06-01 18:00:00+02:00,61.410000000000004,2874.92,96.53,71.53999999999999,278.8,4.398,0.312,2.064,3.504,40.800000000000004,90.2,,8.528,15.67774,0.319
2018-06-01 19:00:00+02:00,61.64,2865.9,98.0,73.01,273.06,4.398,0.0,2.088,3.12,40.812,96.76,,4.3870000000000005,15.67774,0.34099999999999997
2018-06-01 20:00:00+02:00,61.410000000000004,2994.6400000000003,98.0,73.5,246.82000000000002,4.398,0.0,2.112,3.024,40.824,97.58000000000001,,1.1480000000000001,15.67774,0.374
2018-06-01 21:00:00+02:00,61.18,3015.1400000000003,99.96,68.6,241.9,4.398,0.0,2.016,4.152,40.86,92.66000000000001,,0.533,15.67774,0.429
2018-06-01 22:00:00+02:00,60.95,2950.36,98.0,63.21,241.9,4.398,0.0,2.424,1.2,40.884,87.74000000000001,,0.0,15.67774,0.594
2018-06-01 23:00:00+02:00,60.720000000000006,2809.32,100.94,63.21,243.54000000000002,4.398,4.008,2.424,1.176,40.944,86.92,,0.0,15.67774,0.737
2018-06-02 00:00:00+02:00,53.36,2783.0800000000004,100.94,63.21,160.72,5.131,0.0,2.52,0.864,40.956,87.74000000000001,,0.0,18.4444,0.748
2018-06-02 01:00:00+02:00,53.36,2788.0,99.47,63.21,136.94,5.131,0.0,2.52,0.864,40.980000000000004,87.74000000000001,,0.0,18.4444,0.6709999999999999
2018-06-02 02:00:00+02:00,53.36,2726.5,98.98,63.21,135.3,5.131,0.0,2.088,3.336,41.016,86.92,,0.0,18.4444,0.627
2018-06-02 03:00:00+02:00,53.13,2651.0600000000004,98.0,63.21,137.76000000000002,5.131,2.568,2.064,3.48,41.028,86.92,,0.0,18.4444,0.594
2018-06-02 04:00:00+02:00,53.36,2760.94,98.98,63.21,138.58,5.131,0.0,2.496,0.936,41.028,86.92,,0.5740000000000001,18.4444,0.583
2018-06-02 05:00:00+02:00,53.59,2774.88,98.0,63.21,138.58,5.131,0.0,2.496,0.888,41.064,86.92,,1.0250000000000001,18.4444,0.605
2018-06-02 06:00:00+02:00,53.36,2723.2200000000003,98.49,63.699999999999996,137.76000000000002,5.131,1.728,2.544,1.1280000000000001,41.088,88.56,,4.3870000000000005,18.4444,0.5609999999999999
2018-06-02 07:00:00+02:00,53.13,2753.5600000000004,98.49,67.13,137.76000000000002,5.131,1.344,2.352,3.048,41.076,95.12,,14.104000000000001,18.4444,0.517
2018-06-02 08:00:00+02:00,53.36,2721.5800000000004,98.49,68.11,136.12,5.131,0.0,2.112,3.216,40.992,97.58000000000001,,28.905,18.4444,0.45099999999999996
2018-06-02 09:00:00+02:00,53.13,2677.3,98.0,69.09,136.12,5.131,0.0,2.136,3.024,40.968,100.04,,42.558,18.4444,0.319
2018-06-02 10:00:00+02:00,52.900000000000006,2633.02,98.98,67.62,136.94,5.131,0.0,2.52,1.08,40.872,95.12,,49.733000000000004,18.4444,0.297
2018-06-02 11:00:00+02:00,52.67,2711.7400000000002,99.96,65.66,136.94,5.131,0.0,2.568,0.864,40.812,95.12,,49.651,18.4444,0.39599999999999996
2018-06-02 12:00:00+02:00,52.900000000000006,2723.2200000000003,99.96,65.17,136.12,5.131,0.0,2.568,0.864,40.812,94.30000000000001,,48.093,18.4444,0.45099999999999996
2018-06-02 13:00:00+02:00,52.900000000000006,2717.48,103.88,65.66,136.12,5.131,0.0,2.544,0.864,40.836,95.94000000000001,,46.658,18.4444,0.5389999999999999
2018-06-02 14:00:00+02:00,52.900000000000006,2673.2000000000003,100.45,65.17,134.48000000000002,5.131,0.0,2.544,0.864,40.872,95.12,,43.296,18.4444,0.5499999999999999
2018-06-02 15:00:00+02:00,52.900000000000006,2674.02,100.94,64.19,135.3,5.131,0.528,2.544,1.032,40.848,92.66000000000001,,39.237,18.4444,0.638
2018-06-02 16:00:00+02:00,54.28,2675.6600000000003,99.47,64.19,135.3,5.131,0.07200000000000001,2.52,1.032,40.884,92.66000000000001,,33.661,18.4444,0.715
2018-06-02 17:00:00+02:00,57.04,2673.2000000000003,98.98,67.62,128.74,5.131,0.0,2.472,1.032,40.872,93.48,,23.165000000000003,18.4444,0.748
2018-06-02 18:00:00+02:00,57.96,2675.6600000000003,98.98,69.58,125.46000000000001,5.131,1.848,2.016,3.864,40.884,99.22000000000001,,11.562000000000001,18.4444,0.7809999999999999
2018-06-02 19:00:00+02:00,57.5,2698.6200000000003,98.98,71.53999999999999,134.48000000000002,5.131,2.064,2.424,1.1520000000000001,40.824,104.96000000000001,,4.059,18.4444,0.715
2018-06-02 20:00:00+02:00,57.730000000000004,2765.86,98.98,72.03,139.4,5.131,8.472,1.968,4.632,40.800000000000004,105.78,,1.312,18.4444,0.869
2018-06-02 21:00:00+02:00,58.88,2799.48,98.49,65.66,136.12,5.131,3.432,2.016,4.08,40.812,95.94000000000001,,0.533,18.4444,0.9019999999999999
2018-06-02 22:00:00+02:00,57.04,2815.0600000000004,97.51,63.699999999999996,135.3,5.131,0.336,2.064,3.528,40.824,87.74000000000001,,0.0,18.4444,0.825
2018-06-02 23:00:00+02:00,57.27,2712.5600000000004,98.0,63.699999999999996,134.48000000000002,5.131,0.0,2.064,3.552,40.884,87.74000000000001,,0.0,18.4444,0.484
2018-06-03 00:00:00+02:00,56.120000000000005,2705.1800000000003,98.0,63.21,136.94,5.131,0.0,1.992,4.296,40.92,86.92,,0.0,18.4444,0.27499999999999997
2018-06-03 01:00:00+02:00,56.120000000000005,2708.46,97.02,63.21,135.3,5.131,0.624,2.544,0.768,40.956,86.92,,0.0,18.4444,0.319
2018-06-03 02:00:00+02:00,55.660000000000004,2581.36,96.53,63.21,144.32000000000002,5.131,3.864,2.568,0.672,40.968,86.92,,0.0,18.4444,0.319
2018-06-03 03:00:00+02:00,56.120000000000005,2669.92,96.53,63.21,145.96,5.131,0.984,2.568,0.6960000000000001,41.016,86.10000000000001,,0.0,18.4444,0.352
2018-06-03 04:00:00+02:00,56.35,2706.82,99.47,63.21,144.32000000000002,5.131,0.0,2.568,0.6960000000000001,41.064,86.92,,0.5740000000000001,18.4444,0.352
2018-06-03 05:00:00+02:00,56.120000000000005,2627.28,97.51,62.72,141.04000000000002,5.131,0.0,2.568,0.6960000000000001,41.112,86.10000000000001,,1.189,18.4444,0.363
2018-06-03 06:00:00+02:00,56.120000000000005,2562.5,100.94,63.21,137.76000000000002,5.131,0.0,2.616,0.864,41.136,87.74000000000001,,5.0840000000000005,18.4444,0.308
2018-06-03 07:00:00+02:00,54.97,2612.52,99.96,67.62,133.66,5.131,0.0,2.688,1.056,41.136,95.12,,14.063,18.4444,0.242
2018-06-03 08:00:00+02:00,55.43,2686.32,100.45,69.58,138.58,5.131,0.0,2.496,1.08,41.1,100.04,,25.584,18.4444,0.19799999999999998
2018-06-03 09:00:00+02:00,56.120000000000005,2602.6800000000003,98.0,70.07,138.58,5.131,3.864,2.544,0.864,41.04,101.68,,33.128,18.4444,0.154
2018-06-03 10:00:00+02:00,55.89,2592.84,99.47,69.09,149.24,5.131,2.208,2.64,0.672,40.992,99.22000000000001,,37.474000000000004,18.4444,0.154
2018-06-03 11:00:00+02:00,55.43,2630.5600000000004,101.42999999999999,65.66,151.70000000000002,5.131,2.928,2.64,0.672,40.932,95.94000000000001,,39.032000000000004,18.4444,0.176
2018-06-03 12:00:00+02:00,53.82,2596.94,100.45,65.17,150.06,5.131,0.0,2.64,0.672,40.848,94.30000000000001,,41.246,18.4444,0.21999999999999997
2018-06-03 13:00:00+02:00,53.82,2624.82,102.89999999999999,64.19,151.70000000000002,5.131,0.0,2.592,0.672,40.812,92.66000000000001,,41.656,18.4444,0.23099999999999998
2018-06-03 14:00:00+02:00,53.59,2569.0600000000004,99.47,63.699999999999996,148.42000000000002,5.131,0.0,2.568,0.792,40.824,93.48,,38.786,18.4444,0.23099999999999998
2018-06-03 15:00:00+02:00,53.82,2583.82,101.42999999999999,63.21,147.60000000000002,5.131,0.0,2.544,0.984,40.752,90.2,,35.014,18.4444,0.264
2018-06-03 16:00:00+02:00,53.59,2536.26,98.98,62.72,138.58,5.131,0.0,2.544,0.984,40.74,88.56,,32.759,18.4444,0.253
2018-06-03 17:00:00+02:00,53.82,2578.9,98.49,67.62,124.64000000000001,5.131,0.0,2.424,1.176,40.74,91.84,,23.616,18.4444,0.209
2018-06-03 18:00:00+02:00,53.59,2614.98,101.42999999999999,68.11,127.10000000000001,5.131,0.168,2.088,3.2880000000000003,40.776,95.12,,12.3,18.4444,0.19799999999999998
2018-06-03 19:00:00+02:00,53.59,2490.34,100.94,71.05,127.92000000000002,5.131,7.272,1.872,6.744,40.800000000000004,103.32000000000001,,4.551,18.4444,0.16499999999999998
2018-06-03 20:00:00+02:00,55.660000000000004,2458.36,98.49,71.53999999999999,125.46000000000001,5.131,7.632000000000001,1.824,9.0,40.788000000000004,104.14000000000001,,1.3940000000000001,18.4444,0.176
2018-06-03 21:00:00+02:00,54.97,2469.02,98.49,66.64,125.46000000000001,5.131,7.632000000000001,1.848,7.272,40.86,99.22000000000001,,0.533,18.4444,0.19799999999999998
2018-06-03 22:00:00+02:00,56.35,2476.4,98.0,63.21,127.10000000000001,5.131,6.984,2.064,3.432,40.896,87.74000000000001,,0.0,18.4444,0.143
2018-06-03 23:00:00+02:00,56.35,2482.1400000000003,96.03999999999999,63.21,130.38000000000002,5.131,5.976,2.448,1.056,40.92,86.92,,0.0,18.4444,0.09899999999999999
2018-06-04 00:00:00+02:00,56.35,2519.04,99.96,63.21,118.9,5.131,0.048,2.568,0.648,40.932,86.92,,0.0,18.4444,0.066
2018-06-04 01:00:00+02:00,56.35,2525.6000000000004,100.94,62.72,123.00000000000001,5.131,0.0,2.568,0.648,41.016,86.92,,0.0,18.4444,0.05499999999999999
2018-06-04 02:00:00+02:00,56.35,2535.44,100.94,63.21,127.92000000000002,5.131,0.0,2.568,0.648,41.04,86.92,,0.0,18.4444,0.05499999999999999
2018-06-04 03:00:00+02:00,56.35,2513.3,101.42999999999999,63.21,127.92000000000002,5.131,0.0,2.568,0.624,41.052,86.92,,0.0,18.4444,0.044
2018-06-04 04:00:00+02:00,56.35,2525.6000000000004,99.96,63.21,128.74,5.131,0.0,2.592,0.624,41.088,87.74000000000001,,0.5740000000000001,18.4444,0.044
2018-06-04 05:00:00+02:00,54.74,2522.32,100.45,67.13,128.74,5.131,0.0,2.592,0.624,41.172000000000004,87.74000000000001,,1.2710000000000001,18.4444,0.066
2018-06-04 06:00:00+02:00,56.35,2550.2000000000003,101.42999999999999,71.05,132.02,5.131,0.456,2.3040000000000003,2.2800000000000002,41.208,91.84,,5.453,18.4444,0.077
2018-06-04 07:00:00+02:00,56.35,2678.1200000000003,102.89999999999999,76.92999999999999,135.3,5.131,17.232,2.112,6.912,41.160000000000004,102.50000000000001,,16.031000000000002,18.4444,0.05499999999999999
2018-06-04 08:00:00+02:00,56.35,2760.94,100.94,76.92999999999999,139.4,5.131,11.112,1.824,10.152000000000001,41.088,104.96000000000001,,30.668000000000003,18.4444,0.033
2018-06-04 09:00:00+02:00,56.580000000000005,2778.98,101.42999999999999,74.48,140.22,5.131,11.16,1.824,10.200000000000001,41.016,98.4,,42.599000000000004,18.4444,0.022
2018-06-04 10:00:00+02:00,55.43,2799.48,98.98,71.53999999999999,140.22,5.131,1.752,2.2560000000000002,2.496,40.944,94.30000000000001,,49.897000000000006,18.4444,0.022
2018-06-04 11:00:00+02:00,56.120000000000005,2648.6000000000004,99.47,69.09,142.68,5.131,3.576,2.472,1.248,40.908,93.48,,54.325,18.4444,0.022
2018-06-04 12:00:00+02:00,56.580000000000005,2609.2400000000002,100.94,67.62,136.12,5.131,4.248,2.616,0.744,40.908,89.38000000000001,,55.555,18.4444,0.044
2018-06-04 13:00:00+02:00,56.580000000000005,2629.7400000000002,104.37,69.09,137.76000000000002,5.131,3.48,2.592,0.72,40.896,93.48,,54.448,18.4444,0.05499999999999999
2018-06-04 14:00:00+02:00,55.43,2561.6800000000003,105.35,68.6,136.94,5.131,4.392,2.568,0.768,40.848,93.48,,50.43,18.4444,0.088
2018-06-04 15:00:00+02:00,54.510000000000005,2608.42,108.28999999999999,67.62,138.58,5.131,4.272,2.616,0.768,40.800000000000004,91.02000000000001,,43.952000000000005,18.4444,0.10999999999999999
2018-06-04 16:00:00+02:00,54.510000000000005,2532.98,107.8,67.62,136.94,5.131,3.192,2.568,0.936,40.800000000000004,91.02000000000001,,33.825,18.4444,0.16499999999999998
2018-06-04 17:00:00+02:00,54.74,2584.6400000000003,107.8,70.56,141.86,5.131,3.456,2.496,0.936,40.776,93.48,,23.288,18.4444,0.209
2018-06-04 18:00:00+02:00,53.82,2519.04,103.88,73.01,137.76000000000002,5.131,10.032,1.848,7.296,40.716,95.94000000000001,,12.136000000000001,18.4444,0.242
2018-06-04 19:00:00+02:00,54.28,2524.78,103.39,74.48,137.76000000000002,5.131,9.456,1.752,13.32,40.68,100.86000000000001,,4.141,18.4444,0.23099999999999998
2018-06-04 20:00:00+02:00,53.36,2308.3,101.42999999999999,74.97,127.92000000000002,5.131,8.784,1.752,13.056000000000001,40.668,101.68,,0.8200000000000001,18.4444,0.27499999999999997
2018-06-04 21:00:00+02:00,53.59,2342.7400000000002,102.41,69.09,127.92000000000002,5.131,2.136,1.848,7.848,40.74,93.48,,0.082,18.4444,0.297
2018-06-04 22:00:00+02:00,53.59,2387.84,106.33,66.64,129.56,5.131,2.088,1.944,5.256,40.764,86.10000000000001,,0.0,18.4444,0.242
2018-06-04 23:00:00+02:00,55.89,2435.4,106.33,62.72,123.00000000000001,5.131,2.2560000000000002,1.992,4.344,40.812,86.10000000000001,,0.0,18.4444,0.143
2018-06-05 00:00:00+02:00,55.89,2506.7400000000002,103.39,63.21,128.74,5.131,0.0,2.376,1.008,40.86,86.92,,0.0,18.4444,0.143
2018-06-05 01:00:00+02:00,56.580000000000005,2610.88,104.86,62.72,129.56,5.131,0.0,2.4,0.912,40.908,86.10000000000001,,0.0,18.4444,0.187
2018-06-05 02:00:00+02:00,56.580000000000005,2606.78,103.88,63.21,122.18,5.131,0.0,2.4,0.888,40.944,86.92,,0.0,18.4444,0.253
2018-06-05 03:00:00+02:00,56.120000000000005,2665.82,104.37,63.21,124.64000000000001,5.131,0.0,2.496,0.6,40.932,86.92,,0.0,18.4444,0.242
2018-06-05 04:00:00+02:00,56.120000000000005,2669.1000000000004,102.89999999999999,62.23,133.66,5.131,0.0,2.496,0.6,40.980000000000004,85.28,,0.082,18.4444,0.286
2018-06-05 05:00:00+02:00,54.510000000000005,2648.6000000000004,102.89999999999999,66.15,133.66,5.131,0.0,2.496,0.6,41.028,85.28,,0.902,18.4444,0.264
2018-06-05 06:00:00+02:00,54.97,2690.42,104.37,71.53999999999999,134.48000000000002,5.131,0.40800000000000003,2.328,1.272,41.004,92.66000000000001,,5.125,18.4444,0.19799999999999998
2018-06-05 07:00:00+02:00,56.35,2719.94,103.88,77.42,123.82000000000001,5.131,15.576,2.208,3.336,40.980000000000004,105.78,,14.965,18.4444,0.143
2018-06-05 08:00:00+02:00,56.580000000000005,2766.6800000000003,105.84,76.44,128.74,5.131,18.744,1.992,3.504,40.908,106.60000000000001,,29.397000000000002,18.4444,0.09899999999999999
2018-06-05 09:00:00+02:00,56.580000000000005,2753.5600000000004,110.74,74.97,145.14000000000001,8.796,13.776,2.016,3.168,40.824,102.50000000000001,,42.230000000000004,18.4444,0.10999999999999999
2018-06-05 10:00:00+02:00,54.97,2662.5400000000004,110.25,71.05,141.04000000000002,5.131,8.928,2.088,2.856,40.728,94.30000000000001,,48.462,18.4444,0.143
2018-06-05 11:00:00+02:00,56.35,2656.8,105.35,68.6,140.22,5.131,3.7680000000000002,2.376,1.224,40.68,92.66000000000001,,49.897000000000006,18.4444,0.286
2018-06-05 12:00:00+02:00,56.580000000000005,2665.82,110.74,68.11,141.04000000000002,5.131,0.0,2.472,0.912,40.692,92.66000000000001,,48.38,18.4444,0.34099999999999997
2018-06-05 13:00:00+02:00,56.580000000000005,2702.7200000000003,110.25,68.11,140.22,5.131,0.0,2.424,0.912,40.74,92.66000000000001,,46.412,18.4444,0.43999999999999995
2018-06-05 14:00:00+02:00,56.580000000000005,2625.6400000000003,103.88,67.13,141.04000000000002,5.131,0.0,2.424,0.912,40.704,91.84,,45.018,18.4444,0.528
2018-06-05 15:00:00+02:00,56.35,2617.44,105.84,66.64,136.94,5.131,0.0,2.472,0.888,40.704,91.84,,41.082,18.4444,0.5609999999999999
2018-06-05 16:00:00+02:00,56.580000000000005,2675.6600000000003,105.84,66.64,135.3,5.131,0.0,2.424,1.056,40.716,91.02000000000001,,32.882,18.4444,0.605
2018-06-05 17:00:00+02:00,56.580000000000005,2723.2200000000003,104.86,69.58,137.76000000000002,5.131,0.0,2.352,1.056,40.656,91.84,,22.304000000000002,18.4444,0.594
2018-06-05 18:00:00+02:00,56.81,2769.1400000000003,103.39,72.03,139.4,5.131,0.0,2.4,0.888,40.644,95.12,,11.111,18.4444,0.583
2018-06-05 19:00:00+02:00,56.120000000000005,2804.4,103.39,73.99,139.4,5.131,0.0,1.968,3.432,40.68,102.50000000000001,,4.018,18.4444,0.517
