,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2017-07-01 00:00:00+02:00,185.22,34.68,284.232,9.020000000000001,1.144
2017-07-01 01:00:00+02:00,183.75,34.68,268.872,9.020000000000001,1.1769999999999998
2017-07-01 02:00:00+02:00,185.22,34.776,253.44,9.020000000000001,1.21
2017-07-01 03:00:00+02:00,185.22,34.752,250.704,9.020000000000001,1.331
2017-07-01 04:00:00+02:00,185.71,34.800000000000004,252.36,9.020000000000001,1.1989999999999998
2017-07-01 05:00:00+02:00,184.24,34.632,268.704,9.020000000000001,1.331
2017-07-01 06:00:00+02:00,184.24,34.512,285.81600000000003,9.020000000000001,1.474
2017-07-01 07:00:00+02:00,184.73,34.776,297.672,9.020000000000001,1.3199999999999998
2017-07-01 08:00:00+02:00,185.22,34.416000000000004,302.616,9.020000000000001,1.155
2017-07-01 09:00:00+02:00,181.29999999999998,34.296,310.824,9.020000000000001,1.023
2017-07-01 10:00:00+02:00,184.24,34.128,313.488,9.020000000000001,0.8799999999999999
2017-07-01 11:00:00+02:00,185.71,34.272,315.72,9.020000000000001,0.858
2017-07-01 12:00:00+02:00,187.67,34.32,311.37600000000003,9.020000000000001,0.9129999999999999
2017-07-01 13:00:00+02:00,185.71,34.512,305.856,9.020000000000001,0.869
2017-07-01 14:00:00+02:00,186.69,34.176,304.32,9.020000000000001,0.8909999999999999
2017-07-01 15:00:00+02:00,187.67,34.152,304.2,9.020000000000001,0.957
2017-07-01 16:00:00+02:00,187.67,34.464,304.608,9.020000000000001,0.99
2017-07-01 17:00:00+02:00,187.18,34.632,312.696,9.020000000000001,1.144
2017-07-01 18:00:00+02:00,187.67,34.344,313.248,9.020000000000001,1.276
2017-07-01 19:00:00+02:00,186.2,34.416000000000004,309.984,9.020000000000001,1.4849999999999999
2017-07-01 20:00:00+02:00,183.75,34.392,300.86400000000003,9.020000000000001,1.7489999999999999
2017-07-01 21:00:00+02:00,184.73,34.392,299.28000000000003,9.020000000000001,1.5619999999999998
2017-07-01 22:00:00+02:00,185.71,34.08,291.168,9.020000000000001,0.946
2017-07-01 23:00:00+02:00,186.69,34.056,277.872,9.020000000000001,0.8909999999999999
2017-07-02 00:00:00+02:00,186.2,32.304,262.944,9.020000000000001,0.8799999999999999
2017-07-02 01:00:00+02:00,188.65,32.304,214.032,9.020000000000001,0.8029999999999999
2017-07-02 02:00:00+02:00,190.60999999999999,32.4,197.256,9.020000000000001,0.825
2017-07-02 03:00:00+02:00,188.65,32.448,192.0,9.020000000000001,1.166
2017-07-02 04:00:00+02:00,187.67,32.112,155.4,9.020000000000001,1.21
2017-07-02 05:00:00+02:00,186.2,32.52,150.84,9.020000000000001,1.1219999999999999
2017-07-02 06:00:00+02:00,187.18,32.448,165.312,9.020000000000001,1.408
2017-07-02 07:00:00+02:00,188.65,32.52,224.232,9.020000000000001,2.068
2017-07-02 08:00:00+02:00,184.73,32.160000000000004,245.808,9.020000000000001,2.145
2017-07-02 09:00:00+02:00,180.32,32.688,270.79200000000003,9.020000000000001,2.541
2017-07-02 10:00:00+02:00,182.28,32.352000000000004,265.44,9.020000000000001,2.904
2017-07-02 11:00:00+02:00,178.85,32.352000000000004,263.35200000000003,9.020000000000001,2.772
2017-07-02 12:00:00+02:00,180.81,32.256,250.824,9.020000000000001,2.8489999999999998
2017-07-02 13:00:00+02:00,176.4,32.496,247.24800000000002,8.200000000000001,3.0909999999999997
2017-07-02 14:00:00+02:00,174.93,32.568,234.192,8.200000000000001,2.8489999999999998
2017-07-02 15:00:00+02:00,176.4,32.52,225.048,8.200000000000001,2.706
2017-07-02 16:00:00+02:00,178.35999999999999,32.712,219.168,8.200000000000001,2.4419999999999997
2017-07-02 17:00:00+02:00,180.32,33.096000000000004,228.696,8.200000000000001,3.0469999999999997
2017-07-02 18:00:00+02:00,182.77,32.976,263.952,8.200000000000001,3.388
2017-07-02 19:00:00+02:00,183.26,33.168,277.104,8.200000000000001,3.2449999999999997
2017-07-02 20:00:00+02:00,182.77,33.192,286.824,8.200000000000001,2.9259999999999997
2017-07-02 21:00:00+02:00,173.95,32.736000000000004,289.608,8.200000000000001,2.893
2017-07-02 22:00:00+02:00,174.44,33.048,279.384,8.200000000000001,2.5959999999999996
2017-07-02 23:00:00+02:00,175.42,33.0,278.688,8.200000000000001,2.332
2017-07-03 00:00:00+02:00,174.93,32.352000000000004,247.584,8.200000000000001,2.31
2017-07-03 01:00:00+02:00,179.82999999999998,32.688,224.66400000000002,8.200000000000001,1.9469999999999998
2017-07-03 02:00:00+02:00,181.79,32.568,218.448,8.200000000000001,1.6829999999999998
2017-07-03 03:00:00+02:00,181.29999999999998,32.160000000000004,220.032,8.200000000000001,1.2979999999999998
2017-07-03 04:00:00+02:00,179.82999999999998,32.016,220.68,8.200000000000001,1.188
2017-07-03 05:00:00+02:00,178.85,31.848,240.624,8.200000000000001,0.814
2017-07-03 06:00:00+02:00,170.52,32.448,292.848,8.200000000000001,0.847
2017-07-03 07:00:00+02:00,169.04999999999998,32.712,333.024,8.200000000000001,0.748
2017-07-03 08:00:00+02:00,172.48,32.76,343.056,8.200000000000001,0.484
2017-07-03 09:00:00+02:00,173.46,33.288000000000004,346.992,8.200000000000001,0.5609999999999999
2017-07-03 10:00:00+02:00,174.93,33.84,352.704,8.200000000000001,0.869
2017-07-03 11:00:00+02:00,173.46,33.576,351.168,8.200000000000001,0.869
2017-07-03 12:00:00+02:00,172.48,33.672000000000004,347.784,8.200000000000001,0.7809999999999999
2017-07-03 13:00:00+02:00,173.46,33.984,355.92,8.200000000000001,0.616
2017-07-03 14:00:00+02:00,173.95,33.528,349.728,8.200000000000001,0.704
2017-07-03 15:00:00+02:00,172.48,33.384,340.56,8.200000000000001,0.9129999999999999
2017-07-03 16:00:00+02:00,168.56,33.192,339.144,8.200000000000001,1.1989999999999998
2017-07-03 17:00:00+02:00,171.01,33.432,343.824,8.200000000000001,1.408
2017-07-03 18:00:00+02:00,169.54,33.144,332.52,8.200000000000001,1.518
2017-07-03 19:00:00+02:00,169.04999999999998,33.336,332.88,8.200000000000001,1.5839999999999999
2017-07-03 20:00:00+02:00,171.01,32.928,329.736,8.200000000000001,1.5839999999999999
2017-07-03 21:00:00+02:00,170.03,32.496,323.208,8.200000000000001,1.496
2017-07-03 22:00:00+02:00,171.01,32.472,318.96,9.020000000000001,1.397
2017-07-03 23:00:00+02:00,171.01,32.52,308.592,9.020000000000001,1.4629999999999999
2017-07-04 00:00:00+02:00,182.28,33.048,289.392,9.020000000000001,1.3419999999999999
2017-07-04 01:00:00+02:00,180.32,33.048,277.08,9.020000000000001,1.353
2017-07-04 02:00:00+02:00,179.82999999999998,32.952,263.016,9.020000000000001,1.353
2017-07-04 03:00:00+02:00,181.29999999999998,32.76,255.792,9.020000000000001,1.287
2017-07-04 04:00:00+02:00,179.82999999999998,32.616,248.088,9.020000000000001,1.166
2017-07-04 05:00:00+02:00,180.81,32.832,258.88800000000003,9.020000000000001,1.089
2017-07-04 06:00:00+02:00,179.34,33.432,307.464,9.020000000000001,1.023
2017-07-04 07:00:00+02:00,179.82999999999998,33.12,334.08,9.020000000000001,1.144
2017-07-04 08:00:00+02:00,178.85,32.808,346.2,9.020000000000001,1.353
2017-07-04 09:00:00+02:00,179.82999999999998,32.616,351.648,9.020000000000001,1.4189999999999998
2017-07-04 10:00:00+02:00,177.87,32.256,356.688,9.020000000000001,1.7489999999999999
2017-07-04 11:00:00+02:00,166.10999999999999,32.232,346.464,9.020000000000001,2.09
2017-07-04 12:00:00+02:00,166.10999999999999,32.376,342.0,9.020000000000001,2.4419999999999997
2017-07-04 13:00:00+02:00,166.6,32.472,345.91200000000003,9.020000000000001,2.651
2017-07-04 14:00:00+02:00,165.13,32.256,349.008,9.020000000000001,2.8489999999999998
