,date,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
0,2015-10-01 00:00:00+02:00,3836,17991,,767,14763,195,18,391,1306,38,9332,3302,61,0,358,106,6369
1,2015-10-01 00:15:00+02:00,3834,17957,,764,14446,189,18,39,1304,30,9334,3231,55,0,352,98,6253
2,2015-10-01 00:30:00+02:00,3827,17985,,761,14272,187,18,345,1299,87,9329,3066,54,0,354,87,6048
3,2015-10-01 00:45:00+02:00,3827,18065,,760,14193,189,18,36,1304,77,9318,2866,54,0,358,82,5984
4,2015-10-01 01:00:00+02:00,3824,18302,,766,14132,188,18,36,1300,103,9361,3092,53,0,356,88,5748
5,2015-10-01 01:15:00+02:00,3820,18290,,768,14100,189,18,367,1298,63,9340,3021,54,0,335,91,5577
6,2015-10-01 01:30:00+02:00,3818,18275,,768,14035,189,18,367,1299,60,9342,3191,54,0,336,94,5405
7,2015-10-01 01:45:00+02:00,3817,18256,,766,13904,188,18,369,1297,54,9342,3042,54,0,355,96,5261
8,2015-10-01 02:00:00+02:00,3815,18288,,764,13800,188,18,34,1287,112,9363,3066,54,0,344,100,5142
9,2015-10-01 02:15:00+02:00,3817,18257,,764,13930,187,18,365,1284,66,9348,3016,54,0,351,108,5005
10,2015-10-01 02:30:00+02:00,3820,18275,,764,14045,188,18,341,1282,93,9362,3055,53,0,356,102,4939
11,2015-10-01 02:45:00+02:00,3823,18286,,795,14215,187,19,367,1278,62,9344,3154,54,0,356,102,4833
12,2015-10-01 03:00:00+02:00,3834,18334,,815,14196,188,19,391,1275,65,9361,3170,54,0,351,107,4730
13,2015-10-01 03:15:00+02:00,3844,18340,,848,14268,188,19,39,1268,61,9353,3291,54,0,353,105,4613
14,2015-10-01 03:30:00+02:00,3846,18343,,870,14260,187,19,39,1262,68,9362,3385,60,0,349,88,4569
15,2015-10-01 03:45:00+02:00,3843,18341,,871,14285,185,18,38,1259,74,9365,3444,64,0,341,72,4564
16,2015-10-01 04:00:00+02:00,3839,18257,,886,14423,186,18,38,1262,67,9355,3245,64,0,345,71,4582
17,2015-10-01 04:15:00+02:00,3839,18256,,928,14575,185,18,38,1259,75,9359,3231,66,0,342,76,4596
18,2015-10-01 04:30:00+02:00,3838,18272,,943,14732,184,18,38,1255,98,9362,3103,73,0,332,68,4653
19,2015-10-01 04:45:00+02:00,3842,18176,,950,15022,184,18,38,1251,93,9355,3387,75,0,336,69,4659
20,2015-10-01 05:00:00+02:00,3851,18045,,952,15457,184,18,38,1246,110,9346,3734,75,0,339,80,4640
21,2015-10-01 05:15:00+02:00,3871,18044,,1026,15818,184,18,38,1241,112,9352,3799,75,0,332,94,4648
22,2015-10-01 05:30:00+02:00,3874,18084,,1031,16072,184,18,38,1239,117,9365,3987,75,0,334,111,4718
23,2015-10-01 05:45:00+02:00,3876,18170,,1040,16618,183,18,260,1236,159,9370,4468,75,0,330,130,4751
24,2015-10-01 06:00:00+02:00,3888,18348,,1085,17099,182,18,465,1227,148,9377,4844,75,0,338,141,4801
25,2015-10-01 06:15:00+02:00,3892,18404,,1147,17307,182,18,954,1226,117,9381,4829,75,0,337,128,4877
26,2015-10-01 06:30:00+02:00,3880,18425,,1152,17475,183,16,2148,1218,167,9390,5121,75,1,338,115,4932
27,2015-10-01 06:45:00+02:00,3879,18413,,1153,17620,182,13,2982,1213,172,9395,5338,75,1,346,117,4913
28,2015-10-01 07:00:00+02:00,3876,18298,,1156,17610,182,13,3355,1195,146,9385,5208,75,18,344,154,4813
29,2015-10-01 07:15:00+02:00,3876,18257,,1163,17623,182,13,3647,1192,146,9393,5360,75,127,344,174,4821
30,2015-10-01 07:30:00+02:00,3867,18195,,1175,17609,182,13,3656,1185,139,9389,5472,75,562,339,177,4826
31,2015-10-01 07:45:00+02:00,3864,18190,,1182,17603,182,13,3572,1184,158,9393,5472,75,1407,346,157,4806
32,2015-10-01 08:00:00+02:00,3836,18216,,1208,17560,182,13,4065,1182,247,9390,5438,75,2654,354,152,4640
33,2015-10-01 08:15:00+02:00,3838,18185,,1192,17551,183,13,3526,1185,263,9399,5381,75,4130,345,174,4455
34,2015-10-01 08:30:00+02:00,3833,18192,,1176,17564,185,12,2449,1184,219,9397,5213,71,5749,348,163,4338
35,2015-10-01 08:45:00+02:00,3834,18141,,1200,17485,185,12,1378,1188,95,9400,5062,72,7435,348,183,4151
36,2015-10-01 09:00:00+02:00,3841,17807,,1175,17323,185,12,1761,1193,204,9399,5124,75,9118,349,201,3899
37,2015-10-01 09:15:00+02:00,3830,17747,,1177,17223,184,11,1252,1195,103,9392,5111,75,10913,362,227,3683
38,2015-10-01 09:30:00+02:00,3812,17708,,1136,17019,184,11,552,1189,93,9381,5138,75,12639,358,211,3415
39,2015-10-01 09:45:00+02:00,3811,17676,,1103,16559,185,11,157,1189,81,9352,4932,75,14429,348,227,3166
40,2015-10-01 10:00:00+02:00,3816,17531,,1037,16394,184,11,1481,1192,193,9383,4782,74,16006,354,260,2918
41,2015-10-01 10:15:00+02:00,3817,17408,,1028,16141,183,11,710,1194,84,9380,4696,73,17517,365,243,2890
42,2015-10-01 10:30:00+02:00,3813,17389,,1029,15729,183,10,127,1191,69,9364,4651,73,18826,363,246,2905
43,2015-10-01 10:45:00+02:00,3815,17386,,1026,15324,183,10,608,1191,65,9347,4388,73,20033,360,231,3082
44,2015-10-01 11:00:00+02:00,3794,17092,,1022,14682,184,11,910,1187,83,9363,4421,73,21085,364,227,3266
45,2015-10-01 11:15:00+02:00,3791,17008,,1019,14340,183,11,816,1194,53,9342,4299,73,22056,364,247,3503
46,2015-10-01 11:30:00+02:00,3814,16992,,1018,13831,183,10,279,1200,50,9300,4188,73,22770,359,260,3735
47,2015-10-01 11:45:00+02:00,3825,16969,,1021,13521,186,10,96,1210,47,9270,4034,73,23392,354,247,4058
48,2015-10-01 12:00:00+02:00,3828,16778,,1018,12799,186,10,427,1211,52,9204,3578,75,23920,356,251,4250
49,2015-10-01 12:15:00+02:00,3830,16823,,1005,12021,187,10,43,1212,62,9202,3376,77,24210,369,251,4534
50,2015-10-01 12:30:00+02:00,3831,16691,,962,11583,188,10,429,1218,56,9145,3474,77,24511,374,260,4706
51,2015-10-01 12:45:00+02:00,3830,16818,,939,11222,187,10,431,1222,61,9199,3409,75,24813,374,242,4851
52,2015-10-01 13:00:00+02:00,3828,17058,,928,10854,187,10,422,1225,112,9258,3317,74,24873,368,230,5045
53,2015-10-01 13:15:00+02:00,3836,17055,,928,10756,187,10,532,1228,102,9244,3429,74,24844,368,220,5033
54,2015-10-01 13:30:00+02:00,3842,17053,,927,10678,187,10,361,1239,134,9286,3472,74,24660,368,219,4958
55,2015-10-01 13:45:00+02:00,3851,17017,,927,10547,187,9,59,1243,72,9242,3488,74,24361,369,226,4865
56,2015-10-01 14:00:00+02:00,3838,17206,,920,10569,187,9,515,1242,140,9292,3603,74,23893,363,252,4788
57,2015-10-01 14:15:00+02:00,3846,17228,,920,10840,187,9,465,1245,128,9315,3707,74,23466,364,269,4720
58,2015-10-01 14:30:00+02:00,3826,17267,,920,11112,186,9,576,1239,158,9299,3703,74,22779,353,271,4723
59,2015-10-01 14:45:00+02:00,3828,17201,,920,11135,184,9,500,1231,108,9265,3697,74,21913,355,283,4591
60,2015-10-01 15:00:00+02:00,3841,17243,,922,11921,183,9,675,1234,76,9256,3549,74,20993,359,249,4517
61,2015-10-01 15:15:00+02:00,3849,17203,,922,12694,181,9,507,1238,65,9248,3315,74,19861,368,225,4490
62,2015-10-01 15:30:00+02:00,3838,17205,,921,13324,181,9,623,1239,89,9265,3443,74,18621,364,219,4367
63,2015-10-01 15:45:00+02:00,3844,17304,,920,13625,182,9,517,1238,77,9258,3683,74,17312,368,212,4379
64,2015-10-01 16:00:00+02:00,3860,17574,,951,13922,181,9,403,1238,55,9241,3436,75,15803,363,223,4399
65,2015-10-01 16:15:00+02:00,3863,17644,,951,14186,182,9,553,1240,77,9255,3723,76,14232,365,219,4275
66,2015-10-01 16:30:00+02:00,3868,17644,,952,14780,184,9,770,1238,125,9247,4039,77,12482,369,219,4272
67,2015-10-01 16:45:00+02:00,3867,17646,,1011,15043,184,9,1036,1235,126,9249,4182,77,10748,378,213,4162
68,2015-10-01 17:00:00+02:00,3866,17153,,1038,15358,184,9,231,1228,28,9144,3836,77,8944,372,215,4009
69,2015-10-01 17:15:00+02:00,3877,17158,,1080,15725,184,9,502,1232,66,9216,4566,77,7201,371,225,3835
70,2015-10-01 17:30:00+02:00,3881,17238,,1173,16243,184,9,1357,1228,115,9259,4724,77,5504,371,234,3578
71,2015-10-01 17:45:00+02:00,3881,17245,,1450,16390,184,9,1930,1224,43,9283,4940,77,3928,369,219,3468
72,2015-10-01 18:00:00+02:00,3895,17466,,1743,16273,184,9,1854,1231,36,9237,5417,77,2483,366,207,3231
73,2015-10-01 18:15:00+02:00,3904,17724,,1902,16304,184,10,2289,1234,68,9288,5446,77,1317,365,215,3073
74,2015-10-01 18:30:00+02:00,3909,17748,,1914,16351,184,10,2864,1235,68,9294,5672,77,534,368,206,3046
75,2015-10-01 18:45:00+02:00,3911,17728,,1926,16480,184,10,3366,1232,88,9291,5672,77,126,369,196,3147
76,2015-10-01 19:00:00+02:00,3914,17602,,1921,16477,184,10,3167,1227,99,9259,5597,77,32,369,185,3302
77,2015-10-01 19:15:00+02:00,3904,17672,,1937,16582,185,10,3810,1226,200,9316,5772,77,0,369,173,3433
78,2015-10-01 19:30:00+02:00,3909,17683,,1956,16716,199,10,4483,1229,264,9315,5926,77,0,368,163,3601
79,2015-10-01 19:45:00+02:00,3901,17631,,2109,16722,355,10,4305,1234,215,9301,5804,77,0,365,169,3723
80,2015-10-01 20:00:00+02:00,3897,17530,,2065,16726,231,10,4952,1247,227,9315,5901,78,0,369,164,3871
81,2015-10-01 20:15:00+02:00,3899,17541,,1983,16734,185,10,4268,1240,208,9298,5886,78,0,369,159,3967
82,2015-10-01 20:30:00+02:00,3900,17559,,1934,17416,185,11,3136,1233,194,9284,5701,78,0,369,168,4091
83,2015-10-01 20:45:00+02:00,3899,17922,,1895,17411,186,11,2142,1234,120,9268,5474,78,0,369,168,4125
84,2015-10-01 21:00:00+02:00,3892,18261,,1898,17468,186,11,2429,1232,183,9326,5560,78,0,361,175,4118
85,2015-10-01 21:15:00+02:00,3895,18343,,1870,17395,186,11,1700,1222,96,9314,5352,78,0,368,178,4114
86,2015-10-01 21:30:00+02:00,3892,18351,,1869,17401,187,11,832,1210,38,9306,5121,78,0,368,182,4049
87,2015-10-01 21:45:00+02:00,3894,18317,,1835,17473,189,11,370,1210,26,9299,5150,78,0,362,171,3961
88,2015-10-01 22:00:00+02:00,3882,18188,,1531,17625,188,11,1809,1211,133,9338,4537,78,0,369,172,3899
89,2015-10-01 22:15:00+02:00,3881,18119,,1184,17649,187,11,1336,1214,29,9316,4653,78,0,365,169,3811
90,2015-10-01 22:30:00+02:00,3884,18048,,991,17606,188,11,572,1213,38,9334,4543,78,0,373,167,3725
91,2015-10-01 22:45:00+02:00,3869,17820,,980,17219,186,12,417,1218,58,9322,4203,78,0,373,173,3619
92,2015-10-01 23:00:00+02:00,3858,17740,,945,16830,186,12,1426,1221,90,9346,4435,78,0,370,180,3449
93,2015-10-01 23:15:00+02:00,3846,17696,,872,16541,188,12,317,1220,69,9332,4517,78,0,364,191,3368
94,2015-10-01 23:30:00+02:00,3849,17692,,872,16294,189,12,17,1218,63,9335,4426,78,0,359,197,3298
95,2015-10-01 23:45:00+02:00,3852,17849,,872,16019,190,12,172,1215,60,9325,4194,78,0,358,198,3274
96,2015-10-02 00:00:00+02:00,3816,17961,,917,15836,190,12,423,1212,64,9342,3957,78,0,344,200,3245
97,2015-10-02 00:15:00+02:00,3809,17960,,896,15757,190,12,43,1215,74,9347,3643,78,0,349,199,3200
98,2015-10-02 00:30:00+02:00,3801,18050,,894,15780,190,12,431,1215,81,9353,3837,75,0,350,193,3167
99,2015-10-02 00:45:00+02:00,3797,18132,,894,15621,190,12,441,1215,56,9344,3820,74,0,357,208,3120
100,2015-10-02 01:00:00+02:00,3801,18452,,885,15068,190,12,41,1213,23,9348,3691,74,0,358,222,3075
101,2015-10-02 01:15:00+02:00,3807,18515,,861,14704,190,12,429,1214,21,9332,3333,73,0,355,238,3018
102,2015-10-02 01:30:00+02:00,3802,18501,,858,14599,190,12,427,1216,26,9352,3342,69,0,348,229,3012
103,2015-10-02 01:45:00+02:00,3806,18531,,858,14641,190,12,441,1218,30,9338,3018,69,0,348,234,2979
104,2015-10-02 02:00:00+02:00,3822,18535,,858,14538,190,12,411,1218,23,9336,2932,69,0,335,236,2980
105,2015-10-02 02:15:00+02:00,3825,18600,,858,14495,191,12,44,1213,19,9316,3144,69,0,339,252,2995
106,2015-10-02 02:30:00+02:00,3825,18619,,856,14360,192,12,417,1206,21,9328,3018,69,0,341,265,2975
107,2015-10-02 02:45:00+02:00,3820,18638,,856,14404,191,13,413,1202,21,9337,3322,69,0,350,276,2969
108,2015-10-02 03:00:00+02:00,3822,18658,,854,14417,191,13,403,1201,21,9345,3147,69,0,349,301,2940
109,2015-10-02 03:15:00+02:00,3821,18669,,834,14413,191,13,419,1200,20,9352,2781,67,0,358,328,2926
110,2015-10-02 03:30:00+02:00,3821,18668,,833,14380,191,13,399,1199,21,9345,3177,64,0,358,356,2907
111,2015-10-02 03:45:00+02:00,3821,18697,,834,14601,191,13,42,1199,19,9351,3184,64,0,350,384,2836
112,2015-10-02 04:00:00+02:00,3819,18701,,849,14760,191,13,409,1200,24,9369,3437,64,0,349,384,2819
113,2015-10-02 04:15:00+02:00,3811,18446,,937,14845,191,13,403,1200,22,9364,2970,66,0,353,383,2792
114,2015-10-02 04:30:00+02:00,3809,18455,,946,15100,191,13,40,1199,21,9362,3260,69,0,356,380,2866
115,2015-10-02 04:45:00+02:00,3809,18434,,951,15506,191,13,40,1199,26,9365,3577,69,0,351,387,2903
116,2015-10-02 05:00:00+02:00,3828,18414,,968,16088,191,13,421,1201,28,9370,4076,69,0,359,389,2887
117,2015-10-02 05:15:00+02:00,3829,18420,,990,16610,190,13,415,1201,34,9371,3948,69,0,362,390,2875
118,2015-10-02 05:30:00+02:00,3834,18432,,996,17051,192,13,411,1198,28,9373,4244,69,0,360,381,2841
119,2015-10-02 05:45:00+02:00,3840,18434,,1012,17460,191,13,644,1196,25,9379,4479,69,0,358,374,2812
120,2015-10-02 06:00:00+02:00,3842,18381,,1048,17757,191,13,426,1191,33,9354,4704,71,0,360,381,2801
121,2015-10-02 06:15:00+02:00,3843,18388,,1060,17858,191,13,866,1190,37,9372,5394,75,0,357,391,2795
122,2015-10-02 06:30:00+02:00,3848,18375,,1062,17904,191,13,2611,1191,55,9387,5870,75,0,359,390,2771
123,2015-10-02 06:45:00+02:00,3846,18387,,1087,17919,191,13,3415,1189,71,9389,5983,75,1,359,367,2812
124,2015-10-02 07:00:00+02:00,3853,18397,,1200,17910,192,13,3701,1180,53,9380,5659,76,15,361,339,2821
125,2015-10-02 07:15:00+02:00,3854,18433,,1228,17939,192,13,3840,1183,38,9401,5801,77,102,356,306,2837
126,2015-10-02 07:30:00+02:00,3854,18448,,1232,17902,191,13,4013,1189,22,9401,5770,78,498,356,282,2850
127,2015-10-02 07:45:00+02:00,3849,18480,,1233,17984,191,13,4084,1200,22,9419,5528,77,1186,356,252,2854
128,2015-10-02 08:00:00+02:00,3855,18546,,1246,17964,191,12,4301,1194,36,9410,5627,77,2320,357,236,2822
129,2015-10-02 08:15:00+02:00,3857,18606,,1247,17951,191,12,3824,1192,34,9411,5404,77,3713,359,205,2819
130,2015-10-02 08:30:00+02:00,3857,18572,,1247,18017,191,12,3403,1199,31,9415,5187,77,5250,359,176,2739
131,2015-10-02 08:45:00+02:00,3860,18557,,1233,18000,191,12,2355,1203,22,9413,5114,78,7035,361,159,2549
132,2015-10-02 09:00:00+02:00,3858,18575,,1215,17989,192,12,3448,1207,26,9410,5110,78,8704,362,144,2316
133,2015-10-02 09:15:00+02:00,3849,18546,,1206,17999,191,12,2778,1213,32,9412,4958,78,10419,362,143,2121
134,2015-10-02 09:30:00+02:00,3851,18457,,1203,17757,191,14,1628,1216,24,9397,5011,77,12055,366,142,1925
135,2015-10-02 09:45:00+02:00,3846,18280,,1202,17359,191,15,917,1216,30,9392,4912,77,13694,367,139,1690
136,2015-10-02 10:00:00+02:00,3819,18090,,1190,17231,191,15,1966,1214,52,9399,4757,78,15135,358,135,1493
137,2015-10-02 10:15:00+02:00,3823,17992,,1178,17112,191,11,1503,1215,50,9384,4699,78,16566,355,133,1362
138,2015-10-02 10:30:00+02:00,3831,17993,,1164,17031,191,10,545,1215,32,9389,4919,77,17783,354,129,1257
139,2015-10-02 10:45:00+02:00,3840,17977,,1147,16919,191,10,219,1213,36,9385,4940,77,19056,355,134,1165
140,2015-10-02 11:00:00+02:00,3848,17876,,1062,16833,191,11,1664,1218,24,9381,4349,77,20019,340,146,1078
141,2015-10-02 11:15:00+02:00,3848,17857,,1043,16490,192,13,385,1216,32,9374,4505,77,21031,337,151,1059
142,2015-10-02 11:30:00+02:00,3843,17863,,1048,15793,191,13,807,1216,36,9370,4442,77,21668,334,162,1072
143,2015-10-02 11:45:00+02:00,3836,17725,,1060,15240,184,13,729,1212,27,9359,4308,77,22318,336,163,1139
144,2015-10-02 12:00:00+02:00,3838,17483,,1046,14615,175,13,1002,1217,19,9268,4293,77,22922,340,175,1204
145,2015-10-02 12:15:00+02:00,3851,17453,,1034,14287,172,13,340,1223,24,9244,4334,77,23492,342,202,1247
146,2015-10-02 12:30:00+02:00,3848,17392,,1026,14170,171,13,94,1222,25,9249,4243,77,23884,350,237,1322
147,2015-10-02 12:45:00+02:00,3827,17236,,1030,14027,171,13,77,1224,20,9240,4078,77,23974,350,264,1402
148,2015-10-02 13:00:00+02:00,3841,17265,,988,13798,172,13,197,1227,38,9245,4150,76,23991,351,275,1475
149,2015-10-02 13:15:00+02:00,3855,17269,,991,13670,171,12,325,1231,45,9239,4265,75,23979,341,289,1512
150,2015-10-02 13:30:00+02:00,3844,17292,,992,13471,171,12,293,1222,43,9232,4240,75,23755,343,300,1557
151,2015-10-02 13:45:00+02:00,3833,17262,,995,13179,171,12,147,1220,24,9214,4312,75,23485,348,301,1586
152,2015-10-02 14:00:00+02:00,3834,17046,,970,12986,171,12,134,1224,29,9208,4130,75,23100,356,301,1632
153,2015-10-02 14:15:00+02:00,3838,16985,,921,13104,171,12,271,1227,45,9233,4134,75,22509,347,307,1680
154,2015-10-02 14:30:00+02:00,3840,16946,,897,13269,171,12,304,1229,45,9234,4350,75,20475,354,303,1738
155,2015-10-02 14:45:00+02:00,3843,16912,,893,13353,171,12,204,1231,35,9222,4391,75,19686,350,305,1771
156,2015-10-02 15:00:00+02:00,3851,17008,,893,13617,170,12,140,1234,23,9278,4280,75,18853,347,277,1902
157,2015-10-02 15:15:00+02:00,3851,17012,,889,13806,170,12,606,1232,19,9300,4482,75,17947,340,250,1989
158,2015-10-02 15:30:00+02:00,3853,16955,,879,14211,170,12,454,1230,17,9272,4331,75,16714,345,225,2063
159,2015-10-02 15:45:00+02:00,3863,17079,,874,14583,171,12,451,1231,16,9250,4448,75,16462,343,207,2113
160,2015-10-02 16:00:00+02:00,3882,17350,,875,15069,170,12,117,1236,24,9269,4158,75,15077,340,194,2206
161,2015-10-02 16:15:00+02:00,3894,17370,,885,15423,170,12,186,1238,19,9280,4196,75,13615,334,194,2233
162,2015-10-02 16:30:00+02:00,3893,17351,,910,16009,171,12,249,1235,20,9294,4596,75,12010,341,206,2259
163,2015-10-02 16:45:00+02:00,3904,17406,,904,16376,170,12,628,1233,19,9280,4706,75,10265,323,205,2251
164,2015-10-02 17:00:00+02:00,3898,17594,,904,16498,170,12,921,1233,27,9251,4241,75,8562,259,220,2212
165,2015-10-02 17:15:00+02:00,3897,17666,,930,16891,170,12,648,1234,21,9292,4790,75,6792,230,238,2261
166,2015-10-02 17:30:00+02:00,3893,17737,,931,17275,170,12,1685,1229,27,9285,5086,75,5133,233,240,2176
167,2015-10-02 17:45:00+02:00,3895,17712,,931,17562,171,12,2478,1223,46,9291,4895,75,3600,237,220,2204
168,2015-10-02 18:00:00+02:00,3902,17530,,1008,17604,170,12,1982,1221,17,9254,5097,74,2198,234,196,2222
169,2015-10-02 18:15:00+02:00,3911,17536,,1023,17673,170,12,2607,1220,21,9280,5146,73,1041,233,173,2335
170,2015-10-02 18:30:00+02:00,3914,17536,,1038,17764,169,13,3090,1222,20,9257,5143,73,364,237,178,2662
171,2015-10-02 18:45:00+02:00,3916,17511,,1049,17850,168,13,3495,1219,23,9252,5192,73,85,235,170,3087
172,2015-10-02 19:00:00+02:00,3918,17463,,1112,17978,167,13,3574,1218,14,9227,5134,74,26,234,147,3463
173,2015-10-02 19:15:00+02:00,3927,17535,,1163,18060,168,13,3958,1221,22,9283,5159,76,0,231,130,3947
174,2015-10-02 19:30:00+02:00,3932,17563,,1184,18179,168,13,3808,1226,24,9293,5117,77,0,231,122,4349
175,2015-10-02 19:45:00+02:00,3937,17647,,1195,18205,167,14,3927,1231,20,9268,4974,77,0,237,130,4614
176,2015-10-02 20:00:00+02:00,3936,17997,,1187,18241,167,14,3912,1232,20,9277,5398,77,0,237,132,4944
177,2015-10-02 20:15:00+02:00,3935,18029,,1185,18252,168,14,3097,1230,20,9274,5109,77,0,235,120,5168
178,2015-10-02 20:30:00+02:00,3919,18017,,1183,18199,168,14,1881,1224,21,9275,5003,77,0,235,106,5360
179,2015-10-02 20:45:00+02:00,3928,18007,,1152,18079,168,14,1355,1224,17,9234,4937,77,0,235,109,5483
180,2015-10-02 21:00:00+02:00,3923,17996,,1093,18017,167,14,1444,1225,24,9283,4552,77,0,235,112,5660
181,2015-10-02 21:15:00+02:00,3925,17997,,1062,17828,168,14,369,1228,19,9262,4472,77,0,235,113,5815
182,2015-10-02 21:30:00+02:00,3925,18016,,1045,17302,170,14,89,1229,19,9254,4582,77,0,236,116,5955
183,2015-10-02 21:45:00+02:00,3924,17995,,1004,16686,171,15,809,1229,22,9237,4418,77,0,228,126,6064
184,2015-10-02 22:00:00+02:00,3885,17946,,943,16290,170,15,111,1222,33,9268,3733,77,0,235,135,6106
185,2015-10-02 22:15:00+02:00,3883,17772,,943,15865,171,15,754,1221,25,9266,3644,77,0,276,130,6202
186,2015-10-02 22:30:00+02:00,3877,17586,,944,15545,170,15,761,1217,32,9271,3526,77,0,276,127,6256
187,2015-10-02 22:45:00+02:00,3870,17261,,933,14902,173,15,733,1215,23,9250,3323,77,0,306,128,6318
188,2015-10-02 23:00:00+02:00,3865,17241,,946,13946,173,15,274,1216,48,9301,3572,78,0,312,142,6243
189,2015-10-02 23:15:00+02:00,3870,17282,,946,13387,173,15,1189,1216,36,9299,3301,78,0,302,138,6175
190,2015-10-02 23:30:00+02:00,3872,17319,,946,12882,173,15,831,1217,38,9296,2967,78,0,289,125,6109
191,2015-10-02 23:45:00+02:00,3873,17282,,946,12169,173,15,83,1221,32,9288,2792,78,0,288,134,5939
192,2015-10-03 00:00:00+02:00,3872,17317,,1065,11185,174,15,979,1227,60,9321,2488,78,0,305,118,5762
193,2015-10-03 00:15:00+02:00,3870,17258,,1065,10434,173,15,692,1229,42,9302,2610,78,0,321,117,5611
194,2015-10-03 00:30:00+02:00,3868,17248,,1062,9943,173,15,789,1231,45,9305,2562,78,0,340,124,5450
195,2015-10-03 00:45:00+02:00,3868,17169,,1062,9351,173,15,824,1232,42,9305,2431,78,0,359,124,5312
196,2015-10-03 01:00:00+02:00,3864,17079,,1062,8850,172,15,839,1229,58,9321,2582,78,0,364,109,5281
197,2015-10-03 01:15:00+02:00,3864,17041,,1062,8556,172,15,741,1227,48,9307,2655,78,0,371,96,5147
198,2015-10-03 01:30:00+02:00,3859,17078,,1062,8474,172,15,825,1224,54,9322,2676,78,0,368,83,4913
199,2015-10-03 01:45:00+02:00,3850,17072,,1061,8629,172,15,68,1219,49,9302,2486,78,0,373,80,4795
200,2015-10-03 02:00:00+02:00,3848,17104,,1061,8709,172,15,47,1216,52,9297,2903,78,0,370,84,4698
201,2015-10-03 02:15:00+02:00,3857,17077,,1062,8637,172,15,64,1214,68,9306,2874,78,0,365,81,4562
202,2015-10-03 02:30:00+02:00,3849,17050,,1062,8582,172,15,790,1211,58,9312,2851,78,0,362,80,4430
203,2015-10-03 02:45:00+02:00,3848,17109,,1062,8528,172,15,723,1212,34,9303,2763,78,0,362,79,4304
204,2015-10-03 03:00:00+02:00,3848,17122,,1057,8390,173,15,873,1212,52,9327,2339,78,0,362,87,4188
205,2015-10-03 03:15:00+02:00,3846,17116,,1057,8368,172,15,868,1213,42,9319,2399,78,0,360,90,4078
206,2015-10-03 03:30:00+02:00,3844,17059,,1056,8249,172,15,604,1216,45,9304,2470,78,0,356,99,4019
207,2015-10-03 03:45:00+02:00,3843,17003,,1056,8204,173,15,65,1214,51,9308,2594,78,0,359,94,4009
208,2015-10-03 04:00:00+02:00,3855,16968,,1062,8298,172,15,475,1215,52,9310,2550,78,0,358,71,3981
209,2015-10-03 04:15:00+02:00,3858,16950,,1062,8477,172,15,54,1212,62,9315,2432,78,0,357,56,3827
210,2015-10-03 04:30:00+02:00,3854,16976,,1062,8586,173,15,579,1209,62,9317,2365,78,0,357,50,3696
211,2015-10-03 04:45:00+02:00,3865,17000,,1062,8641,173,15,472,1202,60,9311,2451,78,0,354,45,3539
212,2015-10-03 05:00:00+02:00,3869,17021,,1062,8732,179,15,675,1195,60,9318,2470,78,0,355,40,3463
213,2015-10-03 05:15:00+02:00,3867,17041,,1064,8764,177,15,547,1188,54,9310,2449,78,0,357,40,3336
214,2015-10-03 05:30:00+02:00,3873,17050,,1064,8733,180,15,488,1183,43,9312,2460,78,0,357,40,3246
215,2015-10-03 05:45:00+02:00,3868,17049,,1068,8667,180,15,484,1181,48,9303,2535,78,0,357,34,3200
216,2015-10-03 06:00:00+02:00,3866,17075,,1080,8600,181,15,51,1182,44,9304,2631,78,0,349,30,3140
217,2015-10-03 06:15:00+02:00,3866,17050,,1079,8647,181,15,483,1184,40,9311,2719,78,0,355,27,3130
218,2015-10-03 06:30:00+02:00,3870,17042,,1086,8696,182,15,467,1188,36,9323,2841,78,1,359,23,3113
219,2015-10-03 06:45:00+02:00,3873,17076,,1092,8897,182,15,586,1188,43,9349,2980,78,1,368,26,3085
220,2015-10-03 07:00:00+02:00,3887,17043,,1090,9020,182,15,543,1188,39,9348,2690,78,13,364,38,3062
221,2015-10-03 07:15:00+02:00,3901,16946,,1089,8988,183,15,288,1185,47,9349,2928,78,71,357,53,3039
222,2015-10-03 07:30:00+02:00,3905,16951,,1091,9048,183,15,337,1186,48,9354,3065,78,340,358,74,3030
223,2015-10-03 07:45:00+02:00,3910,16973,,1092,9441,185,15,276,1184,45,9363,3137,78,948,367,99,2987
224,2015-10-03 08:00:00+02:00,3913,16935,,1089,9694,185,14,706,1178,38,9358,3361,78,1785,362,147,2948
225,2015-10-03 08:15:00+02:00,3923,16961,,1089,9795,186,14,714,1180,43,9370,3286,78,2846,361,186,2904
226,2015-10-03 08:30:00+02:00,3921,16984,,1088,9831,185,14,666,1178,43,9370,3082,78,4044,350,224,2856
227,2015-10-03 08:45:00+02:00,3926,17035,,1085,9688,184,13,694,1175,41,9358,2820,78,5355,356,263,2773
228,2015-10-03 09:00:00+02:00,3918,17066,,1075,9439,185,13,472,1175,49,9356,2758,78,6652,344,286,2651
