,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2019-02-01 00:00:00+01:00,282.555,3008.9900000000002,852.6,2446.88,87.59349999999999,0.19949999999999998,0.012,8.568,0.20400000000000001,28.425,79.33500000000001,,0.0,100.06087000000001,9.864,44.02475
2019-02-01 00:15:00+01:00,281.46250000000003,3018.6250000000005,835.6949999999999,2391.94,87.59349999999999,0.19949999999999998,0.012,8.526,0.17400000000000002,28.383,79.33500000000001,,0.0,98.446985,10.032,44.483999999999995
2019-02-01 00:30:00+01:00,281.98,3023.545,836.43,2329.6200000000003,87.227,0.19949999999999998,0.012,8.52,0.36,28.41,79.54,,0.0,100.98309,9.945,44.97625
2019-02-01 00:45:00+01:00,281.40500000000003,3021.7000000000003,823.6899999999999,2258.485,87.77674999999999,0.19949999999999998,0.012,8.502,0.15,28.38,79.54,,0.0,102.13586500000001,9.864,45.12475
2019-02-01 01:00:00+01:00,282.555,3021.2900000000004,832.51,2208.875,87.77674999999999,0.19949999999999998,0.012,8.502,0.27,28.437,79.33500000000001,,0.0,101.213645,9.687,45.14125
2019-02-01 01:15:00+01:00,281.3475,2999.9700000000003,835.6949999999999,2165.8250000000003,88.50975,0.19,0.012,8.46,0.162,28.422,79.33500000000001,,0.0,101.213645,10.056000000000001,45.364
2019-02-01 01:30:00+01:00,281.52000000000004,2968.605,837.2875,2133.435,88.50975,0.19,0.012,8.454,0.138,28.38,79.33500000000001,,0.0,98.67754000000001,10.86,45.1055
2019-02-01 01:45:00+01:00,281.2325,2905.875,834.5925,2128.925,88.693,0.19949999999999998,0.012,8.436,0.15,28.392,79.33500000000001,,0.0,100.52198,11.517,45.424499999999995
2019-02-01 02:00:00+01:00,281.98,2880.25,830.1825,2064.3500000000004,88.14325,0.19,0.012,8.418000000000001,0.14400000000000002,28.386,79.33500000000001,,0.0,102.13586500000001,12.354000000000001,45.710499999999996
2019-02-01 02:15:00+01:00,281.8075,2854.01,826.2624999999999,2056.56,88.50975,0.19,0.012,8.388,0.12,28.233,79.33500000000001,,0.0,99.830315,13.062,46.059749999999994
2019-02-01 02:30:00+01:00,281.40500000000003,2837.2000000000003,828.835,2042.825,88.50975,0.19,0.012,8.34,0.138,28.332,79.33500000000001,,0.0,100.98309,13.257,46.3375
2019-02-01 02:45:00+01:00,282.4975,2778.1600000000003,824.425,1972.5100000000002,88.50975,0.19,0.012,8.322000000000001,0.378,28.35,79.33500000000001,,0.0,100.06087000000001,13.221,46.219249999999995
2019-02-01 03:00:00+01:00,282.84250000000003,2695.135,776.2825,1858.1200000000001,88.14325,0.19,0.012,8.316,0.54,28.428,79.33500000000001,,0.0,99.13865,13.092,46.321
