,date,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
0,2017-06-01 00:00:00+02:00,4436,14902,2481,7650,230,14,390,2115,98,0,7680,3755,161,0,240,1485,6698
1,2017-06-01 00:15:00+02:00,4444,14893,2500,7398,224,14,10,2122,57,0,7674,3507,161,0,245,1435,6603
2,2017-06-01 00:30:00+02:00,4444,14912,2499,7275,215,14,10,2122,55,0,7672,3317,160,0,245,1428,6405
3,2017-06-01 00:45:00+02:00,4443,14894,2493,7152,214,15,103,2119,34,0,7671,3277,161,0,237,1392,6161
4,2017-06-01 01:00:00+02:00,4442,14932,2502,6846,218,15,11,2119,94,0,7690,3228,161,0,241,1332,6080
5,2017-06-01 01:15:00+02:00,4440,14943,2503,6730,221,15,10,2120,55,0,7693,3104,161,0,247,1277,6030
6,2017-06-01 01:30:00+02:00,4429,14933,2493,6553,226,15,103,2121,95,0,7694,3288,161,0,248,1186,5998
7,2017-06-01 01:45:00+02:00,4435,14865,2436,6398,226,15,9,2120,62,0,7676,3272,160,0,239,1159,5869
8,2017-06-01 02:00:00+02:00,4437,14986,2404,6124,225,15,5,2118,67,0,7693,3450,161,0,238,1157,5699
9,2017-06-01 02:15:00+02:00,4435,14971,2410,5990,222,15,5,2117,31,0,7688,3441,161,0,237,1094,5663
10,2017-06-01 02:30:00+02:00,4434,14945,2402,5954,219,15,5,2116,74,0,7685,3447,161,0,238,1062,5541
11,2017-06-01 02:45:00+02:00,4436,14951,2400,5864,218,15,5,2118,85,0,7695,3446,161,0,247,1067,5287
12,2017-06-01 03:00:00+02:00,4444,14966,2401,5497,205,15,5,2122,71,0,7698,3237,161,0,244,1052,5155
13,2017-06-01 03:15:00+02:00,4429,14953,2408,5405,198,15,5,2120,42,0,7701,2971,160,0,240,1031,5128
14,2017-06-01 03:30:00+02:00,4435,14960,2414,5387,197,15,5,2120,39,0,7702,2915,161,0,247,1003,5152
15,2017-06-01 03:45:00+02:00,4437,14959,2426,5384,198,15,5,2120,46,0,7697,2675,161,0,234,1003,5174
16,2017-06-01 04:00:00+02:00,4441,14981,2447,5472,198,15,5,2122,47,0,7699,2866,160,0,233,992,5179
17,2017-06-01 04:15:00+02:00,4443,14956,2499,5558,199,15,5,2125,51,0,7673,2872,160,0,236,1022,5161
18,2017-06-01 04:30:00+02:00,4450,14963,2560,5680,198,15,5,2130,106,0,7676,2918,161,0,245,1055,5115
19,2017-06-01 04:45:00+02:00,4467,14971,2527,5772,198,15,5,2131,118,0,7684,2872,161,11,241,1062,5052
20,2017-06-01 05:00:00+02:00,4475,14940,2518,5825,198,15,9,2127,71,0,7664,2823,160,39,242,1040,5005
21,2017-06-01 05:15:00+02:00,4482,14982,2515,5936,198,15,10,2124,38,0,7674,3153,161,95,237,1034,4937
22,2017-06-01 05:30:00+02:00,4474,14957,2500,6295,198,15,10,2121,46,0,7692,3710,161,260,241,1013,4709
23,2017-06-01 05:45:00+02:00,4488,14943,2493,6916,198,15,967,2120,60,0,7692,4042,161,559,238,975,4572
24,2017-06-01 06:00:00+02:00,4494,14931,2574,7724,198,15,147,2120,61,0,7671,3879,161,1006,242,922,4476
25,2017-06-01 06:15:00+02:00,4497,14933,2692,8334,198,15,513,2118,127,0,7717,3853,166,1578,243,898,4289
26,2017-06-01 06:30:00+02:00,4505,14946,2718,9026,198,15,665,2118,155,0,7717,3906,166,2302,236,850,4003
27,2017-06-01 06:45:00+02:00,4519,14992,2790,9609,198,15,661,2126,170,0,7721,4275,166,3185,241,802,3708
28,2017-06-01 07:00:00+02:00,4521,14961,2925,10200,197,15,1500,2129,137,0,7839,4063,171,4168,236,770,3511
29,2017-06-01 07:15:00+02:00,4522,15008,2967,10381,197,15,1749,2126,111,0,7922,4095,173,5301,246,730,3358
30,2017-06-01 07:30:00+02:00,4512,14989,2978,10443,197,15,1708,2124,95,0,7979,4154,173,6525,242,721,3308
31,2017-06-01 07:45:00+02:00,4499,14972,2973,10465,197,14,1244,2124,99,0,8045,4234,173,7803,247,720,3292
32,2017-06-01 08:00:00+02:00,4502,14928,2998,10480,196,14,2405,2135,88,0,8095,4516,175,9026,247,703,3397
33,2017-06-01 08:15:00+02:00,4503,14951,3012,10516,196,14,1346,2141,86,0,8172,4849,176,10369,242,671,3772
34,2017-06-01 08:30:00+02:00,4511,14968,3010,10305,197,14,776,2144,66,0,8245,4869,176,11756,241,629,3945
35,2017-06-01 08:45:00+02:00,4496,14938,2942,9974,197,14,677,2151,105,0,8324,5188,176,13124,245,623,3953
36,2017-06-01 09:00:00+02:00,4490,14858,2875,9689,198,14,1467,2153,128,0,8416,5200,176,14498,241,552,3915
37,2017-06-01 09:15:00+02:00,4504,14794,2886,9702,198,14,587,2159,145,0,8504,4714,176,15883,237,501,3718
38,2017-06-01 09:30:00+02:00,4519,14748,2863,9523,198,14,904,2157,139,0,8562,4698,176,17123,237,474,3586
39,2017-06-01 09:45:00+02:00,4517,14771,2850,9262,198,14,993,2157,95,0,8526,4727,176,18441,242,476,3560
40,2017-06-01 10:00:00+02:00,4518,14745,2924,8813,198,14,207,2155,66,0,8392,4502,176,19778,238,469,3483
41,2017-06-01 10:15:00+02:00,4509,14726,2948,8316,199,14,825,2156,76,0,8361,4817,176,20835,233,457,3410
42,2017-06-01 10:30:00+02:00,4491,14753,2915,7755,199,14,627,2155,95,0,8381,4686,173,21865,241,418,3427
43,2017-06-01 10:45:00+02:00,4479,14709,2884,7189,199,14,684,2157,110,0,8389,4437,171,22686,242,353,3501
44,2017-06-01 11:00:00+02:00,4474,14146,2846,7156,199,14,882,2160,137,0,8386,4350,171,23414,239,321,3592
45,2017-06-01 11:15:00+02:00,4483,13959,2825,7316,200,14,627,2160,148,0,8382,4182,171,24089,240,278,3724
46,2017-06-01 11:30:00+02:00,4486,13971,2798,7411,199,14,532,2163,150,0,8380,4484,171,24577,244,274,3689
47,2017-06-01 11:45:00+02:00,4487,13965,2770,7397,199,14,611,2163,77,0,8374,4354,171,24878,237,258,3685
48,2017-06-01 12:00:00+02:00,4478,14073,2710,7370,199,14,335,2163,70,0,8376,4514,171,25312,237,242,3676
49,2017-06-01 12:15:00+02:00,4469,14152,2653,7303,199,14,304,2160,70,0,8376,4506,169,25509,235,252,3550
50,2017-06-01 12:30:00+02:00,4468,14200,2650,7142,198,14,297,2160,73,0,8375,4477,168,25469,237,275,3465
51,2017-06-01 12:45:00+02:00,4462,14164,2627,6936,198,14,443,2160,69,0,8374,4317,168,25586,233,295,3377
52,2017-06-01 13:00:00+02:00,4463,14298,2615,6891,197,14,554,2161,84,0,8395,4152,168,25659,232,293,3357
53,2017-06-01 13:15:00+02:00,4465,14246,2619,6922,197,14,341,2163,74,0,8462,3930,168,25688,242,288,3305
54,2017-06-01 13:30:00+02:00,4467,14249,2636,6769,197,14,234,2163,79,0,8544,3848,168,25405,236,252,3287
55,2017-06-01 13:45:00+02:00,4470,14192,2639,6407,197,14,348,2165,74,0,8622,3619,168,25173,237,237,3290
56,2017-06-01 14:00:00+02:00,4467,14078,2720,6508,197,14,696,2162,82,0,8682,3721,169,25007,237,233,3249
57,2017-06-01 14:15:00+02:00,4462,14039,2747,6756,198,14,355,2162,80,0,8702,3738,170,24679,233,234,3224
58,2017-06-01 14:30:00+02:00,4459,13989,2710,6882,198,14,333,2161,80,0,8706,3778,170,24261,238,234,3155
59,2017-06-01 14:45:00+02:00,4457,13998,2706,6957,198,14,447,2158,86,0,8700,3729,170,23845,239,231,3086
60,2017-06-01 15:00:00+02:00,4446,14054,2754,7030,199,14,375,2152,86,0,8700,3961,170,23414,242,231,2960
61,2017-06-01 15:15:00+02:00,4460,14079,2814,7181,199,14,437,2149,108,0,8698,3950,170,22733,242,225,2893
62,2017-06-01 15:30:00+02:00,4464,14121,2854,7351,199,14,333,2148,118,0,8688,3751,170,22128,243,216,2978
63,2017-06-01 15:45:00+02:00,4468,14129,2860,7521,198,14,341,2148,132,0,8684,3983,170,21337,239,206,2912
64,2017-06-01 16:00:00+02:00,4470,14557,2817,7783,199,14,1184,2147,103,0,8688,4124,170,20453,237,202,2853
65,2017-06-01 16:15:00+02:00,4493,14821,2831,8006,199,14,987,2148,110,0,8726,4120,171,19384,236,192,2787
66,2017-06-01 16:30:00+02:00,4506,14930,2885,8297,199,14,1092,2151,115,0,8748,3923,171,18442,236,192,2768
67,2017-06-01 16:45:00+02:00,4501,14930,2910,8504,198,14,505,2147,141,0,8797,4033,171,17190,235,209,2705
68,2017-06-01 17:00:00+02:00,4469,14950,2943,8767,197,14,817,2142,106,0,8917,3943,170,15987,236,203,2697
69,2017-06-01 17:15:00+02:00,4466,14958,2942,9052,199,14,310,2138,119,0,8983,3859,170,14677,237,195,2688
70,2017-06-01 17:30:00+02:00,4482,14915,2941,9455,197,14,876,2139,158,0,8995,4192,170,13312,231,208,2665
71,2017-06-01 17:45:00+02:00,4509,14934,2951,9908,197,14,1553,2142,160,0,8989,4357,170,11843,227,200,2682
72,2017-06-01 18:00:00+02:00,4512,14917,2986,10288,197,14,812,2141,78,0,8975,4262,170,10404,227,216,2601
73,2017-06-01 18:15:00+02:00,4508,14904,2987,10464,198,14,1375,2136,108,0,8990,4507,170,8973,237,228,2513
74,2017-06-01 18:30:00+02:00,4508,14934,2997,10840,197,14,2090,2136,105,0,8994,4331,170,7609,237,235,2420
75,2017-06-01 18:45:00+02:00,4507,14951,2996,10963,198,14,3376,2139,131,0,8989,4403,170,6305,236,238,2433
76,2017-06-01 19:00:00+02:00,4498,14875,2959,10966,197,14,2315,2136,98,0,8981,4444,169,5123,236,228,2364
77,2017-06-01 19:15:00+02:00,4510,14951,2964,11149,197,14,2750,2135,90,0,8986,4333,165,4049,238,212,2252
78,2017-06-01 19:30:00+02:00,4501,14962,2955,11221,196,14,2771,2133,98,0,8984,4355,165,3182,238,211,2119
79,2017-06-01 19:45:00+02:00,4493,14956,2918,11261,198,14,3196,2134,90,0,8990,4386,161,2384,235,192,2035
80,2017-06-01 20:00:00+02:00,4491,14926,2864,11339,196,14,3338,2136,82,0,8990,4423,159,1749,241,178,1916
81,2017-06-01 20:15:00+02:00,4496,14958,2860,11423,198,14,3109,2135,90,0,8997,4452,152,1176,240,174,1746
82,2017-06-01 20:30:00+02:00,4493,14946,2876,11475,196,14,2675,2134,82,0,8995,4416,149,705,247,170,1580
83,2017-06-01 20:45:00+02:00,4493,14924,2826,11497,198,15,2139,2136,74,0,8988,4349,149,348,248,168,1562
84,2017-06-01 21:00:00+02:00,4497,14860,2747,11493,197,15,1812,2135,74,0,8995,4366,149,129,250,171,1657
85,2017-06-01 21:15:00+02:00,4493,14845,2752,11379,197,15,1249,2131,78,0,8996,4347,149,28,241,175,1874
86,2017-06-01 21:30:00+02:00,4499,14865,2767,10998,197,15,1614,2131,83,0,9004,4379,149,4,241,188,2006
87,2017-06-01 21:45:00+02:00,4495,14839,2754,10740,198,15,932,2134,39,0,8996,4588,149,0,241,198,2084
88,2017-06-01 22:00:00+02:00,4495,14864,2755,10665,197,15,2676,2134,93,0,9004,4772,149,0,241,220,2141
89,2017-06-01 22:15:00+02:00,4485,14859,2761,10651,197,15,1903,2133,78,0,8995,4408,149,0,237,231,2200
90,2017-06-01 22:30:00+02:00,4483,14872,2771,10523,196,15,1549,2134,143,0,9008,4353,149,0,238,252,2220
91,2017-06-01 22:45:00+02:00,4472,14865,2672,10184,197,15,880,2136,100,0,9008,4216,149,0,239,271,2262
92,2017-06-01 23:00:00+02:00,4468,14904,2657,9762,197,16,1734,2136,147,0,9027,4238,149,0,243,264,2290
93,2017-06-01 23:15:00+02:00,4467,14873,2661,9599,197,16,948,2139,70,0,9020,4128,149,0,237,228,2282
94,2017-06-01 23:30:00+02:00,4462,14903,2681,9539,196,16,621,2140,127,0,9021,3955,149,0,239,217,2241
95,2017-06-01 23:45:00+02:00,4449,14868,2657,9283,197,16,109,2138,80,0,9001,3915,149,0,236,204,2215
96,2017-06-02 00:00:00+02:00,4435,14892,2805,9092,196,16,89,2135,103,0,9033,4099,149,0,298,202,2143
97,2017-06-02 00:15:00+02:00,4428,14890,2804,8644,197,16,1176,2136,91,0,9029,3929,149,0,294,171,2142
98,2017-06-02 00:30:00+02:00,4430,14868,2812,8030,197,16,175,2138,108,0,9014,3879,149,0,294,161,2082
99,2017-06-02 00:45:00+02:00,4428,14873,2799,7612,196,16,127,2136,58,0,9013,3841,149,0,294,160,2061
100,2017-06-02 01:00:00+02:00,4431,14917,2790,7181,196,16,14,2110,68,0,9023,3758,149,0,300,156,2028
101,2017-06-02 01:15:00+02:00,4429,14896,2785,6972,198,16,15,2110,42,0,9011,3709,149,0,293,164,1984
102,2017-06-02 01:30:00+02:00,4430,14876,2806,6880,197,17,912,2110,49,0,9020,3744,149,0,293,166,1972
103,2017-06-02 01:45:00+02:00,4432,14855,2765,6746,197,17,987,2136,61,0,9019,3579,149,0,295,162,1866
104,2017-06-02 02:00:00+02:00,4432,14940,3480,6687,197,17,11,2141,135,0,9041,3312,149,0,294,145,1781
105,2017-06-02 02:15:00+02:00,4432,14949,3494,6671,196,17,10,2140,86,0,9033,3589,149,0,291,137,1725
106,2017-06-02 02:30:00+02:00,4429,14947,3522,6655,197,17,105,2137,119,0,9038,3635,149,0,293,139,1648
107,2017-06-02 02:45:00+02:00,4434,14960,2718,6404,197,17,10,2136,107,0,9042,3561,149,0,293,149,1568
108,2017-06-02 03:00:00+02:00,4434,14986,3435,6094,197,17,10,2136,74,0,9061,3664,149,0,291,147,1552
109,2017-06-02 03:15:00+02:00,4431,14970,3439,5945,197,17,103,2137,80,0,9061,3597,149,0,294,152,1502
110,2017-06-02 03:30:00+02:00,4435,14932,3389,5987,197,17,103,2137,78,0,9058,3626,149,0,294,151,1439
111,2017-06-02 03:45:00+02:00,4435,14940,3365,6016,198,17,105,2136,109,0,9052,3638,149,0,294,115,1418
112,2017-06-02 04:00:00+02:00,4440,14965,3334,6181,197,17,109,2138,104,0,9062,3727,149,0,294,102,1353
113,2017-06-02 04:15:00+02:00,4440,14951,3372,6217,197,17,101,2137,107,0,9056,3685,149,0,289,118,1289
114,2017-06-02 04:30:00+02:00,4444,14987,3408,6337,197,17,103,2138,75,0,9068,3558,149,0,295,140,1228
115,2017-06-02 04:45:00+02:00,4449,14960,3375,6561,197,17,10,2137,119,0,9074,3308,149,14,297,150,1221
116,2017-06-02 05:00:00+02:00,4454,15001,2595,6872,196,17,11,2137,104,0,9065,3390,149,44,295,140,1203
117,2017-06-02 05:15:00+02:00,4461,14999,2604,7083,197,17,10,2135,66,0,9061,3480,149,99,295,147,1177
118,2017-06-02 05:30:00+02:00,4470,15145,3416,7336,197,17,10,2134,38,0,9057,3542,149,259,295,153,1177
119,2017-06-02 05:45:00+02:00,4475,15194,3473,7655,197,17,169,2134,94,0,9054,3461,149,564,302,171,1110
120,2017-06-02 06:00:00+02:00,4472,15235,2692,8334,197,16,371,2133,94,0,9065,3932,149,1031,295,173,1112
121,2017-06-02 06:15:00+02:00,4475,15263,2825,9030,196,16,419,2132,138,0,9088,4073,149,1604,297,166,1098
122,2017-06-02 06:30:00+02:00,4478,15229,2881,9685,197,16,694,2130,122,0,9079,4172,149,2312,301,160,1072
123,2017-06-02 06:45:00+02:00,4482,15214,2879,10273,197,16,1040,2135,117,0,9080,4176,149,3253,293,159,1049
124,2017-06-02 07:00:00+02:00,4492,15260,2912,10763,197,16,722,2138,71,0,9067,4316,149,4283,295,147,1011
125,2017-06-02 07:15:00+02:00,4488,15264,2919,11004,196,16,1008,2140,74,0,9076,4194,149,5408,294,147,913
126,2017-06-02 07:30:00+02:00,4473,15263,3349,11055,196,16,1078,2139,51,0,9074,4413,149,6663,302,152,791
127,2017-06-02 07:45:00+02:00,4473,15237,3698,11052,196,16,892,2146,50,0,9077,4482,149,8009,295,143,666
128,2017-06-02 08:00:00+02:00,4473,15244,3722,10935,197,16,2533,2155,40,0,9069,4402,149,9303,299,132,557
129,2017-06-02 08:15:00+02:00,4476,15253,2909,10974,197,15,1902,2158,35,0,9077,4686,149,10646,303,142,461
130,2017-06-02 08:30:00+02:00,4474,15225,3028,10829,197,15,1658,2157,40,0,9062,4651,149,11961,301,125,396
131,2017-06-02 08:45:00+02:00,4478,15235,3101,10730,196,15,945,2160,43,0,9061,4966,149,13325,307,136,321
132,2017-06-02 09:00:00+02:00,4487,15228,3050,10674,196,15,1975,2162,64,0,9045,4346,149,14699,298,153,283
133,2017-06-02 09:15:00+02:00,4480,15210,3060,10749,197,15,906,2168,70,0,9033,4349,149,15951,299,138,284
134,2017-06-02 09:30:00+02:00,4482,15221,3064,10728,197,15,742,2170,54,0,9036,4203,149,17177,299,145,279
135,2017-06-02 09:45:00+02:00,4478,15224,3022,10633,198,15,389,2168,35,0,9038,4284,149,18280,297,127,290
136,2017-06-02 10:00:00+02:00,4452,15365,3029,10735,198,15,1012,2169,67,0,8948,4530,149,19254,295,121,279
137,2017-06-02 10:15:00+02:00,4444,15407,3054,10672,198,14,358,2171,49,0,8950,4282,149,20304,295,137,278
138,2017-06-02 10:30:00+02:00,4458,15400,3045,10673,198,14,426,2173,63,0,8943,4109,149,21192,305,144,266
139,2017-06-02 10:45:00+02:00,4433,15375,3005,10671,198,14,240,2168,44,0,8919,4139,149,22130,305,139,277
140,2017-06-02 11:00:00+02:00,4434,15356,3082,10534,198,14,226,2169,41,0,8816,4136,149,22990,298,141,299
141,2017-06-02 11:15:00+02:00,4423,15359,3096,10577,198,14,252,2170,43,0,8771,4002,149,23509,297,136,337
142,2017-06-02 11:30:00+02:00,4443,15326,3100,10578,198,14,256,2173,41,0,8767,4016,149,24041,298,130,360
143,2017-06-02 11:45:00+02:00,4439,15332,3096,10489,198,14,217,2172,40,0,8775,4041,149,24377,298,125,409
144,2017-06-02 12:00:00+02:00,4450,15244,3076,10158,198,14,238,2175,52,0,8781,4269,149,24612,298,122,464
145,2017-06-02 12:15:00+02:00,4445,15161,3090,10012,197,14,400,2173,70,0,8782,4350,149,24764,298,130,491
146,2017-06-02 12:30:00+02:00,4428,15152,3037,9898,197,14,512,2168,109,0,8766,4182,149,24709,298,153,517
147,2017-06-02 12:45:00+02:00,4420,15151,3038,9703,196,14,658,2165,114,0,8758,4080,149,24679,298,161,564
148,2017-06-02 13:00:00+02:00,4412,15165,3057,9582,196,14,786,2165,125,0,8758,3904,149,24496,306,164,646
149,2017-06-02 13:15:00+02:00,4407,15168,3059,9551,197,15,541,2164,103,0,8747,4228,149,23966,303,164,634
150,2017-06-02 13:30:00+02:00,4419,15195,3054,9494,196,15,371,2166,83,0,8755,4067,149,23526,300,166,623
151,2017-06-02 13:45:00+02:00,4422,15192,3022,9472,197,15,295,2164,61,0,8744,3729,149,23262,299,174,651
152,2017-06-02 14:00:00+02:00,4411,15218,3009,9583,197,15,184,2165,124,0,8751,3455,149,22752,299,168,672
153,2017-06-02 14:15:00+02:00,4415,15223,2982,9553,196,15,261,2164,100,0,8878,3772,149,22279,291,155,714
154,2017-06-02 14:30:00+02:00,4415,15187,2892,9645,196,15,474,2160,91,0,8903,3678,149,21782,299,152,754
155,2017-06-02 14:45:00+02:00,4411,15180,2865,9675,196,15,661,2163,99,0,8913,3692,149,21171,299,147,782
156,2017-06-02 15:00:00+02:00,4403,15145,2801,9757,196,15,491,2159,53,0,8951,3811,149,20394,298,136,736
157,2017-06-02 15:15:00+02:00,4406,15143,2815,9788,196,16,277,2155,30,0,8948,3938,149,19673,298,130,746
158,2017-06-02 15:30:00+02:00,4404,15157,2833,9770,196,16,378,2153,34,0,8951,4186,149,18861,294,128,777
159,2017-06-02 15:45:00+02:00,4399,15174,2819,9854,197,17,501,2154,30,0,8935,4143,149,18064,296,127,891
160,2017-06-02 16:00:00+02:00,4415,15162,2794,10254,197,14,121,2154,30,0,8932,3946,149,17262,301,128,885
161,2017-06-02 16:15:00+02:00,4413,15188,2810,10406,197,14,150,2152,30,0,8945,3925,149,16208,294,139,888
162,2017-06-02 16:30:00+02:00,4413,15219,2819,10519,197,14,1217,2148,30,0,8961,3814,149,15462,294,136,954
163,2017-06-02 16:45:00+02:00,4423,15249,2783,10653,197,14,544,2150,31,0,8958,4032,149,14372,292,136,954
164,2017-06-02 17:00:00+02:00,4425,15193,2833,10781,197,15,1023,2152,32,0,8977,4008,149,13432,301,132,887
165,2017-06-02 17:15:00+02:00,4407,15218,2853,10929,197,16,320,2149,31,0,8994,4005,149,12325,303,126,932
166,2017-06-02 17:30:00+02:00,4395,15236,2875,11115,196,17,958,2149,35,0,8984,3993,149,11132,294,132,1019
167,2017-06-02 17:45:00+02:00,4399,15177,2846,11146,197,17,1994,2151,42,0,8975,4356,149,10012,300,124,1069
168,2017-06-02 18:00:00+02:00,4398,14982,2830,11101,197,17,1021,2151,63,0,8979,4360,149,8879,298,122,1170
169,2017-06-02 18:15:00+02:00,4383,14769,2835,11109,196,17,1336,2149,70,0,8979,4625,149,7558,296,119,1327
170,2017-06-02 18:30:00+02:00,4382,14735,2824,11173,196,17,1900,2146,62,0,8976,4566,149,6417,298,115,1447
171,2017-06-02 18:45:00+02:00,4383,14749,2805,11172,197,17,2722,2146,61,0,8976,4760,149,5352,295,120,1661
172,2017-06-02 19:00:00+02:00,4383,14225,2789,11147,197,17,2057,2150,64,0,8980,4587,149,4401,296,116,1832
173,2017-06-02 19:15:00+02:00,4403,13479,2759,11156,196,17,3181,2154,62,0,8985,4317,149,3534,298,102,1921
174,2017-06-02 19:30:00+02:00,4404,13490,2812,11159,197,18,3303,2151,61,0,8977,4563,149,2726,299,83,1940
175,2017-06-02 19:45:00+02:00,4405,13500,2823,11172,197,18,3488,2148,61,0,8975,4701,149,2028,306,67,2015
176,2017-06-02 20:00:00+02:00,4401,13455,2821,11223,196,18,4360,2147,152,0,8980,4749,149,1431,310,62,2029
177,2017-06-02 20:15:00+02:00,4402,13466,2821,11233,196,18,3277,2145,156,0,8983,4749,149,925,302,67,2100
178,2017-06-02 20:30:00+02:00,4403,13459,2825,11189,196,18,3114,2143,155,0,8987,4727,149,536,308,63,2287
179,2017-06-02 20:45:00+02:00,4393,13419,2812,11175,197,18,2642,2145,87,0,8961,4646,149,251,308,56,2569
180,2017-06-02 21:00:00+02:00,4389,13409,2808,11105,196,19,2351,2145,105,0,8970,4701,149,86,300,58,2895
181,2017-06-02 21:15:00+02:00,4387,13431,2822,11099,196,19,1445,2145,115,0,8984,4448,149,18,307,50,3306
182,2017-06-02 21:30:00+02:00,4395,13451,2820,11088,197,19,1233,2143,98,0,8983,4187,149,2,308,45,3832
183,2017-06-02 21:45:00+02:00,4390,13408,2822,11039,196,19,695,2140,82,0,8956,4189,149,0,308,47,4226
184,2017-06-02 22:00:00+02:00,4385,13390,2812,10967,196,19,2589,2142,100,0,8971,3731,149,0,303,64,4611
185,2017-06-02 22:15:00+02:00,4394,13402,2814,10900,197,20,1626,2142,97,0,8942,3873,149,0,304,107,4966
186,2017-06-02 22:30:00+02:00,4398,13433,2804,10807,197,20,1206,2143,92,0,8978,3857,149,0,298,118,5273
187,2017-06-02 22:45:00+02:00,4396,13445,2754,10646,197,20,630,2148,74,0,8959,3770,149,0,301,109,5541
188,2017-06-02 23:00:00+02:00,4397,13477,2711,10154,196,20,1116,2152,93,0,8978,3731,149,0,297,123,5784
189,2017-06-02 23:15:00+02:00,4392,13325,2723,9578,197,20,509,2157,69,0,8989,3659,149,0,294,138,6125
190,2017-06-02 23:30:00+02:00,4387,13182,2641,9002,197,20,819,2159,78,0,9004,3438,149,0,295,132,6371
191,2017-06-02 23:45:00+02:00,4375,13005,2464,8486,197,20,652,2155,74,0,8988,3267,149,0,304,130,6652
192,2017-06-03 00:00:00+02:00,4363,12991,2370,7439,196,20,945,2153,128,0,9002,3080,149,0,310,153,6840
193,2017-06-03 00:15:00+02:00,4366,12983,2351,6766,196,20,1072,2154,124,0,9007,2899,149,0,314,198,6743
194,2017-06-03 00:30:00+02:00,4366,13025,2357,6241,198,20,1256,2153,100,0,9010,2685,149,0,315,191,6759
195,2017-06-03 00:45:00+02:00,4365,12970,2347,5742,198,21,981,2154,71,0,8995,2560,149,0,315,135,6926
196,2017-06-03 01:00:00+02:00,4355,13020,2333,5311,197,21,1016,2153,71,0,8993,2461,149,0,314,117,7013
197,2017-06-03 01:15:00+02:00,4355,12989,2346,4990,198,21,778,2152,64,0,8973,2380,149,0,304,128,7035
198,2017-06-03 01:30:00+02:00,4366,13030,2348,4701,198,21,861,2154,61,0,8978,2242,149,0,306,120,6889
199,2017-06-03 01:45:00+02:00,4368,13019,2325,4421,197,21,632,2155,61,0,8973,2459,149,0,301,141,6937
200,2017-06-03 02:00:00+02:00,4369,13037,2315,4372,197,21,543,2154,61,0,8988,2615,149,0,306,181,6880
201,2017-06-03 02:15:00+02:00,4369,13032,2319,4337,198,21,1012,2155,61,0,8977,2502,149,0,310,150,6861
202,2017-06-03 02:30:00+02:00,4366,13002,2332,4360,197,21,863,2155,62,0,8973,2429,149,0,307,166,6950
203,2017-06-03 02:45:00+02:00,4362,12980,2329,4248,198,21,771,2155,61,0,8968,2434,149,0,305,195,6979
204,2017-06-03 03:00:00+02:00,4354,12995,2329,3937,198,21,845,2153,63,0,8982,2167,149,0,304,210,7051
205,2017-06-03 03:15:00+02:00,4360,13013,2325,3753,198,21,79,2154,62,0,8983,2011,149,0,310,225,7083
206,2017-06-03 03:30:00+02:00,4366,13068,2332,3630,198,21,799,2154,63,0,8994,1882,149,0,309,255,6956
207,2017-06-03 03:45:00+02:00,4363,13051,2315,3478,198,21,817,2152,62,0,8984,1822,149,0,304,279,6929
208,2017-06-03 04:00:00+02:00,4362,13064,2293,3292,198,21,981,2150,61,0,8999,1803,149,0,306,290,6947
209,2017-06-03 04:15:00+02:00,4364,13042,2300,3006,198,21,85,2151,62,0,8988,1754,149,0,314,304,6915
210,2017-06-03 04:30:00+02:00,4372,13090,2310,3009,199,21,819,2152,61,0,9006,1771,149,0,315,312,6842
211,2017-06-03 04:45:00+02:00,4379,13080,2285,2992,197,21,819,2152,60,0,8999,1825,149,14,304,301,6789
212,2017-06-03 05:00:00+02:00,4379,13127,2280,2889,196,21,763,2152,61,0,9005,2407,149,41,311,331,6596
213,2017-06-03 05:15:00+02:00,4382,13133,2279,2865,195,21,737,2151,59,0,8997,2457,149,97,317,402,6495
214,2017-06-03 05:30:00+02:00,4377,13078,2282,2916,196,21,709,2147,58,0,8965,2452,149,236,309,432,6458
215,2017-06-03 05:45:00+02:00,4388,13071,2262,2989,197,21,681,2145,60,0,8977,2537,149,494,307,434,6424
216,2017-06-03 06:00:00+02:00,4392,13107,2274,2931,197,21,895,2146,58,0,8984,2332,149,847,305,396,6348
217,2017-06-03 06:15:00+02:00,4402,13128,2287,2990,197,21,783,2148,62,0,9008,2245,149,1306,309,398,6144
218,2017-06-03 06:30:00+02:00,4409,13137,2300,2998,197,21,97,2147,108,0,9019,2233,149,1892,309,371,5846
219,2017-06-03 06:45:00+02:00,4413,13131,2277,3011,197,20,193,2150,104,0,9008,2272,149,2585,305,352,5450
220,2017-06-03 07:00:00+02:00,4409,13077,2264,3123,197,20,931,2150,91,0,8995,2126,149,3383,305,329,5086
221,2017-06-03 07:15:00+02:00,4424,13137,2295,3156,196,20,1196,2149,100,0,9010,2081,149,4242,315,333,4804
222,2017-06-03 07:30:00+02:00,4413,13175,2318,3267,197,20,295,2150,99,0,9003,1895,149,5194,304,334,4551
223,2017-06-03 07:45:00+02:00,4415,13168,2313,3539,195,19,344,2153,98,0,9001,1968,149,6172,305,334,4254
