,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2016-05-01 00:00:00+02:00,59.11,618.38,0.0,0.0,0.0,1.008,49.176,386.22,0.0,199.19952,0.036000000000000004,4.818
2016-05-01 01:00:00+02:00,58.88,625.24,0.0,0.0,0.024,1.008,49.176,366.54,0.0,196.43286,0.06,4.8069999999999995
2016-05-01 02:00:00+02:00,58.88,626.22,0.0,0.0,0.12,1.032,49.188,364.08000000000004,0.0,193.6662,0.07200000000000001,4.576
2016-05-01 03:00:00+02:00,58.650000000000006,641.9,0.0,0.0,2.568,1.056,49.188,391.96000000000004,0.0,194.58842,0.048,4.444
2016-05-01 04:00:00+02:00,59.11,650.72,0.0,0.0,5.6160000000000005,1.056,49.212,400.16,0.0,191.82176,0.07200000000000001,4.146999999999999
2016-05-01 05:00:00+02:00,59.11,643.86,0.0,0.0,0.192,1.056,49.188,412.46000000000004,0.0,191.82176,0.012,3.872
2016-05-01 06:00:00+02:00,57.5,646.31,0.0,0.0,1.8960000000000001,0.984,49.08,458.38000000000005,0.656,197.35508000000002,0.048,3.784
2016-05-01 07:00:00+02:00,56.580000000000005,659.05,0.0,0.0,0.768,0.936,49.044000000000004,469.04,8.364,195.51064,0.07200000000000001,3.674
2016-05-01 08:00:00+02:00,56.120000000000005,673.75,0.0,0.0,0.864,0.912,49.056000000000004,514.96,24.354000000000003,196.43286,0.084,3.1679999999999997
2016-05-01 09:00:00+02:00,54.97,661.01,0.0,0.0,1.32,0.936,49.02,549.4000000000001,39.729,198.2773,0.084,3.234
2016-05-01 10:00:00+02:00,54.510000000000005,654.64,0.0,0.0,1.224,0.936,48.96,559.24,56.334,199.19952,0.07200000000000001,3.0469999999999997
2016-05-01 11:00:00+02:00,54.28,597.8,0.0,0.0,0.936,0.96,48.96,537.1,80.07300000000001,200.12174000000002,0.07200000000000001,2.706
2016-05-01 12:00:00+02:00,55.2,580.65,0.0,0.0,2.136,0.936,48.948,499.38000000000005,91.84,199.19952,0.07200000000000001,2.6399999999999997
2016-05-01 13:00:00+02:00,55.660000000000004,555.17,0.0,0.0,16.392,1.032,48.936,485.44000000000005,95.571,197.35508000000002,0.07200000000000001,2.937
2016-05-01 14:00:00+02:00,56.35,554.68,0.0,0.0,23.64,1.056,48.984,471.50000000000006,93.39800000000001,197.35508000000002,0.07200000000000001,2.904
2016-05-01 15:00:00+02:00,56.35,539.0,0.0,0.0,21.408,1.008,49.044000000000004,464.94000000000005,85.19800000000001,197.35508000000002,0.07200000000000001,2.5189999999999997
2016-05-01 16:00:00+02:00,57.27,556.64,0.0,0.0,21.888,0.936,49.128,455.1,72.98,196.43286,0.07200000000000001,2.0789999999999997
2016-05-01 17:00:00+02:00,58.190000000000005,560.0699999999999,0.0,0.0,17.448,0.888,49.116,463.3,54.817,198.2773,0.07200000000000001,1.6829999999999998
2016-05-01 18:00:00+02:00,58.190000000000005,575.26,0.0,0.0,1.224,0.912,49.14,445.26000000000005,32.759,197.35508000000002,0.07200000000000001,1.452
2016-05-01 19:00:00+02:00,57.96,613.48,0.0,0.0,1.848,0.96,49.152,446.08000000000004,12.997,196.43286,0.06,1.2979999999999998
2016-05-01 20:00:00+02:00,57.96,609.0699999999999,0.0,0.0,10.44,0.96,49.164,464.12000000000006,2.2960000000000003,199.19952,0.024,1.232
2016-05-01 21:00:00+02:00,57.730000000000004,592.9,0.0,0.0,11.448,0.96,49.212,451.82000000000005,0.0,197.35508000000002,0.156,1.529
2016-05-01 22:00:00+02:00,57.730000000000004,653.66,0.0,0.0,8.424,0.96,49.26,418.20000000000005,0.0,196.43286,0.24,1.5399999999999998
2016-05-01 23:00:00+02:00,57.27,676.6899999999999,0.0,0.0,5.064,0.96,49.248,410.00000000000006,0.0,198.2773,0.504,1.265
2016-05-02 00:00:00+02:00,56.81,656.6,0.0,0.0,0.792,0.96,49.428000000000004,350.14000000000004,0.0,198.2773,0.552,0.8909999999999999
2016-05-02 01:00:00+02:00,57.730000000000004,656.6,0.0,0.0,12.0,0.936,49.512,328.0,0.0,199.19952,0.912,0.7699999999999999
2016-05-02 02:00:00+02:00,57.730000000000004,654.15,0.0,0.0,21.552,0.936,49.524,342.76000000000005,0.0,198.2773,1.104,0.572
2016-05-02 03:00:00+02:00,58.650000000000006,643.37,0.0,0.0,22.32,0.936,49.548,341.94,0.0,200.12174000000002,1.068,0.43999999999999995
2016-05-02 04:00:00+02:00,58.190000000000005,665.91,0.0,0.0,17.28,0.936,49.536,359.16,0.0,200.12174000000002,1.3920000000000001,0.484
2016-05-02 05:00:00+02:00,58.190000000000005,678.16,0.0,0.0,6.216,0.936,49.536,383.76000000000005,0.0,198.2773,1.728,0.374
2016-05-02 06:00:00+02:00,53.59,736.96,0.0,0.0,0.504,0.936,49.524,457.56000000000006,1.3940000000000001,197.35508000000002,2.124,0.363
2016-05-02 07:00:00+02:00,39.33,892.78,0.0,0.0,9.096,0.936,49.512,523.98,11.767000000000001,198.2773,2.592,0.484
2016-05-02 08:00:00+02:00,47.84,913.36,0.0,0.0,8.448,0.888,49.488,542.84,30.627000000000002,194.58842,3.456,0.583
2016-05-02 09:00:00+02:00,46.0,866.81,0.0,0.0,2.184,0.8160000000000001,49.488,528.9000000000001,51.168,191.82176,3.7800000000000002,0.45099999999999996
2016-05-02 10:00:00+02:00,52.440000000000005,816.83,0.0,0.0,1.824,0.84,49.452,519.88,69.61800000000001,193.6662,3.672,0.495
2016-05-02 11:00:00+02:00,46.0,818.79,0.0,0.0,0.384,0.84,49.44,516.6,82.205,189.0551,3.672,0.583
2016-05-02 12:00:00+02:00,37.95,744.31,0.0,0.0,0.192,0.84,49.464,514.14,87.412,192.74398000000002,4.0920000000000005,0.6489999999999999
2016-05-02 13:00:00+02:00,38.870000000000005,681.59,0.0,0.0,0.72,0.864,49.44,505.12000000000006,86.141,191.82176,3.7800000000000002,0.847
2016-05-02 14:00:00+02:00,37.95,671.79,0.0,0.0,0.984,0.864,49.404,504.3,77.367,190.89954,4.008,1.1219999999999999
2016-05-02 15:00:00+02:00,39.1,663.9499999999999,0.0,0.0,1.824,0.864,49.392,505.94000000000005,64.083,191.82176,4.188,1.3199999999999998
2016-05-02 16:00:00+02:00,37.72,683.06,0.0,0.0,3.8160000000000003,0.888,49.368,512.5,48.421,191.82176,4.788,1.496
2016-05-02 17:00:00+02:00,52.440000000000005,722.75,0.0,0.0,4.824,0.888,49.356,542.0200000000001,31.652,190.89954,5.0760000000000005,1.694
2016-05-02 18:00:00+02:00,53.82,771.75,0.0,0.0,16.080000000000002,0.84,49.344,558.4200000000001,18.45,191.82176,5.628,1.914
2016-05-02 19:00:00+02:00,59.57,775.67,0.0,0.0,12.912,0.72,49.368,554.32,8.569,192.74398000000002,6.636,1.7599999999999998
2016-05-02 20:00:00+02:00,62.1,788.9,0.0,0.0,13.776,0.6960000000000001,49.368,507.58000000000004,1.6400000000000001,194.58842,6.636,1.8039999999999998
2016-05-02 21:00:00+02:00,61.870000000000005,789.88,0.0,0.0,11.232000000000001,0.648,49.368,459.20000000000005,0.0,195.51064,6.444,1.8259999999999998
2016-05-02 22:00:00+02:00,59.34,722.26,0.0,0.0,1.68,0.624,49.38,464.12000000000006,0.0,196.43286,6.204,1.9469999999999998
2016-05-02 23:00:00+02:00,44.620000000000005,734.02,0.0,0.0,3.888,0.648,49.404,441.16,0.0,195.51064,5.88,2.2439999999999998
2016-05-03 00:00:00+02:00,54.510000000000005,758.03,0.0,0.0,2.136,0.72,49.44,363.26000000000005,0.0,195.51064,1.344,2.915
2016-05-03 01:00:00+02:00,45.31,736.96,0.0,0.0,13.104000000000001,0.84,49.428000000000004,348.5,0.0,192.74398000000002,1.956,3.553
2016-05-03 02:00:00+02:00,53.59,687.47,0.0,0.0,24.576,0.96,49.464,323.90000000000003,0.0,194.58842,4.308,4.455
2016-05-03 03:00:00+02:00,61.870000000000005,680.61,0.0,0.0,24.672,1.008,49.476,320.62,0.0,197.35508000000002,3.876,4.037
2016-05-03 04:00:00+02:00,69.23,676.6899999999999,0.0,0.0,24.192,0.984,49.464,338.66,0.0,194.58842,4.116,3.4099999999999997
2016-05-03 05:00:00+02:00,72.45,713.93,0.0,0.0,9.120000000000001,0.912,49.452,359.16,0.0,195.51064,4.188,3.146
2016-05-03 06:00:00+02:00,72.91,799.68,0.0,0.0,5.952,0.744,49.488,422.3,0.861,195.51064,3.504,2.5629999999999997
2016-05-03 07:00:00+02:00,73.14,1023.12,0.0,0.0,2.2800000000000002,0.648,49.488,506.76000000000005,8.774000000000001,191.82176,3.12,2.255
2016-05-03 08:00:00+02:00,73.60000000000001,1089.27,0.0,0.0,8.016,0.432,49.524,549.4000000000001,25.092000000000002,190.89954,2.7960000000000003,2.057
2016-05-03 09:00:00+02:00,74.06,1074.57,0.0,0.0,4.92,0.48,49.452,541.2,44.157000000000004,182.59956,1.8840000000000001,2.343
2016-05-03 10:00:00+02:00,74.29,1002.54,0.0,0.0,1.824,0.72,49.44,526.44,63.058,177.98846,1.176,2.4419999999999997
2016-05-03 11:00:00+02:00,71.76,993.72,0.0,0.0,3.2640000000000002,0.792,49.44,519.0600000000001,76.178,183.52178,0.744,2.783
2016-05-03 12:00:00+02:00,72.91,873.18,0.0,0.0,2.496,0.744,49.464,523.98,82.77900000000001,182.59956,0.624,3.058
2016-05-03 13:00:00+02:00,74.75,871.22,0.0,0.0,0.0,0.72,49.476,519.88,87.043,187.21066000000002,0.588,3.036
2016-05-03 14:00:00+02:00,74.52000000000001,880.53,0.0,0.0,0.0,0.6960000000000001,49.464,517.4200000000001,84.747,189.97732000000002,0.36,3.058
2016-05-03 15:00:00+02:00,74.52000000000001,835.4499999999999,0.0,0.0,0.0,0.6960000000000001,49.44,507.58000000000004,81.426,186.28844,0.34800000000000003,2.8049999999999997
2016-05-03 16:00:00+02:00,72.91,818.79,0.0,0.0,0.0,0.72,49.428000000000004,498.56000000000006,71.914,190.89954,0.24,2.409
2016-05-03 17:00:00+02:00,74.06,741.37,0.0,0.0,1.176,0.744,49.428000000000004,492.82000000000005,54.899,188.13288,0.216,2.112
2016-05-03 18:00:00+02:00,74.98,761.46,0.0,0.0,0.0,0.744,49.44,486.26000000000005,33.21,189.0551,0.252,1.771
2016-05-03 19:00:00+02:00,73.37,780.5699999999999,0.0,0.0,0.0,0.72,49.464,477.24,13.776,190.89954,0.312,1.4849999999999999
2016-05-03 20:00:00+02:00,67.62,785.47,0.0,0.0,4.632,0.744,49.452,479.70000000000005,2.46,191.82176,0.6960000000000001,1.21
2016-05-03 21:00:00+02:00,69.92,847.21,0.0,0.0,7.104,0.792,49.464,421.48,0.0,193.6662,0.936,0.946
2016-05-03 22:00:00+02:00,74.29,863.87,0.0,0.0,8.592,0.792,49.452,423.12,0.0,192.74398000000002,1.416,0.6819999999999999
2016-05-03 23:00:00+02:00,74.75,860.93,0.0,0.0,14.184000000000001,0.792,49.464,433.78000000000003,0.0,187.21066000000002,1.1400000000000001,0.495
2016-05-04 00:00:00+02:00,75.9,761.46,0.0,0.0,1.248,0.792,49.464,333.74,0.0,189.0551,0.744,0.286
2016-05-04 01:00:00+02:00,76.59,648.27,0.0,0.0,0.24,0.8160000000000001,49.464,303.40000000000003,0.0,192.74398000000002,0.36,0.297
2016-05-04 02:00:00+02:00,76.36,614.46,0.0,0.0,9.096,0.84,49.476,308.32000000000005,0.0,191.82176,0.276,0.21999999999999997
2016-05-04 03:00:00+02:00,76.82000000000001,622.3,0.0,0.0,17.832,0.864,49.5,314.06,0.0,191.82176,0.372,0.209
2016-05-04 04:00:00+02:00,77.05,643.86,0.0,0.0,16.152,0.8160000000000001,49.5,331.28000000000003,0.0,193.6662,0.3,0.27499999999999997
2016-05-04 05:00:00+02:00,76.59,641.41,0.0,0.0,4.848,0.768,49.5,367.36,0.0,194.58842,0.252,0.32999999999999996
2016-05-04 06:00:00+02:00,76.13000000000001,666.4,0.0,0.0,0.024,0.744,49.476,441.98,1.558,202.88840000000002,0.20400000000000001,0.39599999999999996
2016-05-04 07:00:00+02:00,75.67,874.16,0.0,0.0,3.6,0.768,49.464,482.16,12.3,201.96618,0.06,0.473
2016-05-04 08:00:00+02:00,74.75,899.64,0.0,0.0,18.72,0.768,49.524,504.3,32.267,199.19952,0.048,0.495
2016-05-04 09:00:00+02:00,75.67,872.6899999999999,0.0,0.0,12.504,0.744,49.536,512.5,54.735,199.19952,0.06,0.209
2016-05-04 10:00:00+02:00,74.52000000000001,798.21,0.0,0.0,1.2,0.744,49.512,501.84000000000003,73.185,197.35508000000002,0.20400000000000001,0.19799999999999998
2016-05-04 11:00:00+02:00,74.52000000000001,755.09,0.0,0.0,0.888,0.768,49.452,494.46000000000004,85.28,196.43286,0.14400000000000002,0.176
2016-05-04 12:00:00+02:00,74.29,739.41,0.0,0.0,4.824,0.768,49.452,499.38000000000005,87.822,196.43286,0.036000000000000004,0.121
2016-05-04 13:00:00+02:00,74.52000000000001,626.22,0.0,0.0,1.248,0.792,49.464,504.3,84.378,196.43286,0.048,0.121
2016-05-04 14:00:00+02:00,74.52000000000001,582.12,0.0,0.0,0.984,0.8160000000000001,49.476,508.40000000000003,78.802,197.35508000000002,0.06,0.121
