,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2017-11-30 23:00:00+00:00,75.44,1200.99,954.48,1.8,2.976,0.0,27.880000000000003,0.0,15.257
2017-12-01 00:00:00+00:00,75.44,1006.9499999999999,911.84,0.0,0.12,0.0,27.880000000000003,0.0,14.883
2017-12-01 01:00:00+00:00,75.21000000000001,889.84,911.0200000000001,0.0,0.12,0.0,28.700000000000003,0.0,16.049
2017-12-01 02:00:00+00:00,74.52000000000001,837.41,902.0000000000001,0.0,0.12,0.0,27.880000000000003,0.0,18.59
2017-12-01 03:00:00+00:00,75.21000000000001,786.9399999999999,684.7,0.0,0.14400000000000002,0.0,28.700000000000003,0.0,22.945999999999998
2017-12-01 04:00:00+00:00,74.75,872.1999999999999,812.6200000000001,0.0,0.12,0.0,27.060000000000002,0.0,23.166
2017-12-01 05:00:00+00:00,74.75,995.1899999999999,913.48,0.0,0.096,0.0,27.060000000000002,0.0,24.849
2017-12-01 06:00:00+00:00,74.06,1018.71,912.6600000000001,0.0,0.024,0.0,25.42,0.0,27.016
2017-12-01 07:00:00+00:00,74.29,999.6,911.84,0.0,3.84,0.0,27.060000000000002,0.20500000000000002,31.273
2017-12-01 08:00:00+00:00,74.52000000000001,1102.01,910.2,0.0,4.2,0.864,27.880000000000003,4.018,34.375
2017-12-01 09:00:00+00:00,74.52000000000001,1007.4399999999999,908.5600000000001,0.0,4.416,0.96,27.880000000000003,9.225,33.132
2017-12-01 10:00:00+00:00,73.83,931.49,909.3800000000001,0.0,4.344,0.96,27.880000000000003,12.095,32.053999999999995
2017-12-01 11:00:00+00:00,73.14,950.11,907.7400000000001,0.0,1.344,0.0,27.880000000000003,13.161000000000001,33.253
2017-12-01 12:00:00+00:00,74.06,911.89,897.9000000000001,0.0,0.432,0.0,27.880000000000003,13.202,32.945
2017-12-01 13:00:00+00:00,74.52000000000001,916.3,906.9200000000001,0.0,0.12,0.0,27.880000000000003,12.3,33.363
2017-12-01 14:00:00+00:00,74.98,841.8199999999999,915.1200000000001,0.0,0.12,0.0,27.880000000000003,10.373000000000001,32.516
2017-12-01 15:00:00+00:00,74.29,932.96,913.48,0.0,0.12,0.0,28.700000000000003,7.5440000000000005,30.371
2017-12-01 16:00:00+00:00,75.21000000000001,975.59,1003.6800000000001,0.0,0.14400000000000002,0.0,28.700000000000003,2.0500000000000003,30.459
2017-12-01 17:00:00+00:00,75.9,1222.55,1104.5400000000002,6.336,10.632,0.0,27.880000000000003,0.0,28.258999999999997
2017-12-01 18:00:00+00:00,75.44,1280.86,1149.64,22.872,11.904,0.8160000000000001,29.520000000000003,0.0,25.575
2017-12-01 19:00:00+00:00,76.13000000000001,1287.23,1157.02,28.416,11.544,4.5120000000000005,29.520000000000003,0.0,22.0
2017-12-01 20:00:00+00:00,75.67,1185.31,1154.5600000000002,23.832,6.984,0.84,28.700000000000003,0.0,20.119
2017-12-01 21:00:00+00:00,74.52000000000001,1257.83,1152.92,30.384,5.976,0.024,27.880000000000003,0.0,19.073999999999998
2017-12-01 22:00:00+00:00,74.06,1091.23,1152.1000000000001,9.048,2.928,0.0,27.880000000000003,0.0,20.163
2017-12-01 23:00:00+00:00,74.06,1099.07,1191.46,0.5760000000000001,2.592,0.0,28.700000000000003,0.0,20.086
2017-12-02 00:00:00+00:00,73.83,867.3,1197.2,0.0,0.048,0.0,27.880000000000003,0.0,16.884999999999998
2017-12-02 01:00:00+00:00,74.29,695.8,1198.02,0.0,0.07200000000000001,0.0,27.060000000000002,0.0,15.136
2017-12-02 02:00:00+00:00,73.83,672.77,1198.02,0.0,0.12,0.0,27.060000000000002,0.0,14.905
2017-12-02 03:00:00+00:00,74.98,670.81,1198.02,0.0,0.096,0.0,26.240000000000002,0.0,14.530999999999999
2017-12-02 04:00:00+00:00,74.52000000000001,678.65,1198.02,0.0,0.096,0.0,27.060000000000002,0.0,15.059
2017-12-02 05:00:00+00:00,74.52000000000001,688.4499999999999,1198.02,0.0,0.048,0.0,27.060000000000002,0.0,14.949
2017-12-02 06:00:00+00:00,74.06,695.8,1198.8400000000001,0.0,0.048,0.0,26.240000000000002,0.0,15.014999999999999
