,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2018-07-01 00:00:00+02:00,256.795,2515.145,289.4675,254.81500000000003,8.97925,0.1425,2.364,10.968,0.252,26.832,46.945,,0.0,30.202705,7.017,42.349999999999994
2018-07-01 00:15:00+02:00,256.6225,2434.7850000000003,291.795,253.99500000000003,10.995,0.1425,2.4,10.962,0.216,26.823,47.150000000000006,,0.0,30.202705,6.9990000000000006,42.2895
2018-07-01 00:30:00+02:00,256.5075,2419.4100000000003,291.55,253.38000000000002,10.81175,0.1425,3.024,10.950000000000001,0.222,26.859,47.150000000000006,,0.0,30.202705,6.963,41.855
2018-07-01 00:45:00+02:00,256.91,2412.235,290.57,253.38000000000002,10.81175,0.1425,2.664,10.956,0.168,26.763,47.150000000000006,,0.0,30.202705,7.1160000000000005,41.558
2018-07-01 01:00:00+02:00,255.5875,2394.605,291.55,245.18,9.529,0.1425,3.2640000000000002,10.956,0.252,26.862000000000002,47.355000000000004,,0.0,30.202705,7.056,40.87875
2018-07-01 01:15:00+02:00,256.105,2377.59,288.9775,245.79500000000002,10.44525,0.1425,3.822,10.968,0.246,26.847,47.56,,0.0,30.202705,6.9030000000000005,40.18575
2018-07-01 01:30:00+02:00,256.91,2379.6400000000003,290.57,244.56500000000003,9.8955,0.1425,4.134,10.962,0.234,26.85,47.56,,0.0,30.202705,6.732,39.817249999999994
2018-07-01 01:45:00+02:00,257.255,2368.3650000000002,288.7325,243.13000000000002,9.8955,0.1425,3.786,10.950000000000001,0.18,26.844,47.56,,0.0,30.202705,6.501,39.809
2018-07-01 02:00:00+02:00,257.255,2308.915,285.67,237.18500000000003,10.07875,0.1425,1.41,10.926,0.20400000000000001,26.829,47.56,,0.0,30.43326,6.282,39.6935
2018-07-01 02:15:00+02:00,257.37,2289.44,286.15999999999997,242.51500000000001,10.81175,0.1425,1.41,10.908,0.168,26.742,47.56,,0.0,30.43326,6.081,39.071999999999996
2018-07-01 02:30:00+02:00,257.6575,2258.0750000000003,289.1,259.735,9.8955,0.1425,1.41,10.878,0.192,26.724,47.56,,0.0,30.43326,6.072,38.747499999999995
2018-07-01 02:45:00+02:00,257.77250000000004,2223.635,289.59,259.12,9.1625,0.1425,1.3920000000000001,10.872,0.18,26.727,47.56,,0.0,30.43326,5.841,38.42575
2018-07-01 03:00:00+02:00,256.96750000000003,2166.645,288.7325,260.76000000000005,9.529,0.1425,1.17,10.818,0.228,26.757,47.56,,0.0,30.43326,5.562,37.84825
2018-07-01 03:15:00+02:00,257.77250000000004,2151.885,289.4675,262.605,10.81175,0.152,1.17,10.8,0.246,26.838,47.56,,0.0,30.43326,5.202,37.190999999999995
