,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2017-06-30 23:00:00+01:00,2798.145,270.6,0.0,0.0,4.272,47.766,512.9100000000001,0.0,9.666,7.491
2017-06-30 23:30:00+01:00,2393.895,214.43,0.0,0.0,3.8160000000000003,47.718,330.05,0.0,9.624,8.2115
2017-07-01 00:00:00+01:00,2168.985,229.60000000000002,0.0,0.0,4.44,47.67,328.82000000000005,0.0,8.784,7.7165
2017-07-01 00:30:00+01:00,2106.02,220.17000000000002,0.0,0.0,3.156,47.808,328.82000000000005,0.0,8.112,7.436
2017-07-01 01:00:00+01:00,2025.17,221.4,0.0,0.0,2.7600000000000002,48.072,328.82000000000005,0.0,9.18,6.654999999999999
2017-07-01 01:30:00+01:00,1923.985,216.48000000000002,0.0,0.0,2.7,48.156,316.93,0.0,10.674,6.3305
2017-07-01 02:00:00+01:00,1845.095,227.14000000000001,0.0,0.0,1.536,48.168,330.46000000000004,0.0,12.018,5.928999999999999
2017-07-01 02:30:00+01:00,1739.745,217.3,0.0,0.0,1.344,48.048,328.82000000000005,0.0205,12.09,6.0005
2017-07-01 03:00:00+01:00,1772.085,232.06000000000003,0.0,0.0,1.3920000000000001,47.928000000000004,329.64000000000004,0.0,12.162,6.072
2017-07-01 03:30:00+01:00,1794.3799999999999,250.51000000000002,0.0,0.0,1.356,47.694,329.64000000000004,0.0,12.354000000000001,6.1875
2017-07-01 04:00:00+01:00,1884.295,255.84000000000003,0.0,0.0,1.428,47.682,329.64000000000004,0.0,12.18,5.9235
2017-07-01 04:30:00+01:00,1830.1499999999999,275.93,0.0,0.0,1.416,47.466,329.23,0.0,12.744,6.1105
2017-07-01 05:00:00+01:00,1784.825,224.68,0.0,0.0,1.44,47.634,328.82000000000005,0.164,12.738,6.324999999999999
2017-07-01 05:30:00+01:00,1825.25,219.35000000000002,0.0,0.0,1.44,47.454,330.05,1.6400000000000001,12.816,6.8145
2017-07-01 06:00:00+01:00,1725.29,217.71,0.0,0.0,1.56,47.286,329.64000000000004,4.838,12.852,6.8805
2017-07-01 06:30:00+01:00,1875.475,225.09,0.0,0.0,1.6560000000000001,47.154,328.0,9.4915,12.168000000000001,7.172
2017-07-01 07:00:00+01:00,1863.715,216.89000000000001,0.0,0.0,3.108,47.142,329.64000000000004,15.867,12.582,7.0455
2017-07-01 07:30:00+01:00,2075.64,224.68,0.0,4.116,3.3120000000000003,47.034,329.64000000000004,22.222,11.922,7.5954999999999995
2017-07-01 08:00:00+01:00,2349.06,237.39000000000001,0.0,5.0280000000000005,4.464,46.944,328.82000000000005,23.0625,11.328,8.4095
2017-07-01 08:30:00+01:00,2568.825,309.14000000000004,0.0,7.5600000000000005,5.088,46.866,329.64000000000004,47.355000000000004,10.944,8.651499999999999
2017-07-01 09:00:00+01:00,2716.07,355.06,0.0,7.332,5.364,45.756,328.0,57.195,10.776,9.812
2017-07-01 09:30:00+01:00,2793.735,287.82000000000005,0.0,7.956,6.456,45.678000000000004,326.36,68.06,10.344,10.587499999999999
2017-07-01 10:00:00+01:00,2666.335,281.67,0.0,9.828,6.36,45.762,325.95000000000005,80.565,10.284,11.934999999999999
2017-07-01 10:30:00+01:00,2685.445,236.98000000000002,0.0,10.068,4.932,45.732,321.03000000000003,89.995,8.844,12.880999999999998
2017-07-01 11:00:00+01:00,2677.36,270.19,0.0,6.984,3.48,45.756,320.21000000000004,102.5,8.718,14.767499999999998
2017-07-01 11:30:00+01:00,2547.02,287.82000000000005,0.0,6.96,2.88,45.762,318.57000000000005,113.775,8.304,14.888499999999999
2017-07-01 12:00:00+01:00,2392.18,343.17,0.0,6.144,2.832,45.666000000000004,319.39000000000004,126.485,8.394,16.477999999999998
2017-07-01 12:30:00+01:00,2159.92,391.14000000000004,0.0,3.612,2.2680000000000002,45.798,320.21000000000004,134.48000000000002,7.92,17.572499999999998
2017-07-01 13:00:00+01:00,2202.305,322.67,0.0,1.8840000000000001,1.74,45.828,317.75,140.01500000000001,7.218,18.095
2017-07-01 13:30:00+01:00,2105.04,234.93,0.0,3.612,1.716,45.822,311.19,141.86,7.8,18.6835
