,Biomass,Fossil Brown coal/Lignite,Hydro Pumped Storage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2016-10-01 01:00:00+03:00,7.13,2170.54,0.0,1.6560000000000001,17.256,0.0,0.46199999999999997
2016-10-01 02:00:00+03:00,7.13,2525.6000000000004,0.0,1.2,12.984,0.0,0.46199999999999997
2016-10-01 03:00:00+03:00,7.13,2557.5800000000004,0.0,1.176,12.144,0.0,0.46199999999999997
2016-10-01 04:00:00+03:00,7.13,2592.02,0.0,1.176,12.132,0.0,0.473
2016-10-01 05:00:00+03:00,6.67,2612.52,0.0,1.2,12.108,0.0,0.363
2016-10-01 06:00:00+03:00,6.9,2517.4,0.0,1.296,12.120000000000001,0.0,0.34099999999999997
2016-10-01 07:00:00+03:00,7.13,2494.44,0.0,3.8160000000000003,12.108,0.9430000000000001,0.374
2016-10-01 08:00:00+03:00,6.9,2503.46,0.0,8.52,12.108,6.765000000000001,0.253
2016-10-01 09:00:00+03:00,7.13,2585.46,0.0,5.376,12.108,15.293000000000001,0.23099999999999998
2016-10-01 10:00:00+03:00,7.36,2573.1600000000003,0.0,2.208,12.132,22.304000000000002,0.352
2016-10-01 11:00:00+03:00,7.13,2448.52,0.0,2.208,12.108,26.650000000000002,0.319
2016-10-01 12:00:00+03:00,7.13,2371.44,0.0,1.92,12.036,28.659000000000002,0.242
2016-10-01 13:00:00+03:00,7.36,2311.5800000000004,0.0,1.6560000000000001,12.036,27.716,0.19799999999999998
2016-10-01 14:00:00+03:00,7.13,2318.96,0.0,1.248,12.0,24.805,0.143
2016-10-01 15:00:00+03:00,7.590000000000001,2353.4,0.0,1.248,12.012,21.115000000000002,0.132
2016-10-01 16:00:00+03:00,7.590000000000001,2492.8,0.0,1.272,11.976,14.719000000000001,0.27499999999999997
2016-10-01 17:00:00+03:00,7.590000000000001,2444.42,0.84,7.152,12.012,7.503,0.429
2016-10-01 18:00:00+03:00,7.590000000000001,2625.6400000000003,0.864,8.616,12.024000000000001,1.312,0.484
2016-10-01 19:00:00+03:00,7.590000000000001,2613.34,5.928,16.056,12.048,0.0,0.46199999999999997
2016-10-01 20:00:00+03:00,7.590000000000001,2599.4,11.688,16.56,12.084,0.0,0.484
2016-10-01 21:00:00+03:00,7.590000000000001,2587.92,4.824,13.68,12.012,0.0,0.495
2016-10-01 22:00:00+03:00,7.590000000000001,2603.5,1.752,10.368,12.048,0.0,0.46199999999999997
2016-10-01 23:00:00+03:00,7.590000000000001,2547.7400000000002,0.864,7.104,12.084,0.0,0.308
2016-10-02 00:00:00+03:00,7.36,2532.98,0.0,2.616,12.108,0.0,0.154
2016-10-02 01:00:00+03:00,7.36,2565.78,0.0,1.2,12.096,0.0,0.088
2016-10-02 02:00:00+03:00,7.36,2566.6000000000004,0.0,1.1520000000000001,12.096,0.0,0.077
2016-10-02 03:00:00+03:00,7.13,2542.82,0.0,1.1520000000000001,12.096,0.0,0.044
2016-10-02 04:00:00+03:00,7.590000000000001,2546.1000000000004,0.0,1.08,12.132,0.0,0.011
2016-10-02 05:00:00+03:00,7.36,2530.52,0.0,1.1280000000000001,12.120000000000001,0.0,0.022
2016-10-02 06:00:00+03:00,7.36,2477.2200000000003,0.0,1.272,12.108,0.0,0.011
2016-10-02 07:00:00+03:00,7.36,2425.5600000000004,0.0,1.344,12.096,0.6970000000000001,0.011
2016-10-02 08:00:00+03:00,7.36,2472.3,0.0,7.416,12.096,6.0680000000000005,0.011
2016-10-02 09:00:00+03:00,7.36,2487.0600000000004,0.0,7.5120000000000005,12.108,14.678,0.011
2016-10-02 10:00:00+03:00,7.36,2573.98,0.0,3.096,12.120000000000001,22.345000000000002,0.011
2016-10-02 11:00:00+03:00,7.13,2490.34,0.0,2.088,12.108,27.675,0.022
2016-10-02 12:00:00+03:00,7.36,2403.42,0.0,1.968,12.108,29.397000000000002,0.05499999999999999
2016-10-02 13:00:00+03:00,7.590000000000001,2316.5,0.0,1.488,12.120000000000001,29.52,0.121
2016-10-02 14:00:00+03:00,7.82,2271.4,0.0,1.1520000000000001,12.120000000000001,27.470000000000002,0.10999999999999999
2016-10-02 15:00:00+03:00,7.36,2334.54,0.0,1.104,12.120000000000001,22.755000000000003,0.176
2016-10-02 16:00:00+03:00,7.590000000000001,2475.5800000000004,0.0,1.224,12.132,16.441,0.21999999999999997
2016-10-02 17:00:00+03:00,7.82,2544.46,0.0,5.6160000000000005,12.168000000000001,8.159,0.352
2016-10-02 18:00:00+03:00,7.590000000000001,2596.1200000000003,0.0,11.472,12.168000000000001,1.107,0.572
2016-10-02 19:00:00+03:00,7.590000000000001,2669.92,7.272,15.84,12.144,0.0,0.6489999999999999
2016-10-02 20:00:00+03:00,7.82,2624.82,9.120000000000001,17.832,12.132,0.0,0.737
2016-10-02 21:00:00+03:00,7.590000000000001,2653.52,1.824,17.76,12.144,0.0,0.759
2016-10-02 22:00:00+03:00,7.82,2667.46,0.744,11.808,12.18,0.0,0.6819999999999999
2016-10-02 23:00:00+03:00,7.82,2582.1800000000003,0.0,6.864,12.156,0.0,0.693
2016-10-03 00:00:00+03:00,7.36,2532.98,0.0,1.08,12.144,0.0,0.605
2016-10-03 01:00:00+03:00,7.590000000000001,2465.7400000000002,0.0,1.08,12.156,0.0,0.616
2016-10-03 02:00:00+03:00,7.590000000000001,2498.54,0.0,1.056,12.156,0.0,0.594
2016-10-03 03:00:00+03:00,7.590000000000001,2432.94,0.0,1.08,12.168000000000001,0.0,0.627
2016-10-03 04:00:00+03:00,7.590000000000001,2420.6400000000003,0.0,1.056,12.18,0.0,0.594
2016-10-03 05:00:00+03:00,7.590000000000001,2435.4,0.0,1.104,12.168000000000001,0.0,0.5609999999999999
2016-10-03 06:00:00+03:00,7.36,2567.42,0.0,1.416,12.168000000000001,0.0,0.45099999999999996
2016-10-03 07:00:00+03:00,7.13,2693.7000000000003,0.0,7.056,12.156,0.41000000000000003,0.473
2016-10-03 08:00:00+03:00,7.13,2704.36,0.0,9.024000000000001,12.156,4.1000000000000005,0.517
2016-10-03 09:00:00+03:00,6.67,2737.1600000000003,0.0,6.096,12.168000000000001,10.127,0.605
2016-10-03 10:00:00+03:00,6.9,2618.26,0.0,2.4,12.168000000000001,18.245,0.627
2016-10-03 11:00:00+03:00,6.9,2510.02,0.0,2.3040000000000003,12.156,23.329,0.737
2016-10-03 12:00:00+03:00,7.13,2477.2200000000003,0.0,1.968,12.168000000000001,25.338,0.7699999999999999
2016-10-03 13:00:00+03:00,7.590000000000001,2457.54,0.0,2.16,12.168000000000001,25.461000000000002,0.748
2016-10-03 14:00:00+03:00,7.82,2491.1600000000003,0.0,2.16,12.168000000000001,22.386,0.616
2016-10-03 15:00:00+03:00,7.13,2591.2000000000003,0.0,2.064,12.168000000000001,17.835,0.594
2016-10-03 16:00:00+03:00,7.590000000000001,2708.46,0.0,2.352,12.156,11.726,0.638
2016-10-03 17:00:00+03:00,7.13,2641.2200000000003,0.0,7.008,12.168000000000001,4.633,0.737
2016-10-03 18:00:00+03:00,7.36,2650.2400000000002,2.088,11.208,12.18,0.738,0.759
2016-10-03 19:00:00+03:00,7.36,2664.1800000000003,9.216000000000001,14.4,12.168000000000001,0.0,0.484
2016-10-03 20:00:00+03:00,7.36,2637.94,14.112,13.104000000000001,12.168000000000001,0.0,0.39599999999999996
2016-10-03 21:00:00+03:00,7.13,2645.32,6.6000000000000005,12.48,12.156,0.0,0.473
2016-10-03 22:00:00+03:00,6.9,2644.5,3.144,9.816,12.168000000000001,0.0,0.6819999999999999
2016-10-03 23:00:00+03:00,7.36,2610.88,0.0,7.6080000000000005,12.204,0.0,0.616
2016-10-04 00:00:00+03:00,7.36,2494.44,0.0,1.08,12.192,0.0,0.46199999999999997
2016-10-04 01:00:00+03:00,7.36,2416.54,0.0,1.056,12.18,0.0,0.5389999999999999
2016-10-04 02:00:00+03:00,7.590000000000001,2296.0,0.0,1.032,12.18,0.0,0.825
2016-10-04 03:00:00+03:00,7.13,2209.9,0.0,1.032,12.168000000000001,0.0,1.5619999999999998
2016-10-04 04:00:00+03:00,7.36,2148.4,0.0,1.08,12.168000000000001,0.0,2.046
2016-10-04 05:00:00+03:00,7.36,2275.5,0.0,1.08,12.18,0.0,2.167
2016-10-04 06:00:00+03:00,7.36,2410.8,0.0,1.1520000000000001,12.168000000000001,0.0,1.738
2016-10-04 07:00:00+03:00,7.13,2666.6400000000003,1.608,2.664,12.168000000000001,0.328,1.815
2016-10-04 08:00:00+03:00,7.36,2691.2400000000002,1.68,3.456,12.168000000000001,3.444,1.892
2016-10-04 09:00:00+03:00,7.36,2565.78,1.536,3.12,12.192,7.708,2.453
2016-10-04 10:00:00+03:00,7.36,2498.54,0.0,2.2800000000000002,12.192,13.079,2.673
2016-10-04 11:00:00+03:00,7.36,2340.28,0.0,2.112,12.192,17.876,2.871
2016-10-04 12:00:00+03:00,7.36,2210.7200000000003,0.648,3.2880000000000003,12.168000000000001,18.409000000000002,2.101
2016-10-04 13:00:00+03:00,7.590000000000001,2217.28,1.512,3.168,12.18,17.999000000000002,1.3639999999999999
2016-10-04 14:00:00+03:00,7.13,2378.0,0.0,1.68,12.168000000000001,13.776,1.793
2016-10-04 15:00:00+03:00,7.13,2447.7000000000003,0.0,1.704,12.192,9.881,1.859
2016-10-04 16:00:00+03:00,7.36,2566.6000000000004,0.0,1.6320000000000001,12.192,5.74,1.452
2016-10-04 17:00:00+03:00,7.590000000000001,2697.8,0.0,3.528,12.168000000000001,2.173,1.375
2016-10-04 18:00:00+03:00,7.36,2711.7400000000002,0.84,9.288,12.168000000000001,0.369,1.6059999999999999
2016-10-04 19:00:00+03:00,7.36,2610.88,11.448,11.28,12.192,1.558,2.0349999999999997
2016-10-04 20:00:00+03:00,7.36,2615.8,11.544,10.416,12.192,0.0,1.474
2016-10-04 21:00:00+03:00,7.36,2580.5400000000004,5.328,10.392,12.18,0.0,2.585
2016-10-04 22:00:00+03:00,7.36,2587.92,0.84,7.488,12.18,0.0,1.7819999999999998
2016-10-04 23:00:00+03:00,7.590000000000001,2487.0600000000004,0.0,4.752,12.192,0.0,2.189
2016-10-05 00:00:00+03:00,7.36,2405.88,0.0,1.176,12.216000000000001,0.0,0.9239999999999999
2016-10-05 01:00:00+03:00,7.590000000000001,2318.96,0.0,1.1280000000000001,12.18,0.0,1.6829999999999998
2016-10-05 02:00:00+03:00,7.36,2313.2200000000003,0.0,1.1280000000000001,12.18,0.0,1.529
2016-10-05 03:00:00+03:00,7.590000000000001,2393.5800000000004,0.0,1.104,12.192,0.0,1.8479999999999999
2016-10-05 04:00:00+03:00,7.36,2375.54,0.0,1.1280000000000001,12.18,0.0,2.266
2016-10-05 05:00:00+03:00,7.36,2382.1000000000004,0.0,1.1280000000000001,12.192,0.0,2.541
2016-10-05 06:00:00+03:00,7.36,2432.1200000000003,0.0,1.224,12.192,0.0,3.102
2016-10-05 07:00:00+03:00,7.36,2619.9,0.0,2.952,12.192,0.492,3.542
2016-10-05 08:00:00+03:00,7.13,2496.0800000000004,4.176,2.7600000000000002,12.204,5.043,3.135
2016-10-05 09:00:00+03:00,7.36,2405.88,3.384,3.912,12.192,12.177000000000001,3.4539999999999997
2016-10-05 10:00:00+03:00,7.13,2337.0,0.0,3.216,12.204,18.409000000000002,3.8829999999999996
2016-10-05 11:00:00+03:00,7.590000000000001,2209.9,0.0,3.12,12.204,23.124000000000002,3.828
2016-10-05 12:00:00+03:00,7.13,2159.06,0.0,3.024,12.18,23.452,3.6409999999999996
2016-10-05 13:00:00+03:00,7.36,2195.1400000000003,0.0,2.952,12.18,21.894000000000002,3.069
2016-10-05 14:00:00+03:00,7.590000000000001,2241.88,0.0,2.928,12.204,20.09,2.948
2016-10-05 15:00:00+03:00,7.82,2258.28,0.0,2.856,12.192,17.958000000000002,2.992
2016-10-05 16:00:00+03:00,7.590000000000001,2395.2200000000003,0.0,2.472,12.192,14.145000000000001,3.1679999999999997
2016-10-05 17:00:00+03:00,7.590000000000001,2642.86,1.968,1.416,12.18,6.314,2.5189999999999997
