,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2015-01-13 08:00:00+01:00,63.71,,,1306.83,341.12,0.0,8.904,0.84,,46.632,563.34,,0.0,218.56614000000002,7.332,10.472
2015-01-13 09:00:00+01:00,63.480000000000004,,,1201.48,318.98,5.864,0.24,0.888,,46.608000000000004,544.48,,2.829,221.33280000000002,6.924,10.229999999999999
2015-01-13 10:00:00+01:00,63.25,,,1210.79,330.46000000000004,0.0,0.48,0.912,,46.572,566.62,,5.945,220.41058,6.516,9.779
2015-01-13 11:00:00+01:00,63.940000000000005,,,1250.48,332.1,0.0,6.72,0.912,,46.548,603.5200000000001,,5.494000000000001,220.41058,5.724,9.394
2015-01-13 12:00:00+01:00,63.480000000000004,,,1293.6,332.92,0.0,2.664,0.864,,46.572,615.0,,4.5920000000000005,208.42172000000002,6.468,9.317
2015-01-13 13:00:00+01:00,63.940000000000005,,,1406.3,333.74,0.0,10.824,0.8160000000000001,,46.572,633.0400000000001,,4.141,206.57728,6.96,8.854999999999999
2015-01-13 14:00:00+01:00,63.25,,,1390.62,337.02000000000004,0.0,9.0,0.84,,46.572,628.12,,5.33,196.43286,5.868,7.864999999999999
2015-01-13 15:00:00+01:00,64.4,,,1350.93,359.98,0.0,7.896,0.864,,46.56,616.6400000000001,,4.182,205.65506000000002,5.94,7.1499999999999995
2015-01-13 16:00:00+01:00,61.64,,,1367.1,355.06,0.0,2.88,0.888,,46.572,583.84,,1.558,210.26616,7.5120000000000005,7.523999999999999
2015-01-13 17:00:00+01:00,62.790000000000006,,,1464.61,354.24,0.0,12.192,0.936,,46.548,553.5,,0.0,219.48836,7.68,7.1499999999999995
2015-01-13 18:00:00+01:00,63.940000000000005,,,1513.61,355.88000000000005,0.0,12.6,0.96,,46.596000000000004,549.4000000000001,,0.0,229.63278,7.704,7.765999999999999
2015-01-13 19:00:00+01:00,65.32000000000001,,,1510.67,354.24,0.0,8.808,0.936,,46.596000000000004,548.58,,0.0,228.71056000000002,7.704,6.457
2015-01-13 20:00:00+01:00,64.17,,,1321.53,355.06,0.0,0.48,0.936,,46.62,532.1800000000001,,0.0,228.71056000000002,7.704,5.7749999999999995
2015-01-13 21:00:00+01:00,62.790000000000006,,,1189.72,351.78000000000003,0.0,2.016,0.912,,46.608000000000004,533.0,,0.0,225.9439,7.62,6.391
2015-01-13 22:00:00+01:00,62.330000000000005,,,1228.92,350.96000000000004,0.0,3.7680000000000002,0.912,,46.608000000000004,483.8,,0.0,223.17724,7.2,6.9079999999999995
2015-01-13 23:00:00+01:00,63.02,,,1164.24,317.34000000000003,0.0,2.736,0.936,,46.596000000000004,555.96,,0.0,222.25502,7.5120000000000005,6.853
2015-01-14 00:00:00+01:00,62.790000000000006,,,882.49,223.86,0.0,5.28,0.936,,46.608000000000004,487.90000000000003,,0.0,221.33280000000002,7.572,8.161999999999999
2015-01-14 01:00:00+01:00,62.790000000000006,,,877.59,129.56,0.0,16.92,0.96,,46.632,430.50000000000006,,0.0,219.48836,7.476,8.700999999999999
2015-01-14 02:00:00+01:00,63.02,,,884.4499999999999,119.72000000000001,0.0,20.736,0.96,,46.644,427.22,,0.0,219.48836,7.68,7.3919999999999995
2015-01-14 03:00:00+01:00,62.56,,,959.42,118.9,0.0,20.736,0.936,,46.644,432.96000000000004,,0.0,218.56614000000002,7.668,5.675999999999999
2015-01-14 04:00:00+01:00,63.02,,,927.5699999999999,121.36000000000001,0.0,20.472,0.912,,46.632,440.34000000000003,,0.0,216.7217,7.5360000000000005,5.907
2015-01-14 05:00:00+01:00,62.790000000000006,,,877.59,198.44000000000003,0.0,20.184,0.888,,46.62,437.06000000000006,,0.0,218.56614000000002,7.5600000000000005,7.622999999999999
2015-01-14 06:00:00+01:00,61.410000000000004,,,940.8,273.88,0.0,1.92,0.888,,46.62,463.3,,0.0,213.95504,7.6080000000000005,7.0729999999999995
2015-01-14 07:00:00+01:00,60.720000000000006,,,1228.43,344.40000000000003,0.0,4.944,0.888,,46.62,555.96,,0.0,216.7217,7.272,6.776
2015-01-14 08:00:00+01:00,60.95,,,1442.07,358.34000000000003,0.0,10.872,0.888,,46.62,608.44,,0.0,212.1106,7.6080000000000005,8.184
2015-01-14 09:00:00+01:00,60.49,,,1529.29,361.62,0.0,10.464,0.912,,46.632,626.48,,0.41000000000000003,214.87726,7.656000000000001,8.854999999999999
2015-01-14 10:00:00+01:00,61.18,,,1617.0,355.06,0.0,8.928,0.936,,46.632,614.1800000000001,,1.722,213.95504,7.632000000000001,8.833
2015-01-14 11:00:00+01:00,63.480000000000004,,,1628.27,354.24,0.0,6.888,0.936,,46.608000000000004,617.46,,4.838,217.64392,7.5600000000000005,8.074
2015-01-14 12:00:00+01:00,63.25,,,1587.11,352.6,0.0,2.88,0.936,,46.596000000000004,619.9200000000001,,9.717,216.7217,7.62,7.095
2015-01-14 13:00:00+01:00,63.480000000000004,,,1567.51,355.06,0.0,1.728,0.888,,46.584,609.26,,19.024,221.33280000000002,7.5600000000000005,7.678
2015-01-14 14:00:00+01:00,63.480000000000004,,,1389.1499999999999,349.32000000000005,0.0,0.024,0.84,,46.572,572.36,,22.837,221.33280000000002,7.0680000000000005,7.7219999999999995
2015-01-14 15:00:00+01:00,64.4,,,1390.1299999999999,349.32000000000005,0.0,0.024,0.864,,46.56,564.98,,14.309000000000001,222.25502,6.348,7.3919999999999995
2015-01-14 16:00:00+01:00,63.25,,,1504.79,349.32000000000005,0.0,2.136,0.936,,46.596000000000004,579.74,,4.797000000000001,222.25502,4.8,5.6209999999999996
2015-01-14 17:00:00+01:00,63.940000000000005,,,1526.35,353.42,0.0,15.672,0.936,,46.584,603.5200000000001,,0.0,222.25502,5.952,4.598
2015-01-14 18:00:00+01:00,64.63000000000001,,,1533.7,356.70000000000005,0.0,10.272,0.936,,46.584,621.5600000000001,,0.0,224.09946000000002,7.308,6.204
2015-01-14 19:00:00+01:00,64.86,,,1512.6299999999999,350.96000000000004,0.0,7.68,0.936,,46.596000000000004,619.1,,0.0,220.41058,6.996,7.161
2015-01-14 20:00:00+01:00,64.17,,,1329.86,348.5,0.0,0.096,0.936,,46.608000000000004,600.24,,0.0,221.33280000000002,7.632000000000001,7.622999999999999
2015-01-14 21:00:00+01:00,63.940000000000005,,,1091.72,349.32000000000005,0.0,0.5760000000000001,0.936,,46.56,524.8000000000001,,0.0,215.79948000000002,7.6080000000000005,8.36
2015-01-14 22:00:00+01:00,64.17,,,1038.8,349.32000000000005,0.0,2.088,0.912,,46.536,504.3,,0.0,213.03282000000002,7.596,9.107999999999999
2015-01-14 23:00:00+01:00,65.55,,,1042.72,346.86,0.0,1.464,0.912,,46.536,528.08,,0.0,213.95504,7.6080000000000005,9.878
2015-01-15 00:00:00+01:00,65.55,,,914.34,257.48,0.0,5.352,0.912,,46.524,464.94000000000005,,0.0,215.79948000000002,7.176,10.131
2015-01-15 01:00:00+01:00,66.01,,,878.5699999999999,164.82000000000002,0.0,15.048,0.912,,46.536,457.56000000000006,,0.0,217.64392,6.888,10.109
2015-01-15 02:00:00+01:00,65.32000000000001,,,889.35,119.72000000000001,0.0,21.912,0.936,,46.524,458.38000000000005,,0.0,220.41058,6.828,9.988
2015-01-15 03:00:00+01:00,65.32000000000001,,,899.64,117.26,0.0,24.552,0.936,,46.512,463.3,,0.0,218.56614000000002,7.224,9.834
2015-01-15 04:00:00+01:00,65.09,,,883.47,122.18,0.0,24.144000000000002,0.936,,46.524,460.02000000000004,,0.0,221.33280000000002,6.78,10.131
2015-01-15 05:00:00+01:00,65.09,,,913.36,197.62,0.0,14.208,0.936,,46.512,459.20000000000005,,0.0,218.56614000000002,4.6080000000000005,10.032
2015-01-15 06:00:00+01:00,64.17,,,969.22,277.98,0.0,2.952,0.936,,46.524,483.8,,0.0,219.48836,5.412,9.976999999999999
2015-01-15 07:00:00+01:00,63.480000000000004,,,1160.81,343.58000000000004,0.0,0.024,0.936,,46.512,551.86,,0.0,220.41058,6.708,9.966
2015-01-15 08:00:00+01:00,63.480000000000004,,,1288.21,354.24,0.0,8.856,0.912,,46.5,599.4200000000001,,0.0,202.88840000000002,6.72,9.988
2015-01-15 09:00:00+01:00,63.480000000000004,,,1282.82,356.70000000000005,0.0,5.976,0.864,,46.296,610.9000000000001,,0.902,190.89954,7.416,10.043
2015-01-15 10:00:00+01:00,62.790000000000006,,,1254.4,357.52000000000004,0.0,3.96,0.864,,46.488,598.6,,2.173,208.42172000000002,7.0440000000000005,10.142
2015-01-15 11:00:00+01:00,63.25,,,1254.4,355.06,0.0,5.856,0.888,,46.32,618.2800000000001,,3.198,218.56614000000002,7.224,9.899999999999999
2015-01-15 12:00:00+01:00,63.71,,,1223.04,355.88000000000005,0.0,1.224,0.888,,46.56,625.6600000000001,,4.182,217.64392,7.5120000000000005,9.822999999999999
2015-01-15 13:00:00+01:00,63.940000000000005,,,1274.49,355.06,0.0,0.768,0.936,,46.536,628.94,,4.8790000000000004,208.42172000000002,7.5360000000000005,9.866999999999999
2015-01-15 14:00:00+01:00,64.4,,,1237.74,354.24,0.0,0.936,0.96,,46.524,633.0400000000001,,4.346,204.73284,7.332,9.459999999999999
2015-01-15 15:00:00+01:00,64.63000000000001,,,1258.32,354.24,0.0,0.36,0.936,,46.512,635.5,,3.0340000000000003,198.2773,7.596,9.449
2015-01-15 16:00:00+01:00,64.4,,,1220.59,355.88000000000005,0.0,4.008,0.912,,46.512,637.96,,1.2710000000000001,203.81062,7.632000000000001,9.812
2015-01-15 17:00:00+01:00,64.17,,,1303.3999999999999,355.06,0.0,14.088000000000001,0.912,,46.5,642.88,,0.0,203.81062,7.632000000000001,9.526
2015-01-15 18:00:00+01:00,64.4,,,1316.1399999999999,353.42,0.0,14.904,0.936,,46.488,646.98,,0.0,208.42172000000002,7.548,9.713
2015-01-15 19:00:00+01:00,64.17,,,1308.79,353.42,0.0,4.656,0.912,,46.5,642.0600000000001,,0.0,208.42172000000002,7.452,9.79
2015-01-15 20:00:00+01:00,64.17,,,1262.24,352.6,0.0,1.272,0.912,,46.512,611.72,,0.0,206.57728,7.464,8.822
2015-01-15 21:00:00+01:00,64.86,,,1222.06,355.06,0.0,1.968,0.912,,46.536,569.08,,0.0,206.57728,7.5120000000000005,8.546999999999999
2015-01-15 22:00:00+01:00,64.4,,,1215.69,353.42,0.0,2.016,0.864,,46.524,515.7800000000001,,0.0,206.57728,6.912,8.613
2015-01-15 23:00:00+01:00,65.32000000000001,,,1034.8799999999999,256.66,0.0,3.48,0.84,,46.536,526.44,,0.0,206.57728,6.396,9.075
2015-01-16 00:00:00+01:00,64.17,,,901.11,228.78000000000003,0.0,2.544,0.8160000000000001,,46.536,493.64000000000004,,0.0,206.57728,5.928,9.052999999999999
2015-01-16 01:00:00+01:00,64.63000000000001,,,896.21,137.76000000000002,0.0,4.08,0.8160000000000001,,46.56,469.04,,0.0,208.42172000000002,7.332,8.415
2015-01-16 02:00:00+01:00,64.63000000000001,,,898.66,117.26,0.0,18.048000000000002,0.8160000000000001,,46.56,460.02000000000004,,0.0,206.57728,7.476,7.050999999999999
2015-01-16 03:00:00+01:00,64.4,,,917.77,120.54,0.0,22.2,0.84,,46.548,465.76000000000005,,0.0,201.96618,7.272,6.247999999999999
2015-01-16 04:00:00+01:00,64.17,,,928.06,134.48000000000002,0.0,24.384,0.84,,46.56,469.04,,0.0,197.35508000000002,7.2,5.2909999999999995
2015-01-16 05:00:00+01:00,63.940000000000005,,,955.01,211.56,0.0,24.0,0.84,,46.536,469.86,,0.0,201.96618,6.66,4.851
2015-01-16 06:00:00+01:00,63.940000000000005,,,1183.35,291.92,0.0,7.2,0.8160000000000001,,46.536,519.88,,0.0,202.88840000000002,6.588,4.949999999999999
2015-01-16 07:00:00+01:00,63.940000000000005,,,1245.09,353.42,0.0,1.992,0.792,,46.512,574.0,,0.0,199.19952,7.08,4.268
2015-01-16 08:00:00+01:00,64.17,,,1310.26,352.6,0.0,7.5840000000000005,0.768,,46.488,613.36,,0.0,197.35508000000002,7.188,3.146
2015-01-16 09:00:00+01:00,63.940000000000005,,,1386.7,353.42,0.0,8.016,0.768,,46.476,626.48,,2.0500000000000003,197.35508000000002,6.432,2.695
2015-01-16 10:00:00+01:00,63.940000000000005,,,1445.5,355.06,0.0,7.248,0.72,,46.5,625.6600000000001,,9.02,198.2773,5.124,2.134
2015-01-16 11:00:00+01:00,63.940000000000005,,,1437.66,354.24,0.0,7.68,0.72,,46.512,619.1,,18.45,198.2773,3.7680000000000002,1.639
2015-01-16 12:00:00+01:00,63.940000000000005,,,1343.09,355.88000000000005,0.0,0.48,0.768,,46.476,608.44,,26.609,189.97732000000002,3.66,1.716
2015-01-16 13:00:00+01:00,64.4,,,1208.83,287.82000000000005,0.0,0.5760000000000001,0.84,,46.464,560.88,,36.736000000000004,185.36622,3.576,2.0349999999999997
2015-01-16 14:00:00+01:00,63.480000000000004,,,1208.83,268.96000000000004,0.0,0.768,0.792,,46.452,532.1800000000001,,30.504,183.52178,2.664,1.9249999999999998
2015-01-16 15:00:00+01:00,63.940000000000005,,,1335.25,321.44,0.0,0.024,0.8160000000000001,,46.452,537.9200000000001,,14.473,191.82176,1.692,1.716
2015-01-16 16:00:00+01:00,63.71,,,1354.36,333.74,0.0,0.096,0.8160000000000001,,46.452,569.08,,2.9930000000000003,196.43286,2.7,1.672
2015-01-16 17:00:00+01:00,63.940000000000005,,,1461.18,350.96000000000004,0.0,14.064,0.8160000000000001,,46.464,583.84,,0.0,209.34394,1.464,1.6059999999999999
2015-01-16 18:00:00+01:00,63.940000000000005,,,1488.1299999999999,355.06,0.0,14.256,0.792,,46.476,632.22,,0.0,207.4995,2.508,1.7269999999999999
2015-01-16 19:00:00+01:00,64.17,,,1466.57,353.42,0.0,5.688,0.8160000000000001,,46.464,600.24,,0.0,210.26616,2.904,1.793
2015-01-16 20:00:00+01:00,63.940000000000005,,,1301.44,353.42,0.0,1.776,0.8160000000000001,,46.464,569.9000000000001,,0.0,209.34394,3.18,1.8479999999999999
2015-01-16 21:00:00+01:00,63.940000000000005,,,1258.32,355.88000000000005,0.0,0.024,0.8160000000000001,,46.488,560.88,,0.0,206.57728,2.892,1.914
2015-01-16 22:00:00+01:00,63.71,,,1280.37,359.16,0.0,1.1280000000000001,0.8160000000000001,,46.5,543.6600000000001,,0.0,205.65506000000002,2.964,1.7599999999999998
2015-01-16 23:00:00+01:00,63.25,,,1275.47,356.70000000000005,0.0,1.464,0.792,,46.5,554.32,,0.0,204.73284,3.588,1.771
2015-01-17 00:00:00+01:00,63.940000000000005,,,1034.3899999999999,342.76000000000005,0.0,0.48,0.8160000000000001,,46.5,520.7,,0.0,201.04396,2.472,1.3199999999999998
2015-01-17 01:00:00+01:00,63.71,,,930.02,338.66,0.0,0.48,0.8160000000000001,,46.512,517.4200000000001,,0.0,201.04396,2.064,1.3639999999999999
2015-01-17 02:00:00+01:00,63.71,,,932.96,273.06,0.0,8.064,0.8160000000000001,,46.5,539.5600000000001,,0.0,202.88840000000002,1.5,1.375
2015-01-17 03:00:00+01:00,63.71,,,928.55,259.94,0.0,18.696,0.8160000000000001,,46.512,552.6800000000001,,0.0,203.81062,1.164,1.1989999999999998
2015-01-17 04:00:00+01:00,64.17,,,921.1999999999999,255.84000000000003,0.0,22.008,0.8160000000000001,,46.5,546.12,,0.0,204.73284,1.8960000000000001,1.001
2015-01-17 05:00:00+01:00,64.17,,,931.49,262.40000000000003,0.0,21.240000000000002,0.8160000000000001,,46.488,554.32,,0.0,206.57728,1.3800000000000001,0.693
2015-01-17 06:00:00+01:00,64.17,,,900.62,332.92,0.0,10.632,0.8160000000000001,,46.452,565.8000000000001,,0.0,209.34394,1.332,0.473
2015-01-17 07:00:00+01:00,64.86,,,964.3199999999999,352.6,0.0,0.864,0.8160000000000001,,46.44,565.8000000000001,,0.0,209.34394,1.596,0.43999999999999995
2015-01-17 08:00:00+01:00,64.4,,,1092.7,351.78000000000003,0.0,0.792,0.84,,46.428000000000004,589.58,,0.0,213.95504,1.968,0.46199999999999997
2015-01-17 09:00:00+01:00,63.940000000000005,,,1089.27,353.42,0.0,9.912,0.8160000000000001,,46.428000000000004,615.82,,4.469,214.87726,2.064,0.605
2015-01-17 10:00:00+01:00,64.4,,,1066.73,355.88000000000005,0.0,3.144,0.8160000000000001,,46.416000000000004,619.1,,17.466,212.1106,3.108,0.6819999999999999
2015-01-17 11:00:00+01:00,63.71,,,1043.21,353.42,0.0,12.048,0.8160000000000001,,46.428000000000004,612.5400000000001,,32.39,215.79948000000002,4.14,0.704
2015-01-17 12:00:00+01:00,63.71,,,1031.94,353.42,0.0,2.4,0.8160000000000001,,46.452,555.96,,41.984,217.64392,4.92,0.715
2015-01-17 13:00:00+01:00,64.63000000000001,,,987.35,352.6,0.0,0.768,0.792,,46.44,554.32,,42.722,217.64392,5.16,1.1769999999999998
2015-01-17 14:00:00+01:00,64.63000000000001,,,934.43,352.6,0.0,4.704,0.792,,46.428000000000004,560.88,,35.055,214.87726,6.096,1.529
2015-01-17 15:00:00+01:00,64.86,,,948.15,355.06,0.0,3.528,0.8160000000000001,,46.416000000000004,556.7800000000001,,21.156000000000002,215.79948000000002,6.432,1.914
2015-01-17 16:00:00+01:00,64.63000000000001,,,990.29,355.88000000000005,0.0,0.648,0.8160000000000001,,46.428000000000004,553.5,,5.453,216.7217,7.5600000000000005,2.783
2015-01-17 17:00:00+01:00,63.940000000000005,,,1077.51,355.06,0.0,1.584,0.84,,46.44,574.82,,0.041,215.79948000000002,6.924,4.092
2015-01-17 18:00:00+01:00,63.940000000000005,,,1140.72,355.06,0.0,16.464,0.84,,46.416000000000004,614.1800000000001,,0.0,216.7217,6.6240000000000006,5.06
2015-01-17 19:00:00+01:00,64.63000000000001,,,1122.1,354.24,0.0,4.2,0.84,,46.404,613.36,,0.0,217.64392,7.74,5.951
2015-01-17 20:00:00+01:00,64.17,,,1058.8899999999999,354.24,0.0,0.024,0.84,,46.428000000000004,596.1400000000001,,0.0,214.87726,7.5120000000000005,6.643999999999999
2015-01-17 21:00:00+01:00,63.940000000000005,,,1031.94,355.88000000000005,0.0,0.024,0.84,,46.44,555.96,,0.0,210.26616,7.38,6.842
2015-01-17 22:00:00+01:00,64.4,,,1055.46,355.88000000000005,0.0,0.048,0.84,,46.428000000000004,514.14,,0.0,211.18838,6.384,6.819999999999999
2015-01-17 23:00:00+01:00,64.17,,,1072.61,353.42,0.0,0.744,0.84,,46.44,564.1600000000001,,0.0,211.18838,5.196,6.149
2015-01-18 00:00:00+01:00,63.71,,,924.63,259.12,0.0,0.07200000000000001,0.84,,46.428000000000004,523.1600000000001,,0.0,213.03282000000002,5.46,5.896
2015-01-18 01:00:00+01:00,63.480000000000004,,,868.77,158.26000000000002,0.0,0.504,0.84,,46.428000000000004,488.72,,0.0,223.17724,4.488,5.6209999999999996
2015-01-18 02:00:00+01:00,64.17,,,887.88,118.08000000000001,0.0,4.5120000000000005,0.84,,46.428000000000004,484.62000000000006,,0.0,231.47722000000002,4.896,5.379
2015-01-18 03:00:00+01:00,63.71,,,834.47,117.26,0.0,20.04,0.84,,46.428000000000004,478.06000000000006,,0.0,230.555,6.192,5.071
2015-01-18 04:00:00+01:00,63.71,,,838.88,118.08000000000001,0.0,22.128,0.84,,46.44,474.78000000000003,,0.0,230.555,6.096,5.279999999999999
2015-01-18 05:00:00+01:00,63.480000000000004,,,833.49,118.9,0.0,13.32,0.84,,46.416000000000004,470.68000000000006,,0.0,226.86612000000002,4.668,5.346
2015-01-18 06:00:00+01:00,63.480000000000004,,,806.05,191.88000000000002,0.0,7.8,0.84,,46.416000000000004,486.26000000000005,,0.0,228.71056000000002,3.612,5.731
2015-01-18 07:00:00+01:00,63.71,,,875.14,267.32,0.0,0.216,0.8160000000000001,,46.416000000000004,489.54,,0.0,227.78834,2.568,5.071
2015-01-18 08:00:00+01:00,54.510000000000005,,,969.71,317.34000000000003,0.0,0.024,0.8160000000000001,,46.404,513.32,,0.0,227.78834,2.616,4.84
2015-01-18 09:00:00+01:00,51.980000000000004,,,1049.09,354.24,0.0,0.024,0.8160000000000001,,46.416000000000004,559.24,,1.107,233.32166,2.34,5.269
2015-01-18 10:00:00+01:00,63.480000000000004,,,1046.6399999999999,355.06,0.0,0.024,0.8160000000000001,,46.404,594.5,,5.494000000000001,236.08832,2.028,5.401
2015-01-18 11:00:00+01:00,63.940000000000005,,,1014.3,356.70000000000005,0.0,0.024,0.8160000000000001,,46.416000000000004,590.4000000000001,,14.473,236.08832,1.476,5.566
2015-01-18 12:00:00+01:00,64.4,,,1027.53,358.34000000000003,0.0,0.024,0.84,,46.416000000000004,604.34,,23.616,234.24388000000002,0.84,4.895
2015-01-18 13:00:00+01:00,64.63000000000001,,,1001.56,356.70000000000005,0.0,0.024,0.864,,46.404,593.6800000000001,,23.657,233.32166,0.6,4.553999999999999
2015-01-18 14:00:00+01:00,63.71,,,985.39,353.42,0.0,0.024,0.864,,46.38,570.72,,17.138,230.555,0.36,4.059
2015-01-18 15:00:00+01:00,64.63000000000001,,,1013.81,354.24,0.0,0.024,0.864,,46.38,583.84,,8.241,234.24388000000002,0.096,3.3219999999999996
2015-01-18 16:00:00+01:00,63.940000000000005,,,1077.02,354.24,0.0,0.07200000000000001,0.84,,46.38,581.38,,2.665,233.32166,0.192,2.552
2015-01-18 17:00:00+01:00,63.71,,,1127.0,353.42,0.0,14.376,0.84,,46.344,596.1400000000001,,0.041,235.1661,0.732,2.376
2015-01-18 18:00:00+01:00,63.940000000000005,,,1096.62,353.42,0.0,22.872,0.864,,46.284,624.0200000000001,,0.0,236.08832,0.504,2.464
2015-01-18 19:00:00+01:00,64.4,,,1144.15,352.6,0.0,15.768,0.864,,46.284,636.32,,0.0,235.1661,0.3,2.42
2015-01-18 20:00:00+01:00,63.02,,,1135.82,353.42,0.0,1.68,0.864,,46.308,606.8000000000001,,0.0,235.1661,0.06,2.002
2015-01-18 21:00:00+01:00,63.480000000000004,,,1093.19,354.24,0.0,0.024,0.864,,46.308,605.1600000000001,,0.0,225.9439,0.168,1.551
2015-01-18 22:00:00+01:00,63.480000000000004,,,1036.84,354.24,0.0,0.024,0.864,,46.32,577.2800000000001,,0.0,225.02168,0.14400000000000002,1.4849999999999999
2015-01-18 23:00:00+01:00,63.71,,,1001.0699999999999,353.42,0.0,4.68,0.864,,46.368,590.4000000000001,,0.0,229.63278,0.07200000000000001,1.089
2015-01-19 00:00:00+01:00,63.940000000000005,,,956.48,353.42,0.0,2.184,0.864,,46.368,519.0600000000001,,0.0,229.63278,0.588,0.5389999999999999
2015-01-19 01:00:00+01:00,64.17,,,883.96,354.24,0.0,1.224,0.864,,46.356,505.12000000000006,,0.0,228.71056000000002,0.792,0.45099999999999996
2015-01-19 02:00:00+01:00,65.32000000000001,,,899.15,353.42,0.0,11.928,0.888,,46.356,507.58000000000004,,0.0,229.63278,0.528,0.286
2015-01-19 03:00:00+01:00,64.63000000000001,,,897.68,353.42,0.0,22.104,0.888,,46.344,501.84000000000003,,0.0,230.555,0.276,0.209
2015-01-19 04:00:00+01:00,66.01,,,944.72,283.72,0.0,21.864,0.888,,46.332,501.84000000000003,,0.0,231.47722000000002,0.012,0.10999999999999999
2015-01-19 05:00:00+01:00,66.24000000000001,,,1111.32,289.46000000000004,0.0,15.96,0.888,,46.332,517.4200000000001,,0.0,229.63278,0.024,0.088
2015-01-19 06:00:00+01:00,67.39,,,1396.01,355.06,0.0,6.456,0.888,,46.332,564.1600000000001,,0.0,229.63278,0.24,0.077
2015-01-19 07:00:00+01:00,70.15,,,1937.95,354.24,0.0,4.416,0.888,,46.32,619.9200000000001,,0.0,225.02168,0.3,0.088
2015-01-19 08:00:00+01:00,67.39,,,2058.0,353.42,0.0,9.672,0.864,,46.32,651.08,,0.041,227.78834,0.744,0.121
2015-01-19 09:00:00+01:00,64.17,,,2096.22,355.88000000000005,0.0,10.776,0.888,,46.308,654.36,,1.681,237.01054000000002,0.5760000000000001,0.121
2015-01-19 10:00:00+01:00,63.940000000000005,,,2166.7799999999997,360.8,0.0,11.928,0.888,,46.296,655.1800000000001,,4.346,237.93276,0.20400000000000001,0.10999999999999999
2015-01-19 11:00:00+01:00,66.93,,,2174.62,361.62,0.0,0.40800000000000003,0.936,,46.272,654.36,,8.528,239.77720000000002,0.156,0.077
2015-01-19 12:00:00+01:00,71.76,,,2138.85,359.98,0.0,0.024,0.96,,46.284,656.82,,11.521,235.1661,0.264,0.05499999999999999
2015-01-19 13:00:00+01:00,76.13000000000001,,,2111.41,352.6,0.0,1.608,0.936,,46.284,653.5400000000001,,12.013,239.77720000000002,0.324,0.05499999999999999
2015-01-19 14:00:00+01:00,79.12,,,2107.49,353.42,0.0,0.024,0.984,,46.308,654.36,,11.521,236.08832,0.24,0.066
2015-01-19 15:00:00+01:00,80.04,,,2068.7799999999997,352.6,0.0,0.024,0.96,,46.308,651.9000000000001,,7.339,239.77720000000002,0.192,0.121
2015-01-19 16:00:00+01:00,80.5,,,2085.93,353.42,0.0,0.048,0.96,,46.308,630.58,,2.624,244.38830000000002,0.24,0.132
2015-01-19 17:00:00+01:00,80.96000000000001,,,2133.95,353.42,0.0,16.416,0.96,,46.332,627.3000000000001,,0.082,237.01054000000002,0.156,0.121
2015-01-19 18:00:00+01:00,81.65,,,2214.8,354.24,0.0,19.704,0.96,,46.296,639.6,,0.0,241.62164,0.108,0.088
2015-01-19 19:00:00+01:00,81.88000000000001,,,2194.71,354.24,0.0,9.6,0.96,,46.296,641.24,,0.0,242.54386000000002,0.024,0.132
2015-01-19 20:00:00+01:00,80.96000000000001,,,2175.11,353.42,0.0,1.776,0.984,,46.284,611.72,,0.0,243.46608,0.024,0.187
2015-01-19 21:00:00+01:00,81.42,,,1967.35,355.06,0.0,6.72,0.984,,46.26,598.6,,0.0,234.24388000000002,0.324,0.121
2015-01-19 22:00:00+01:00,81.42,,,1897.28,356.70000000000005,0.0,0.36,0.984,,46.236000000000004,586.3000000000001,,0.0,237.01054000000002,0.504,0.121
2015-01-19 23:00:00+01:00,80.27000000000001,,,1862.98,354.24,0.0,0.024,0.984,,46.236000000000004,590.4000000000001,,0.0,235.1661,0.252,0.121
2015-01-20 00:00:00+01:00,80.96000000000001,,,1719.8999999999999,356.70000000000005,0.0,1.992,0.96,,46.248,537.1,,0.0,234.24388000000002,0.156,0.077
2015-01-20 01:00:00+01:00,81.65,,,1672.86,358.34000000000003,0.0,0.72,0.96,,46.236000000000004,529.72,,0.0,236.08832,0.708,0.077
2015-01-20 02:00:00+01:00,81.42,,,1623.86,354.24,0.0,16.656,0.96,,46.212,488.72,,0.0,237.93276,0.504,0.033
2015-01-20 03:00:00+01:00,80.96000000000001,,,1541.05,354.24,0.0,23.88,0.96,,46.2,492.82000000000005,,0.0,237.93276,0.228,0.044
2015-01-20 04:00:00+01:00,80.96000000000001,,,1511.16,355.88000000000005,0.0,25.368000000000002,0.96,,46.224000000000004,487.08000000000004,,0.0,235.1661,0.084,0.022
2015-01-20 05:00:00+01:00,81.42,,,1679.72,351.78000000000003,0.0,21.888,0.984,,46.224000000000004,496.92,,0.0,236.08832,0.024,0.033
2015-01-20 06:00:00+01:00,81.65,,,1942.36,364.90000000000003,0.0,0.312,0.96,,46.224000000000004,546.94,,0.0,237.01054000000002,0.024,0.044
2015-01-20 07:00:00+01:00,80.73,,,2194.22,366.54,0.0,3.2640000000000002,0.936,,46.212,614.1800000000001,,0.0,237.93276,0.048,0.066
