,date,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
78,2018-10-01 19:30:00+02:00,4542,15857,268,5328,11407,524,22,4075,1465,30,7865,258,122,0,546,4498,13552
79,2018-10-01 19:45:00+02:00,4542,15827,268,5333,11393,524,22,3643,1476,29,7863,258,122,0,548,4401,13821
80,2018-10-01 20:00:00+02:00,4546,15876,268,5346,11298,523,22,3014,1486,82,7867,259,122,0,548,4124,14056
81,2018-10-01 20:15:00+02:00,4544,15817,264,5361,11225,522,22,2201,1491,60,7827,259,122,0,549,4233,14503
82,2018-10-01 20:30:00+02:00,4549,15878,264,5366,10963,524,22,1465,1496,8,7839,259,122,0,546,4267,14569
83,2018-10-01 20:45:00+02:00,4524,15756,264,5421,10651,523,22,1129,1498,14,7768,259,122,0,547,4195,14470
84,2018-10-01 21:00:00+02:00,4529,15847,264,5232,10112,523,22,927,1506,76,7767,260,122,0,552,4230,14677
85,2018-10-01 21:15:00+02:00,4536,15838,270,5249,9834,524,22,547,1517,21,7752,260,122,0,556,4227,14447
86,2018-10-01 21:30:00+02:00,4531,15798,270,5232,9403,526,22,408,1523,12,7760,260,122,0,548,4103,14382
87,2018-10-01 21:45:00+02:00,4525,15777,270,5195,8946,526,22,535,1533,15,7749,260,122,0,546,3629,14317
88,2018-10-01 22:00:00+02:00,4527,15720,270,4722,8630,524,22,804,1539,66,7774,253,122,0,547,3639,13988
89,2018-10-01 22:15:00+02:00,4533,15651,298,4638,8473,524,22,548,1543,12,7757,253,122,0,538,3603,14197
90,2018-10-01 22:30:00+02:00,4516,15651,298,4521,8138,524,22,435,1546,13,7695,252,122,0,546,3621,14346
91,2018-10-01 22:45:00+02:00,4500,15681,298,4304,7558,520,22,543,1554,13,7634,252,122,0,547,3268,14320
92,2018-10-01 23:00:00+02:00,4515,15585,298,3931,6846,522,22,559,1564,24,7699,259,122,0,546,3399,14290
93,2018-10-01 23:15:00+02:00,4510,15417,309,3874,6350,522,22,532,1570,30,7734,256,122,0,550,3295,14168
94,2018-10-01 23:30:00+02:00,4514,15421,309,3851,6076,521,23,422,1576,12,7705,256,122,0,551,3177,14089
95,2018-10-01 23:45:00+02:00,4515,15425,309,3600,6046,521,23,359,1586,16,7737,256,122,0,550,3044,13932
96,2018-10-02 00:00:00+02:00,4503,15378,,3089,6619,522,23,309,1592,110,7811,216,122,0,532,2912,13775
97,2018-10-02 00:15:00+02:00,4508,15397,,3092,6499,521,23,246,1595,105,7775,216,122,0,530,3111,13810
98,2018-10-02 00:30:00+02:00,4494,15459,,3103,6324,522,23,282,1594,101,7761,216,122,0,531,2839,13684
99,2018-10-02 00:45:00+02:00,4504,15416,,3067,6149,521,23,294,1598,102,7750,216,122,0,529,2713,13562
100,2018-10-02 01:00:00+02:00,4495,15287,,3069,5976,520,23,217,1595,108,7778,216,122,0,534,2846,13223
101,2018-10-02 01:15:00+02:00,4477,15193,,3059,5892,521,23,241,1591,108,7772,216,122,0,537,2913,13197
102,2018-10-02 01:30:00+02:00,4478,15220,,3088,5694,522,23,293,1592,114,7789,216,122,0,537,2681,12999
103,2018-10-02 01:45:00+02:00,4492,15203,,3050,5667,524,23,219,1594,107,7791,216,122,0,536,2890,12829
104,2018-10-02 02:00:00+02:00,4504,15247,,3056,5834,521,23,194,1593,123,7853,216,122,0,536,2736,12703
105,2018-10-02 02:15:00+02:00,4511,15232,,3054,6078,523,23,194,1592,118,7818,216,122,0,536,2906,12801
106,2018-10-02 02:30:00+02:00,4502,15242,,3060,6248,521,23,194,1587,125,7812,216,122,0,535,2630,13012
107,2018-10-02 02:45:00+02:00,4509,15233,,3056,6271,523,23,194,1586,125,7786,213,122,0,527,2631,12968
108,2018-10-02 03:00:00+02:00,4507,15235,,3069,6112,523,23,194,1577,99,7756,213,122,0,523,2784,13066
109,2018-10-02 03:15:00+02:00,4499,15059,,3052,6064,526,23,194,1574,100,7668,213,122,0,522,3215,13349
110,2018-10-02 03:30:00+02:00,4502,14951,,3055,6047,526,23,194,1568,94,7653,213,122,0,513,3200,13574
111,2018-10-02 03:45:00+02:00,4494,14882,,3036,6083,526,23,194,1565,106,7549,213,122,0,514,3332,13616
112,2018-10-02 04:00:00+02:00,4481,15143,,3022,6028,523,23,194,1558,97,7672,213,122,0,524,3443,13712
113,2018-10-02 04:15:00+02:00,4491,15152,,3010,5980,520,23,194,1554,99,7767,213,122,0,533,3641,13896
114,2018-10-02 04:30:00+02:00,4490,15117,,3039,6159,521,23,194,1549,88,7775,212,122,0,520,4036,14187
115,2018-10-02 04:45:00+02:00,4485,15114,,3097,6314,521,23,194,1542,88,7729,212,122,0,502,4222,14395
116,2018-10-02 05:00:00+02:00,4497,15063,,3179,6771,524,23,194,1544,92,7670,212,122,0,485,4308,14642
117,2018-10-02 05:15:00+02:00,4515,15072,,3288,7313,523,23,195,1539,90,7684,213,122,0,531,4489,14762
118,2018-10-02 05:30:00+02:00,4502,14841,,3334,7957,521,23,194,1536,90,7667,212,122,0,531,4672,14786
119,2018-10-02 05:45:00+02:00,4501,14705,,3432,8416,521,23,202,1531,88,7650,219,122,0,518,4772,14956
120,2018-10-02 06:00:00+02:00,4503,14636,,3762,8645,521,23,566,1522,34,7550,220,122,0,498,4817,15460
121,2018-10-02 06:15:00+02:00,4506,14668,,3840,9022,522,23,971,1523,166,7581,220,122,0,524,4856,15967
122,2018-10-02 06:30:00+02:00,4530,14778,,3836,9381,522,21,1987,1528,208,7641,220,122,0,530,4849,16262
123,2018-10-02 06:45:00+02:00,4534,14831,,3887,9617,519,20,3015,1528,154,7760,220,122,0,529,4811,16541
124,2018-10-02 07:00:00+02:00,4542,14822,,4275,9801,521,19,3216,1529,60,7810,218,122,4,529,4903,16879
125,2018-10-02 07:15:00+02:00,4534,14879,,4290,10001,521,19,3236,1530,133,7835,218,122,50,531,4715,17482
126,2018-10-02 07:30:00+02:00,4535,14698,,4285,10041,520,20,3431,1533,194,7857,218,122,265,529,4690,17847
127,2018-10-02 07:45:00+02:00,4535,14520,,4267,9976,520,19,4047,1533,229,7856,218,122,685,535,4688,17949
128,2018-10-02 08:00:00+02:00,4547,14321,,4185,9839,522,19,4751,1525,229,7841,218,122,1360,534,4573,18125
129,2018-10-02 08:15:00+02:00,4547,14283,,4188,9671,518,20,4877,1525,221,7805,218,122,2029,530,4413,18042
130,2018-10-02 08:30:00+02:00,4546,14305,,4196,9558,522,20,4403,1527,178,7759,218,122,2770,526,4423,18471
131,2018-10-02 08:45:00+02:00,4541,14386,,4191,9293,521,20,3998,1529,187,7744,218,122,3504,534,4138,18815
132,2018-10-02 09:00:00+02:00,4532,14422,,4039,8597,522,19,3114,1526,218,7761,220,122,4262,534,3950,19191
133,2018-10-02 09:15:00+02:00,4530,14407,,4047,8153,523,20,2885,1526,161,7761,219,122,5027,528,3855,19818
134,2018-10-02 09:30:00+02:00,4540,14442,,4006,8041,521,19,2259,1530,104,7742,219,122,5820,527,3741,20370
135,2018-10-02 09:45:00+02:00,4536,14367,,3957,7917,516,20,2393,1530,66,7736,219,122,6296,523,3482,21415
136,2018-10-02 10:00:00+02:00,4553,14138,,3999,7953,516,21,2672,1531,160,7717,219,122,6728,527,3402,22209
137,2018-10-02 10:15:00+02:00,4325,13947,,3998,8085,515,22,1826,1504,47,7662,219,122,7190,534,3336,23291
138,2018-10-02 10:30:00+02:00,4289,13759,,3982,8028,513,22,1244,1493,54,7635,219,122,7816,524,3413,24179
139,2018-10-02 10:45:00+02:00,4314,13681,,3940,7704,513,22,839,1495,46,7596,219,122,8335,519,3454,25159
140,2018-10-02 11:00:00+02:00,4324,13762,,3807,7348,517,22,471,1494,59,7625,219,122,8536,528,3642,25840
141,2018-10-02 11:15:00+02:00,4346,13626,,3776,7214,513,22,371,1500,53,7621,219,122,8978,530,3713,26480
142,2018-10-02 11:30:00+02:00,4337,13660,,3735,6984,517,22,463,1508,47,7628,219,122,8863,528,3710,27432
143,2018-10-02 11:45:00+02:00,4344,13450,,3707,6526,512,22,666,1512,56,7622,219,122,8796,531,3714,28216
144,2018-10-02 12:00:00+02:00,4382,12954,,3635,5490,512,22,402,1518,126,7640,219,122,8889,529,3722,29047
145,2018-10-02 12:15:00+02:00,4468,12415,,3659,5399,510,22,428,1521,119,7677,220,122,8651,527,3833,29379
146,2018-10-02 12:30:00+02:00,4468,11955,,3668,5337,510,22,587,1517,109,7674,220,122,8430,520,3808,29735
147,2018-10-02 12:45:00+02:00,4474,11661,,3669,5363,513,22,766,1523,106,7673,220,122,7950,518,3715,30276
148,2018-10-02 13:00:00+02:00,4499,11580,,3630,5395,511,21,887,1539,127,7672,219,122,7543,526,3635,30863
149,2018-10-02 13:15:00+02:00,4504,11575,,3610,5403,513,21,616,1497,100,7669,219,122,7105,526,3588,31226
150,2018-10-02 13:30:00+02:00,4515,11591,,3630,5357,514,21,556,1552,78,7655,219,122,6945,528,3714,31602
151,2018-10-02 13:45:00+02:00,4522,11547,,3623,5289,514,21,367,1549,59,7623,219,122,6752,530,3843,31513
152,2018-10-02 14:00:00+02:00,4512,11507,,3575,5245,513,21,446,1544,79,7651,213,122,6618,524,3858,32030
153,2018-10-02 14:15:00+02:00,4518,11553,,3558,5254,513,21,461,1542,87,7661,213,122,6339,527,3864,31888
154,2018-10-02 14:30:00+02:00,4546,11518,,3548,5311,512,21,446,1532,103,7651,213,122,6073,523,3855,31866
155,2018-10-02 14:45:00+02:00,4566,11055,,3452,5389,511,21,798,1529,66,7641,213,122,5633,520,3853,31897
156,2018-10-02 15:00:00+02:00,4584,11172,,3379,5424,513,21,644,1534,67,7662,216,122,5125,528,3868,32036
157,2018-10-02 15:15:00+02:00,4571,11288,,3393,5450,513,21,440,1534,68,7661,216,122,4717,515,3880,31839
158,2018-10-02 15:30:00+02:00,4574,11335,,3421,5448,515,21,376,1532,78,7661,216,122,4288,530,3879,31975
159,2018-10-02 15:45:00+02:00,4582,11243,,3401,5525,514,21,360,1530,95,7650,216,122,3865,528,3876,32005
160,2018-10-02 16:00:00+02:00,4587,11040,,3371,5540,513,21,567,1524,65,7651,216,122,3419,520,3872,32270
161,2018-10-02 16:15:00+02:00,4580,11085,,3377,5580,514,21,526,1519,67,7630,216,122,3125,531,3873,32273
162,2018-10-02 16:30:00+02:00,4577,11169,,3393,5632,510,21,362,1516,62,7652,216,122,2741,522,3865,32274
163,2018-10-02 16:45:00+02:00,4600,11311,,3387,5640,510,21,309,1515,60,7645,216,122,2337,509,3866,32460
164,2018-10-02 17:00:00+02:00,4571,11299,,3386,5623,513,21,592,1508,43,7592,219,122,1911,526,3860,32391
165,2018-10-02 17:15:00+02:00,4573,11553,,3378,5662,513,21,694,1500,41,7653,219,122,1552,510,3856,32194
166,2018-10-02 17:30:00+02:00,4595,11626,,3405,5838,512,21,736,1501,76,7649,219,122,1171,520,3834,31818
167,2018-10-02 17:45:00+02:00,4601,11515,,3387,5922,512,21,1009,1500,89,7649,221,122,821,531,3822,31731
168,2018-10-02 18:00:00+02:00,4608,11230,,3456,5574,514,21,1766,1496,71,7618,221,122,512,540,3799,31408
169,2018-10-02 18:15:00+02:00,4612,11148,,3439,5583,512,21,2605,1501,100,7649,221,122,272,529,3787,31390
170,2018-10-02 18:30:00+02:00,4617,11115,,3477,5646,510,21,3210,1505,70,7651,221,122,100,529,3809,31750
171,2018-10-02 18:45:00+02:00,4592,11173,,3445,5687,511,21,3853,1500,82,7665,221,122,20,520,3804,31778
172,2018-10-02 19:00:00+02:00,4594,11056,,3508,5940,513,21,3673,1497,64,7634,221,122,1,522,3817,31281
173,2018-10-02 19:15:00+02:00,4599,10928,,3472,5992,510,21,4032,1497,122,7680,221,122,0,531,3809,30928
174,2018-10-02 19:30:00+02:00,4591,10808,,3505,6040,511,21,4397,1494,65,7672,220,122,0,532,3797,30791
175,2018-10-02 19:45:00+02:00,4594,10760,,3469,5978,513,21,4128,1491,91,7678,219,122,0,532,3799,31003
176,2018-10-02 20:00:00+02:00,4581,10786,,3375,5671,512,21,3554,1489,137,7675,219,122,0,533,3702,31085
177,2018-10-02 20:15:00+02:00,4586,10691,,3308,5511,513,21,2989,1489,135,7656,219,122,0,531,3694,31156
178,2018-10-02 20:30:00+02:00,4597,10700,,3298,5382,514,21,2356,1490,64,7632,219,122,0,523,3594,30993
179,2018-10-02 20:45:00+02:00,4607,10757,,3130,5248,515,21,1610,1492,35,7619,219,122,0,526,3685,30774
180,2018-10-02 21:00:00+02:00,4584,10906,,2794,4916,513,21,1787,1491,118,7697,212,122,0,524,3729,30895
181,2018-10-02 21:15:00+02:00,4590,10803,,2724,4505,516,21,1637,1492,54,7705,212,122,0,527,3626,30913
182,2018-10-02 21:30:00+02:00,4581,10662,,2747,4269,514,21,593,1490,47,7680,210,122,0,526,3643,31204
183,2018-10-02 21:45:00+02:00,4586,10338,,2723,4191,516,21,311,1490,42,7621,210,122,0,527,3768,31247
184,2018-10-02 22:00:00+02:00,4582,9815,,2636,4156,515,21,513,1491,174,7715,210,122,0,525,3585,30285
185,2018-10-02 22:15:00+02:00,4566,9466,,2613,4173,518,21,309,1490,80,7772,210,122,0,526,3657,30276
186,2018-10-02 22:30:00+02:00,4575,9129,,2595,4147,515,21,234,1492,27,7701,210,122,0,529,3751,30134
187,2018-10-02 22:45:00+02:00,4579,8633,,2558,4093,514,22,234,1496,10,7613,210,122,0,531,3730,29938
188,2018-10-02 23:00:00+02:00,4574,7986,,2490,3892,513,22,194,1495,71,7531,205,122,0,527,3731,30260
189,2018-10-02 23:15:00+02:00,4575,7593,,2439,3696,510,22,194,1493,100,7370,190,122,0,517,3713,30321
190,2018-10-02 23:30:00+02:00,4564,7229,,2399,3621,509,22,196,1485,124,7314,173,122,0,531,3673,30140
191,2018-10-02 23:45:00+02:00,4572,6857,,2371,3597,508,19,195,1484,153,7114,162,122,0,523,3703,30275
192,2018-10-03 00:00:00+02:00,4554,6356,,2293,3230,495,18,195,1471,243,6929,157,122,0,519,3648,30337
193,2018-10-03 00:15:00+02:00,4556,6293,,2271,3078,489,18,272,1469,257,6953,155,122,0,528,3526,30193
194,2018-10-03 00:30:00+02:00,4546,6284,,2293,2980,489,18,277,1468,118,6969,155,122,0,528,3868,30255
195,2018-10-03 00:45:00+02:00,4554,6340,,2283,2991,490,18,204,1468,142,6923,155,122,0,526,3755,30278
196,2018-10-03 01:00:00+02:00,4551,6298,,2271,2976,498,18,194,1458,203,7059,140,122,0,534,3696,29821
197,2018-10-03 01:15:00+02:00,4542,6275,,2270,2959,500,18,194,1452,114,7171,141,122,0,524,3734,29967
198,2018-10-03 01:30:00+02:00,4559,6250,,2281,2949,499,18,194,1450,194,7037,141,122,0,527,3734,30294
199,2018-10-03 01:45:00+02:00,4566,6135,,2262,2942,500,18,194,1447,180,6905,140,122,0,522,3761,30673
200,2018-10-03 02:00:00+02:00,4552,6124,,2251,2936,500,18,194,1434,202,6868,139,122,0,527,3730,30598
201,2018-10-03 02:15:00+02:00,4555,6103,,2256,2933,499,18,194,1431,103,6862,139,122,0,522,3791,30288
202,2018-10-03 02:30:00+02:00,4558,6078,,2278,2923,499,18,194,1426,126,6812,139,122,0,510,3914,30668
203,2018-10-03 02:45:00+02:00,4556,6060,,2276,2942,500,18,194,1422,127,6859,139,122,0,526,3881,30507
204,2018-10-03 03:00:00+02:00,4555,6077,,2260,2930,497,18,194,1412,108,6928,152,122,0,522,4033,30225
205,2018-10-03 03:15:00+02:00,4565,6081,,2274,2936,497,18,194,1412,62,7180,152,122,0,524,4073,29779
206,2018-10-03 03:30:00+02:00,4563,6061,,2284,2933,495,18,194,1411,5,7366,152,122,0,517,4073,29657
207,2018-10-03 03:45:00+02:00,4561,6107,,2271,2918,495,18,194,1408,12,7281,152,122,0,513,4069,29482
208,2018-10-03 04:00:00+02:00,4561,6160,,2251,2922,494,18,194,1403,35,7136,154,122,0,509,4093,29740
209,2018-10-03 04:15:00+02:00,4560,6138,,2257,2920,494,18,194,1400,26,7133,155,122,0,517,4086,29636
210,2018-10-03 04:30:00+02:00,4547,6144,,2273,2919,493,18,194,1396,27,7065,155,122,0,526,4083,29237
211,2018-10-03 04:45:00+02:00,4571,6182,,2255,2921,490,18,194,1395,40,7082,155,122,0,523,4091,29575
212,2018-10-03 05:00:00+02:00,4577,6169,,2253,2920,492,17,195,1391,28,7182,156,122,0,524,4089,29015
213,2018-10-03 05:15:00+02:00,4577,6168,,2270,2909,491,17,195,1388,27,7198,156,122,0,516,4082,28854
214,2018-10-03 05:30:00+02:00,4578,6149,,2283,2910,492,17,196,1387,69,7196,155,122,0,517,4081,28933
215,2018-10-03 05:45:00+02:00,4594,6147,,2254,2912,489,17,198,1385,88,7212,156,122,0,517,4096,29008
216,2018-10-03 06:00:00+02:00,4597,6183,,2283,2882,489,17,243,1378,21,6921,156,122,0,519,4103,29645
217,2018-10-03 06:15:00+02:00,4592,6218,,2283,2905,486,17,292,1373,24,6812,156,122,0,519,3984,29517
218,2018-10-03 06:30:00+02:00,4602,6193,,2296,2907,487,17,292,1373,139,6964,155,122,0,518,3826,29401
219,2018-10-03 06:45:00+02:00,4612,6189,,2298,2916,487,17,297,1373,184,7052,155,122,0,500,3837,28786
220,2018-10-03 07:00:00+02:00,4635,6274,,2328,2961,488,17,238,1374,125,7023,156,122,2,506,3837,28707
221,2018-10-03 07:15:00+02:00,4633,6292,,2337,2944,489,17,235,1375,166,7084,156,122,33,515,3518,28857
222,2018-10-03 07:30:00+02:00,4636,6271,,2355,2930,488,17,266,1373,70,7132,156,122,148,524,3510,28675
223,2018-10-03 07:45:00+02:00,4628,6370,,2371,2951,487,17,273,1371,196,7211,156,122,440,525,3519,28104
