,date,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
0,2017-10-01 00:00:00+02:00,593.0,3016.0,964.0,171.0,,2372.0,1000.0,38033.0,0.0,195.0,2277.0
1,2017-10-01 01:00:00+02:00,594.0,2917.0,826.0,180.0,,2169.0,514.0,37969.0,0.0,198.0,2367.0
2,2017-10-01 02:00:00+02:00,594.0,2250.0,850.0,180.0,,2053.0,265.0,38115.0,0.0,200.0,2301.0
3,2017-10-01 03:00:00+02:00,593.0,1901.0,732.0,223.0,,1912.0,83.0,37715.0,0.0,199.0,2296.0
4,2017-10-01 04:00:00+02:00,594.0,1882.0,730.0,302.0,,1930.0,37.0,38086.0,0.0,198.0,2454.0
5,2017-10-01 05:00:00+02:00,595.0,1799.0,654.0,301.0,,2000.0,43.0,37785.0,0.0,181.0,2656.0
6,2017-10-01 06:00:00+02:00,592.0,1824.0,750.0,276.0,,2020.0,39.0,37652.0,0.0,170.0,2894.0
7,2017-10-01 07:00:00+02:00,593.0,1925.0,784.0,179.0,,2041.0,39.0,37782.0,51.0,168.0,3161.0
8,2017-10-01 08:00:00+02:00,595.0,2088.0,796.0,180.0,,2210.0,144.0,37867.0,179.0,165.0,3252.0
9,2017-10-01 09:00:00+02:00,595.0,2408.0,777.0,180.0,,2266.0,431.0,37853.0,628.0,168.0,3319.0
10,2017-10-01 10:00:00+02:00,595.0,2465.0,710.0,179.0,,2182.0,596.0,37998.0,1225.0,170.0,3262.0
11,2017-10-01 11:00:00+02:00,595.0,2629.0,731.0,176.0,,2167.0,705.0,38085.0,1761.0,171.0,3154.0
12,2017-10-01 12:00:00+02:00,594.0,2404.0,686.0,176.0,,2184.0,623.0,37901.0,2250.0,165.0,3227.0
13,2017-10-01 13:00:00+02:00,594.0,2139.0,684.0,176.0,,1990.0,428.0,37899.0,2399.0,158.0,3341.0
14,2017-10-01 14:00:00+02:00,593.0,1907.0,701.0,177.0,,2000.0,702.0,37867.0,2296.0,154.0,3371.0
15,2017-10-01 15:00:00+02:00,595.0,2040.0,702.0,180.0,,1985.0,325.0,37881.0,1948.0,153.0,3245.0
16,2017-10-01 16:00:00+02:00,591.0,2340.0,770.0,180.0,,1906.0,259.0,37803.0,1474.0,155.0,3105.0
17,2017-10-01 17:00:00+02:00,590.0,3110.0,1042.0,180.0,,1931.0,270.0,37736.0,918.0,153.0,2906.0
18,2017-10-01 18:00:00+02:00,591.0,3825.0,963.0,180.0,,2181.0,678.0,38062.0,353.0,151.0,2842.0
19,2017-10-01 19:00:00+02:00,586.0,4034.0,953.0,178.0,27.0,2526.0,1716.0,38587.0,93.0,154.0,2900.0
20,2017-10-01 20:00:00+02:00,587.0,4108.0,921.0,176.0,444.0,2544.0,1615.0,38659.0,0.0,155.0,2992.0
21,2017-10-01 21:00:00+02:00,591.0,4025.0,954.0,176.0,13.0,2435.0,822.0,38702.0,0.0,155.0,3247.0
22,2017-10-01 22:00:00+02:00,590.0,3962.0,815.0,176.0,,2591.0,815.0,38602.0,0.0,155.0,3541.0
23,2017-10-01 23:00:00+02:00,590.0,3982.0,869.0,176.0,76.0,2556.0,811.0,38702.0,0.0,157.0,3595.0
24,2017-10-02 00:00:00+02:00,590.0,2992.0,733.0,176.0,,2328.0,643.0,37996.0,0.0,160.0,3613.0
25,2017-10-02 01:00:00+02:00,590.0,2009.0,736.0,176.0,,2189.0,225.0,37305.0,0.0,161.0,3728.0
26,2017-10-02 02:00:00+02:00,592.0,1914.0,676.0,178.0,,2049.0,113.0,36911.0,0.0,160.0,3710.0
27,2017-10-02 03:00:00+02:00,591.0,1852.0,594.0,179.0,,2064.0,55.0,36236.0,0.0,159.0,3915.0
28,2017-10-02 04:00:00+02:00,591.0,1928.0,715.0,180.0,,2076.0,90.0,36301.0,0.0,161.0,3814.0
29,2017-10-02 05:00:00+02:00,588.0,2086.0,1106.0,180.0,,2074.0,303.0,37198.0,0.0,160.0,3581.0
30,2017-10-02 06:00:00+02:00,586.0,2945.0,1628.0,180.0,256.0,2143.0,609.0,37749.0,0.0,159.0,3550.0
31,2017-10-02 07:00:00+02:00,597.0,4561.0,2080.0,180.0,815.0,2438.0,1364.0,38863.0,47.0,159.0,3634.0
32,2017-10-02 08:00:00+02:00,599.0,5120.0,2142.0,180.0,925.0,2656.0,1685.0,38994.0,152.0,157.0,3484.0
33,2017-10-02 09:00:00+02:00,599.0,5023.0,2231.0,180.0,1162.0,2858.0,1660.0,39211.0,540.0,158.0,3279.0
34,2017-10-02 10:00:00+02:00,597.0,5022.0,2155.0,180.0,1002.0,2816.0,1739.0,39321.0,1074.0,155.0,3403.0
35,2017-10-02 11:00:00+02:00,568.0,5000.0,2147.0,180.0,870.0,2678.0,1626.0,39149.0,1539.0,153.0,3975.0
36,2017-10-02 12:00:00+02:00,474.0,4973.0,2245.0,180.0,475.0,2472.0,1094.0,39395.0,1984.0,152.0,4424.0
37,2017-10-02 13:00:00+02:00,520.0,4773.0,2150.0,179.0,866.0,2333.0,948.0,39447.0,2324.0,149.0,4610.0
38,2017-10-02 14:00:00+02:00,539.0,4652.0,1784.0,180.0,220.0,2178.0,1250.0,39749.0,2316.0,148.0,4675.0
39,2017-10-02 15:00:00+02:00,474.0,4446.0,1628.0,180.0,95.0,2272.0,800.0,39749.0,1994.0,146.0,4783.0
40,2017-10-02 16:00:00+02:00,440.0,4375.0,1714.0,180.0,29.0,2346.0,624.0,39828.0,1502.0,150.0,4797.0
