,Biomass,Fossil Brown coal/Lignite,Hydro Pumped Storage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2016-02-01 01:00:00+02:00,5.0600000000000005,2127.0800000000004,0.0,3.696,24.708000000000002,0.0,2.1229999999999998
2016-02-01 02:00:00+02:00,5.0600000000000005,2173.0,0.0,3.72,24.696,0.0,1.8479999999999999
2016-02-01 03:00:00+02:00,4.83,2177.92,0.0,3.72,24.72,0.0,1.8479999999999999
2016-02-01 04:00:00+02:00,5.0600000000000005,2234.5,0.0,3.7920000000000003,24.708000000000002,0.0,2.1999999999999997
2016-02-01 05:00:00+02:00,5.0600000000000005,2346.02,0.0,3.7680000000000002,24.72,0.0,1.936
2016-02-01 06:00:00+02:00,5.0600000000000005,2444.42,0.0,3.936,24.708000000000002,0.0,1.408
2016-02-01 07:00:00+02:00,4.83,2494.44,0.768,10.008000000000001,24.72,0.123,1.012
2016-02-01 08:00:00+02:00,4.83,2663.36,3.384,11.52,24.708000000000002,1.845,0.9239999999999999
2016-02-01 09:00:00+02:00,4.83,2762.5800000000004,2.472,10.008000000000001,24.732,5.904,0.8799999999999999
2016-02-01 10:00:00+02:00,4.37,2741.26,0.5760000000000001,8.232,24.732,9.266,0.6709999999999999
2016-02-01 11:00:00+02:00,4.83,2626.46,0.0,6.072,24.708000000000002,12.464,0.979
2016-02-01 12:00:00+02:00,4.83,2491.1600000000003,0.0,5.4,24.672,11.972000000000001,2.585
2016-02-01 13:00:00+02:00,5.0600000000000005,2447.7000000000003,0.0,5.352,24.696,9.348,3.157
2016-02-01 14:00:00+02:00,4.37,2601.86,0.0,5.352,24.72,7.667000000000001,2.794
2016-02-01 15:00:00+02:00,4.6000000000000005,2716.6600000000003,0.0,5.4,24.744,5.248,2.0789999999999997
2016-02-01 16:00:00+02:00,4.83,2687.1400000000003,0.0,5.184,24.72,2.706,1.9249999999999998
2016-02-01 17:00:00+02:00,5.0600000000000005,2769.1400000000003,2.592,8.52,24.708000000000002,0.123,1.1769999999999998
2016-02-01 18:00:00+02:00,4.83,2769.1400000000003,13.032,10.392,24.708000000000002,0.0,1.1769999999999998
2016-02-01 19:00:00+02:00,5.0600000000000005,2722.4,13.344,10.68,24.732,0.0,1.617
2016-02-01 20:00:00+02:00,5.29,2713.38,11.28,6.864,24.756,0.0,1.375
2016-02-01 21:00:00+02:00,5.0600000000000005,2691.2400000000002,7.008,6.432,24.744,0.0,1.034
2016-02-01 22:00:00+02:00,5.0600000000000005,2631.38,2.7840000000000003,7.92,24.72,0.0,1.012
2016-02-01 23:00:00+02:00,5.0600000000000005,2537.0800000000004,0.0,6.36,24.708000000000002,0.0,1.1989999999999998
2016-02-02 00:00:00+02:00,5.29,2332.0800000000004,0.0,5.784,24.72,0.0,1.375
2016-02-02 01:00:00+02:00,5.5200000000000005,2198.42,0.0,5.76,24.744,0.0,1.034
2016-02-02 02:00:00+02:00,5.5200000000000005,2168.9,0.0,5.76,24.72,0.0,0.737
2016-02-02 03:00:00+02:00,5.5200000000000005,2169.7200000000003,0.0,5.664,24.756,0.0,0.594
2016-02-02 04:00:00+02:00,5.29,2202.52,0.0,5.688,24.732,0.0,0.605
2016-02-02 05:00:00+02:00,5.5200000000000005,2198.42,0.0,5.664,24.72,0.0,1.067
2016-02-02 06:00:00+02:00,5.98,2273.86,0.0,6.6240000000000006,24.708000000000002,0.0,1.551
2016-02-02 07:00:00+02:00,5.29,2417.36,0.0,10.488,24.72,0.20500000000000002,1.7489999999999999
2016-02-02 08:00:00+02:00,5.5200000000000005,2428.02,0.0,11.28,24.708000000000002,5.658,2.7169999999999996
