,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2018-04-01 00:00:00+02:00,269.3875,2586.895,410.9875,569.695,41.59775,0.19,14.814,9.93,0.222,27.501,79.95,,0.0,91.53033500000001,4.9350000000000005,19.25275
2018-04-01 00:15:00+02:00,266.7425,2584.6400000000003,410.375,560.47,41.59775,0.19,9.528,9.870000000000001,0.246,27.3,79.95,,0.0,91.53033500000001,4.812,19.997999999999998
2018-04-01 00:30:00+02:00,265.8225,2566.19,412.2125,558.625,41.781,0.19,5.772,9.834,0.252,27.0,79.95,,0.0,90.83867000000001,4.578,20.7515
2018-04-01 00:45:00+02:00,265.70750000000004,2503.46,406.8225,539.765,41.96425,0.19,4.71,9.828,0.27,26.766000000000002,79.95,,0.0,91.53033500000001,4.428,21.147499999999997
2018-04-01 01:00:00+02:00,264.7875,2452.005,390.16249999999997,489.54,41.781,0.19,6.0600000000000005,9.816,0.318,26.628,79.95,,0.0,90.83867000000001,4.2540000000000004,21.714
2018-04-01 01:15:00+02:00,264.7875,2437.655,390.16249999999997,490.15500000000003,41.781,0.19,2.178,9.822000000000001,0.294,26.343,79.95,,0.0,91.53033500000001,4.098,22.65175
2018-04-01 01:30:00+02:00,265.8225,2439.295,391.265,490.975,41.59775,0.19,1.8780000000000001,9.834,0.276,26.106,79.95,,0.0,90.608115,3.837,23.58675
2018-04-01 01:45:00+02:00,266.0525,2441.1400000000003,389.9175,484.21000000000004,39.948499999999996,0.19949999999999998,1.614,9.834,0.264,25.911,79.95,,0.0,90.608115,3.708,24.52725
2018-04-01 02:00:00+02:00,265.9375,2436.63,380.6075,464.94000000000005,39.582,0.19,1.698,9.828,0.324,25.764,79.95,,0.0,89.224785,3.6270000000000002,25.011249999999997
2018-04-01 02:15:00+02:00,265.2475,2404.0350000000003,380.97499999999997,450.795,40.13175,0.19949999999999998,1.608,9.822000000000001,0.276,25.47,79.95,,0.0,88.302565,3.657,25.927
2018-04-01 02:30:00+02:00,265.70750000000004,2388.045,381.3425,442.39000000000004,39.39875,0.19,1.44,9.822000000000001,0.27,25.227,79.95,,0.0,88.99423,3.597,26.96925
2018-04-01 02:45:00+02:00,263.52250000000004,2335.9750000000004,377.3,442.39000000000004,39.39875,0.19949999999999998,1.44,9.768,0.27,24.981,79.95,,0.0,88.07201,3.561,28.1875
2018-04-01 03:00:00+02:00,264.73,2250.4900000000002,375.09499999999997,446.285,39.582,0.19949999999999998,1.44,9.762,0.3,24.813,79.95,,0.0,86.919235,3.477,28.80625
2018-04-01 03:15:00+02:00,264.4425,2221.79,373.38,446.08000000000004,39.948499999999996,0.19949999999999998,1.44,9.72,0.3,24.522000000000002,79.95,,0.0,80.924805,3.357,29.42775
2018-04-01 03:30:00+02:00,265.0175,2212.77,375.09499999999997,454.28000000000003,39.582,0.19949999999999998,1.44,9.732,0.28200000000000003,24.354,79.95,,0.0,82.30813500000001,3.267,29.732999999999997
2018-04-01 03:45:00+02:00,265.2475,2212.155,371.42,457.15000000000003,40.13175,0.19949999999999998,1.806,9.75,0.28200000000000003,24.138,79.95,,0.0,83.230355,3.153,30.670749999999998
2018-04-01 04:00:00+02:00,265.3625,2191.2450000000003,373.7475,464.12000000000006,39.582,0.19,1.806,9.762,0.27,23.964000000000002,79.95,,0.0,83.69146500000001,3.0180000000000002,31.47375
2018-04-01 04:15:00+02:00,265.4775,2162.545,374.97249999999997,449.15500000000003,40.86475,0.19,1.836,9.744,0.258,23.745,79.95,,0.0,82.30813500000001,3.021,32.472
2018-04-01 04:30:00+02:00,265.70750000000004,2145.94,376.1975,448.33500000000004,41.96425,0.19,1.836,9.756,0.246,23.583000000000002,79.95,,0.0,83.69146500000001,3.027,33.354749999999996
2018-04-01 04:45:00+02:00,265.995,2106.9900000000002,375.9525,445.46500000000003,41.96425,0.19,1.6260000000000001,9.768,0.228,23.415,79.95,,0.0,83.69146500000001,3.096,33.792
2018-04-01 05:00:00+02:00,266.11,2118.4700000000003,382.935,455.51000000000005,41.96425,0.19,1.182,9.738,0.246,23.607,80.155,,0.0,83.46091,3.1350000000000002,34.275999999999996
2018-04-01 05:15:00+02:00,266.39750000000004,2095.715,382.5675,454.28000000000003,41.96425,0.19,1.182,9.732,0.222,23.595,80.155,,0.0,83.46091,3.21,35.41175
2018-04-01 05:30:00+02:00,265.59250000000003,2088.7450000000003,385.0175,455.305,41.781,0.19,1.182,9.72,0.192,23.436,80.155,,0.0,82.07758,3.2640000000000002,35.9315
2018-04-01 05:45:00+02:00,266.6275,2056.9700000000003,386.12,461.045,41.96425,0.19,1.182,9.75,0.21,23.448,80.155,,0.0,81.15536,3.327,36.3165
2018-04-01 06:00:00+02:00,267.72,1967.3850000000002,390.40749999999997,510.86,41.96425,0.19,1.194,9.744,0.3,23.637,80.77000000000001,,0.0,81.15536,3.315,36.866499999999995
2018-04-01 06:15:00+02:00,267.8925,1967.18,392.49,537.1,41.96425,0.19,1.212,9.714,0.312,23.718,80.77000000000001,,0.0,81.15536,3.285,36.89125
2018-04-01 06:30:00+02:00,267.6625,1978.4550000000002,395.3075,559.24,41.96425,0.19,1.3860000000000001,9.708,0.318,23.73,80.77000000000001,,0.0,81.15536,3.309,36.82525
2018-04-01 06:45:00+02:00,267.77750000000003,2020.4800000000002,393.46999999999997,566.62,41.96425,0.19,1.3860000000000001,9.72,0.306,23.715,80.77000000000001,,0.082,81.15536,3.3240000000000003,37.1635
2018-04-01 07:00:00+02:00,268.58250000000004,2032.3700000000001,395.92,572.1550000000001,41.96425,0.19,1.47,9.72,0.336,23.694,80.97500000000001,,0.5945,81.15536,3.144,37.61175
2018-04-01 07:15:00+02:00,267.5475,2020.0700000000002,394.3275,581.995,41.96425,0.19,2.886,9.714,0.36,23.727,80.77000000000001,,2.08075,81.15536,2.9010000000000002,37.46875
2018-04-01 07:30:00+02:00,268.0075,1950.1650000000002,397.145,582.815,41.96425,0.19,4.176,9.738,0.384,23.73,80.97500000000001,,4.2947500000000005,81.15536,2.7840000000000003,37.33125
2018-04-01 07:45:00+02:00,267.95,1921.055,402.78,583.635,41.781,0.19,4.3500000000000005,9.762,0.396,23.775000000000002,80.77000000000001,,6.8572500000000005,81.15536,2.862,37.3945
2018-04-01 08:00:00+02:00,267.83500000000004,1890.305,405.23,579.74,41.781,0.19,7.362,9.666,0.384,23.739,79.745,,11.152000000000001,80.69425,2.907,37.47425
2018-04-01 08:15:00+02:00,267.26,1909.575,417.48,580.97,41.781,0.19,7.266,9.768,0.384,23.769000000000002,79.745,,15.34425,81.15536,3.039,37.388999999999996
2018-04-01 08:30:00+02:00,268.18,1913.88,433.03749999999997,597.1650000000001,41.781,0.19,8.370000000000001,9.78,0.42,23.769000000000002,79.745,,18.54225,81.15536,3.009,37.65575
2018-04-01 08:45:00+02:00,267.95,1954.265,433.5275,601.47,41.781,0.19,8.562,9.816,0.402,23.736,79.745,,22.570500000000003,81.15536,3.0180000000000002,38.1095
2018-04-01 09:00:00+02:00,266.915,2010.2300000000002,434.9975,601.47,41.96425,0.19,8.64,9.81,0.372,23.691,80.77000000000001,,26.66025,78.84981,2.928,38.236
2018-04-01 09:15:00+02:00,266.2825,2016.7900000000002,435.9775,605.57,41.781,0.19,10.494,9.822000000000001,0.372,23.676000000000002,80.77000000000001,,30.719250000000002,78.3887,2.976,38.2195
2018-04-01 09:30:00+02:00,269.1,2046.1050000000002,439.53,621.7650000000001,41.96425,0.1805,9.42,9.864,0.342,23.679000000000002,80.77000000000001,,34.36825,80.463695,2.931,38.5055
2018-04-01 09:45:00+02:00,269.1575,2053.485,438.795,625.0450000000001,41.96425,0.1805,6.72,9.876,0.33,23.646,80.77000000000001,,39.55475,79.080365,2.952,38.55775
2018-04-01 10:00:00+02:00,270.02000000000004,2060.6600000000003,434.63,640.625,41.781,0.1805,7.272,9.882,0.318,23.67,80.77000000000001,,44.157000000000004,79.080365,2.94,39.269999999999996
2018-04-01 10:15:00+02:00,269.6175,2053.0750000000003,434.875,635.09,41.96425,0.1805,4.158,9.870000000000001,0.336,23.721,80.77000000000001,,49.68175,78.61925500000001,3.0300000000000002,39.7485
2018-04-01 10:30:00+02:00,270.365,2056.7650000000003,437.2025,616.6400000000001,42.1475,0.1805,5.064,9.876,0.324,23.694,80.77000000000001,,55.309000000000005,78.84981,3.051,40.4525
2018-04-01 10:45:00+02:00,270.595,2055.125,436.7125,618.485,42.33075,0.19,3.138,9.852,0.306,23.649,80.77000000000001,,60.40325,78.84981,3.021,41.115249999999996
2018-04-01 11:00:00+02:00,271.40000000000003,2045.9,435.855,634.065,42.1475,0.1805,3.0300000000000002,9.834,0.336,23.706,80.77000000000001,,65.518,78.158145,3.003,41.170249999999996
2018-04-01 11:15:00+02:00,270.9975,2021.0950000000003,439.53,644.315,42.1475,0.19,3.624,9.858,0.378,23.682000000000002,80.77000000000001,,70.151,77.23592500000001,3.123,41.156499999999994
2018-04-01 11:30:00+02:00,270.94,2014.7400000000002,439.775,638.985,41.96425,0.1805,3.306,9.852,0.318,23.64,80.77000000000001,,74.19975000000001,78.84981,3.168,41.37375
2018-04-01 11:45:00+02:00,270.5375,2020.4800000000002,438.06,643.2900000000001,41.96425,0.1805,2.088,9.828,0.294,23.592,80.77000000000001,,78.15625,78.84981,3.285,41.954
2018-04-01 12:00:00+02:00,270.48,2042.2100000000003,436.59,638.37,41.96425,0.1805,1.95,9.822000000000001,0.312,23.727,80.77000000000001,,81.31325,78.61925500000001,3.477,42.625
2018-04-01 12:15:00+02:00,271.34250000000003,2039.9550000000002,434.14,615.82,41.96425,0.1805,1.9080000000000001,9.81,0.306,23.661,80.77000000000001,,85.444,78.61925500000001,3.468,43.01
2018-04-01 12:30:00+02:00,270.365,2028.8850000000002,434.0175,583.635,41.96425,0.1805,1.584,9.792,0.264,23.379,80.77000000000001,,93.152,81.15536,3.615,43.4995
2018-04-01 12:45:00+02:00,270.0775,1974.3550000000002,431.69,566.62,41.96425,0.1805,1.572,9.78,0.24,23.1,80.77000000000001,,97.539,79.31092000000001,3.69,43.406
2018-04-01 13:00:00+02:00,268.9275,1897.275,424.83,523.1600000000001,42.1475,0.1805,1.3860000000000001,9.762,0.342,23.544,80.77000000000001,,99.06625000000001,81.15536,3.591,43.562749999999994
2018-04-01 13:15:00+02:00,270.7675,1850.7400000000002,421.03249999999997,532.59,41.96425,0.1805,1.35,9.786,0.33,23.499,80.77000000000001,,102.53075,81.15536,3.5580000000000003,44.318999999999996
2018-04-01 13:30:00+02:00,270.65250000000003,1832.2900000000002,423.84999999999997,527.6700000000001,41.96425,0.1805,1.362,9.744,0.318,23.502,80.77000000000001,,104.6115,80.924805,3.657,44.726
2018-04-01 13:45:00+02:00,270.135,1792.5200000000002,423.4825,521.5200000000001,41.96425,0.1805,1.362,9.726,0.264,23.454,80.97500000000001,,103.53525,80.463695,3.8160000000000003,45.1825
2018-04-01 14:00:00+02:00,269.96250000000003,1702.9350000000002,423.4825,486.67,41.96425,0.1805,1.3980000000000001,9.696,0.34800000000000003,23.661,80.97500000000001,,107.34825000000001,78.84981,4.17,46.266
2018-04-01 14:15:00+02:00,270.3075,1681.8200000000002,420.90999999999997,479.90500000000003,41.96425,0.1805,1.374,9.714,0.312,23.493000000000002,80.77000000000001,,108.77300000000001,80.924805,4.365,46.923249999999996
2018-04-01 14:30:00+02:00,269.445,1661.9350000000002,422.0125,461.45500000000004,41.96425,0.1805,1.6440000000000001,9.66,0.3,22.854,80.77000000000001,,110.03375,80.463695,4.509,47.198249999999994
2018-04-01 14:45:00+02:00,270.02000000000004,1653.325,419.685,451.00000000000006,41.96425,0.1805,1.938,9.624,0.27,22.11,80.77000000000001,,108.27075,80.69425,4.71,48.3835
2018-04-01 15:00:00+02:00,270.9975,1629.9550000000002,418.705,443.415,41.96425,0.1805,1.3920000000000001,9.636000000000001,0.306,22.347,80.77000000000001,,109.16250000000001,80.23314,4.9110000000000005,49.53575
2018-04-01 15:15:00+02:00,271.055,1577.68,416.8675,455.71500000000003,41.96425,0.1805,1.3800000000000001,9.6,0.312,22.497,80.77000000000001,,103.4225,80.23314,4.968,49.997749999999996
2018-04-01 15:30:00+02:00,270.825,1534.4250000000002,420.42,454.69000000000005,41.96425,0.19,1.3860000000000001,9.588000000000001,0.246,22.383,80.77000000000001,,97.5185,81.385915,4.974,50.253499999999995
2018-04-01 15:45:00+02:00,271.40000000000003,1518.23,418.95,454.89500000000004,41.96425,0.19,1.3860000000000001,9.588000000000001,0.228,21.594,80.97500000000001,,93.67475,80.69425,4.974,51.974999999999994
2018-04-01 16:00:00+02:00,270.65250000000003,1518.64,418.705,447.105,41.96425,0.1805,1.362,9.366,0.258,20.157,80.97500000000001,,90.897,81.61647,4.9350000000000005,53.163
2018-04-01 16:15:00+02:00,270.825,1497.73,417.235,448.33500000000004,41.96425,0.19,1.368,8.928,0.27,20.097,79.33500000000001,,84.85975,81.61647,5.16,53.2895
2018-04-01 16:30:00+02:00,271.17,1486.25,416.3775,443.21000000000004,41.96425,0.19,1.3860000000000001,8.904,0.312,20.433,77.9,,77.82825,80.463695,5.28,53.058499999999995
2018-04-01 16:45:00+02:00,270.135,1455.295,417.84749999999997,442.8,41.96425,0.19,1.3860000000000001,8.862,0.324,20.25,77.9,,68.13175,80.23314,5.349,52.519499999999994
2018-04-01 17:00:00+02:00,270.9975,1433.9750000000001,411.11,442.18500000000006,41.96425,0.19,1.362,8.88,0.222,19.971,77.28500000000001,,60.68,81.385915,5.433,51.41675
2018-04-01 17:15:00+02:00,272.665,1442.585,408.415,441.77500000000003,41.96425,0.19,1.3920000000000001,8.904,0.354,19.071,75.64500000000001,,55.206500000000005,80.924805,5.3100000000000005,50.105
2018-04-01 17:30:00+02:00,272.4925,1434.5900000000001,411.355,449.15500000000003,41.96425,0.19,1.3920000000000001,8.886000000000001,0.306,19.599,75.64500000000001,,49.29225,79.77203,5.232,50.833749999999995
2018-04-01 17:45:00+02:00,272.89500000000004,1456.73,406.945,452.64000000000004,41.96425,0.19,1.8780000000000001,8.904,0.354,20.145,76.055,,41.399750000000004,78.84981,5.223,50.564249999999994
2018-04-01 18:00:00+02:00,272.3775,1606.1750000000002,420.665,497.94500000000005,41.96425,0.19,4.2,8.904,0.28200000000000003,20.607,79.54,,33.46625,80.00258500000001,5.283,49.241499999999995
2018-04-01 18:15:00+02:00,273.01,1822.8600000000001,421.03249999999997,525.4150000000001,41.96425,0.19,3.666,8.946,0.24,21.234,79.95,,25.830000000000002,79.31092000000001,5.064,48.4165
2018-04-01 18:30:00+02:00,272.7225,1906.7050000000002,422.5025,564.1600000000001,41.96425,0.19,3.84,9.216000000000001,0.20400000000000001,21.738,79.745,,17.814500000000002,80.00258500000001,4.95,47.553
2018-04-01 18:45:00+02:00,271.86,1929.8700000000001,426.055,583.0200000000001,41.96425,0.19,5.3580000000000005,9.498,0.21,22.197,80.155,,11.582500000000001,79.080365,4.839,45.60875
2018-04-01 19:00:00+02:00,272.09000000000003,2015.765,444.185,598.3950000000001,41.96425,0.19,6.942,9.588000000000001,0.186,22.401,80.77000000000001,,6.847,79.77203,4.563,43.63975
2018-04-01 19:15:00+02:00,272.09000000000003,2140.61,451.78,607.825,41.781,0.19,5.232,9.6,0.192,22.704,80.77000000000001,,3.12625,80.00258500000001,4.2780000000000005,42.003499999999995
2018-04-01 19:30:00+02:00,271.63,2231.0150000000003,449.575,611.5150000000001,41.781,0.19,3.762,9.588000000000001,0.198,22.944,80.155,,0.8712500000000001,80.00258500000001,3.942,41.2115
2018-04-01 19:45:00+02:00,271.745,2303.9950000000003,452.27,622.1750000000001,41.781,0.19,6.57,9.582,0.20400000000000001,23.139,80.155,,0.07175000000000001,80.00258500000001,3.714,40.589999999999996
2018-04-01 20:00:00+02:00,271.6875,2348.8900000000003,449.575,630.99,41.96425,0.19,14.52,9.582,0.198,23.232,80.155,,0.0,80.23314,3.681,39.37725
2018-04-01 20:15:00+02:00,271.34250000000003,2365.7000000000003,454.35249999999996,643.9050000000001,41.781,0.19,15.030000000000001,9.57,0.198,23.286,80.36,,0.0,81.15536,3.777,38.643
2018-04-01 20:30:00+02:00,271.6875,2377.1800000000003,452.8825,661.33,41.96425,0.19,13.836,9.57,0.198,23.286,80.36,,0.0,81.15536,3.621,37.72725
2018-04-01 20:45:00+02:00,271.055,2360.165,454.47499999999997,674.245,41.96425,0.19,12.042,9.588000000000001,0.198,23.31,80.36,,0.0,80.00258500000001,3.516,36.990249999999996
2018-04-01 21:00:00+02:00,270.825,2335.155,452.515,683.88,41.96425,0.19,10.602,9.594,0.21,23.34,80.77000000000001,,0.0,79.541475,3.438,36.486999999999995
2018-04-01 21:15:00+02:00,270.9975,2328.8,454.1075,681.625,42.1475,0.19,9.0,9.564,0.198,23.352,80.77000000000001,,0.0,81.15536,3.357,36.49525
2018-04-01 21:30:00+02:00,270.595,2332.4900000000002,454.47499999999997,679.1650000000001,41.96425,0.19,8.328,9.534,0.192,23.385,80.77000000000001,,0.0,81.15536,3.12,35.9315
2018-04-01 21:45:00+02:00,270.3075,2324.7000000000003,454.71999999999997,677.73,41.96425,0.19,9.24,9.534,0.192,23.379,80.77000000000001,,0.0,81.15536,2.907,35.37875
2018-04-01 22:00:00+02:00,269.8475,2334.13,450.1875,676.09,41.96425,0.19,15.120000000000001,9.504,0.216,23.403000000000002,80.56500000000001,,0.0,81.15536,2.865,34.911249999999995
2018-04-01 22:15:00+02:00,269.675,2330.03,451.65749999999997,675.2700000000001,41.048,0.19,12.864,9.486,0.192,23.409,80.56500000000001,,0.0,81.15536,2.814,34.716
2018-04-01 22:30:00+02:00,270.0775,2334.54,449.6975,672.8100000000001,40.49825,0.19,10.764,9.504,0.192,23.454,80.56500000000001,,0.0,81.15536,2.724,34.823249999999994
