,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
2016-09-01 00:00:00+02:00,14.49,569.08,335.15999999999997,0.0,0.24,0.14400000000000002,22.236,50.84,,0.0,0.154
2016-09-01 00:15:00+02:00,14.49,564.98,328.3,0.0,0.24,0.14400000000000002,22.212,50.84,,0.0,0.154
2016-09-01 00:30:00+02:00,14.49,566.62,316.05,0.0,0.24,0.14400000000000002,22.236,50.84,,0.0,0.154
2016-09-01 00:45:00+02:00,14.49,568.26,279.79,0.0,0.24,0.14400000000000002,22.236,50.84,,0.0,0.176
2016-09-01 01:00:00+02:00,14.49,568.26,351.82,0.0,0.24,0.14400000000000002,22.26,50.84,,0.0,0.19799999999999998
2016-09-01 01:15:00+02:00,14.49,563.34,334.67,0.0,0.216,0.14400000000000002,22.248,50.84,,0.0,0.209
2016-09-01 01:30:00+02:00,14.49,567.44,301.84,0.0,0.216,0.14400000000000002,22.236,50.84,,0.0,0.21999999999999997
2016-09-01 01:45:00+02:00,14.49,569.08,263.62,0.0,0.216,0.14400000000000002,22.236,43.46,,0.0,0.209
2016-09-01 02:00:00+02:00,14.49,568.26,307.71999999999997,0.0,0.216,0.14400000000000002,22.248,43.46,,0.0,0.176
2016-09-01 02:15:00+02:00,14.72,567.44,307.71999999999997,0.0,0.216,0.14400000000000002,22.224,43.46,,0.0,0.121
2016-09-01 02:30:00+02:00,14.030000000000001,564.98,307.23,0.0,0.216,0.14400000000000002,22.236,43.46,,0.0,0.09899999999999999
2016-09-01 02:45:00+02:00,12.88,566.62,284.2,0.0,0.216,0.14400000000000002,22.224,43.46,,0.0,0.121
2016-09-01 03:00:00+02:00,11.270000000000001,568.26,299.39,0.0,0.24,0.14400000000000002,22.224,43.46,,0.0,0.176
2016-09-01 03:15:00+02:00,10.120000000000001,568.26,304.78,0.0,0.24,0.14400000000000002,22.224,43.46,,0.0,0.19799999999999998
2016-09-01 03:30:00+02:00,9.89,572.36,302.33,0.0,0.24,0.14400000000000002,22.224,43.46,,0.0,0.242
2016-09-01 03:45:00+02:00,9.66,582.2,280.28,0.0,0.24,0.14400000000000002,22.212,43.46,,0.0,0.308
2016-09-01 04:00:00+02:00,9.66,591.22,265.09,0.0,0.24,0.14400000000000002,22.224,43.46,,0.0,0.308
2016-09-01 04:15:00+02:00,9.66,599.4200000000001,291.06,0.0,0.24,0.14400000000000002,22.224,43.46,,0.0,0.32999999999999996
2016-09-01 04:30:00+02:00,9.43,605.98,307.23,0.0,0.24,0.14400000000000002,22.236,43.46,,0.0,0.286
2016-09-01 04:45:00+02:00,9.66,609.26,313.11,0.0,0.24,0.14400000000000002,22.224,43.46,,0.0,0.23099999999999998
2016-09-01 05:00:00+02:00,10.58,608.44,269.99,0.0,0.24,0.14400000000000002,22.212,50.84,,0.0,0.209
2016-09-01 05:15:00+02:00,11.73,609.26,288.12,0.0,0.24,0.14400000000000002,22.224,50.84,,0.0,0.209
2016-09-01 05:30:00+02:00,12.42,600.24,320.95,0.0,0.216,0.14400000000000002,22.224,50.84,,0.0,0.209
2016-09-01 05:45:00+02:00,13.34,587.94,345.94,0.0,0.216,0.14400000000000002,22.212,50.84,,0.0,0.176
2016-09-01 06:00:00+02:00,13.57,564.98,282.73,0.0,0.216,0.14400000000000002,22.224,50.84,,0.0,0.16499999999999998
2016-09-01 06:15:00+02:00,13.57,567.44,318.01,0.0,0.216,0.168,22.236,50.84,,0.0,0.187
2016-09-01 06:30:00+02:00,14.030000000000001,569.08,366.52,0.0,0.216,0.168,22.236,50.84,,0.0,0.19799999999999998
2016-09-01 06:45:00+02:00,14.49,560.88,410.13,0.0,0.216,0.168,22.236,50.84,,0.0,0.187
2016-09-01 07:00:00+02:00,14.49,544.48,299.39,0.0,0.264,0.168,22.224,50.84,,0.0,0.187
2016-09-01 07:15:00+02:00,14.72,531.36,318.5,0.0,0.28800000000000003,0.168,22.248,50.84,,0.0,0.176
2016-09-01 07:30:00+02:00,14.49,514.14,331.24,0.0,0.28800000000000003,0.168,22.236,50.84,,0.0,0.143
2016-09-01 07:45:00+02:00,14.49,497.74000000000007,341.04,0.0,0.264,0.168,22.236,50.84,,0.0,0.088
2016-09-01 08:00:00+02:00,14.49,465.76000000000005,294.98,0.0,0.264,0.168,22.224,50.84,,0.0,0.044
2016-09-01 08:15:00+02:00,14.49,460.02000000000004,307.23,0.0,0.264,0.168,22.236,50.84,,0.0,0.011
2016-09-01 08:30:00+02:00,14.49,462.48,334.67,0.0,0.264,0.168,22.248,50.84,,0.0,0.0
2016-09-01 08:45:00+02:00,14.49,463.3,340.55,0.0,0.264,0.168,22.236,50.84,,0.0,0.0
2016-09-01 09:00:00+02:00,14.49,464.94000000000005,318.5,0.0,0.264,0.168,22.236,50.02,,0.0,0.0
2016-09-01 09:15:00+02:00,14.49,470.68000000000006,324.38,0.0,0.264,0.168,22.224,50.02,,0.0,0.0
2016-09-01 09:30:00+02:00,14.49,472.32000000000005,332.21999999999997,0.0,0.264,0.168,22.236,50.02,,0.0,0.0
2016-09-01 09:45:00+02:00,14.49,469.86,336.63,0.0,0.264,0.168,22.2,50.02,,0.0,0.0
2016-09-01 10:00:00+02:00,14.49,463.3,315.56,0.0,0.264,0.168,22.164,50.02,,0.0,0.0
2016-09-01 10:15:00+02:00,14.49,460.84000000000003,334.67,0.0,0.264,0.168,22.152,50.02,,0.0,0.0
2016-09-01 10:30:00+02:00,14.49,458.38000000000005,344.96,0.0,0.264,0.168,22.068,50.02,,0.0,0.0
2016-09-01 10:45:00+02:00,14.26,461.66,353.78,0.0,0.264,0.168,22.056,50.02,,0.0,0.0
2016-09-01 11:00:00+02:00,14.26,469.04,336.14,0.0,0.264,0.168,22.14,50.84,,0.0,0.0
2016-09-01 11:15:00+02:00,14.26,467.40000000000003,346.43,0.0,0.264,0.168,22.188,50.84,,0.0,0.0
2016-09-01 11:30:00+02:00,14.26,468.22,354.76,0.0,0.264,0.168,22.188,50.84,,0.0,0.0
2016-09-01 11:45:00+02:00,14.26,464.12000000000006,350.84,0.0,0.264,0.168,22.188,50.84,,0.0,0.011
2016-09-01 12:00:00+02:00,14.49,468.22,344.46999999999997,0.0,0.264,0.168,22.188,50.02,,0.0,0.011
2016-09-01 12:15:00+02:00,14.49,462.48,363.58,0.0,0.264,0.168,22.164,50.02,,0.0,0.011
2016-09-01 12:30:00+02:00,14.49,466.58000000000004,371.42,0.0,0.264,0.168,22.176000000000002,50.02,,0.0,0.011
2016-09-01 12:45:00+02:00,14.030000000000001,466.58000000000004,358.19,0.0,0.264,0.168,22.164,50.02,,0.0,0.011
2016-09-01 13:00:00+02:00,14.49,469.04,380.73,0.0,0.264,0.168,22.176000000000002,50.02,,0.0,0.0
2016-09-01 13:15:00+02:00,14.26,471.50000000000006,378.28,0.0,0.264,0.168,22.176000000000002,50.02,,0.0,0.0
2016-09-01 13:30:00+02:00,14.49,472.32000000000005,366.03,0.0,0.264,0.168,22.176000000000002,50.02,,0.0,0.0
2016-09-01 13:45:00+02:00,14.26,472.32000000000005,345.45,0.0,0.264,0.168,22.152,50.02,,0.0,0.011
2016-09-01 14:00:00+02:00,14.26,473.14000000000004,341.04,0.0,0.264,0.168,22.164,50.84,,0.0,0.0
2016-09-01 14:15:00+02:00,14.26,471.50000000000006,366.03,0.0,0.264,0.168,22.164,50.84,,0.0,0.011
2016-09-01 14:30:00+02:00,14.26,469.86,373.38,0.0,0.264,0.168,22.152,50.84,,0.0,0.0
2016-09-01 14:45:00+02:00,14.49,471.50000000000006,374.36,0.0,0.264,0.168,22.14,50.84,,0.0,0.0
2016-09-01 15:00:00+02:00,14.26,473.96000000000004,357.7,0.0,0.264,0.168,22.152,50.84,,0.0,0.0
2016-09-01 15:15:00+02:00,14.49,471.50000000000006,358.68,0.0,0.24,0.168,22.164,50.84,,0.0,0.0
2016-09-01 15:30:00+02:00,14.26,471.50000000000006,373.38,0.0,0.24,0.168,22.176000000000002,50.84,,0.0,0.0
