,Biomass,Fossil Brown coal/Lignite,Hydro Pumped Storage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2015-03-01 01:00:00+02:00,4.6000000000000005,1800.72,0.24,10.368,24.84,0.0,0.10999999999999999
2015-03-01 02:00:00+02:00,4.37,1827.7800000000002,0.0,8.976,24.852,0.0,0.10999999999999999
2015-03-01 03:00:00+02:00,4.37,1861.4,0.0,8.952,24.864,0.0,0.308
2015-03-01 04:00:00+02:00,4.37,1809.7400000000002,0.0,8.928,24.888,0.0,0.46199999999999997
2015-03-01 05:00:00+02:00,4.37,1790.0600000000002,0.0,9.0,24.84,0.0,0.5499999999999999
2015-03-01 06:00:00+02:00,4.140000000000001,1884.3600000000001,0.0,9.816,24.84,0.0,0.16499999999999998
2015-03-01 07:00:00+02:00,4.37,1760.5400000000002,0.672,14.496,24.852,0.28700000000000003,0.05499999999999999
2015-03-01 08:00:00+02:00,4.37,1778.5800000000002,0.984,19.896,24.864,2.2960000000000003,0.143
2015-03-01 09:00:00+02:00,4.6000000000000005,1793.3400000000001,0.984,25.032,24.84,5.945,0.187
2015-03-01 10:00:00+02:00,4.140000000000001,1757.2600000000002,0.96,24.336000000000002,24.852,10.086,0.088
2015-03-01 11:00:00+02:00,4.37,1717.0800000000002,0.744,22.992,24.876,13.243,0.05499999999999999
2015-03-01 12:00:00+02:00,4.37,1710.5200000000002,0.0,19.296,24.876,14.268,0.05499999999999999
2015-03-01 13:00:00+02:00,4.6000000000000005,1716.2600000000002,0.0,14.688,24.852,15.375,0.066
2015-03-01 14:00:00+02:00,4.6000000000000005,1711.3400000000001,0.0,11.376,24.84,15.498000000000001,0.121
2015-03-01 15:00:00+02:00,5.0600000000000005,1712.16,0.0,11.256,24.852,12.341000000000001,0.154
2015-03-01 16:00:00+02:00,4.6000000000000005,1719.5400000000002,0.07200000000000001,15.936,24.888,7.0520000000000005,0.21999999999999997
2015-03-01 17:00:00+02:00,4.37,1880.2600000000002,4.5120000000000005,20.088,24.876,1.312,0.363
2015-03-01 18:00:00+02:00,4.6000000000000005,1928.64,11.592,25.248,24.864,0.0,0.5609999999999999
2015-03-01 19:00:00+02:00,4.37,1911.42,14.64,26.400000000000002,24.864,0.0,0.814
2015-03-01 20:00:00+02:00,4.83,1836.8000000000002,13.8,23.232,24.876,0.0,0.946
2015-03-01 21:00:00+02:00,4.83,1842.5400000000002,10.392,20.208000000000002,24.900000000000002,0.0,1.155
2015-03-01 22:00:00+02:00,4.83,1845.8200000000002,5.856,18.456,24.900000000000002,0.0,1.353
2015-03-01 23:00:00+02:00,4.37,1751.5200000000002,2.928,16.392,24.864,0.0,1.4409999999999998
2015-03-02 00:00:00+02:00,4.6000000000000005,1749.88,1.416,12.0,24.852,0.0,1.8259999999999998
2015-03-02 01:00:00+02:00,5.0600000000000005,1809.7400000000002,0.0,10.008000000000001,24.876,0.0,2.057
2015-03-02 02:00:00+02:00,4.83,1808.1000000000001,0.0,8.832,24.852,0.0,2.662
2015-03-02 03:00:00+02:00,4.6000000000000005,1820.4,0.0,8.832,24.84,0.0,3.157
2015-03-02 04:00:00+02:00,4.6000000000000005,1822.0400000000002,0.0,8.832,24.852,0.0,3.036
2015-03-02 05:00:00+02:00,4.83,1894.2,0.0,8.808,24.864,0.0,2.981
2015-03-02 06:00:00+02:00,4.83,1936.0200000000002,0.0,9.144,24.876,0.0,2.794
2015-03-02 07:00:00+02:00,4.83,2086.0800000000004,0.0,15.768,24.852,1.312,2.9589999999999996
2015-03-02 08:00:00+02:00,4.83,2042.6200000000001,1.104,19.992,24.84,5.74,3.3659999999999997
2015-03-02 09:00:00+02:00,4.6000000000000005,1876.9800000000002,1.944,23.976,24.852,12.915000000000001,2.816
2015-03-02 10:00:00+02:00,4.83,1842.5400000000002,1.104,21.696,24.864,19.557000000000002,2.057
2015-03-02 11:00:00+02:00,4.37,1779.4,0.984,19.704,24.84,27.593,2.145
2015-03-02 12:00:00+02:00,4.37,1758.9,0.96,17.448,24.828,29.889000000000003,2.0789999999999997
2015-03-02 13:00:00+02:00,4.83,1722.8200000000002,0.984,17.232,24.84,28.741,1.9909999999999999
2015-03-02 14:00:00+02:00,4.6000000000000005,1729.38,0.984,16.44,24.864,24.067,1.6609999999999998
2015-03-02 15:00:00+02:00,4.83,1746.6000000000001,0.984,15.312000000000001,24.852,18.204,1.518
2015-03-02 16:00:00+02:00,4.140000000000001,1940.94,0.984,15.888,24.852,9.553,1.914
2015-03-02 17:00:00+02:00,4.6000000000000005,1996.7,4.704,19.416,24.852,1.927,2.299
2015-03-02 18:00:00+02:00,4.6000000000000005,2058.2000000000003,13.416,23.016000000000002,24.876,0.041,2.739
2015-03-02 19:00:00+02:00,4.37,2011.4600000000003,17.616,24.864,24.864,0.0,2.871
2015-03-02 20:00:00+02:00,4.83,1910.6000000000001,13.656,24.696,24.864,0.0,2.6069999999999998
2015-03-02 21:00:00+02:00,4.83,1749.88,10.32,24.408,24.876,0.0,2.541
2015-03-02 22:00:00+02:00,4.6000000000000005,1736.7600000000002,7.896,23.784,24.888,0.0,2.31
2015-03-02 23:00:00+02:00,4.6000000000000005,1708.88,1.056,18.816,24.912,0.0,1.8039999999999998
2015-03-03 00:00:00+02:00,4.6000000000000005,1794.16,0.96,14.712,24.888,0.0,1.9469999999999998
2015-03-03 01:00:00+02:00,4.83,1891.7400000000002,0.0,11.136000000000001,24.864,0.0,2.6069999999999998
2015-03-03 02:00:00+02:00,4.37,1888.46,0.0,8.832,24.864,0.0,2.8489999999999998
2015-03-03 03:00:00+02:00,4.37,1749.88,0.0,8.832,24.888,0.0,3.4429999999999996
2015-03-03 04:00:00+02:00,4.140000000000001,1740.0400000000002,0.0,8.952,24.888,0.0,3.3219999999999996
2015-03-03 05:00:00+02:00,4.140000000000001,1760.5400000000002,0.0,8.76,24.864,0.0,2.904
2015-03-03 06:00:00+02:00,4.140000000000001,1829.42,0.024,9.048,24.864,0.0,1.936
2015-03-03 07:00:00+02:00,4.140000000000001,1912.2400000000002,0.984,18.552,24.852,0.533,1.793
2015-03-03 08:00:00+02:00,3.91,1937.66,1.68,24.384,24.852,2.9930000000000003,1.716
2015-03-03 09:00:00+02:00,4.37,1925.3600000000001,2.376,28.536,24.84,7.339,1.3419999999999999
2015-03-03 10:00:00+02:00,4.37,1925.3600000000001,4.128,26.808,24.876,12.669,1.188
2015-03-03 11:00:00+02:00,4.37,1891.7400000000002,2.736,23.712,24.900000000000002,18.86,1.628
2015-03-03 12:00:00+02:00,4.37,1965.5400000000002,1.032,18.936,24.900000000000002,20.172,2.1559999999999997
2015-03-03 13:00:00+02:00,4.6000000000000005,1926.18,0.096,12.84,24.864,20.418,5.588
2015-03-03 14:00:00+02:00,4.6000000000000005,1919.6200000000001,0.0,8.28,24.828,20.5,4.960999999999999
