,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2016-12-01 01:00:00+02:00,1382.5200000000002,463.05,0.0,0.0,2.2560000000000002,0.0,9.921999999999999
2016-12-01 02:00:00+02:00,1413.68,440.51,0.0,0.0,1.8960000000000001,0.0,8.965
2016-12-01 03:00:00+02:00,1397.2800000000002,426.3,0.0,0.0,1.704,0.0,8.272
2016-12-01 04:00:00+02:00,1380.0600000000002,413.56,0.0,0.0,1.776,0.0,7.26
2016-12-01 05:00:00+02:00,1390.72,459.62,0.0,0.0,1.728,0.0,7.359
2016-12-01 06:00:00+02:00,1427.6200000000001,658.0699999999999,0.0,0.0,3.912,0.0,7.7219999999999995
2016-12-01 07:00:00+02:00,1618.68,1005.97,0.0,1.728,13.344,0.779,6.633
2016-12-01 08:00:00+02:00,1734.3000000000002,1072.61,0.0,2.424,19.704,12.669,6.226
2016-12-01 09:00:00+02:00,1761.3600000000001,1146.6,0.0,2.424,21.6,28.044,5.423
2016-12-01 10:00:00+02:00,1658.0400000000002,1192.17,0.0,0.12,19.584,41.410000000000004,4.411
2016-12-01 11:00:00+02:00,1592.44,1210.79,0.0,0.0,16.992,49.282000000000004,4.476999999999999
2016-12-01 12:00:00+02:00,1512.9,1326.43,0.0,0.0,11.52,52.111000000000004,4.609
2016-12-01 13:00:00+02:00,1505.5200000000002,1290.66,0.0,0.0,12.216000000000001,49.282000000000004,4.795999999999999
2016-12-01 14:00:00+02:00,1509.6200000000001,1287.23,0.0,0.0,10.32,39.565000000000005,4.960999999999999
2016-12-01 15:00:00+02:00,1539.14,1425.41,0.0,0.0,16.896,24.395,4.895
2016-12-01 16:00:00+02:00,1662.96,1582.21,0.0,0.912,24.384,9.184000000000001,4.2459999999999996
2016-12-01 17:00:00+02:00,1771.2,1538.6,0.0,6.048,32.4,0.328,5.06
2016-12-01 18:00:00+02:00,1958.9800000000002,1593.97,0.0,7.968,32.04,0.0,4.51
2016-12-01 19:00:00+02:00,1919.6200000000001,1533.21,0.0,4.5120000000000005,32.904,0.0,3.784
2016-12-01 20:00:00+02:00,1949.96,1570.94,0.0,4.224,25.968,0.0,3.025
2016-12-01 21:00:00+02:00,1776.1200000000001,1492.05,0.0,4.5840000000000005,21.96,0.0,2.53
2016-12-01 22:00:00+02:00,1480.1000000000001,1500.87,0.0,2.736,9.624,0.0,2.585
2016-12-01 23:00:00+02:00,1469.44,1347.5,0.0,0.72,7.44,0.0,2.5189999999999997
2016-12-02 00:00:00+02:00,1468.6200000000001,1078.49,0.0,0.0,4.6080000000000005,0.0,2.1999999999999997
2016-12-02 01:00:00+02:00,1438.2800000000002,870.24,0.0,0.0,4.344,0.0,2.178
2016-12-02 02:00:00+02:00,1434.18,882.98,0.0,0.0,1.224,0.0,2.706
2016-12-02 03:00:00+02:00,1426.8000000000002,832.02,0.0,0.0,0.744,0.0,2.816
2016-12-02 04:00:00+02:00,1365.3000000000002,812.42,0.0,0.0,0.864,0.0,2.9259999999999997
2016-12-02 05:00:00+02:00,1356.2800000000002,897.68,0.0,0.0,1.008,0.0,3.399
2016-12-02 06:00:00+02:00,1375.96,916.79,0.0,0.0,13.200000000000001,0.0,3.784
2016-12-02 07:00:00+02:00,1449.7600000000002,1166.69,0.0,0.888,22.176000000000002,0.779,3.96
2016-12-02 08:00:00+02:00,1630.98,1216.18,0.0,2.424,27.912,13.161000000000001,3.9379999999999997
2016-12-02 09:00:00+02:00,1696.5800000000002,1204.42,0.0,1.6560000000000001,25.896,29.848000000000003,4.587
2016-12-02 10:00:00+02:00,1669.5200000000002,1104.46,0.0,0.768,22.272000000000002,44.854,4.928
2016-12-02 11:00:00+02:00,1579.3200000000002,1069.18,0.0,0.336,17.232,52.89,5.874
2016-12-02 12:00:00+02:00,1512.9,1023.61,0.0,0.0,13.152000000000001,54.858000000000004,7.502
2016-12-02 13:00:00+02:00,1544.88,1059.3799999999999,0.0,0.0,14.376,50.84,8.459
2016-12-02 14:00:00+02:00,1584.24,1055.46,0.0,0.0,13.488,40.098,9.724
2016-12-02 15:00:00+02:00,1676.9,1161.79,0.0,0.0,19.824,24.436,9.801
2016-12-02 16:00:00+02:00,1695.7600000000002,1318.59,0.0,3.48,28.104,8.938,9.812
2016-12-02 17:00:00+02:00,1705.6000000000001,1567.02,0.0,3.408,31.056,0.28700000000000003,9.955
2016-12-02 18:00:00+02:00,1707.2400000000002,1715.98,0.0,7.2,30.264,0.0,9.911
2016-12-02 19:00:00+02:00,1676.9,1719.41,0.0,5.76,28.512,0.0,9.603
2016-12-02 20:00:00+02:00,1612.94,1607.2,0.0,5.6160000000000005,24.384,0.0,9.141
2016-12-02 21:00:00+02:00,1480.1000000000001,1392.09,0.0,0.336,13.104000000000001,0.0,9.119
2016-12-02 22:00:00+02:00,1405.48,1182.37,0.0,0.0,10.104000000000001,0.0,8.107
2016-12-02 23:00:00+02:00,1376.7800000000002,1156.8899999999999,0.0,0.0,6.984,0.0,7.468999999999999
2016-12-03 00:00:00+02:00,1365.3000000000002,944.23,0.0,0.0,3.984,0.0,6.4239999999999995
2016-12-03 01:00:00+02:00,1359.5600000000002,774.1999999999999,0.0,0.0,2.112,0.0,5.467
2016-12-03 02:00:00+02:00,1366.1200000000001,767.83,0.0,0.0,1.8960000000000001,0.0,4.9719999999999995
2016-12-03 03:00:00+02:00,1404.66,710.5,0.0,0.0,1.8,0.0,4.279
2016-12-03 04:00:00+02:00,1450.5800000000002,645.33,0.0,0.0,1.728,0.0,3.5199999999999996
2016-12-03 05:00:00+02:00,1475.18,663.9499999999999,0.0,0.0,1.824,0.0,2.7609999999999997
2016-12-03 06:00:00+02:00,1510.44,774.1999999999999,0.0,0.0,2.592,0.0,2.387
2016-12-03 07:00:00+02:00,1517.0000000000002,898.17,0.0,0.0,4.8,0.615,2.288
