,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2017-11-01 01:00:00+02:00,1710.5200000000002,454.23,0.0,0.0,4.368,0.0,4.059
2017-11-01 02:00:00+02:00,1635.0800000000002,464.52,0.0,0.0,1.296,0.0,4.785
2017-11-01 03:00:00+02:00,1621.96,494.40999999999997,0.0,0.0,1.32,0.0,6.005999999999999
2017-11-01 04:00:00+02:00,1640.0000000000002,504.7,0.0,0.0,0.552,0.0,6.324999999999999
2017-11-01 05:00:00+02:00,1617.8600000000001,563.99,0.0,0.0,0.5760000000000001,0.0,6.71
2017-11-01 06:00:00+02:00,1592.44,645.8199999999999,0.0,0.0,1.344,0.0,7.172
2017-11-01 07:00:00+02:00,1613.7600000000002,795.76,0.0,0.0,4.104,3.403,7.534999999999999
2017-11-01 08:00:00+02:00,1712.16,980.49,0.0,0.0,10.416,15.908000000000001,7.4799999999999995
2017-11-01 09:00:00+02:00,1690.0200000000002,1053.99,0.0,0.0,9.48,28.454,7.292999999999999
2017-11-01 10:00:00+02:00,1671.98,1024.59,0.0,0.0,7.176,39.032000000000004,6.303
2017-11-01 11:00:00+02:00,1663.7800000000002,1078.49,0.0,0.0,4.248,44.608000000000004,5.444999999999999
2017-11-01 12:00:00+02:00,1640.0000000000002,1072.12,0.0,0.0,5.376,45.018,4.818
2017-11-01 13:00:00+02:00,1600.64,1106.42,0.0,0.0,4.32,41.082,4.146999999999999
2017-11-01 14:00:00+02:00,1555.5400000000002,1130.92,0.0,0.0,3.864,32.923,3.96
2017-11-01 15:00:00+02:00,1583.42,1217.65,0.0,0.40800000000000003,3.552,21.689,3.6189999999999998
2017-11-01 16:00:00+02:00,1651.48,1297.52,0.0,0.0,6.696,9.84,3.4539999999999997
2017-11-01 17:00:00+02:00,1749.88,1310.26,0.0,1.728,10.44,1.435,3.1239999999999997
2017-11-01 18:00:00+02:00,1835.9800000000002,1316.6299999999999,0.0,8.496,16.272000000000002,0.0,3.102
2017-11-01 19:00:00+02:00,1866.3200000000002,1318.1,0.0,10.224,16.728,0.0,2.8049999999999997
2017-11-01 20:00:00+02:00,1855.66,1319.57,0.0,10.056000000000001,15.048,0.0,2.3209999999999997
2017-11-01 21:00:00+02:00,1841.72,1335.25,0.0,3.864,10.104000000000001,0.0,2.629
