,Biomass
2015-02-16 19:00:00+01:00,69.0
2015-02-16 20:00:00+01:00,70.84
2015-02-16 21:00:00+01:00,71.3
2015-02-16 22:00:00+01:00,70.84
2015-02-16 23:00:00+01:00,71.3
2015-02-22 00:00:00+01:00,74.06
2015-02-22 01:00:00+01:00,72.91
2015-02-22 02:00:00+01:00,69.69
2015-02-22 03:00:00+01:00,67.39
2015-02-22 04:00:00+01:00,69.0
2015-02-22 05:00:00+01:00,69.92
2015-02-22 06:00:00+01:00,73.37
2015-02-22 07:00:00+01:00,74.06
2015-02-22 08:00:00+01:00,70.15
2015-02-22 09:00:00+01:00,70.61
2015-02-22 10:00:00+01:00,74.98
2015-02-22 11:00:00+01:00,74.29
2015-02-22 12:00:00+01:00,74.75
2015-02-22 13:00:00+01:00,74.52000000000001
2015-02-22 14:00:00+01:00,74.29
2015-02-22 15:00:00+01:00,74.06
2015-02-22 16:00:00+01:00,70.15
2015-02-22 17:00:00+01:00,74.06
2015-02-22 18:00:00+01:00,74.52000000000001
2015-02-22 19:00:00+01:00,74.06
2015-02-22 20:00:00+01:00,74.98
2015-02-22 21:00:00+01:00,74.52000000000001
2015-02-22 22:00:00+01:00,74.52000000000001
2015-02-22 23:00:00+01:00,73.60000000000001
2015-02-27 00:00:00+01:00,74.98
2015-02-27 01:00:00+01:00,75.9
2015-02-27 02:00:00+01:00,74.98
2015-02-27 03:00:00+01:00,73.83
2015-02-27 04:00:00+01:00,74.98
2015-02-27 05:00:00+01:00,75.9
2015-02-27 06:00:00+01:00,75.21000000000001
2015-02-27 07:00:00+01:00,74.52000000000001
2015-02-27 08:00:00+01:00,74.75
2015-02-27 09:00:00+01:00,75.21000000000001
2015-02-27 10:00:00+01:00,76.36
2015-02-27 11:00:00+01:00,75.9
2015-02-27 12:00:00+01:00,74.98
2015-02-27 13:00:00+01:00,75.44
2015-02-27 14:00:00+01:00,75.44
2015-02-27 15:00:00+01:00,74.75
2015-02-27 16:00:00+01:00,75.21000000000001
2015-02-27 17:00:00+01:00,75.67
2015-02-27 18:00:00+01:00,75.21000000000001
2015-02-27 19:00:00+01:00,75.67
2015-02-27 20:00:00+01:00,74.29
2015-02-27 21:00:00+01:00,73.37
2015-02-27 22:00:00+01:00,75.67
2015-02-27 23:00:00+01:00,75.67
