,date,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
0,2019-04-01 00:00:00+02:00,321.0,2550.0,16.0,155.0,,3843.0,1222.0,45800.0,0.0,172.0,5759.0
1,2019-04-01 01:00:00+02:00,322.0,2544.0,16.0,146.0,,3676.0,666.0,45576.0,0.0,166.0,5441.0
2,2019-04-01 02:00:00+02:00,322.0,832.0,16.0,145.0,,3476.0,587.0,45848.0,0.0,163.0,5089.0
3,2019-04-01 03:00:00+02:00,322.0,847.0,16.0,145.0,,3493.0,388.0,45863.0,0.0,168.0,4738.0
4,2019-04-01 04:00:00+02:00,322.0,1276.0,16.0,144.0,,3504.0,481.0,45611.0,0.0,169.0,4501.0
5,2019-04-01 05:00:00+02:00,324.0,2010.0,16.0,145.0,,3562.0,821.0,45624.0,0.0,168.0,4414.0
6,2019-04-01 06:00:00+02:00,323.0,2725.0,16.0,146.0,471.0,4029.0,1703.0,46149.0,0.0,167.0,4291.0
7,2019-04-01 07:00:00+02:00,322.0,3514.0,16.0,146.0,1809.0,4672.0,2663.0,46589.0,263.0,169.0,4169.0
8,2019-04-01 08:00:00+02:00,322.0,3553.0,16.0,147.0,2314.0,4874.0,3090.0,46790.0,685.0,169.0,3789.0
9,2019-04-01 09:00:00+02:00,322.0,3526.0,16.0,147.0,2216.0,4753.0,2957.0,46957.0,1759.0,169.0,2736.0
10,2019-04-01 10:00:00+02:00,313.0,3536.0,15.0,147.0,1577.0,4748.0,2515.0,46905.0,2898.0,170.0,1793.0
11,2019-04-01 11:00:00+02:00,321.0,3430.0,13.0,147.0,1318.0,4604.0,1986.0,46803.0,3799.0,168.0,1259.0
12,2019-04-01 12:00:00+02:00,321.0,3345.0,16.0,147.0,891.0,4314.0,1376.0,46666.0,4498.0,166.0,1078.0
13,2019-04-01 13:00:00+02:00,321.0,3102.0,16.0,147.0,116.0,4071.0,1175.0,46173.0,4905.0,162.0,1060.0
14,2019-04-01 14:00:00+02:00,321.0,2822.0,15.0,148.0,,3994.0,1209.0,46108.0,4764.0,151.0,1072.0
15,2019-04-01 15:00:00+02:00,325.0,2813.0,16.0,149.0,,4078.0,1054.0,46119.0,4358.0,143.0,1092.0
16,2019-04-01 16:00:00+02:00,325.0,2979.0,16.0,149.0,,4058.0,1394.0,46145.0,3579.0,143.0,1115.0
17,2019-04-01 17:00:00+02:00,323.0,3421.0,15.0,149.0,,4174.0,1844.0,46260.0,2464.0,142.0,1091.0
18,2019-04-01 18:00:00+02:00,321.0,3375.0,14.0,149.0,1121.0,4805.0,2688.0,45779.0,1315.0,142.0,1103.0
19,2019-04-01 19:00:00+02:00,322.0,3358.0,15.0,209.0,1769.0,5199.0,2987.0,45751.0,439.0,143.0,1161.0
20,2019-04-01 20:00:00+02:00,322.0,3329.0,17.0,149.0,1479.0,5025.0,2802.0,45388.0,207.0,142.0,1498.0
21,2019-04-01 21:00:00+02:00,323.0,3391.0,16.0,148.0,1194.0,4831.0,2767.0,44637.0,0.0,142.0,2028.0
22,2019-04-01 22:00:00+02:00,323.0,2996.0,16.0,148.0,153.0,4761.0,1643.0,44491.0,0.0,143.0,2416.0
23,2019-04-01 23:00:00+02:00,322.0,2787.0,16.0,149.0,218.0,4705.0,1562.0,44632.0,0.0,143.0,2481.0
24,2019-04-02 00:00:00+02:00,323.0,2113.0,15.0,149.0,,4027.0,1231.0,44706.0,0.0,142.0,2431.0
25,2019-04-02 01:00:00+02:00,323.0,1417.0,15.0,148.0,,3616.0,649.0,44535.0,0.0,142.0,2623.0
26,2019-04-02 02:00:00+02:00,322.0,1310.0,15.0,148.0,,3421.0,1196.0,44229.0,0.0,142.0,2886.0
27,2019-04-02 03:00:00+02:00,322.0,1349.0,15.0,148.0,,3349.0,486.0,44250.0,0.0,141.0,3088.0
28,2019-04-02 04:00:00+02:00,322.0,1485.0,15.0,149.0,,3292.0,692.0,44306.0,0.0,141.0,2958.0
29,2019-04-02 05:00:00+02:00,323.0,1757.0,15.0,147.0,,3580.0,1201.0,44291.0,0.0,142.0,2787.0
30,2019-04-02 06:00:00+02:00,321.0,2847.0,15.0,147.0,,4395.0,1806.0,44847.0,0.0,148.0,2733.0
31,2019-04-02 07:00:00+02:00,321.0,3410.0,15.0,147.0,1721.0,4949.0,2505.0,45073.0,237.0,155.0,2551.0
32,2019-04-02 08:00:00+02:00,322.0,3402.0,15.0,147.0,1841.0,5158.0,2264.0,45190.0,527.0,154.0,2489.0
33,2019-04-02 09:00:00+02:00,322.0,3421.0,14.0,147.0,1721.0,5258.0,2241.0,45257.0,1248.0,153.0,2373.0
34,2019-04-02 10:00:00+02:00,322.0,3427.0,14.0,147.0,1128.0,4965.0,2175.0,45251.0,2090.0,153.0,2580.0
35,2019-04-02 11:00:00+02:00,320.0,3338.0,14.0,148.0,656.0,4741.0,1774.0,45158.0,2857.0,153.0,3169.0
36,2019-04-02 12:00:00+02:00,320.0,2823.0,11.0,147.0,489.0,4359.0,1304.0,45035.0,3351.0,154.0,4217.0
37,2019-04-02 13:00:00+02:00,321.0,2441.0,11.0,148.0,0.0,4026.0,1282.0,44898.0,3491.0,154.0,5194.0
