,date,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
0,2016-12-01 00:00:00+01:00,266.39750000000004,2761.1450000000004,283.5875,1096.9550000000004,35.73375,0.2375,0.606,9.906,0.8340000000000001,30.078000000000003,631.605,,0.0,86.22757,9.663,57.37325
1,2016-12-01 00:15:00+01:00,266.0525,2786.975000000001,277.9525,1069.075,35.73375,0.2375,0.018000000000000002,9.888,0.87,30.069000000000003,743.945,,0.0,86.22757,9.654,57.76375
2,2016-12-01 00:30:00+01:00,266.225,2766.2700000000004,276.2375,1023.565,35.73375,0.2375,0.018000000000000002,9.863999999999999,0.276,30.051,802.575,,0.0,86.22757,9.606,57.98374999999999
3,2016-12-01 00:45:00+01:00,266.1675,2738.390000000001,275.87,980.925,35.73375,0.2375,0.018000000000000002,9.852,0.054000000000000006,30.035999999999998,725.495,,0.0,87.14979000000002,9.654,57.871
4,2016-12-01 01:00:00+01:00,264.845,2713.585,280.035,965.96,35.73375,0.2375,0.39,9.798,0.312,30.096,710.94,,0.0,86.22757,9.609,57.96175
5,2016-12-01 01:15:00+01:00,264.5,2687.3450000000007,276.9725,953.455,35.917,0.2375,0.28800000000000003,9.78,0.21,30.033,730.825,,0.0,86.22757,9.705,57.57125
6,2016-12-01 01:30:00+01:00,264.90250000000003,2693.905,275.87,919.63,36.10025,0.2375,0.084,9.767999999999999,0.24600000000000002,30.057,733.2850000000002,,0.0,85.30535,9.66,57.6565
7,2016-12-01 01:45:00+01:00,264.845,2696.98,276.36,891.5450000000002,35.917,0.2375,0.18,9.762,0.09,30.015,704.585,,0.0,85.07479500000002,9.501,57.618
8,2016-12-01 02:00:00+01:00,265.0175,2678.120000000001,279.545,872.8900000000001,35.73375,0.2375,0.09,9.738,0.168,30.084,703.97,,0.0,84.38313000000002,9.417,58.3
9,2016-12-01 02:15:00+01:00,264.845,2660.9,278.4425,884.985,35.73375,0.2375,0.15,9.72,0.138,30.051,673.4250000000002,,0.0,84.84424,9.402,58.289
10,2016-12-01 02:30:00+01:00,264.73,2654.955000000001,277.34,898.3100000000002,35.5505,0.2375,0.162,9.714,0.10800000000000001,30.021,677.5250000000002,,0.0,87.14979000000002,9.437999999999999,58.7235
11,2016-12-01 02:45:00+01:00,264.7875,2663.565,276.2375,903.435,35.73375,0.2375,0.078,9.69,0.138,30.0,675.2700000000002,,0.0,86.68868,9.441,58.74825
12,2016-12-01 03:00:00+01:00,264.385,2694.52,275.625,894.21,35.5505,0.2375,0.018000000000000002,9.684,0.12,30.06,672.195,,0.0,86.22757,9.414,59.18
13,2016-12-01 03:15:00+01:00,264.73,2685.705000000001,276.4825,909.995,35.5505,0.2375,0.018000000000000002,9.696,0.066,29.955,661.945,,0.0,85.30535,9.387,59.5155
14,2016-12-01 03:30:00+01:00,265.19,2686.73,278.1975,918.4,35.73375,0.2375,0.018000000000000002,9.69,0.138,29.991,666.6600000000002,,0.0,85.30535,9.414,60.126000000000005
15,2016-12-01 03:45:00+01:00,265.19,2691.445,277.7075,921.27,35.5505,0.247,0.018000000000000002,9.648,0.114,30.0,683.6750000000002,,0.0,85.07479500000002,9.516,60.45875
