,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2016-10-01 00:00:00+02:00,43.47,2660.0800000000004,118.09,407.68,410.00000000000006,3.665,0.0,2.208,0.40800000000000003,16.716,85.28,,0.0,15.67774,0.121
2016-10-01 01:00:00+02:00,43.93,2769.96,121.52,416.99,419.84000000000003,3.665,0.0,2.208,0.40800000000000003,16.716,82.0,,0.0,14.75552,0.10999999999999999
2016-10-01 02:00:00+02:00,44.39,2751.92,120.53999999999999,415.52,406.72,3.665,0.0,2.208,0.40800000000000003,16.740000000000002,82.0,,0.0,14.75552,0.066
2016-10-01 03:00:00+02:00,43.7,2731.42,120.53999999999999,431.2,414.92,3.665,0.0,2.208,0.384,16.8,82.0,,0.0,14.75552,0.033
2016-10-01 04:00:00+02:00,43.93,2723.2200000000003,122.5,432.67,413.28000000000003,3.665,0.0,2.208,0.384,16.824,82.0,,0.0,14.75552,0.088
2016-10-01 05:00:00+02:00,43.24,2744.5400000000004,122.5,417.48,407.54,3.665,0.0,2.208,0.456,16.836000000000002,82.0,,0.0,14.75552,0.187
2016-10-01 06:00:00+02:00,43.7,2796.2000000000003,116.62,421.4,403.44000000000005,3.665,0.0,2.088,1.1280000000000001,16.848,86.92,,0.041,14.75552,0.23099999999999998
2016-10-01 07:00:00+02:00,41.17,2706.0,121.52,421.4,402.62,3.665,0.0,2.16,1.368,16.848,88.56,,2.173,14.75552,0.253
2016-10-01 08:00:00+02:00,39.79,2707.6400000000003,121.52,439.03999999999996,406.72,3.665,0.792,2.04,1.368,16.86,92.66000000000001,,13.325000000000001,14.75552,0.23099999999999998
2016-10-01 09:00:00+02:00,40.25,2642.86,120.53999999999999,437.57,400.98,3.665,3.624,2.088,1.032,16.812,95.12,,28.454,14.75552,0.253
2016-10-01 10:00:00+02:00,40.25,2613.34,119.07,429.73,398.52000000000004,3.665,3.672,2.136,1.032,16.764,94.30000000000001,,41.041000000000004,14.75552,0.308
2016-10-01 11:00:00+02:00,40.25,2663.36,117.6,422.38,400.98,3.665,3.672,2.184,0.744,16.716,92.66000000000001,,47.847,14.75552,0.308
