,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
2019-01-01 00:00:00+01:00,113.85000000000001,380.24,3945.97,1589.16,5.864,25.612,0.024,45.384,6.936,2517.4,0.0,34.12214,55.836
2019-01-01 01:00:00+01:00,115.23,379.75,3730.86,1713.8000000000002,5.864,25.573999999999998,0.0,40.992,3.48,2535.44,0.0,37.81102,55.967999999999996
2019-01-01 02:00:00+01:00,114.77000000000001,378.77,3474.1,1785.14,5.864,25.573999999999998,0.0,38.712,3.936,2344.38,0.0,33.19992,55.946
2019-01-01 03:00:00+01:00,115.69000000000001,379.26,2955.68,1498.14,5.864,25.535999999999998,0.0,35.544000000000004,3.024,2010.64,0.0,37.81102,56.440999999999995
2019-01-01 04:00:00+01:00,117.07000000000001,379.26,2839.5499999999997,1405.48,5.864,25.612,0.0,35.4,2.976,1948.3200000000002,0.0,35.044360000000005,57.584999999999994
2019-01-01 05:00:00+01:00,117.07000000000001,379.26,3025.75,1403.8400000000001,5.864,25.612,0.0,35.64,2.7840000000000003,2086.9,0.0,31.35548,54.449999999999996
2019-01-01 06:00:00+01:00,117.07000000000001,379.75,2937.5499999999997,1407.94,5.864,25.612,0.0,34.536,3.216,2251.7200000000003,0.0,32.2777,52.150999999999996
2019-01-01 07:00:00+01:00,116.61,379.26,2875.81,1404.66,5.864,25.573999999999998,0.0,37.68,2.616,2023.7600000000002,1.804,34.12214,48.598
2019-01-01 08:00:00+01:00,119.37,379.75,2535.2599999999998,1398.92,5.864,25.535999999999998,0.0,45.048,6.5280000000000005,1872.0600000000002,43.132000000000005,30.43326,46.309999999999995
2019-01-01 09:00:00+01:00,117.99000000000001,379.26,2552.41,1414.5,5.864,25.573999999999998,0.0,48.72,6.168,1778.5800000000002,116.44000000000001,31.35548,40.216
2019-01-01 10:00:00+01:00,118.91000000000001,379.26,2534.2799999999997,1457.14,5.864,25.573999999999998,4.08,48.672000000000004,6.216,1728.5600000000002,188.64100000000002,34.12214,35.882
2019-01-01 11:00:00+01:00,120.06,376.81,2515.66,1415.3200000000002,5.864,25.573999999999998,5.856,42.504,6.072,1794.16,216.07000000000002,31.35548,38.247
2019-01-01 12:00:00+01:00,121.21000000000001,377.3,2698.43,1425.98,5.864,25.46,5.856,43.296,3.576,2016.38,223.573,36.8888,42.812
2019-01-01 13:00:00+01:00,121.67,376.32,2842.98,1417.7800000000002,5.864,25.422,4.752,41.424,4.272,1946.68,201.925,36.8888,38.059999999999995
2019-01-01 14:00:00+01:00,119.60000000000001,373.87,2709.7,1491.5800000000002,5.864,25.346,3.888,39.624,3.6,1831.88,140.507,35.96658,35.342999999999996
2019-01-01 15:00:00+01:00,120.52000000000001,372.89,2911.09,1448.1200000000001,5.864,25.384,8.184000000000001,41.352000000000004,4.992,2122.1600000000003,73.308,33.19992,36.388
