,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
2018-09-01 00:00:00+02:00,101.712,48.96,314.06,11.472999999999999
2018-09-01 01:00:00+02:00,92.544,48.936,311.6,11.351999999999999
2018-09-01 02:00:00+02:00,88.848,48.852000000000004,309.96000000000004,10.790999999999999
2018-09-01 03:00:00+02:00,83.64,48.612,309.96000000000004,10.504999999999999
2018-09-01 04:00:00+02:00,83.328,47.988,310.78000000000003,10.34
2018-09-01 05:00:00+02:00,85.896,47.916000000000004,309.96000000000004,9.779
2018-09-01 06:00:00+02:00,102.072,47.916000000000004,314.88,8.833
2018-09-01 07:00:00+02:00,132.43200000000002,47.904,404.26000000000005,7.986
2018-09-01 08:00:00+02:00,164.256,47.904,415.74,6.819999999999999
2018-09-01 09:00:00+02:00,189.936,47.88,428.04,5.643
2018-09-01 10:00:00+02:00,192.624,47.88,432.14000000000004,4.8069999999999995
2018-09-01 11:00:00+02:00,192.45600000000002,47.856,440.34000000000003,4.026
2018-09-01 12:00:00+02:00,182.232,47.856,442.8,3.674
2018-09-01 13:00:00+02:00,164.592,47.832,441.98,3.432
2018-09-01 14:00:00+02:00,157.92000000000002,47.808,441.98,3.267
2018-09-01 15:00:00+02:00,156.192,47.796,437.88000000000005,3.0029999999999997
2018-09-01 16:00:00+02:00,159.84,47.688,436.24,3.036
2018-09-01 17:00:00+02:00,184.12800000000001,47.388,426.40000000000003,3.0799999999999996
2018-09-01 18:00:00+02:00,198.624,47.496,412.46000000000004,3.19
2018-09-01 19:00:00+02:00,199.15200000000002,47.532000000000004,403.44000000000005,3.8829999999999996
2018-09-01 20:00:00+02:00,198.96,47.616,398.52000000000004,4.334
2018-09-01 21:00:00+02:00,189.672,47.664,397.70000000000005,5.06
2018-09-01 22:00:00+02:00,155.04,47.784,398.52000000000004,5.928999999999999
2018-09-01 23:00:00+02:00,116.44800000000001,47.796,400.98,6.446
2018-09-02 00:00:00+02:00,86.256,47.796,413.28000000000003,6.984999999999999
2018-09-02 01:00:00+02:00,80.112,47.784,414.1,7.226999999999999
2018-09-02 02:00:00+02:00,79.104,47.82,413.28000000000003,7.26
2018-09-02 03:00:00+02:00,74.616,48.168,412.46000000000004,6.787
2018-09-02 04:00:00+02:00,74.016,49.572,412.46000000000004,6.391
2018-09-02 05:00:00+02:00,75.072,51.036,412.46000000000004,6.478999999999999
2018-09-02 06:00:00+02:00,83.616,51.852000000000004,414.1,6.05
2018-09-02 07:00:00+02:00,91.632,52.02,339.48,5.412
2018-09-02 08:00:00+02:00,102.792,52.836,349.32000000000005,5.005
2018-09-02 09:00:00+02:00,113.4,52.44,364.90000000000003,4.268
2018-09-02 10:00:00+02:00,124.584,52.692,375.56,3.5199999999999996
2018-09-02 11:00:00+02:00,125.232,52.716,383.76000000000005,3.399
2018-09-02 12:00:00+02:00,128.52,53.784,391.14000000000004,3.8059999999999996
2018-09-02 13:00:00+02:00,128.328,53.772,390.32000000000005,4.51
2018-09-02 14:00:00+02:00,129.672,53.784,385.40000000000003,5.071
2018-09-02 15:00:00+02:00,129.624,53.844,376.38000000000005,5.973
2018-09-02 16:00:00+02:00,131.904,53.64,365.72,5.9399999999999995
2018-09-02 17:00:00+02:00,143.808,53.484,353.42,6.577999999999999
2018-09-02 18:00:00+02:00,157.608,53.496,341.12,7.656
2018-09-02 19:00:00+02:00,171.696,53.568,328.82000000000005,9.603
2018-09-02 20:00:00+02:00,178.872,53.484,326.36,11.088
2018-09-02 21:00:00+02:00,166.15200000000002,53.652,326.36,13.463999999999999
2018-09-02 22:00:00+02:00,139.92000000000002,53.592,328.0,14.949
2018-09-02 23:00:00+02:00,120.696,53.58,327.18,15.861999999999998
2018-09-03 00:00:00+02:00,85.944,53.724000000000004,332.92,16.576999999999998
2018-09-03 01:00:00+02:00,82.872,53.652,332.1,15.960999999999999
2018-09-03 02:00:00+02:00,79.488,53.604,331.28000000000003,15.279
2018-09-03 03:00:00+02:00,76.152,53.712,332.1,15.751999999999999
2018-09-03 04:00:00+02:00,80.256,53.724000000000004,332.92,15.026
2018-09-03 05:00:00+02:00,99.384,53.7,334.56,15.026
2018-09-03 06:00:00+02:00,163.032,53.736000000000004,342.76000000000005,14.52
2018-09-03 07:00:00+02:00,199.584,53.772,355.06,13.309999999999999
2018-09-03 08:00:00+02:00,218.352,53.652,365.72,11.351999999999999
2018-09-03 09:00:00+02:00,219.576,53.568,378.02000000000004,9.658
2018-09-03 10:00:00+02:00,220.704,53.568,386.22,8.568999999999999
2018-09-03 11:00:00+02:00,220.848,53.832,391.14000000000004,8.107
2018-09-03 12:00:00+02:00,215.784,54.276,394.42,8.041
2018-09-03 13:00:00+02:00,212.568,54.36,396.06,8.327
2018-09-03 14:00:00+02:00,213.576,54.408,395.24,8.525
2018-09-03 15:00:00+02:00,209.112,54.372,387.04,8.151
2018-09-03 16:00:00+02:00,206.064,54.504,376.38000000000005,7.92
2018-09-03 17:00:00+02:00,203.784,54.732,364.08000000000004,7.622999999999999
2018-09-03 18:00:00+02:00,205.56,54.96,354.24,7.710999999999999
2018-09-03 19:00:00+02:00,205.608,55.224000000000004,342.76000000000005,8.370999999999999
2018-09-03 20:00:00+02:00,202.15200000000002,55.572,340.3,9.328
2018-09-03 21:00:00+02:00,186.24,55.896,341.12,9.921999999999999
2018-09-03 22:00:00+02:00,152.208,56.172000000000004,333.74,10.559999999999999
2018-09-03 23:00:00+02:00,127.272,56.424,333.74,10.020999999999999
2018-09-04 00:00:00+02:00,96.288,56.556000000000004,341.94,9.526
2018-09-04 01:00:00+02:00,89.88,56.592,342.76000000000005,9.206999999999999
2018-09-04 02:00:00+02:00,86.184,56.604,342.76000000000005,8.998
2018-09-04 03:00:00+02:00,83.904,56.76,348.5,9.163
2018-09-04 04:00:00+02:00,92.688,56.88,350.14000000000004,9.745999999999999
2018-09-04 05:00:00+02:00,116.88,56.856,354.24,9.625
2018-09-04 06:00:00+02:00,176.424,56.856,358.34000000000003,9.822999999999999
2018-09-04 07:00:00+02:00,213.552,57.072,366.54,8.888
2018-09-04 08:00:00+02:00,220.272,57.072,364.90000000000003,7.645
2018-09-04 09:00:00+02:00,224.232,56.976,373.1,6.765
2018-09-04 10:00:00+02:00,223.17600000000002,56.88,381.3,6.082999999999999
2018-09-04 11:00:00+02:00,222.864,56.976,383.76000000000005,5.247
2018-09-04 12:00:00+02:00,221.88,57.108000000000004,386.22,4.553999999999999
2018-09-04 13:00:00+02:00,215.352,57.072,379.66,4.125
2018-09-04 14:00:00+02:00,214.512,57.0,380.48,4.037
2018-09-04 15:00:00+02:00,213.864,57.072,390.32000000000005,3.872
2018-09-04 16:00:00+02:00,218.064,57.264,391.14000000000004,3.8059999999999996
2018-09-04 17:00:00+02:00,220.56,57.264,384.58000000000004,4.037
2018-09-04 18:00:00+02:00,219.24,57.276,363.26000000000005,4.3229999999999995
2018-09-04 19:00:00+02:00,220.96800000000002,57.276,357.52000000000004,4.795999999999999
2018-09-04 20:00:00+02:00,219.768,57.516,355.88000000000005,5.379
2018-09-04 21:00:00+02:00,196.992,57.564,355.06,5.379
2018-09-04 22:00:00+02:00,164.904,57.588,346.04,6.028
2018-09-04 23:00:00+02:00,140.952,57.648,341.94,6.039
2018-09-05 00:00:00+02:00,100.152,57.888,332.92,6.082999999999999
2018-09-05 01:00:00+02:00,91.56,57.96,330.46000000000004,6.236999999999999
2018-09-05 02:00:00+02:00,88.536,57.996,329.64000000000004,6.193
2018-09-05 03:00:00+02:00,87.98400000000001,58.02,329.64000000000004,6.281
2018-09-05 04:00:00+02:00,94.992,58.044000000000004,331.28000000000003,6.435
2018-09-05 05:00:00+02:00,115.56,58.044000000000004,334.56,6.358
2018-09-05 06:00:00+02:00,175.104,58.008,342.76000000000005,5.973
2018-09-05 07:00:00+02:00,217.656,57.984,353.42,5.302
2018-09-05 08:00:00+02:00,229.536,57.984,370.64000000000004,4.5649999999999995
2018-09-05 09:00:00+02:00,231.096,57.9,372.28000000000003,4.015
2018-09-05 10:00:00+02:00,227.952,57.72,388.68,3.4099999999999997
