,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2018-10-31 23:00:00+00:00,325.105,3259.235,251.74,0.0,1.98,3.516,34.944,17.220000000000002,0.0,12.588000000000001,10.054
2018-10-31 23:30:00+00:00,326.37,3125.71,131.61,0.0,4.464,3.504,34.956,17.220000000000002,0.0,13.206,8.4095
2018-11-01 00:00:00+00:00,346.035,2956.415,123.00000000000001,0.0,0.0,3.2880000000000003,35.022,17.220000000000002,0.0,13.998000000000001,7.991499999999999
2018-11-01 00:30:00+00:00,348.105,3035.795,156.21,0.0,1.776,3.168,34.962,16.810000000000002,0.0,11.064,7.969499999999999
2018-11-01 01:00:00+00:00,346.84000000000003,3231.795,194.75000000000003,0.0,0.0,3.156,34.956,16.810000000000002,0.0,9.468,7.430499999999999
2018-11-01 01:30:00+00:00,347.99,3230.57,206.64000000000001,0.0,0.0,3.144,34.932,17.220000000000002,0.0,9.21,7.491
2018-11-01 02:00:00+00:00,347.185,3238.9,219.76000000000002,0.0,0.0,2.928,34.89,16.810000000000002,0.0,8.286,6.7044999999999995
2018-11-01 02:30:00+00:00,347.76,3254.825,246.41000000000003,0.0,0.0,2.916,34.944,16.810000000000002,0.0,8.238,6.5945
2018-11-01 03:00:00+00:00,347.185,3165.89,194.34,0.0,0.0,2.916,34.980000000000004,16.810000000000002,0.0,7.98,6.3965
2018-11-01 03:30:00+00:00,345.805,3080.14,206.64000000000001,0.0,0.0,2.916,34.962,16.810000000000002,0.0,7.8660000000000005,6.303
2018-11-01 04:00:00+00:00,347.185,3063.97,159.9,0.0,0.0,2.928,34.944,16.810000000000002,0.0,7.548,6.374499999999999
2018-11-01 04:30:00+00:00,347.53000000000003,3107.09,122.59,0.0,0.0,2.916,34.980000000000004,16.810000000000002,0.0,6.966,6.358
2018-11-01 05:00:00+00:00,347.76,3224.445,172.61,0.0,0.0,4.668,34.980000000000004,16.810000000000002,0.0,6.516,6.363499999999999
2018-11-01 05:30:00+00:00,347.64500000000004,3345.23,224.68,0.0,0.0,4.944,34.992,17.220000000000002,0.0,6.906000000000001,6.605499999999999
2018-11-01 06:00:00+00:00,347.64500000000004,3742.13,271.83000000000004,0.0,0.0,4.956,34.95,16.810000000000002,0.0,7.3740000000000006,6.539499999999999
2018-11-01 06:30:00+00:00,347.875,4060.875,378.84000000000003,0.0,0.9480000000000001,5.4,34.974000000000004,16.810000000000002,0.0,7.7700000000000005,6.808999999999999
2018-11-01 07:00:00+00:00,347.53000000000003,4570.475,576.87,0.0,2.712,5.652,34.962,17.220000000000002,0.041,8.838000000000001,6.962999999999999
2018-11-01 07:30:00+00:00,347.3,5094.775,731.44,0.0,1.848,5.7,34.962,16.810000000000002,0.9635,8.994,7.271
2018-11-01 08:00:00+00:00,347.185,5164.355,1029.92,0.0,2.064,5.952,35.004,16.810000000000002,4.0795,8.784,7.2215
2018-11-01 08:30:00+00:00,347.07,5236.875,1140.21,0.0,2.052,6.0360000000000005,34.95,16.810000000000002,9.635,8.790000000000001,7.029
2018-11-01 09:00:00+00:00,347.76,5236.875,1213.19,0.0,2.844,5.916,34.944,16.810000000000002,18.737000000000002,8.592,7.050999999999999
2018-11-01 09:30:00+00:00,347.76,5241.285,1251.3200000000002,0.0,2.988,5.736,35.004,16.810000000000002,29.52,7.7940000000000005,6.523
2018-11-01 10:00:00+00:00,348.45,5206.74,1222.21,0.0,2.88,5.484,34.986000000000004,17.220000000000002,39.565000000000005,7.518,7.292999999999999
2018-11-01 10:30:00+00:00,348.105,5196.94,1234.92,0.0,2.148,5.148,34.932,17.220000000000002,46.74,6.8100000000000005,7.012499999999999
2018-11-01 11:00:00+00:00,347.76,5212.13,1234.1000000000001,0.0,2.472,5.016,34.962,16.400000000000002,49.2,6.372,7.980499999999999
2018-11-01 11:30:00+00:00,347.99,5223.89,1136.52,0.0,3.912,5.112,34.968,16.400000000000002,54.735,5.496,8.382
2018-11-01 12:00:00+00:00,348.22,5226.34,1200.0700000000002,0.0,4.68,5.112,34.944,16.810000000000002,56.99,5.298,9.410499999999999
2018-11-01 12:30:00+00:00,348.22,5243.0,1200.89,0.0,3.66,5.112,34.992,2.87,54.325,4.824,9.943999999999999
2018-11-01 13:00:00+00:00,347.415,5205.2699999999995,1198.02,0.0,4.644,5.244,35.028,3.2800000000000002,51.25,4.932,9.4765
2018-11-01 13:30:00+00:00,347.07,5159.7,1208.27,0.0,2.208,4.896,35.046,3.2800000000000002,46.945,4.974,9.591999999999999
2018-11-01 14:00:00+00:00,347.64500000000004,5237.365,1195.97,0.0,1.992,4.236,35.022,3.6900000000000004,42.435,4.488,9.625
2018-11-01 14:30:00+00:00,347.64500000000004,5264.805,1182.0300000000002,0.0,1.992,4.0680000000000005,34.992,3.6900000000000004,34.645,4.662,9.668999999999999
2018-11-01 15:00:00+00:00,347.185,5268.48,1204.5800000000002,0.0,2.064,4.332,35.046,9.430000000000001,26.445,5.418,9.6745
2018-11-01 15:30:00+00:00,347.415,5235.16,1326.76,0.0,3.576,5.124,35.052,3.2800000000000002,14.1655,0.294,5.2085
2018-11-01 16:00:00+00:00,347.76,5336.345,1671.16,0.0,3.588,6.96,35.034,3.2800000000000002,3.4850000000000003,7.0920000000000005,9.1465
2018-11-01 16:30:00+00:00,346.035,5223.155,1982.3500000000001,0.0,7.5360000000000005,7.08,34.980000000000004,3.6900000000000004,0.123,7.53,9.8395
2018-11-01 17:00:00+00:00,345.805,5430.425,2092.23,0.0,12.3,7.140000000000001,35.028,13.940000000000001,0.0,9.624,11.154
2018-11-01 17:30:00+00:00,347.3,5442.43,2157.8300000000004,0.0,10.872,7.164000000000001,34.974000000000004,26.650000000000002,0.0615,11.118,10.8735
2018-11-01 18:00:00+00:00,347.07,5323.849999999999,2168.4900000000002,0.0,11.256,7.176,35.004,18.450000000000003,0.0205,11.976,12.1825
2018-11-01 18:30:00+00:00,346.26500000000004,5236.875,2170.13,0.0,10.476,7.152,35.004,16.810000000000002,0.0205,12.63,12.5125
2018-11-01 19:00:00+00:00,346.15000000000003,5269.215,2116.01,0.0,1.812,7.0440000000000005,35.01,17.220000000000002,0.0205,13.602,13.997499999999999
2018-11-01 19:30:00+00:00,347.53000000000003,5168.03,1884.3600000000001,0.0,7.224,7.032,34.956,17.220000000000002,0.0,12.450000000000001,13.991999999999999
2018-11-01 20:00:00+00:00,347.875,5101.88,1446.89,0.0,5.5680000000000005,6.408,35.004,16.810000000000002,0.0,11.382,15.295499999999999
2018-11-01 20:30:00+00:00,348.105,4887.75,1192.2800000000002,0.0,1.812,5.964,35.04,16.810000000000002,0.0,13.164,15.103
2018-11-01 21:00:00+00:00,347.64500000000004,4721.885,831.07,0.0,2.748,5.376,35.004,16.810000000000002,0.0,12.75,14.888499999999999
2018-11-01 21:30:00+00:00,347.3,4309.305,713.4000000000001,0.0,2.2800000000000002,5.34,35.082,16.400000000000002,0.0,12.612,14.684999999999999
2018-11-01 22:00:00+00:00,348.105,4049.36,358.75,0.0,2.34,4.14,35.04,16.810000000000002,0.0,12.474,14.498
2018-11-01 22:30:00+00:00,347.64500000000004,3674.755,189.01000000000002,0.0,2.2680000000000002,4.596,35.058,16.810000000000002,0.0,12.234,14.690499999999998
2018-11-01 23:00:00+00:00,348.22,3298.435,150.47,0.0,0.0,4.5840000000000005,35.094,16.810000000000002,0.0,12.354000000000001,15.498999999999999
2018-11-01 23:30:00+00:00,347.875,2903.985,166.05,0.0,0.192,4.5360000000000005,35.052,17.220000000000002,0.0,12.132,14.795
2018-11-02 00:00:00+00:00,347.875,2631.545,196.39000000000001,0.0,0.0,4.14,35.13,17.220000000000002,0.0,12.618,16.467
2018-11-02 00:30:00+00:00,347.76,2558.535,154.98000000000002,0.0,0.0,3.96,35.07,17.220000000000002,0.0,13.950000000000001,16.8025
2018-11-02 01:00:00+00:00,347.3,2658.005,154.57000000000002,0.0,0.0,3.948,35.04,16.810000000000002,0.0,13.206,16.8465
2018-11-02 01:30:00+00:00,346.15000000000003,2650.9,151.29000000000002,0.0,0.0,3.948,35.046,17.220000000000002,0.0,13.512,16.4285
2018-11-02 02:00:00+00:00,347.64500000000004,2776.585,122.59,0.0,0.0,3.7680000000000002,35.052,17.220000000000002,0.0,12.012,16.775
2018-11-02 02:30:00+00:00,344.77000000000004,2700.6349999999998,122.59,0.0,0.0,3.696,35.076,17.220000000000002,0.0,13.116,16.615499999999997
2018-11-02 03:00:00+00:00,347.185,2675.1549999999997,125.05000000000001,0.0,0.0,3.72,35.004,17.220000000000002,0.0,13.218,15.9005
2018-11-02 03:30:00+00:00,345.23,2568.825,122.59,0.0,0.0,3.72,35.028,17.220000000000002,0.0,14.106,16.307499999999997
2018-11-02 04:00:00+00:00,347.07,2540.895,123.82000000000001,0.0,0.0,3.72,35.01,17.220000000000002,0.0,14.028,15.751999999999999
2018-11-02 04:30:00+00:00,347.185,2596.755,127.92000000000002,0.0,0.0,3.24,34.980000000000004,17.220000000000002,0.0,12.474,15.279
2018-11-02 05:00:00+00:00,341.20500000000004,2738.365,129.15,0.0,0.0,4.668,34.986000000000004,17.220000000000002,0.369,11.448,14.322
2018-11-02 05:30:00+00:00,341.20500000000004,3007.13,145.55,0.0,0.0,4.656,35.022,17.220000000000002,0.0,11.382,14.1955
2018-11-02 06:00:00+00:00,342.7,3382.715,414.1,0.0,0.0,5.1000000000000005,34.992,17.220000000000002,0.0,11.868,13.485999999999999
2018-11-02 06:30:00+00:00,342.815,3783.7799999999997,740.46,0.0,0.34800000000000003,5.364,34.992,17.220000000000002,0.0205,11.466000000000001,13.485999999999999
2018-11-02 07:00:00+00:00,342.93,4607.96,1001.22,0.0,1.164,5.748,34.95,17.220000000000002,1.7015,10.344,11.626999999999999
2018-11-02 07:30:00+00:00,345.575,4957.33,1503.88,0.0,4.596,5.784,34.926,17.220000000000002,13.653,9.102,10.862499999999999
2018-11-02 08:00:00+00:00,344.885,5034.995,1671.5700000000002,0.0,2.388,5.892,34.878,16.810000000000002,33.21,8.352,9.724
2018-11-02 08:30:00+00:00,345.575,5028.87,1599.8200000000002,0.0,1.812,5.76,34.842,17.220000000000002,52.685,7.944,9.372
2018-11-02 09:00:00+00:00,347.64500000000004,5049.205,1585.0600000000002,0.0,4.0920000000000005,5.784,34.746,18.040000000000003,70.11,7.83,8.8385
2018-11-02 09:30:00+00:00,345.575,5006.82,1638.7700000000002,0.0,2.904,5.772,34.716,17.220000000000002,86.305,7.134,8.69
2018-11-02 10:00:00+00:00,347.99,5063.415,1537.5000000000002,0.0,6.5280000000000005,5.892,34.62,18.040000000000003,97.17,6.426,7.491
2018-11-02 10:30:00+00:00,347.64500000000004,5051.41,1594.49,0.0,2.136,5.88,34.578,17.220000000000002,107.01,5.976,6.6659999999999995
2018-11-02 11:00:00+00:00,347.415,5089.875,1414.5,0.0,4.992,4.932,34.506,16.400000000000002,112.955,5.5440000000000005,6.2315
2018-11-02 11:30:00+00:00,347.76,5134.22,1422.2900000000002,0.0,2.136,4.5,34.548,8.610000000000001,114.80000000000001,5.22,6.27
2018-11-02 12:00:00+00:00,346.26500000000004,5086.9349999999995,1341.1100000000001,0.0,1.944,4.2,34.506,17.630000000000003,113.57000000000001,4.8,6.8365
2018-11-02 12:30:00+00:00,346.38,4967.62,1282.48,0.0,1.824,4.164,34.482,16.400000000000002,109.67500000000001,4.902,7.26
2018-11-02 13:00:00+00:00,346.95500000000004,4984.525,1269.3600000000001,0.0,1.9080000000000001,4.416,34.482,16.400000000000002,100.245,4.398,7.271
2018-11-02 13:30:00+00:00,346.95500000000004,4997.265,1296.42,0.0,1.872,4.5,34.518,16.810000000000002,87.535,4.698,7.3149999999999995
2018-11-02 14:00:00+00:00,346.725,5109.965,1354.64,0.0,2.232,4.644,34.464,16.400000000000002,71.75,4.956,7.4415
2018-11-02 14:30:00+00:00,342.93,5092.325,1348.0800000000002,0.0,2.976,5.124,34.53,16.810000000000002,53.71,5.22,7.9365
2018-11-02 15:00:00+00:00,344.425,5131.035,1292.3200000000002,0.0,2.004,5.604,34.482,17.220000000000002,30.75,5.118,8.3875
2018-11-02 15:30:00+00:00,344.195,5192.04,1321.0200000000002,0.0,5.676,5.772,34.476,17.220000000000002,13.161000000000001,5.622,9.641499999999999
2018-11-02 16:00:00+00:00,346.26500000000004,4939.2,1528.0700000000002,0.0,6.216,6.912,34.5,16.810000000000002,2.1525000000000003,6.6240000000000006,11.209
2018-11-02 16:30:00+00:00,347.76,5033.525,1495.2700000000002,0.0,9.756,7.524,34.554,16.810000000000002,0.164,6.852,12.446499999999999
2018-11-02 17:00:00+00:00,352.475,5329.974999999999,1643.2800000000002,0.0,15.036,8.244,34.5,16.810000000000002,0.14350000000000002,7.506,13.827
2018-11-02 17:30:00+00:00,351.785,5288.08,1741.2700000000002,0.0,15.144,8.22,34.524,16.810000000000002,0.041,7.44,15.548499999999999
2018-11-02 18:00:00+00:00,352.13,5250.84,1741.2700000000002,0.0,11.028,7.0680000000000005,34.53,16.810000000000002,0.082,7.956,17.979499999999998
2018-11-02 18:30:00+00:00,353.51,5151.615,1665.8300000000002,0.0,6.456,6.948,34.554,16.810000000000002,0.082,8.73,19.4755
2018-11-02 19:00:00+00:00,353.05,5082.525,1616.22,0.0,1.8960000000000001,6.912,34.542,16.810000000000002,0.082,8.538,22.374
2018-11-02 19:30:00+00:00,351.90000000000003,4965.17,1377.6000000000001,0.0,1.812,5.904,34.524,14.760000000000002,0.0,8.262,24.1835
2018-11-02 20:00:00+00:00,353.625,4854.675,1024.18,0.0,2.4,5.5440000000000005,34.506,14.760000000000002,0.0,8.838000000000001,25.668499999999998
2018-11-02 20:30:00+00:00,352.82,4602.08,631.8100000000001,0.0,1.836,5.868,34.566,16.810000000000002,0.0,0.258,7.941999999999999
2018-11-02 21:00:00+00:00,353.165,4251.485,643.7,0.0,3.996,5.376,34.506,17.220000000000002,0.0,10.428,28.2535
