,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2016-06-01 00:00:00+02:00,48.07,3143.88,110.74,52.43,409.18,5.131,0.0,2.64,0.96,41.52,59.86000000000001,,0.0,18.4444,0.19799999999999998
2016-06-01 01:00:00+02:00,43.010000000000005,3123.38,113.67999999999999,51.94,375.56,5.131,0.0,2.64,0.96,41.544000000000004,87.74000000000001,,0.0,19.36662,0.21999999999999997
2016-06-01 02:00:00+02:00,43.010000000000005,3086.48,112.7,51.94,346.04,5.131,0.0,2.64,0.96,41.616,86.92,,0.0,19.36662,0.264
2016-06-01 03:00:00+02:00,43.010000000000005,3099.6000000000004,114.17,51.449999999999996,343.58000000000004,5.131,0.0,2.664,0.96,41.664,86.92,,0.0,19.36662,0.253
2016-06-01 04:00:00+02:00,43.010000000000005,3116.82,112.7,51.449999999999996,338.66,5.131,0.0,2.64,1.008,41.652,86.92,,0.0,19.36662,0.242
2016-06-01 05:00:00+02:00,43.010000000000005,3075.0000000000005,112.7,51.449999999999996,366.54,5.131,0.0,2.664,0.96,41.676,86.92,,0.6970000000000001,19.36662,0.264
2016-06-01 06:00:00+02:00,43.010000000000005,3153.7200000000003,116.13,58.31,401.8,5.131,0.0,2.616,1.2,41.688,91.02000000000001,,4.797000000000001,19.36662,0.242
2016-06-01 07:00:00+02:00,43.24,3149.6200000000003,112.21,61.74,415.74,5.131,0.0,2.16,11.184000000000001,41.7,101.68,,13.448,19.36662,0.16499999999999998
2016-06-01 08:00:00+02:00,43.24,3065.98,113.19,61.25,419.84000000000003,5.131,4.5840000000000005,1.992,13.08,41.688,100.86000000000001,,25.297,19.36662,0.121
2016-06-01 09:00:00+02:00,43.24,3070.0800000000004,115.14999999999999,72.52,419.84000000000003,5.131,4.128,1.992,12.48,41.664,97.58000000000001,,35.465,19.36662,0.121
2016-06-01 10:00:00+02:00,43.010000000000005,3062.7000000000003,117.11,59.29,429.68,5.131,4.056,2.088,8.736,41.604,93.48,,40.754000000000005,19.36662,0.10999999999999999
2016-06-01 11:00:00+02:00,43.010000000000005,3090.5800000000004,122.00999999999999,57.82,438.70000000000005,5.131,5.664,2.064,10.296,41.508,89.38000000000001,,44.28,19.36662,0.088
2016-06-01 12:00:00+02:00,43.010000000000005,3097.1400000000003,118.09,58.8,433.78000000000003,5.131,3.7680000000000002,2.112,8.184000000000001,41.424,93.48,,46.125,19.36662,0.121
2016-06-01 13:00:00+02:00,43.010000000000005,3220.1400000000003,122.00999999999999,58.8,431.32000000000005,5.131,0.432,2.448,2.2560000000000002,41.4,91.84,,44.198,19.36662,0.09899999999999999
2016-06-01 14:00:00+02:00,43.010000000000005,3200.46,117.6,57.33,428.86,5.131,0.0,2.472,2.112,41.364000000000004,90.2,,42.886,19.36662,0.132
2016-06-01 15:00:00+02:00,43.010000000000005,3281.6400000000003,116.13,57.33,350.14000000000004,5.131,0.5760000000000001,2.496,2.088,41.316,89.38000000000001,,38.581,19.36662,0.19799999999999998
2016-06-01 16:00:00+02:00,42.78,3132.4,116.62,56.35,423.12,5.131,0.552,2.496,2.088,41.34,88.56,,29.971,19.36662,0.21999999999999997
2016-06-01 17:00:00+02:00,43.010000000000005,3102.88,116.62,55.86,419.84000000000003,5.131,1.08,2.184,4.464,41.352000000000004,87.74000000000001,,20.459,19.36662,0.16499999999999998
2016-06-01 18:00:00+02:00,43.24,3129.1200000000003,112.7,59.29,427.22,5.131,6.384,1.968,12.312,41.364000000000004,98.4,,10.291,19.36662,0.407
2016-06-01 19:00:00+02:00,43.24,3195.5400000000004,113.67999999999999,59.29,425.58000000000004,5.131,5.376,1.968,13.272,41.424,99.22000000000001,,3.567,19.36662,0.39599999999999996
2016-06-01 20:00:00+02:00,43.24,3163.5600000000004,113.19,58.8,384.58000000000004,5.131,0.096,1.968,12.864,41.424,98.4,,0.656,19.36662,0.209
2016-06-01 21:00:00+02:00,43.24,3211.1200000000003,114.66,57.33,355.06,5.131,0.0,1.992,10.488,41.46,94.30000000000001,,0.0,19.36662,0.132
2016-06-01 22:00:00+02:00,43.010000000000005,3159.46,119.56,51.94,341.12,5.131,0.0,2.112,5.928,41.52,86.92,,0.0,19.36662,0.10999999999999999
2016-06-01 23:00:00+02:00,43.010000000000005,3123.38,110.25,51.449999999999996,346.86,5.131,0.0,2.424,2.16,41.556,86.10000000000001,,0.0,19.36662,0.066
