,date,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
0,2020-07-01 00:00:00+02:00,4436,7634,7159,1517,436,16,392,2115,319,5253,139,130,0,124,3258,14044
1,2020-07-01 00:15:00+02:00,4434,7581,7136,1485,436,16,175,2109,171,5252,139,130,0,124,3231,14012
2,2020-07-01 00:30:00+02:00,4436,7378,7141,1477,436,16,83,2109,213,5266,139,130,0,124,3173,13940
3,2020-07-01 00:45:00+02:00,4428,7077,7148,1459,436,16,19,2110,144,5273,139,130,0,124,3051,13985
4,2020-07-01 01:00:00+02:00,4433,6781,7195,1454,436,16,184,2111,352,5283,139,130,0,124,2920,14123
5,2020-07-01 01:15:00+02:00,4425,6529,7185,1450,436,17,132,2109,307,5286,139,130,0,124,2851,14349
6,2020-07-01 01:30:00+02:00,4424,6560,7198,1441,436,17,64,2110,263,5289,139,130,0,124,2818,14272
7,2020-07-01 01:45:00+02:00,4423,6634,7166,1443,436,17,24,2111,170,5290,139,130,0,124,2729,14197
8,2020-07-01 02:00:00+02:00,4428,6418,7276,1436,436,17,23,2113,192,5288,139,130,0,124,2742,14066
9,2020-07-01 02:15:00+02:00,4427,6209,7277,1427,436,17,19,2112,174,5290,139,130,0,124,2748,14066
10,2020-07-01 02:30:00+02:00,4420,6065,7313,1444,436,17,23,2111,171,5291,139,130,0,124,2784,14107
11,2020-07-01 02:45:00+02:00,4415,6144,7294,1456,436,17,22,2111,175,5292,139,130,0,124,2744,13940
12,2020-07-01 03:00:00+02:00,4417,6514,7308,1448,436,17,46,2112,212,5294,139,130,0,124,2695,13965
13,2020-07-01 03:15:00+02:00,4430,6554,7305,1458,436,17,46,2115,217,5299,139,130,0,124,2668,13643
14,2020-07-01 03:30:00+02:00,4427,6744,7326,1460,436,17,26,2115,193,5299,139,130,0,124,2586,13475
15,2020-07-01 03:45:00+02:00,4436,6844,7291,1454,436,17,28,2115,160,5301,139,130,0,124,2487,13319
16,2020-07-01 04:00:00+02:00,4434,7037,7257,1502,436,17,65,2115,212,5305,139,130,0,123,2334,12992
17,2020-07-01 04:15:00+02:00,4437,7136,7290,1517,436,17,47,2117,183,5305,139,130,0,123,2198,12628
18,2020-07-01 04:30:00+02:00,4432,7152,7320,1504,436,17,189,2114,316,5307,139,130,1,123,2124,12152
19,2020-07-01 04:45:00+02:00,4430,7243,7411,1503,436,17,195,2114,339,5306,139,130,5,123,2043,11832
20,2020-07-01 05:00:00+02:00,4439,7686,7520,1797,436,17,96,2117,203,5304,139,130,30,124,1935,11520
21,2020-07-01 05:15:00+02:00,4441,7922,7512,1846,436,17,113,2117,180,5306,139,130,89,124,1841,11462
22,2020-07-01 05:30:00+02:00,4440,8176,7552,1956,436,17,84,2120,268,5308,139,130,230,124,1708,11103
23,2020-07-01 05:45:00+02:00,4440,8902,7695,2026,436,17,135,2117,351,5308,139,130,506,124,1592,10785
24,2020-07-01 06:00:00+02:00,4439,9385,8036,2399,436,17,695,2117,289,5286,139,130,894,124,1573,10437
25,2020-07-01 06:15:00+02:00,4439,9820,8233,2559,436,17,977,2120,297,5288,139,130,1385,124,1555,10104
26,2020-07-01 06:30:00+02:00,4428,10029,8287,2663,436,17,1417,2117,328,5294,139,130,2027,124,1566,9742
27,2020-07-01 06:45:00+02:00,4431,10083,8319,2737,436,17,2175,2118,358,5304,139,130,2790,124,1467,9378
28,2020-07-01 07:00:00+02:00,4430,10036,8313,2802,436,16,2943,2119,275,5287,139,130,3736,123,1425,8947
29,2020-07-01 07:15:00+02:00,4423,10111,8338,2808,436,16,3269,2114,298,5300,139,130,4808,123,1401,8722
30,2020-07-01 07:30:00+02:00,4423,10143,8357,2802,436,16,3178,2108,245,5294,139,130,5966,123,1415,8567
31,2020-07-01 07:45:00+02:00,4427,10149,8366,2828,436,16,3098,2115,317,5301,139,130,7294,123,1366,8256
32,2020-07-01 08:00:00+02:00,4434,10114,8394,2861,436,15,3215,2110,375,5290,139,130,8632,131,1389,7966
33,2020-07-01 08:15:00+02:00,4443,10202,8390,2867,436,15,2908,2109,396,5292,139,130,9890,135,1457,7934
34,2020-07-01 08:30:00+02:00,4435,10229,8418,2848,436,15,2513,2106,378,5293,139,130,11280,135,1521,7892
35,2020-07-01 08:45:00+02:00,4425,10202,8451,2809,436,15,2008,2112,302,5289,139,130,12513,135,1466,7960
36,2020-07-01 09:00:00+02:00,4422,10075,8452,2669,436,14,3350,2119,448,5296,139,130,13684,135,1359,8212
37,2020-07-01 09:15:00+02:00,4413,9941,8567,2548,436,14,3094,2117,452,5286,139,130,14788,135,1343,8411
38,2020-07-01 09:30:00+02:00,4412,9918,8672,2556,436,14,2442,2118,363,5279,139,130,15847,134,1314,8793
39,2020-07-01 09:45:00+02:00,4413,9947,8651,2538,436,14,1979,2122,210,5283,139,130,16838,135,1326,8833
40,2020-07-01 10:00:00+02:00,4419,9994,8677,2530,436,14,2317,2124,445,5289,139,130,17655,135,1355,9003
41,2020-07-01 10:15:00+02:00,4410,10033,8638,2528,436,14,2074,2122,352,5286,139,130,18552,135,1446,9106
42,2020-07-01 10:30:00+02:00,4408,10078,8648,2635,436,14,1764,2113,276,5285,139,130,19211,134,1528,9149
43,2020-07-01 10:45:00+02:00,4412,10162,8605,2594,436,14,1573,2128,331,5281,139,130,19900,135,1547,9446
44,2020-07-01 11:00:00+02:00,4415,10244,8619,2496,436,14,1430,2125,400,5273,139,130,20472,134,1538,9630
45,2020-07-01 11:15:00+02:00,4399,10309,8623,2474,436,14,1270,2123,394,5273,139,130,20952,134,1424,9962
46,2020-07-01 11:30:00+02:00,4385,10319,8659,2466,436,14,996,2123,388,5269,139,130,21336,134,1401,10269
47,2020-07-01 11:45:00+02:00,4392,10317,8627,2457,436,13,892,2124,390,5273,139,130,21759,134,1338,10327
48,2020-07-01 12:00:00+02:00,4402,10253,8602,2440,436,13,1092,2125,388,5274,139,130,22153,134,1296,10182
49,2020-07-01 12:15:00+02:00,4399,10197,8598,2125,436,13,811,2125,376,5272,139,130,22407,134,1191,10322
50,2020-07-01 12:30:00+02:00,4397,10202,8624,2147,436,13,656,2121,394,5265,148,130,22777,134,1249,10805
51,2020-07-01 12:45:00+02:00,4391,10220,8576,2162,436,13,375,2118,327,5262,148,130,22705,134,1293,11132
52,2020-07-01 13:00:00+02:00,4387,10283,8599,2226,436,13,731,2113,323,5264,143,130,22686,134,1355,11189
53,2020-07-01 13:15:00+02:00,4396,10172,8585,2248,436,13,638,2120,340,5271,143,130,22719,134,1521,11257
54,2020-07-01 13:30:00+02:00,4391,10172,8479,2234,436,13,668,2123,328,5273,143,130,22864,134,1558,11589
55,2020-07-01 13:45:00+02:00,4370,10201,8266,2231,436,12,471,2130,398,5272,143,130,22803,134,1603,11703
56,2020-07-01 14:00:00+02:00,4366,9900,8327,2215,436,12,353,2127,305,5272,143,130,22577,134,1646,11703
57,2020-07-01 14:15:00+02:00,4359,9715,8229,2220,436,12,563,2124,380,5273,143,130,22524,136,1580,11756
58,2020-07-01 14:30:00+02:00,4352,9787,8211,2259,436,12,376,2120,418,5275,143,130,22168,137,1577,12012
59,2020-07-01 14:45:00+02:00,4339,10027,8288,2287,437,12,179,2118,335,5272,143,130,21664,136,1562,12235
60,2020-07-01 15:00:00+02:00,4339,10195,8360,2311,443,12,647,2116,487,5274,143,130,20953,137,1585,12315
61,2020-07-01 15:15:00+02:00,4343,10194,8378,2297,439,12,852,2116,476,5274,143,130,20454,137,1589,12335
62,2020-07-01 15:30:00+02:00,4336,10208,8425,2292,451,12,1072,2116,316,5271,143,130,19760,137,1616,12311
63,2020-07-01 15:45:00+02:00,4333,10250,8428,2291,440,12,1036,2116,387,5271,143,130,19175,137,1522,12184
64,2020-07-01 16:00:00+02:00,4332,10135,8412,2300,436,12,795,2115,270,5268,143,130,18338,137,1459,12547
65,2020-07-01 16:15:00+02:00,4339,10152,8418,2292,436,12,490,2114,182,5254,143,130,17497,137,1502,12560
66,2020-07-01 16:30:00+02:00,4343,10185,8500,2303,436,12,571,2110,306,5252,143,130,16651,137,1635,12936
67,2020-07-01 16:45:00+02:00,4349,10251,8474,2307,436,13,636,2112,341,5253,143,130,15590,137,1631,13085
68,2020-07-01 17:00:00+02:00,4357,10127,8487,2293,436,13,153,2112,159,5252,143,130,14545,136,1621,13321
69,2020-07-01 17:15:00+02:00,4357,10233,8501,2288,436,14,153,2111,339,5251,143,130,13508,136,1570,13536
70,2020-07-01 17:30:00+02:00,4362,10220,8684,2269,436,14,654,2108,415,5249,143,130,12243,136,1580,13303
71,2020-07-01 17:45:00+02:00,4372,10224,8785,2234,436,15,1187,2110,390,5254,124,130,11149,136,1589,13143
72,2020-07-01 18:00:00+02:00,4375,10252,8908,1832,436,15,1270,2117,172,5247,124,130,9795,136,1651,13282
73,2020-07-01 18:15:00+02:00,4388,10254,8891,1861,436,15,1763,2123,251,5250,124,130,8432,136,1782,12920
74,2020-07-01 18:30:00+02:00,4394,10270,8884,1886,436,15,2604,2120,449,5245,124,130,7331,136,1713,12932
75,2020-07-01 18:45:00+02:00,4385,10289,8855,1837,436,15,2970,2118,442,5248,124,130,6152,136,1703,12983
76,2020-07-01 19:00:00+02:00,4418,10267,8897,1750,436,15,1982,2118,118,5243,124,130,5196,132,1708,12838
77,2020-07-01 19:15:00+02:00,4416,10324,8871,1745,436,15,1978,2114,288,5249,124,130,4265,134,1827,12790
78,2020-07-01 19:30:00+02:00,4408,10384,8897,1748,436,15,2069,2105,439,5252,124,130,3409,135,2048,12579
79,2020-07-01 19:45:00+02:00,4399,10381,8907,1736,436,15,2356,2099,396,5251,124,130,2690,136,2184,12545
80,2020-07-01 20:00:00+02:00,4405,10161,8935,1701,436,15,1745,2089,359,5246,123,130,2089,136,2270,12477
81,2020-07-01 20:15:00+02:00,4408,9998,8924,1686,436,15,1615,2082,325,5246,123,130,1541,135,2240,12183
82,2020-07-01 20:30:00+02:00,4417,9959,8927,1690,436,15,1606,2085,323,5260,123,130,1054,137,2263,11792
83,2020-07-01 20:45:00+02:00,4432,9984,8878,1699,436,15,1658,2087,329,5264,123,130,641,137,2169,11326
84,2020-07-01 21:00:00+02:00,4433,10240,8861,1700,436,15,2117,2089,325,5265,123,130,321,138,2310,11057
85,2020-07-01 21:15:00+02:00,4432,10261,8794,1637,436,15,2232,2091,313,5271,123,130,122,135,2397,11003
86,2020-07-01 21:30:00+02:00,4433,10325,8662,1602,436,15,2199,2089,301,5274,123,130,25,138,2298,11056
87,2020-07-01 21:45:00+02:00,4436,10337,8517,1576,436,15,1841,2088,291,5268,123,130,4,138,2230,10888
88,2020-07-01 22:00:00+02:00,4445,10453,8368,1534,436,15,3292,2088,399,5269,123,130,1,137,2100,10794
89,2020-07-01 22:15:00+02:00,4439,10358,8344,1492,436,16,2999,2069,395,5281,122,130,0,132,1982,10759
90,2020-07-01 22:30:00+02:00,4430,10422,8355,1495,436,16,3098,2065,379,5286,122,130,0,137,1858,10687
91,2020-07-01 22:45:00+02:00,4435,10321,8355,1493,436,16,2137,2077,362,5285,122,130,0,137,1842,10773
92,2020-07-01 23:00:00+02:00,4441,10459,8327,1493,436,16,1731,2082,396,5290,124,130,0,137,2029,10706
93,2020-07-01 23:15:00+02:00,4433,10379,8319,1458,436,16,992,2081,386,5287,124,130,0,138,1998,10658
94,2020-07-01 23:30:00+02:00,4431,10262,8222,1436,436,16,1007,2083,383,5286,124,130,0,138,1885,10767
95,2020-07-01 23:45:00+02:00,4434,10067,8100,1422,436,16,380,2085,276,5283,124,130,0,138,1983,10744
96,2020-07-02 00:00:00+02:00,4427,10110,8353,1439,436,16,699,2086,373,5289,142,130,0,138,1871,10735
97,2020-07-02 00:15:00+02:00,4424,10114,8377,1460,436,16,330,2088,299,5290,142,130,0,136,1736,10591
