,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2018-09-30 23:00:00+01:00,109.36500000000001,1308.3,422.71000000000004,0.0,0.0,4.464,40.758,49.61000000000001,0.0,20.016000000000002,20.2345
2018-09-30 23:30:00+01:00,112.24000000000001,1042.72,498.15000000000003,0.0,1.788,4.428,40.746,49.61000000000001,0.0,19.896,19.173
2018-10-01 00:00:00+01:00,112.7,980.98,465.35,0.0,0.0,4.164,40.746,49.61000000000001,0.0,19.152,18.804499999999997
2018-10-01 00:30:00+01:00,111.89500000000001,905.03,449.36,0.0,0.0,4.0920000000000005,40.794000000000004,49.61000000000001,0.0,18.702,19.788999999999998
2018-10-01 01:00:00+01:00,112.7,924.385,504.3,0.0,0.0,4.032,40.758,49.2,0.0,18.372,20.185
2018-10-01 01:30:00+01:00,101.775,943.25,449.77000000000004,0.0,0.0,3.996,40.782000000000004,49.61000000000001,0.0,17.934,20.1465
2018-10-01 02:00:00+01:00,109.94,959.665,524.39,0.0,0.0,4.704,40.89,49.61000000000001,0.0,17.184,19.6955
2018-10-01 02:30:00+01:00,112.125,978.04,526.44,0.0,0.0,4.932,40.824,49.61000000000001,0.0,16.968,18.947499999999998
2018-10-01 03:00:00+01:00,113.965,1130.43,526.0300000000001,0.0,0.0,4.932,40.83,49.61000000000001,0.0,17.19,18.128
2018-10-01 03:30:00+01:00,115.805,1085.595,526.0300000000001,0.0,0.0,4.944,40.812,49.61000000000001,0.0,17.208000000000002,17.8915
2018-10-01 04:00:00+01:00,117.53,1047.62,479.29,0.0,0.0,4.896,40.836,49.61000000000001,0.0,18.216,17.6935
2018-10-01 04:30:00+01:00,125.81,1070.65,462.89000000000004,0.0,1.1520000000000001,4.164,40.752,49.61000000000001,0.0,17.892,17.572499999999998
2018-10-01 05:00:00+01:00,132.02,1139.25,510.86,0.0,1.776,4.32,40.794000000000004,49.2,0.0,17.88,16.929
2018-10-01 05:30:00+01:00,143.52,1304.87,681.4200000000001,0.0,0.336,4.488,40.842,49.61000000000001,0.0,17.73,15.779499999999999
2018-10-01 06:00:00+01:00,167.21,1518.02,790.8900000000001,0.0,0.0,7.032,40.836,49.61000000000001,0.0,17.562,14.690499999999998
2018-10-01 06:30:00+01:00,216.43,2003.365,824.1,0.0,0.024,7.284,40.836,49.61000000000001,0.0,17.25,13.590499999999999
2018-10-01 07:00:00+01:00,252.31,2705.045,837.22,0.0,3.408,9.492,40.818,49.61000000000001,0.6970000000000001,16.608,13.321
2018-10-01 07:30:00+01:00,283.13,3357.97,847.8800000000001,0.0,5.088,9.756,40.806,49.2,9.983500000000001,15.96,12.699499999999999
2018-10-01 08:00:00+01:00,296.7,3502.275,903.23,0.0,6.5040000000000004,10.644,40.458,53.300000000000004,25.830000000000002,15.912,11.703999999999999
2018-10-01 08:30:00+01:00,299.69,3606.4,904.8700000000001,0.0,5.316,9.288,39.696,56.580000000000005,44.485,15.192,10.7745
2018-10-01 09:00:00+01:00,309.35,3518.69,911.4300000000001,0.0,3.912,9.252,39.594,49.61000000000001,62.935,15.162,9.8285
2018-10-01 09:30:00+01:00,329.13,3522.855,812.21,0.0,1.956,9.3,39.618,49.61000000000001,80.36,15.09,9.3775
2018-10-01 10:00:00+01:00,321.65500000000003,3415.2999999999997,786.7900000000001,0.0,3.42,7.86,39.552,49.61000000000001,92.455,14.868,9.625
2018-10-01 10:30:00+01:00,317.17,3283.98,782.2800000000001,0.0,1.8960000000000001,7.392,39.588,49.61000000000001,101.47500000000001,15.192,10.2135
2018-10-01 11:00:00+01:00,313.49,3248.945,797.45,0.0,3.408,6.0120000000000005,39.582,49.61000000000001,109.47,15.198,10.373
2018-10-01 11:30:00+01:00,318.09000000000003,3249.435,780.6400000000001,0.0,1.92,5.964,39.672000000000004,49.61000000000001,113.775,15.132,10.1695
2018-10-01 12:00:00+01:00,324.3,3353.315,681.0100000000001,0.0,2.04,5.46,39.612,49.61000000000001,114.185,14.658,10.587499999999999
