,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2015-02-01 00:00:00+01:00,191.1,28.176000000000002,327.624,21.32,1.9249999999999998
2015-02-01 01:00:00+01:00,191.59,28.176000000000002,305.40000000000003,28.700000000000003,2.167
2015-02-01 02:00:00+01:00,196.98,28.152,289.464,20.5,2.1229999999999998
2015-02-01 03:00:00+01:00,192.07999999999998,28.080000000000002,280.608,7.380000000000001,2.145
2015-02-01 04:00:00+01:00,196.0,28.056,281.64,7.380000000000001,2.2769999999999997
2015-02-01 05:00:00+01:00,197.47,28.080000000000002,283.416,7.380000000000001,2.3649999999999998
2015-02-01 06:00:00+01:00,194.04,27.912,293.592,7.380000000000001,2.3209999999999997
2015-02-01 07:00:00+01:00,196.0,27.864,316.056,7.380000000000001,2.409
2015-02-01 08:00:00+01:00,199.92,27.984,353.832,7.380000000000001,2.299
2015-02-01 09:00:00+01:00,199.43,28.032,393.96000000000004,7.380000000000001,2.3649999999999998
2015-02-01 10:00:00+01:00,197.47,28.080000000000002,413.976,7.380000000000001,2.288
2015-02-01 11:00:00+01:00,201.39,28.008,414.12,7.380000000000001,2.3209999999999997
2015-02-01 12:00:00+01:00,200.41,27.888,404.04,7.380000000000001,2.3539999999999996
2015-02-01 13:00:00+01:00,201.39,28.104,388.392,7.380000000000001,2.53
2015-02-01 14:00:00+01:00,201.39,28.152,387.0,44.28,2.739
2015-02-01 15:00:00+01:00,200.41,28.056,405.84000000000003,44.28,2.9589999999999996
2015-02-01 16:00:00+01:00,201.39,28.056,446.184,44.28,3.2009999999999996
2015-02-01 17:00:00+01:00,200.9,28.176000000000002,471.79200000000003,44.28,3.19
2015-02-01 18:00:00+01:00,198.94,28.2,473.736,44.28,3.0909999999999997
2015-02-01 19:00:00+01:00,202.37,28.248,467.544,44.28,2.981
2015-02-01 20:00:00+01:00,197.96,28.128,428.952,44.28,2.871
2015-02-01 21:00:00+01:00,198.45,28.080000000000002,405.36,44.28,2.981
2015-02-01 22:00:00+01:00,196.49,28.056,385.08,44.28,3.0909999999999997
2015-02-01 23:00:00+01:00,195.02,27.96,343.92,44.28,3.223
2015-02-02 00:00:00+01:00,195.02,28.176000000000002,332.904,40.18,2.6399999999999997
2015-02-02 01:00:00+01:00,196.98,28.2,311.448,40.18,2.5629999999999997
2015-02-02 02:00:00+01:00,195.51,28.2,299.40000000000003,35.260000000000005,2.5629999999999997
2015-02-02 03:00:00+01:00,196.0,28.2,300.72,37.720000000000006,2.695
2015-02-02 04:00:00+01:00,195.02,28.176000000000002,318.76800000000003,3.2800000000000002,3.707
2015-02-02 05:00:00+01:00,194.53,28.368000000000002,378.096,3.2800000000000002,2.7279999999999998
2015-02-02 06:00:00+01:00,195.51,28.992,489.24,40.18,2.497
2015-02-02 07:00:00+01:00,196.0,29.472,544.248,41.82,2.552
2015-02-02 08:00:00+01:00,196.49,29.664,544.6800000000001,41.82,2.497
2015-02-02 09:00:00+01:00,196.0,29.664,547.248,4.92,2.3539999999999996
2015-02-02 10:00:00+01:00,196.98,29.64,554.592,6.5600000000000005,2.3209999999999997
2015-02-02 11:00:00+01:00,197.47,29.472,553.104,43.46,2.2439999999999998
2015-02-02 12:00:00+01:00,196.49,29.712,549.84,43.46,2.376
2015-02-02 13:00:00+01:00,195.02,29.664,545.856,43.46,2.3979999999999997
2015-02-02 14:00:00+01:00,195.51,29.592000000000002,543.36,43.46,2.541
2015-02-02 15:00:00+01:00,196.0,29.616,547.368,43.46,2.662
2015-02-02 16:00:00+01:00,196.49,29.832,546.528,43.46,2.783
2015-02-02 17:00:00+01:00,197.47,30.024,556.6080000000001,41.0,2.992
2015-02-02 18:00:00+01:00,197.96,29.976,553.7520000000001,41.82,3.0799999999999996
2015-02-02 19:00:00+01:00,196.49,29.928,543.888,4.92,3.2889999999999997
2015-02-02 20:00:00+01:00,196.0,29.88,520.6080000000001,6.5600000000000005,3.157
2015-02-02 21:00:00+01:00,196.49,29.808,507.81600000000003,4.92,3.3219999999999996
2015-02-02 22:00:00+01:00,198.45,29.736,480.024,4.92,2.8379999999999996
2015-02-02 23:00:00+01:00,197.96,29.712,451.128,41.82,2.783
2015-02-03 00:00:00+01:00,200.41,29.064,449.832,40.18,3.146
2015-02-03 01:00:00+01:00,200.9,29.112000000000002,418.992,40.18,3.432
2015-02-03 02:00:00+01:00,200.41,28.92,402.288,40.18,3.2119999999999997
2015-02-03 03:00:00+01:00,198.94,28.944,404.44800000000004,40.18,3.102
2015-02-03 04:00:00+01:00,199.43,29.064,418.512,40.18,3.2889999999999997
2015-02-03 05:00:00+01:00,199.43,28.992,475.728,40.18,2.992
2015-02-03 06:00:00+01:00,202.37,29.256,540.912,40.18,2.706
2015-02-03 07:00:00+01:00,200.9,29.208000000000002,557.208,41.0,2.662
2015-02-03 08:00:00+01:00,201.88,28.944,557.616,41.0,2.585
2015-02-03 09:00:00+01:00,201.39,29.232,559.872,41.0,2.552
2015-02-03 10:00:00+01:00,201.39,29.376,565.824,41.0,2.53
2015-02-03 11:00:00+01:00,202.85999999999999,29.28,561.84,41.0,2.86
2015-02-03 12:00:00+01:00,202.37,29.04,551.568,41.0,2.1229999999999998
2015-02-03 13:00:00+01:00,201.88,28.992,548.112,41.0,2.0789999999999997
2015-02-03 14:00:00+01:00,199.92,29.088,546.936,39.36,2.112
2015-02-03 15:00:00+01:00,199.43,29.544,564.792,32.800000000000004,2.057
2015-02-03 16:00:00+01:00,199.43,29.208000000000002,559.944,30.340000000000003,2.09
2015-02-03 17:00:00+01:00,198.45,29.400000000000002,562.032,34.440000000000005,2.387
2015-02-03 18:00:00+01:00,199.92,29.400000000000002,562.368,38.540000000000006,2.31
2015-02-03 19:00:00+01:00,199.92,29.28,557.232,40.18,2.288
2015-02-03 20:00:00+01:00,199.43,28.944,546.672,41.0,2.4749999999999996
2015-02-03 21:00:00+01:00,197.96,29.352,540.48,3.2800000000000002,2.343
2015-02-03 22:00:00+01:00,199.92,29.28,519.168,3.2800000000000002,2.178
2015-02-03 23:00:00+01:00,199.92,29.16,493.416,3.2800000000000002,2.1229999999999998
2015-02-04 00:00:00+01:00,202.37,28.68,477.648,39.36,1.98
2015-02-04 01:00:00+01:00,201.39,28.776,465.84000000000003,39.36,2.178
2015-02-04 02:00:00+01:00,200.41,28.848,457.176,2.46,2.013
2015-02-04 03:00:00+01:00,199.43,28.944,461.64,2.46,1.958
2015-02-04 04:00:00+01:00,199.92,28.848,481.656,2.46,1.7599999999999998
2015-02-04 05:00:00+01:00,200.9,28.8,498.624,2.46,1.9469999999999998
2015-02-04 06:00:00+01:00,199.43,29.256,549.936,2.46,1.9689999999999999
2015-02-04 07:00:00+01:00,197.47,29.304000000000002,567.288,39.36,1.936
2015-02-04 08:00:00+01:00,198.94,29.112000000000002,566.568,41.0,1.815
2015-02-04 09:00:00+01:00,195.51,29.592000000000002,573.672,4.1000000000000005,1.815
2015-02-04 10:00:00+01:00,198.94,29.472,572.52,4.1000000000000005,1.6609999999999998
2015-02-04 11:00:00+01:00,198.94,28.992,562.896,41.0,1.6059999999999999
2015-02-04 12:00:00+01:00,204.82,29.184,560.784,41.0,1.4189999999999998
2015-02-04 13:00:00+01:00,203.84,29.208000000000002,563.832,40.18,1.4629999999999999
2015-02-04 14:00:00+01:00,204.32999999999998,29.352,563.976,41.0,1.529
