,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2018-09-01 00:00:00+02:00,258.0025,2900.135,611.1525,2276.525,52.22625,0.1235,3.612,9.954,0.756,23.592,48.585,,0.0,127.496915,1.455,10.86525
2018-09-01 00:15:00+02:00,257.4275,2896.855,602.9449999999999,2262.175,50.76025,0.1235,3.048,9.954,0.666,23.562,48.38,,0.0,125.65247500000001,1.416,10.50775
2018-09-01 00:30:00+02:00,258.0025,2893.985,604.2925,2216.8700000000003,52.59275,0.1235,2.868,9.96,0.63,23.562,48.38,,0.0,129.1108,1.542,10.219
2018-09-01 00:45:00+02:00,258.9225,2900.34,600.74,2145.735,52.59275,0.1235,1.872,9.966000000000001,0.618,23.577,48.38,,0.0,124.96081000000001,1.647,10.14475
2018-09-01 01:00:00+02:00,257.5425,2901.1600000000003,598.6575,2114.78,55.52475,0.1235,2.22,9.996,0.648,23.619,48.38,,0.0,128.64969,1.617,10.1915
2018-09-01 01:15:00+02:00,257.71500000000003,2901.1600000000003,543.0425,2094.69,54.975,0.1235,3.876,10.044,0.636,23.613,50.225,,0.0,127.958025,1.6560000000000001,10.224499999999999
2018-09-01 01:30:00+02:00,258.175,2891.32,544.145,2095.92,54.242,0.1235,1.554,10.08,0.636,23.616,50.225,,0.0,129.1108,1.551,10.251999999999999
2018-09-01 01:45:00+02:00,258.75,2892.96,544.0225,2083.8250000000003,52.95925,0.1235,1.92,10.104000000000001,0.768,23.622,50.225,,0.0,127.958025,1.467,10.5435
2018-09-01 02:00:00+02:00,258.75,2901.1600000000003,551.005,2068.86,54.975,0.1235,1.536,10.134,0.768,23.661,50.02,,0.0,129.341355,1.347,10.7305
2018-09-01 02:15:00+02:00,258.3475,2894.19,542.675,2057.79,53.32575,0.1235,1.446,10.182,0.774,23.646,50.225,,0.0,128.419135,1.296,10.9285
2018-09-01 02:30:00+02:00,259.0375,2895.01,543.7775,2046.9250000000002,53.8755,0.1235,1.272,10.248,0.732,23.646,50.02,,0.0,128.18858,1.227,11.14025
2018-09-01 02:45:00+02:00,258.635,2897.675,541.5725,2023.1450000000002,55.708,0.1235,1.176,10.278,0.6,23.628,50.225,,0.0,128.419135,1.113,11.373999999999999
2018-09-01 03:00:00+02:00,258.98,2893.78,525.525,1978.4550000000002,56.8075,0.1235,1.17,10.374,0.888,23.652,50.02,,0.0,127.26636,1.047,11.561
2018-09-01 03:15:00+02:00,259.325,2890.295,523.3199999999999,1967.5900000000001,54.6085,0.1235,1.176,10.452,0.6960000000000001,23.643,50.02,,0.0,127.03580500000001,0.981,11.563749999999999
2018-09-01 03:30:00+02:00,259.3825,2891.1150000000002,526.505,1961.8500000000001,53.1425,0.1235,1.176,10.488,0.756,23.643,50.225,,0.0,126.80525,0.978,11.50325
2018-09-01 03:45:00+02:00,259.84250000000003,2898.085,524.545,1956.93,54.242,0.1235,1.3860000000000001,10.548,0.852,23.646,50.225,,0.0,125.42192,0.975,11.37125
2018-09-01 04:00:00+02:00,259.21000000000004,2899.315,531.65,1967.795,52.4095,0.133,1.3980000000000001,10.632,0.708,23.658,50.225,,0.0,126.113585,0.9480000000000001,11.120999999999999
2018-09-01 04:15:00+02:00,259.555,2896.855,530.0575,1973.7400000000002,53.509,0.133,1.494,10.704,0.504,23.643,50.225,,0.0,127.03580500000001,0.906,10.840499999999999
2018-09-01 04:30:00+02:00,256.96750000000003,2898.085,532.385,1982.555,52.043,0.133,1.494,10.776,0.624,23.652,50.225,,0.0,125.42192,0.894,10.725
2018-09-01 04:45:00+02:00,258.8075,2899.5200000000004,528.71,1980.7100000000003,56.0745,0.133,1.452,10.866,0.8280000000000001,23.646,50.225,,0.0,124.26914500000001,0.912,10.63975
2018-09-01 05:00:00+02:00,259.67,2894.19,539.3675,2003.67,54.79175,0.1235,2.964,10.944,0.726,23.655,50.225,,0.0,126.80525,0.915,10.53525
2018-09-01 05:15:00+02:00,260.5325,2888.655,537.1625,2013.305,53.509,0.133,3.09,11.034,0.5760000000000001,23.667,50.225,,0.0,127.26636,0.921,10.392249999999999
2018-09-01 05:30:00+02:00,260.4175,2893.985,534.345,2020.89,54.79175,0.133,3.294,11.076,0.726,23.673000000000002,50.225,,0.0,128.64969,0.993,10.318
