,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2016-07-01 01:00:00+03:00,1548.16,1051.05,0.0,0.28800000000000003,8.256,0.0,0.187
2016-07-01 02:00:00+03:00,1436.64,1019.1999999999999,0.0,0.0,4.5600000000000005,0.0,0.176
2016-07-01 03:00:00+03:00,1382.5200000000002,979.02,0.0,0.0,3.576,0.0,0.187
2016-07-01 04:00:00+03:00,1353.8200000000002,812.91,0.0,0.0,3.528,0.0,0.242
2016-07-01 05:00:00+03:00,1353.0,755.58,0.0,0.0,4.992,0.0,0.264
2016-07-01 06:00:00+03:00,1348.0800000000002,721.77,0.0,0.0,6.024,0.20500000000000002,0.39599999999999996
2016-07-01 07:00:00+03:00,1351.3600000000001,922.67,0.0,0.0,7.728,7.421,0.363
2016-07-01 08:00:00+03:00,1315.2800000000002,1160.32,0.0,0.0,10.224,22.427,0.308
2016-07-01 09:00:00+03:00,1312.8200000000002,1530.27,0.0,0.0,14.784,38.458,0.363
2016-07-01 10:00:00+03:00,1330.8600000000001,1606.22,0.0,0.0,13.44,52.767,0.46199999999999997
2016-07-01 11:00:00+03:00,1330.0400000000002,1603.28,0.0,0.0,11.904,62.771,0.638
2016-07-01 12:00:00+03:00,1343.98,1480.29,0.0,0.0,10.704,67.97800000000001,0.814
2016-07-01 13:00:00+03:00,1372.68,1443.05,0.0,0.0,9.936,68.798,0.968
2016-07-01 14:00:00+03:00,1494.8600000000001,1447.46,0.0,0.0,8.88,65.23100000000001,1.188
2016-07-01 15:00:00+03:00,1559.64,1434.72,0.0,0.0,7.6080000000000005,58.138000000000005,1.144
2016-07-01 16:00:00+03:00,1612.1200000000001,1439.62,0.0,0.0,7.8,48.216,1.2429999999999999
2016-07-01 17:00:00+03:00,1678.5400000000002,1444.03,0.0,0.72,11.376,35.383,1.397
2016-07-01 18:00:00+03:00,1732.66,1442.07,0.0,6.984,18.984,20.869,1.408
2016-07-01 19:00:00+03:00,1733.48,1445.01,0.0,8.448,19.632,8.692,1.309
2016-07-01 20:00:00+03:00,1635.9,1453.83,0.0,8.448,20.904,1.558,1.375
2016-07-01 21:00:00+03:00,1553.9,1461.18,0.0,10.512,28.848,0.0,1.309
2016-07-01 22:00:00+03:00,1543.24,1448.44,0.0,9.888,28.752,0.0,1.4189999999999998
2016-07-01 23:00:00+03:00,1448.1200000000001,1440.6,0.0,7.632000000000001,19.176000000000002,0.0,1.309
2016-07-02 00:00:00+03:00,1409.5800000000002,1270.08,0.0,3.48,12.792,0.0,1.386
2016-07-02 01:00:00+03:00,1379.24,972.65,0.0,2.04,15.504,0.0,1.276
2016-07-02 02:00:00+03:00,1386.6200000000001,901.6,0.0,0.24,13.128,0.0,1.4409999999999998
2016-07-02 03:00:00+03:00,1384.98,839.37,0.0,0.0,6.48,0.0,2.0789999999999997
2016-07-02 04:00:00+03:00,1383.3400000000001,677.67,0.0,0.0,5.112,0.0,2.53
2016-07-02 05:00:00+03:00,1376.7800000000002,631.61,0.0,0.0,5.688,0.0,2.651
2016-07-02 06:00:00+03:00,1312.0,595.35,0.0,0.0,6.096,0.20500000000000002,2.893
2016-07-02 07:00:00+03:00,1284.1200000000001,658.56,0.0,0.0,7.6080000000000005,7.298,2.75
2016-07-02 08:00:00+03:00,1335.7800000000002,731.5699999999999,0.0,0.0,7.848,22.14,2.2769999999999997
2016-07-02 09:00:00+03:00,1364.48,847.21,0.0,0.0,11.76,38.089,2.5189999999999997
2016-07-02 10:00:00+03:00,1347.26,1065.75,0.0,0.0,10.200000000000001,52.316,2.8819999999999997
2016-07-02 11:00:00+03:00,1372.68,1172.08,0.0,0.0,6.816,61.910000000000004,2.992
2016-07-02 12:00:00+03:00,1450.5800000000002,1199.52,0.0,0.0,5.904,66.174,2.827
2016-07-02 13:00:00+03:00,1576.0400000000002,1278.41,0.0,0.0,5.184,66.42,2.629
2016-07-02 14:00:00+03:00,1658.8600000000001,1285.76,0.0,0.0,4.5600000000000005,62.525000000000006,2.4419999999999997
2016-07-02 15:00:00+03:00,1631.8000000000002,1240.19,0.0,0.0,3.24,54.981,2.1229999999999998
2016-07-02 16:00:00+03:00,1530.94,1315.16,0.0,0.0,3.576,45.141000000000005,2.3209999999999997
2016-07-02 17:00:00+03:00,1482.5600000000002,1126.02,0.0,0.0,6.432,33.087,2.5189999999999997
2016-07-02 18:00:00+03:00,1424.3400000000001,1197.56,0.0,0.0,11.904,19.926000000000002,2.134
2016-07-02 19:00:00+03:00,1462.0600000000002,1145.1299999999999,0.0,2.352,14.352,8.651,1.7489999999999999
2016-07-02 20:00:00+03:00,1425.16,1114.26,0.0,6.984,25.536,1.558,1.8809999999999998
2016-07-02 21:00:00+03:00,1383.3400000000001,1300.95,0.0,12.6,27.36,0.0,2.013
2016-07-02 22:00:00+03:00,1380.88,1348.97,0.0,13.248000000000001,26.952,0.0,1.9029999999999998
2016-07-02 23:00:00+03:00,1366.1200000000001,1251.46,0.0,6.912,19.944,0.0,2.046
2016-07-03 00:00:00+03:00,1383.3400000000001,1138.76,0.0,4.008,10.536,0.0,1.958
2016-07-03 01:00:00+03:00,1368.5800000000002,1169.1399999999999,0.0,2.7840000000000003,12.312,0.0,1.936
2016-07-03 02:00:00+03:00,1339.88,1072.12,0.0,1.752,11.304,0.0,2.409
2016-07-03 03:00:00+03:00,1356.2800000000002,905.03,0.0,0.0,5.448,0.0,2.4859999999999998
