,date,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
0,2019-01-01 00:00:00+01:00,4926.0,6932.0,3402.0,3345.0,482.0,19.0,118.0,1472.0,132.0,9002.0,383.0,107.0,0.0,500.0,3179.0,19004.0
1,2019-01-01 00:15:00+01:00,4937.0,6351.0,3286.0,2918.0,484.0,19.0,320.0,1471.0,108.0,9053.0,383.0,107.0,0.0,490.0,3176.0,19749.0
2,2019-01-01 00:30:00+01:00,4926.0,6221.0,3219.0,2594.0,481.0,19.0,116.0,1470.0,55.0,8984.0,383.0,107.0,0.0,499.0,3169.0,20474.0
3,2019-01-01 00:45:00+01:00,4934.0,5836.0,3186.0,2390.0,482.0,19.0,117.0,1472.0,52.0,8967.0,383.0,107.0,0.0,499.0,3022.0,20755.0
4,2019-01-01 01:00:00+01:00,4916.0,5471.0,3062.0,2442.0,483.0,19.0,116.0,1478.0,75.0,8898.0,377.0,107.0,0.0,495.0,2862.0,21190.0
5,2019-01-01 01:15:00+01:00,4911.0,5409.0,2959.0,2408.0,481.0,19.0,117.0,1479.0,73.0,8687.0,349.0,107.0,0.0,494.0,2867.0,21904.0
6,2019-01-01 01:30:00+01:00,4907.0,5288.0,2937.0,2383.0,480.0,19.0,115.0,1482.0,74.0,8449.0,328.0,107.0,0.0,498.0,2871.0,22467.0
7,2019-01-01 01:45:00+01:00,4882.0,5350.0,2911.0,2384.0,480.0,19.0,116.0,1478.0,76.0,8107.0,321.0,107.0,0.0,496.0,2872.0,22585.0
8,2019-01-01 02:00:00+01:00,4864.0,5354.0,2791.0,2404.0,482.0,19.0,203.0,1414.0,121.0,8047.0,291.0,107.0,0.0,500.0,2570.0,22678.0
9,2019-01-01 02:15:00+01:00,4868.0,5330.0,2700.0,2280.0,484.0,19.0,146.0,1415.0,92.0,8051.0,276.0,107.0,0.0,500.0,2388.0,22864.0
10,2019-01-01 02:30:00+01:00,4864.0,5358.0,2703.0,2112.0,484.0,19.0,1.0,1407.0,99.0,7951.0,276.0,107.0,0.0,502.0,2389.0,22575.0
11,2019-01-01 02:45:00+01:00,4870.0,5322.0,2687.0,2118.0,485.0,19.0,1.0,1419.0,77.0,7767.0,276.0,107.0,0.0,498.0,2491.0,22876.0
12,2019-01-01 03:00:00+01:00,4863.0,5300.0,2655.0,2268.0,483.0,19.0,1.0,1413.0,106.0,7569.0,276.0,107.0,0.0,493.0,2690.0,23561.0
13,2019-01-01 03:15:00+01:00,4859.0,5265.0,2644.0,2413.0,485.0,19.0,1.0,1414.0,97.0,7244.0,276.0,107.0,0.0,495.0,2707.0,23589.0
14,2019-01-01 03:30:00+01:00,4874.0,5259.0,2661.0,2396.0,489.0,19.0,1.0,1420.0,63.0,7064.0,276.0,107.0,0.0,488.0,2702.0,24017.0
15,2019-01-01 03:45:00+01:00,4867.0,5259.0,2653.0,2350.0,491.0,19.0,1.0,1420.0,46.0,7010.0,276.0,107.0,0.0,487.0,2692.0,24314.0
16,2019-01-01 04:00:00+01:00,4868.0,5189.0,2682.0,2293.0,490.0,18.0,1.0,1419.0,106.0,7085.0,274.0,107.0,0.0,495.0,2571.0,25359.0
17,2019-01-01 04:15:00+01:00,4858.0,5198.0,2686.0,2312.0,491.0,18.0,1.0,1407.0,75.0,7154.0,274.0,107.0,0.0,489.0,2616.0,25805.0
18,2019-01-01 04:30:00+01:00,4866.0,5168.0,2729.0,2321.0,491.0,18.0,1.0,1394.0,39.0,7113.0,274.0,107.0,0.0,495.0,2569.0,26196.0
19,2019-01-01 04:45:00+01:00,4877.0,5160.0,2727.0,2308.0,491.0,18.0,1.0,1353.0,40.0,7128.0,274.0,107.0,0.0,501.0,2557.0,26326.0
20,2019-01-01 05:00:00+01:00,4862.0,5085.0,2716.0,2318.0,491.0,18.0,5.0,1340.0,44.0,7124.0,274.0,107.0,0.0,501.0,2430.0,27101.0
21,2019-01-01 05:15:00+01:00,4860.0,5054.0,2703.0,2336.0,491.0,18.0,5.0,1345.0,32.0,7084.0,274.0,107.0,0.0,501.0,2419.0,27238.0
22,2019-01-01 05:30:00+01:00,4866.0,5074.0,2731.0,2317.0,491.0,18.0,1.0,1351.0,37.0,7039.0,274.0,107.0,0.0,501.0,2420.0,27598.0
23,2019-01-01 05:45:00+01:00,4851.0,5093.0,2730.0,2274.0,491.0,18.0,1.0,1350.0,41.0,6996.0,274.0,107.0,0.0,502.0,2246.0,27779.0
24,2019-01-01 06:00:00+01:00,4865.0,5071.0,2731.0,2156.0,492.0,18.0,0.0,1353.0,60.0,7034.0,273.0,107.0,0.0,500.0,1919.0,28711.0
25,2019-01-01 06:15:00+01:00,4870.0,5065.0,2703.0,2164.0,490.0,18.0,0.0,1354.0,32.0,7028.0,273.0,107.0,0.0,502.0,1939.0,28916.0
26,2019-01-01 06:30:00+01:00,4870.0,5086.0,2713.0,2161.0,490.0,17.0,0.0,1357.0,57.0,7030.0,273.0,107.0,0.0,500.0,1940.0,29262.0
27,2019-01-01 06:45:00+01:00,4868.0,5067.0,2710.0,2154.0,490.0,18.0,0.0,1357.0,95.0,7049.0,273.0,107.0,0.0,498.0,1923.0,29456.0
28,2019-01-01 07:00:00+01:00,4883.0,5032.0,2815.0,2161.0,490.0,18.0,0.0,1359.0,84.0,7121.0,273.0,107.0,0.0,495.0,1923.0,29550.0
29,2019-01-01 07:15:00+01:00,4874.0,5036.0,2811.0,2171.0,490.0,18.0,0.0,1358.0,80.0,7160.0,273.0,107.0,0.0,499.0,2036.0,29842.0
30,2019-01-01 07:30:00+01:00,4878.0,5034.0,2830.0,2166.0,490.0,18.0,0.0,1359.0,63.0,7186.0,273.0,107.0,0.0,499.0,2067.0,30146.0
31,2019-01-01 07:45:00+01:00,4891.0,5051.0,2822.0,2231.0,491.0,18.0,0.0,1361.0,64.0,7225.0,273.0,107.0,0.0,500.0,2152.0,30083.0
32,2019-01-01 08:00:00+01:00,4903.0,4948.0,2849.0,2289.0,490.0,18.0,0.0,1362.0,44.0,7161.0,273.0,107.0,7.0,496.0,2207.0,30384.0
33,2019-01-01 08:15:00+01:00,4900.0,4901.0,2856.0,2276.0,490.0,18.0,0.0,1363.0,51.0,7184.0,273.0,107.0,36.0,496.0,2211.0,30392.0
34,2019-01-01 08:30:00+01:00,4900.0,4902.0,2861.0,2246.0,490.0,18.0,0.0,1362.0,90.0,7170.0,273.0,107.0,99.0,479.0,2282.0,30393.0
