,date,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
0,2015-12-01 00:00:00+01:00,235.0,3372.0,1913.0,248.0,,3655.0,573.0,51023.0,0.0,73.0,6251.0
1,2015-12-01 01:00:00+01:00,235.0,2566.0,1623.0,247.0,,3462.0,637.0,50029.0,0.0,76.0,6040.0
2,2015-12-01 02:00:00+01:00,235.0,2388.0,1392.0,247.0,,3487.0,618.0,49832.0,0.0,77.0,5933.0
3,2015-12-01 03:00:00+01:00,238.0,2469.0,1394.0,248.0,,3472.0,282.0,48426.0,0.0,75.0,5733.0
4,2015-12-01 04:00:00+01:00,239.0,2520.0,1406.0,249.0,,3426.0,283.0,48415.0,0.0,76.0,5580.0
5,2015-12-01 05:00:00+01:00,239.0,2858.0,1576.0,248.0,,3464.0,611.0,49566.0,0.0,76.0,5387.0
6,2015-12-01 06:00:00+01:00,242.0,4564.0,2030.0,247.0,,3860.0,1364.0,51926.0,0.0,73.0,5157.0
7,2015-12-01 07:00:00+01:00,242.0,6228.0,2148.0,248.0,352.0,4385.0,2053.0,52899.0,0.0,73.0,4857.0
8,2015-12-01 08:00:00+01:00,243.0,6670.0,2136.0,248.0,812.0,4640.0,1849.0,53186.0,113.0,74.0,4523.0
9,2015-12-01 09:00:00+01:00,244.0,6937.0,2236.0,246.0,728.0,4481.0,1996.0,53409.0,541.0,72.0,3940.0
10,2015-12-01 10:00:00+01:00,242.0,6904.0,2292.0,247.0,616.0,4346.0,1461.0,53404.0,1215.0,74.0,3617.0
11,2015-12-01 11:00:00+01:00,243.0,6841.0,2283.0,246.0,654.0,4342.0,1329.0,53768.0,1803.0,75.0,3420.0
12,2015-12-01 12:00:00+01:00,240.0,6603.0,2162.0,251.0,467.0,4331.0,1333.0,53599.0,2146.0,75.0,3126.0
13,2015-12-01 13:00:00+01:00,241.0,6538.0,2144.0,253.0,549.0,4169.0,1258.0,53814.0,2095.0,74.0,2795.0
14,2015-12-01 14:00:00+01:00,240.0,6580.0,2193.0,252.0,294.0,4063.0,1602.0,54044.0,1732.0,73.0,2443.0
15,2015-12-01 15:00:00+01:00,242.0,6721.0,2246.0,253.0,,3980.0,1548.0,54349.0,1055.0,72.0,2165.0
16,2015-12-01 16:00:00+01:00,244.0,6676.0,2237.0,257.0,,4015.0,1613.0,54434.0,348.0,74.0,1958.0
17,2015-12-01 17:00:00+01:00,241.0,6797.0,2255.0,256.0,1859.0,4483.0,2972.0,53947.0,0.0,75.0,1855.0
18,2015-12-01 18:00:00+01:00,234.0,6670.0,2169.0,284.0,2205.0,5057.0,3787.0,53684.0,0.0,75.0,1792.0
19,2015-12-01 19:00:00+01:00,234.0,6694.0,2069.0,592.0,2268.0,5137.0,3991.0,53655.0,0.0,73.0,1617.0
20,2015-12-01 20:00:00+01:00,235.0,6749.0,2028.0,472.0,1629.0,4823.0,3064.0,53987.0,0.0,68.0,1433.0
21,2015-12-01 21:00:00+01:00,234.0,6554.0,1963.0,257.0,254.0,4367.0,1747.0,54186.0,0.0,70.0,1339.0
22,2015-12-01 22:00:00+01:00,234.0,6595.0,1993.0,257.0,724.0,4214.0,1709.0,54021.0,0.0,68.0,1257.0
23,2015-12-01 23:00:00+01:00,235.0,6523.0,2009.0,256.0,454.0,3941.0,1659.0,53992.0,0.0,72.0,1219.0
24,2015-12-02 00:00:00+01:00,234.0,5896.0,2029.0,260.0,,3475.0,1795.0,54044.0,0.0,72.0,1169.0
25,2015-12-02 01:00:00+01:00,234.0,4919.0,1997.0,260.0,,3376.0,1764.0,54272.0,0.0,72.0,1158.0
26,2015-12-02 02:00:00+01:00,234.0,4680.0,1899.0,260.0,,3207.0,1448.0,54196.0,0.0,71.0,1108.0
27,2015-12-02 03:00:00+01:00,234.0,4524.0,1800.0,261.0,,3251.0,702.0,53744.0,0.0,73.0,1075.0
28,2015-12-02 04:00:00+01:00,230.0,4366.0,1794.0,261.0,,3294.0,672.0,53075.0,0.0,72.0,1052.0
29,2015-12-02 05:00:00+01:00,221.0,4946.0,1813.0,259.0,,3331.0,945.0,53580.0,0.0,70.0,1048.0
30,2015-12-02 06:00:00+01:00,235.0,6116.0,2053.0,262.0,,3692.0,1968.0,54330.0,0.0,68.0,1065.0
31,2015-12-02 07:00:00+01:00,235.0,6424.0,2216.0,261.0,1777.0,4120.0,2636.0,54784.0,0.0,67.0,1151.0
32,2015-12-02 08:00:00+01:00,235.0,6546.0,2130.0,260.0,2516.0,4328.0,2431.0,54688.0,113.0,63.0,1193.0
33,2015-12-02 09:00:00+01:00,235.0,6578.0,2199.0,258.0,2647.0,4325.0,2273.0,54858.0,554.0,63.0,1233.0
34,2015-12-02 10:00:00+01:00,234.0,6517.0,2149.0,260.0,1845.0,4371.0,2069.0,54839.0,1259.0,63.0,1186.0
35,2015-12-02 11:00:00+01:00,235.0,6522.0,2159.0,260.0,1220.0,4300.0,1982.0,54697.0,1812.0,68.0,1060.0
36,2015-12-02 12:00:00+01:00,235.0,6559.0,2189.0,260.0,1250.0,4251.0,1959.0,54812.0,2084.0,68.0,1038.0
37,2015-12-02 13:00:00+01:00,234.0,6566.0,2220.0,261.0,963.0,4073.0,1549.0,54844.0,2070.0,68.0,1055.0
38,2015-12-02 14:00:00+01:00,235.0,6558.0,2164.0,260.0,1029.0,4063.0,1464.0,54648.0,1625.0,67.0,1038.0
39,2015-12-02 15:00:00+01:00,234.0,6563.0,2149.0,261.0,615.0,4050.0,1427.0,54367.0,981.0,69.0,1027.0
40,2015-12-02 16:00:00+01:00,235.0,6558.0,2177.0,261.0,907.0,4159.0,1473.0,54665.0,304.0,74.0,1061.0
41,2015-12-02 17:00:00+01:00,234.0,6582.0,2203.0,259.0,2412.0,4662.0,2900.0,55028.0,0.0,72.0,1115.0
42,2015-12-02 18:00:00+01:00,234.0,6538.0,2158.0,259.0,2418.0,5125.0,3956.0,55181.0,0.0,67.0,1130.0
43,2015-12-02 19:00:00+01:00,234.0,6573.0,2194.0,260.0,2554.0,5072.0,4210.0,55217.0,0.0,67.0,1113.0
44,2015-12-02 20:00:00+01:00,234.0,6563.0,2077.0,260.0,2124.0,4708.0,3251.0,55255.0,0.0,68.0,1151.0
45,2015-12-02 21:00:00+01:00,234.0,6241.0,1924.0,260.0,828.0,4340.0,2293.0,55056.0,0.0,68.0,1280.0
46,2015-12-02 22:00:00+01:00,234.0,6332.0,1983.0,260.0,896.0,4142.0,2119.0,54805.0,0.0,70.0,1346.0
47,2015-12-02 23:00:00+01:00,234.0,6394.0,2040.0,259.0,662.0,4154.0,1871.0,54873.0,0.0,71.0,1386.0
48,2015-12-03 00:00:00+01:00,234.0,4806.0,1872.0,251.0,,3628.0,1062.0,54285.0,0.0,73.0,1428.0
49,2015-12-03 01:00:00+01:00,234.0,3949.0,1561.0,251.0,,3293.0,1171.0,54878.0,0.0,78.0,1369.0
50,2015-12-03 02:00:00+01:00,234.0,3670.0,1329.0,251.0,,3128.0,836.0,55026.0,0.0,78.0,1245.0
51,2015-12-03 03:00:00+01:00,234.0,3516.0,1264.0,250.0,,3048.0,528.0,54747.0,0.0,77.0,1202.0
52,2015-12-03 04:00:00+01:00,234.0,3463.0,1370.0,250.0,,3059.0,452.0,54325.0,0.0,76.0,1198.0
53,2015-12-03 05:00:00+01:00,234.0,3713.0,1624.0,252.0,,3207.0,796.0,54889.0,0.0,72.0,1200.0
54,2015-12-03 06:00:00+01:00,234.0,5414.0,2042.0,253.0,,3954.0,1564.0,55455.0,0.0,72.0,1221.0
55,2015-12-03 07:00:00+01:00,234.0,6031.0,2143.0,252.0,2146.0,4718.0,3094.0,55604.0,0.0,71.0,1357.0
56,2015-12-03 08:00:00+01:00,236.0,6282.0,2107.0,251.0,2248.0,4793.0,3314.0,55851.0,86.0,70.0,1510.0
57,2015-12-03 09:00:00+01:00,235.0,6564.0,2179.0,250.0,2137.0,4633.0,2672.0,55940.0,446.0,71.0,1594.0
58,2015-12-03 10:00:00+01:00,224.0,6748.0,2176.0,251.0,1652.0,4519.0,2234.0,55919.0,1129.0,69.0,1512.0
59,2015-12-03 11:00:00+01:00,232.0,6832.0,2199.0,250.0,1064.0,4280.0,2191.0,55748.0,1689.0,68.0,1399.0
60,2015-12-03 12:00:00+01:00,233.0,6790.0,2208.0,251.0,937.0,4147.0,1501.0,55547.0,1900.0,69.0,1436.0
61,2015-12-03 13:00:00+01:00,234.0,6840.0,2151.0,250.0,606.0,3967.0,1484.0,55460.0,1899.0,71.0,1509.0
62,2015-12-03 14:00:00+01:00,235.0,6744.0,2158.0,252.0,328.0,3884.0,1636.0,55487.0,1520.0,73.0,1668.0
63,2015-12-03 15:00:00+01:00,233.0,6693.0,2166.0,251.0,328.0,3884.0,1486.0,55360.0,818.0,72.0,2011.0
