,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
2016-12-01 00:00:00+01:00,26.91,602.7,312.62,0.0,0.384,0.36,17.172,73.80000000000001,,11.06664,1.672
2016-12-01 00:15:00+01:00,26.91,601.88,352.31,0.0,0.384,0.384,17.16,73.80000000000001,,10.14442,1.837
2016-12-01 00:30:00+01:00,26.91,596.1400000000001,319.48,0.0,0.384,0.384,17.16,73.80000000000001,,10.14442,1.8259999999999998
2016-12-01 00:45:00+01:00,26.91,602.7,278.32,0.0,0.40800000000000003,0.384,17.172,73.80000000000001,,10.14442,1.7269999999999999
2016-12-01 01:00:00+01:00,26.91,610.08,332.21999999999997,0.0,0.40800000000000003,0.384,17.184,73.80000000000001,,10.14442,1.6829999999999998
2016-12-01 01:15:00+01:00,26.68,602.7,321.44,0.0,0.40800000000000003,0.384,17.16,73.80000000000001,,10.14442,1.7269999999999999
2016-12-01 01:30:00+01:00,26.220000000000002,602.7,294.98,0.0,0.384,0.384,17.172,73.80000000000001,,10.14442,1.8039999999999998
2016-12-01 01:45:00+01:00,25.07,602.7,282.24,0.0,0.384,0.384,17.172,66.42,,10.14442,1.936
2016-12-01 02:00:00+01:00,22.080000000000002,595.32,306.74,0.733,0.336,0.384,17.184,69.7,,10.14442,2.024
2016-12-01 02:15:00+01:00,19.09,590.4000000000001,291.55,0.733,0.336,0.384,17.172,69.7,,10.14442,2.013
2016-12-01 02:30:00+01:00,18.630000000000003,585.48,295.96,0.733,0.336,0.384,17.172,69.7,,9.2222,1.771
2016-12-01 02:45:00+01:00,18.86,591.22,279.79,0.733,0.336,0.384,17.172,69.7,,10.14442,1.6059999999999999
2016-12-01 03:00:00+01:00,18.630000000000003,592.86,321.93,0.733,0.336,0.384,17.184,70.52000000000001,,8.29998,1.4849999999999999
2016-12-01 03:15:00+01:00,18.630000000000003,590.4000000000001,327.32,0.733,0.36,0.384,17.172,70.52000000000001,,9.2222,1.5619999999999998
2016-12-01 03:30:00+01:00,18.630000000000003,588.76,296.94,0.733,0.36,0.384,17.172,70.52000000000001,,9.2222,1.617
2016-12-01 03:45:00+01:00,18.630000000000003,591.22,288.61,0.733,0.36,0.384,17.172,70.52000000000001,,9.2222,1.5619999999999998
2016-12-01 04:00:00+01:00,18.630000000000003,593.6800000000001,274.4,0.733,0.36,0.384,17.184,67.24000000000001,,9.2222,1.6059999999999999
2016-12-01 04:15:00+01:00,18.630000000000003,592.86,287.14,0.733,0.36,0.384,17.196,67.24000000000001,,9.2222,1.716
2016-12-01 04:30:00+01:00,18.400000000000002,589.58,308.21,0.0,0.36,0.384,17.196,67.24000000000001,,9.2222,1.694
2016-12-01 04:45:00+01:00,18.630000000000003,594.5,369.95,0.0,0.36,0.384,17.196,67.24000000000001,,9.2222,1.628
2016-12-01 05:00:00+01:00,19.55,592.0400000000001,281.26,0.0,0.36,0.384,17.196,74.62,,9.2222,1.672
2016-12-01 05:15:00+01:00,22.540000000000003,596.1400000000001,272.44,0.0,0.36,0.384,17.196,74.62,,9.2222,1.793
2016-12-01 05:30:00+01:00,24.84,604.34,306.25,0.0,0.36,0.384,17.196,74.62,,10.14442,1.8699999999999999
2016-12-01 05:45:00+01:00,26.220000000000002,598.6,416.5,0.0,0.36,0.384,17.184,74.62,,9.2222,1.8479999999999999
2016-12-01 06:00:00+01:00,26.91,587.94,348.88,0.0,0.36,0.384,17.196,73.80000000000001,,10.14442,1.8039999999999998
2016-12-01 06:15:00+01:00,27.14,596.1400000000001,412.58,0.0,0.36,0.384,17.196,73.80000000000001,,11.06664,1.793
2016-12-01 06:30:00+01:00,27.14,598.6,480.2,0.0,0.384,0.384,17.196,73.80000000000001,,11.06664,1.914
2016-12-01 06:45:00+01:00,26.91,599.4200000000001,544.39,0.0,0.40800000000000003,0.384,17.196,73.80000000000001,,11.06664,2.002
2016-12-01 07:00:00+01:00,26.91,594.5,523.81,0.0,0.40800000000000003,0.384,17.184,72.98,,11.06664,1.958
2016-12-01 07:15:00+01:00,26.68,598.6,521.36,0.0,0.40800000000000003,0.384,17.208000000000002,72.98,,10.14442,2.024
2016-12-01 07:30:00+01:00,26.68,600.24,509.11,0.0,0.40800000000000003,0.384,17.196,72.98,,9.2222,2.101
2016-12-01 07:45:00+01:00,26.68,600.24,484.12,0.0,0.40800000000000003,0.384,17.208000000000002,72.98,,10.14442,1.9909999999999999
2016-12-01 08:00:00+01:00,25.990000000000002,593.6800000000001,477.75,0.0,0.40800000000000003,0.384,17.196,72.98,,10.14442,1.9469999999999998
2016-12-01 08:15:00+01:00,25.53,589.58,531.16,0.0,0.336,0.384,17.196,72.98,,9.2222,1.9909999999999999
2016-12-01 08:30:00+01:00,26.68,592.86,584.5699999999999,0.0,0.28800000000000003,0.384,17.196,72.98,,9.2222,1.8809999999999998
2016-12-01 08:45:00+01:00,26.91,592.86,575.26,0.0,0.36,0.384,17.196,72.98,,10.14442,1.9249999999999998
2016-12-01 09:00:00+01:00,26.68,596.1400000000001,553.21,0.0,0.384,0.384,17.208000000000002,72.98,,10.14442,2.211
2016-12-01 09:15:00+01:00,26.68,593.6800000000001,541.9399999999999,0.0,0.384,0.384,17.196,72.98,,10.14442,2.387
2016-12-01 09:30:00+01:00,26.450000000000003,597.7800000000001,529.2,0.0,0.384,0.384,17.196,72.98,,10.14442,2.541
2016-12-01 09:45:00+01:00,26.220000000000002,600.24,519.89,0.0,0.384,0.384,17.196,72.98,,11.06664,2.4859999999999998
2016-12-01 10:00:00+01:00,26.220000000000002,599.4200000000001,536.55,0.0,0.384,0.384,17.208000000000002,72.98,,10.14442,2.431
2016-12-01 10:15:00+01:00,26.450000000000003,598.6,557.62,0.0,0.384,0.384,17.208000000000002,72.98,,9.2222,2.3979999999999997
2016-12-01 10:30:00+01:00,26.450000000000003,596.1400000000001,556.64,0.0,0.384,0.384,17.208000000000002,72.98,,9.2222,2.343
2016-12-01 10:45:00+01:00,26.220000000000002,596.1400000000001,548.8,0.0,0.384,0.384,17.196,72.98,,9.2222,2.343
2016-12-01 11:00:00+01:00,26.91,600.24,526.75,0.0,0.384,0.384,17.184,73.80000000000001,,10.14442,2.453
2016-12-01 11:15:00+01:00,26.450000000000003,601.88,557.62,0.733,0.384,0.384,17.196,73.80000000000001,,10.14442,2.5189999999999997
2016-12-01 11:30:00+01:00,26.450000000000003,604.34,571.34,0.0,0.384,0.384,17.184,73.80000000000001,,10.14442,2.541
2016-12-01 11:45:00+01:00,26.68,601.0600000000001,580.65,0.0,0.384,0.384,17.172,73.80000000000001,,10.14442,2.453
2016-12-01 12:00:00+01:00,26.91,603.5200000000001,551.25,0.0,0.384,0.384,17.172,73.80000000000001,,10.14442,2.3539999999999996
2016-12-01 12:15:00+01:00,26.68,599.4200000000001,542.43,0.0,0.384,0.384,17.184,73.80000000000001,,9.2222,2.2769999999999997
2016-12-01 12:30:00+01:00,26.220000000000002,600.24,561.05,0.0,0.384,0.384,17.184,73.80000000000001,,10.14442,2.31
2016-12-01 12:45:00+01:00,26.68,600.24,552.72,0.0,0.384,0.384,17.172,73.80000000000001,,8.29998,2.4749999999999996
2016-12-01 13:00:00+01:00,26.68,602.7,565.46,0.0,0.384,0.384,17.184,73.80000000000001,,9.2222,2.6069999999999998
2016-12-01 13:15:00+01:00,26.220000000000002,600.24,558.6,0.0,0.384,0.384,17.184,73.80000000000001,,9.2222,2.618
2016-12-01 13:30:00+01:00,25.990000000000002,596.96,538.02,0.0,0.384,0.384,17.184,73.80000000000001,,10.14442,2.6399999999999997
2016-12-01 13:45:00+01:00,25.76,600.24,492.45,0.0,0.384,0.384,17.172,73.80000000000001,,10.14442,2.541
2016-12-01 14:00:00+01:00,25.76,601.88,479.71,0.0,0.384,0.384,17.172,73.80000000000001,,9.2222,2.53
2016-12-01 14:15:00+01:00,25.53,601.0600000000001,505.19,0.0,0.384,0.384,17.172,73.80000000000001,,9.2222,2.332
2016-12-01 14:30:00+01:00,25.76,601.88,532.63,0.0,0.384,0.384,17.196,73.80000000000001,,10.14442,2.255
2016-12-01 14:45:00+01:00,25.76,600.24,555.17,0.0,0.384,0.384,17.196,73.80000000000001,,10.14442,2.255
2016-12-01 15:00:00+01:00,25.76,600.24,503.23,0.0,0.384,0.384,17.196,77.9,,9.2222,2.1999999999999997
2016-12-01 15:15:00+01:00,25.990000000000002,596.96,497.34999999999997,0.0,0.336,0.384,17.196,77.9,,9.2222,2.299
2016-12-01 15:30:00+01:00,25.76,601.0600000000001,528.71,0.0,0.36,0.384,17.196,77.9,,9.2222,2.42
2016-12-01 15:45:00+01:00,25.53,599.4200000000001,544.39,0.0,0.384,0.384,17.196,77.9,,9.2222,2.431
2016-12-01 16:00:00+01:00,25.07,599.4200000000001,489.02,0.0,0.384,0.384,17.196,77.9,,9.2222,2.464
2016-12-01 16:15:00+01:00,25.76,602.7,506.17,0.0,0.384,0.384,17.196,77.9,,10.14442,2.5959999999999996
2016-12-01 16:30:00+01:00,26.450000000000003,600.24,521.36,0.733,0.384,0.384,17.196,77.9,,10.14442,2.6069999999999998
2016-12-01 16:45:00+01:00,26.450000000000003,601.88,521.36,0.733,0.384,0.384,17.184,77.9,,10.14442,2.662
2016-12-01 17:00:00+01:00,26.450000000000003,601.88,530.18,0.733,0.384,0.384,17.172,77.9,,10.14442,2.6399999999999997
2016-12-01 17:15:00+01:00,26.450000000000003,596.1400000000001,520.87,0.733,0.384,0.384,17.184,77.9,,11.98886,2.53
2016-12-01 17:30:00+01:00,26.68,597.7800000000001,503.23,0.733,0.384,0.384,17.172,77.9,,10.14442,2.541
2016-12-01 17:45:00+01:00,26.450000000000003,601.88,484.12,0.733,0.384,0.384,17.184,77.9,,9.2222,2.53
2016-12-01 18:00:00+01:00,26.68,603.5200000000001,494.40999999999997,0.0,0.384,0.384,17.184,76.26,,9.2222,2.4859999999999998
2016-12-01 18:15:00+01:00,26.68,601.88,487.55,0.0,0.384,0.384,17.184,76.26,,9.2222,2.497
2016-12-01 18:30:00+01:00,26.68,601.88,488.53,0.0,0.384,0.384,17.196,76.26,,11.06664,2.508
2016-12-01 18:45:00+01:00,26.68,601.0600000000001,481.18,0.0,0.384,0.384,17.196,76.26,,10.14442,2.585
2016-12-01 19:00:00+01:00,26.91,603.5200000000001,507.15,0.0,0.384,0.384,17.208000000000002,80.36,,10.14442,2.7169999999999996
2016-12-01 19:15:00+01:00,26.91,602.7,500.78,0.0,0.36,0.384,17.196,80.36,,10.14442,2.739
2016-12-01 19:30:00+01:00,26.91,601.88,481.67,0.0,0.36,0.384,17.208000000000002,80.36,,9.2222,2.739
2016-12-01 19:45:00+01:00,27.14,598.6,467.95,0.0,0.36,0.384,17.196,80.36,,10.14442,2.871
2016-12-01 20:00:00+01:00,26.68,604.34,490.0,0.0,0.36,0.384,17.196,80.36,,9.2222,2.8489999999999998
2016-12-01 20:15:00+01:00,26.91,601.88,481.67,0.0,0.36,0.384,17.184,80.36,,10.14442,2.8489999999999998
2016-12-01 20:30:00+01:00,26.91,601.0600000000001,475.3,0.0,0.36,0.384,17.196,80.36,,9.2222,2.871
2016-12-01 20:45:00+01:00,26.91,597.7800000000001,474.81,0.0,0.36,0.384,17.196,80.36,,10.14442,2.904
2016-12-01 21:00:00+01:00,26.91,601.0600000000001,441.49,0.0,0.36,0.384,17.208000000000002,80.36,,10.14442,2.893
2016-12-01 21:15:00+01:00,26.91,601.88,417.96999999999997,0.0,0.36,0.384,17.196,80.36,,10.14442,2.8489999999999998
2016-12-01 21:30:00+01:00,26.91,599.4200000000001,376.81,0.0,0.384,0.384,17.196,80.36,,9.2222,2.871
2016-12-01 21:45:00+01:00,26.91,598.6,329.77,0.0,0.384,0.384,17.196,80.36,,10.14442,2.86
2016-12-01 22:00:00+01:00,26.68,601.88,318.99,0.0,0.384,0.384,17.208000000000002,77.9,,10.14442,2.827
2016-12-01 22:15:00+01:00,26.68,599.4200000000001,287.14,0.0,0.384,0.384,17.184,77.9,,10.14442,2.783
2016-12-01 22:30:00+01:00,26.68,601.88,265.58,0.0,0.384,0.384,17.196,77.9,,10.14442,2.8049999999999997
