,Fossil Gas,Solar,Wind Onshore
2015-05-04 17:00:00+02:00,0.0,1.435,0.077
2015-05-04 18:00:00+02:00,0.0,0.984,0.077
2015-05-04 19:00:00+02:00,0.0,0.328,0.132
2015-05-04 20:00:00+02:00,0.0,0.0,0.154
2015-05-04 21:00:00+02:00,0.0,0.0,0.154
2015-05-04 22:00:00+02:00,0.0,0.0,0.176
2015-05-04 23:00:00+02:00,0.0,0.0,0.187
2015-05-05 00:00:00+02:00,0.0,0.0,0.19799999999999998
2015-05-05 01:00:00+02:00,0.0,0.0,0.21999999999999997
2015-05-05 02:00:00+02:00,0.0,0.0,0.242
2015-05-05 03:00:00+02:00,0.0,0.0,0.21999999999999997
2015-05-05 04:00:00+02:00,0.0,0.0,0.19799999999999998
2015-05-05 05:00:00+02:00,0.0,0.0,0.23099999999999998
2015-05-05 06:00:00+02:00,0.0,0.041,0.21999999999999997
2015-05-05 07:00:00+02:00,0.0,0.20500000000000002,0.23099999999999998
2015-05-05 08:00:00+02:00,0.0,0.41000000000000003,0.209
2015-05-05 09:00:00+02:00,0.0,0.615,0.176
2015-05-05 10:00:00+02:00,0.0,0.6970000000000001,0.154
2015-05-05 11:00:00+02:00,0.0,1.0250000000000001,0.132
2015-05-05 12:00:00+02:00,0.0,1.189,0.132
2015-05-05 13:00:00+02:00,0.0,1.23,0.121
2015-05-05 14:00:00+02:00,0.0,1.0250000000000001,0.088
2015-05-05 15:00:00+02:00,0.0,0.9430000000000001,0.044
2015-05-05 16:00:00+02:00,0.0,0.6970000000000001,0.077
2015-05-05 17:00:00+02:00,0.0,0.492,0.121
2015-05-05 18:00:00+02:00,0.0,0.28700000000000003,0.176
2015-05-05 19:00:00+02:00,0.0,0.082,0.132
2015-05-05 20:00:00+02:00,0.0,0.0,0.121
2015-05-05 21:00:00+02:00,0.0,0.0,0.10999999999999999
2015-05-05 22:00:00+02:00,0.0,0.0,0.077
2015-05-05 23:00:00+02:00,0.0,0.0,0.066
2015-05-06 00:00:00+02:00,0.0,0.0,0.088
2015-05-06 01:00:00+02:00,0.0,0.0,0.088
2015-05-06 02:00:00+02:00,0.0,0.0,0.088
2015-05-06 03:00:00+02:00,0.0,0.0,0.077
2015-05-06 04:00:00+02:00,0.0,0.0,0.066
2015-05-06 05:00:00+02:00,0.0,0.0,0.05499999999999999
