,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2019-01-01 00:00:00+01:00,80.73,1333.78,0.0,151.731,33.048,85.248,25.296,667.524,0.0,233.32166,17.842
2019-01-01 01:00:00+01:00,80.96000000000001,1237.74,0.8200000000000001,157.595,36.864000000000004,80.256,17.76,661.356,0.0,232.39944,18.006999999999998
2019-01-01 02:00:00+01:00,80.96000000000001,1188.25,0.8200000000000001,156.862,56.928000000000004,76.848,11.112,657.36,0.0,233.32166,17.237
2019-01-01 03:00:00+01:00,80.73,1193.15,0.0,157.595,64.008,74.06400000000001,3.48,637.944,0.0,234.24388000000002,17.116
2019-01-01 04:00:00+01:00,81.19,1195.6,0.0,157.595,69.24,72.21600000000001,2.328,601.644,0.0,235.1661,17.544999999999998
2019-01-01 05:00:00+01:00,81.19,1192.66,0.8200000000000001,157.595,73.032,69.144,2.856,581.58,0.0,234.24388000000002,18.909
2019-01-01 06:00:00+01:00,80.96000000000001,1193.6399999999999,0.0,157.595,70.944,68.544,3.8160000000000003,579.2280000000001,0.0,233.32166,19.733999999999998
2019-01-01 07:00:00+01:00,81.19,1357.79,0.8200000000000001,156.129,67.632,74.232,2.472,573.396,0.0,231.47722000000002,19.58
2019-01-01 08:00:00+01:00,80.96000000000001,1381.8,1.6400000000000001,156.862,66.6,77.928,5.76,580.548,5.412,231.47722000000002,19.029999999999998
2019-01-01 09:00:00+01:00,81.19,1384.25,4.92,157.595,64.512,80.85600000000001,12.984,598.62,20.623,232.39944,18.369999999999997
2019-01-01 10:00:00+01:00,80.96000000000001,1384.25,5.74,157.595,63.480000000000004,83.208,13.632,610.74,43.747,232.39944,17.479
2019-01-01 11:00:00+01:00,80.96000000000001,1393.07,6.5600000000000005,158.328,60.144,82.296,22.368000000000002,620.268,59.696000000000005,230.555,17.622
2019-01-01 12:00:00+01:00,81.19,1386.7,5.74,158.328,34.752,81.816,33.432,630.312,66.748,231.47722000000002,18.974999999999998
2019-01-01 13:00:00+01:00,80.96000000000001,1375.43,7.380000000000001,157.595,40.44,77.352,20.04,628.956,71.62700000000001,230.555,21.680999999999997
2019-01-01 14:00:00+01:00,81.19,1383.76,11.48,158.328,61.752,75.168,19.68,632.628,60.434000000000005,230.555,23.055999999999997
2019-01-01 15:00:00+01:00,80.96000000000001,1390.62,14.760000000000002,157.595,63.168,74.712,9.264,634.308,37.064,231.47722000000002,23.188
2019-01-01 16:00:00+01:00,80.96000000000001,1382.29,16.400000000000002,157.595,66.19200000000001,73.944,12.984,639.732,13.284,232.39944,23.144
2019-01-01 17:00:00+01:00,80.96000000000001,1347.5,16.400000000000002,157.595,34.968,83.232,16.512,653.436,4.3870000000000005,231.47722000000002,24.035
2019-01-01 18:00:00+01:00,81.19,1519.49,18.040000000000003,157.595,14.736,102.888,30.024,663.744,0.0,232.39944,26.883999999999997
2019-01-01 19:00:00+01:00,80.96000000000001,1572.41,18.040000000000003,157.595,22.464000000000002,107.4,30.552,667.2,0.0,230.555,28.555999999999997
2019-01-01 20:00:00+01:00,80.96000000000001,1524.3899999999999,18.040000000000003,157.595,6.648000000000001,98.928,30.672,667.788,0.0,229.63278,30.491999999999997
2019-01-01 21:00:00+01:00,80.5,1420.02,19.68,157.595,42.384,90.288,29.16,665.22,0.0,228.71056000000002,33.198
2019-01-01 22:00:00+01:00,80.73,1550.36,21.32,158.328,25.848,84.264,29.904,663.636,0.0,230.555,33.153999999999996
2019-01-01 23:00:00+01:00,80.73,1551.83,23.78,157.595,25.704,77.44800000000001,19.68,661.284,0.0,231.47722000000002,33.120999999999995
2019-01-02 00:00:00+01:00,80.73,1556.73,21.32,159.061,57.864000000000004,68.904,15.6,657.456,0.0,233.32166,36.916
2019-01-02 01:00:00+01:00,80.73,1414.1399999999999,18.040000000000003,159.79399999999998,69.624,62.112,12.912,651.444,0.0,234.24388000000002,37.586999999999996
2019-01-02 02:00:00+01:00,80.73,1414.6299999999999,17.220000000000002,159.79399999999998,65.208,59.256,14.328000000000001,642.84,0.0,233.32166,36.949
2019-01-02 03:00:00+01:00,80.73,1393.07,19.68,159.79399999999998,70.728,59.352000000000004,13.824,622.284,0.0,231.47722000000002,36.091
2019-01-02 04:00:00+01:00,80.96000000000001,1422.47,21.32,159.79399999999998,72.528,59.4,10.200000000000001,620.268,0.0,227.78834,34.617
2019-01-02 05:00:00+01:00,80.73,1570.45,22.14,159.79399999999998,62.616,60.024,13.008000000000001,639.624,0.0,228.71056000000002,34.605999999999995
2019-01-02 06:00:00+01:00,80.96000000000001,1993.32,21.32,159.79399999999998,37.272,66.504,22.032,657.408,0.0,227.78834,33.792
2019-01-02 07:00:00+01:00,80.96000000000001,2660.7,20.5,159.061,15.120000000000001,77.904,24.12,666.1560000000001,0.0,226.86612000000002,34.518
2019-01-02 08:00:00+01:00,80.73,3225.18,13.120000000000001,159.79399999999998,11.16,89.88,23.184,670.596,5.781000000000001,226.86612000000002,34.969
2019-01-02 09:00:00+01:00,80.73,3522.12,9.020000000000001,159.79399999999998,10.608,99.552,35.352000000000004,672.2520000000001,23.862000000000002,226.86612000000002,33.759
2019-01-02 10:00:00+01:00,80.73,3649.0299999999997,9.020000000000001,159.79399999999998,13.68,104.76,38.808,672.396,58.712,226.86612000000002,32.141999999999996
2019-01-02 11:00:00+01:00,80.96000000000001,3637.7599999999998,8.200000000000001,159.79399999999998,10.896,100.632,35.208,672.696,94.464,225.02168,30.491999999999997
2019-01-02 12:00:00+01:00,80.96000000000001,3616.2,12.3,159.79399999999998,15.576,96.168,35.256,672.468,114.308,226.86612000000002,32.769
2019-01-02 13:00:00+01:00,80.96000000000001,3646.09,9.020000000000001,159.79399999999998,14.472,91.224,29.76,671.544,112.586,229.63278,34.771
2019-01-02 14:00:00+01:00,80.96000000000001,3696.56,9.020000000000001,159.79399999999998,10.92,89.112,28.176000000000002,671.652,95.325,233.32166,37.213
2019-01-02 15:00:00+01:00,80.96000000000001,3666.67,1.6400000000000001,159.79399999999998,3.24,89.47200000000001,25.344,670.716,61.664,237.01054000000002,37.696999999999996
2019-01-02 16:00:00+01:00,80.96000000000001,3661.2799999999997,0.8200000000000001,159.79399999999998,0.792,99.312,30.816,670.008,22.632,237.01054000000002,37.18
2019-01-02 17:00:00+01:00,80.96000000000001,3665.69,1.6400000000000001,159.79399999999998,16.392,112.992,46.272,669.792,4.8790000000000004,237.01054000000002,34.617
2019-01-02 18:00:00+01:00,80.73,3699.5,1.6400000000000001,159.79399999999998,37.224000000000004,120.288,53.88,671.652,0.0,237.01054000000002,35.893
2019-01-02 19:00:00+01:00,80.5,3730.86,1.6400000000000001,159.79399999999998,44.448,123.528,48.288000000000004,672.072,0.0,237.93276,36.882999999999996
2019-01-02 20:00:00+01:00,79.12,3675.49,1.6400000000000001,159.061,33.912,116.208,42.624,671.592,0.0,238.85498,35.772
2019-01-02 21:00:00+01:00,80.73,3623.5499999999997,1.6400000000000001,159.79399999999998,10.848,109.632,36.576,671.76,0.0,237.01054000000002,35.178
2019-01-02 22:00:00+01:00,80.73,3464.79,1.6400000000000001,159.79399999999998,25.416,102.744,26.688,669.444,0.0,237.01054000000002,33.803
2019-01-02 23:00:00+01:00,80.73,3545.64,1.6400000000000001,159.061,14.928,95.85600000000001,26.304000000000002,669.912,0.0,239.77720000000002,33.847
2019-01-03 00:00:00+01:00,80.73,3269.77,37.720000000000006,159.79399999999998,13.8,83.592,24.528000000000002,667.956,0.0,239.77720000000002,33.473
2019-01-03 01:00:00+01:00,80.73,2947.84,37.720000000000006,159.061,42.36,74.4,20.184,665.604,0.0,238.85498,32.472
2019-01-03 02:00:00+01:00,80.73,2933.14,37.720000000000006,159.79399999999998,53.976,70.536,10.776,665.868,0.0,238.85498,31.624999999999996
2019-01-03 03:00:00+01:00,80.73,2779.2799999999997,37.720000000000006,159.79399999999998,65.328,66.57600000000001,9.264,666.732,0.0,239.77720000000002,30.833
2019-01-03 04:00:00+01:00,80.73,2736.16,37.720000000000006,159.79399999999998,66.12,65.64,8.208,665.676,0.0,238.85498,30.392999999999997
2019-01-03 05:00:00+01:00,80.73,2849.35,37.720000000000006,159.061,45.768,65.976,12.72,669.0600000000001,0.0,235.1661,29.15
2019-01-03 06:00:00+01:00,80.73,3514.2799999999997,37.720000000000006,159.061,2.136,73.416,25.848,668.844,0.0,233.32166,27.950999999999997
2019-01-03 07:00:00+01:00,80.73,3548.58,37.720000000000006,159.061,8.664,86.424,43.656,670.356,0.0,235.1661,27.642999999999997
2019-01-03 08:00:00+01:00,81.19,3580.43,37.720000000000006,159.061,24.024,100.176,46.152,672.1800000000001,5.986000000000001,236.08832,27.621
2019-01-03 09:00:00+01:00,81.19,3573.5699999999997,36.080000000000005,159.061,15.648,107.544,53.736000000000004,674.088,32.636,238.85498,26.191
2019-01-03 10:00:00+01:00,80.96000000000001,3558.38,36.080000000000005,159.061,14.232000000000001,111.552,52.824,674.232,85.56700000000001,235.1661,22.473
2019-01-03 11:00:00+01:00,80.73,3561.3199999999997,36.080000000000005,159.061,19.176000000000002,107.83200000000001,45.048,674.064,128.781,234.24388000000002,19.128999999999998
2019-01-03 12:00:00+01:00,80.27000000000001,3541.72,36.900000000000006,159.061,19.32,106.36800000000001,38.784,673.62,149.85500000000002,237.01054000000002,19.316
2019-01-03 13:00:00+01:00,80.5,3510.36,36.080000000000005,159.79399999999998,13.656,102.696,33.096000000000004,673.44,149.281,237.93276,22.846999999999998
2019-01-03 14:00:00+01:00,80.73,3502.0299999999997,36.080000000000005,159.79399999999998,9.192,101.376,34.56,673.044,126.608,237.93276,26.883999999999997
2019-01-03 15:00:00+01:00,80.5,3588.7599999999998,35.260000000000005,159.79399999999998,10.512,99.84,36.888,672.792,80.319,237.01054000000002,27.895999999999997
2019-01-03 16:00:00+01:00,80.73,3573.5699999999997,35.260000000000005,159.061,15.0,100.008,45.528,672.48,27.634,237.93276,28.093999999999998
2019-01-03 17:00:00+01:00,80.73,3550.0499999999997,32.800000000000004,159.061,44.664,114.816,55.92,670.5840000000001,4.92,237.93276,29.270999999999997
2019-01-03 18:00:00+01:00,80.73,3523.59,29.520000000000003,159.061,49.488,129.96,58.584,671.388,0.0,237.93276,31.592
2019-01-03 19:00:00+01:00,80.73,3544.17,29.520000000000003,159.061,51.768,131.232,70.104,672.54,0.0,238.85498,32.285
2019-01-03 20:00:00+01:00,80.73,3527.5099999999998,28.700000000000003,159.061,35.088,118.008,55.176,672.528,0.0,238.85498,32.626
2019-01-03 21:00:00+01:00,80.73,3556.91,30.340000000000003,159.061,11.472,107.4,40.104,671.988,0.0,239.77720000000002,32.538
2019-01-03 22:00:00+01:00,80.73,3563.77,31.160000000000004,159.061,28.944,100.656,26.952,671.82,0.0,239.77720000000002,32.571
2019-01-03 23:00:00+01:00,80.73,3503.5,31.980000000000004,159.061,26.064,99.456,28.968,669.852,0.0,240.69942,31.79
2019-01-04 00:00:00+01:00,80.73,3558.87,31.160000000000004,158.328,4.872,91.632,31.944,670.452,0.0,240.69942,31.096999999999998
2019-01-04 01:00:00+01:00,80.73,3551.0299999999997,107.42,159.061,31.992,81.696,22.104,670.032,0.0,239.77720000000002,31.229
2019-01-04 02:00:00+01:00,80.73,3521.63,195.98000000000002,159.061,49.08,75.792,21.240000000000002,669.864,0.0,238.85498,31.185
2019-01-04 03:00:00+01:00,80.73,3370.22,244.36,159.061,69.19200000000001,73.152,10.704,666.0360000000001,0.0,238.85498,31.548
2019-01-04 04:00:00+01:00,80.27000000000001,3117.38,272.24,158.328,65.736,71.88,9.336,664.044,0.0,238.85498,31.174
2019-01-04 05:00:00+01:00,78.89,3516.73,287.82000000000005,158.328,49.464,71.64,11.616,668.604,0.0,237.93276,31.647
2019-01-04 06:00:00+01:00,78.66,3578.47,324.72,158.328,2.16,78.408,34.992,669.672,0.0,236.08832,32.285
2019-01-04 07:00:00+01:00,78.66,3558.87,478.06000000000006,159.061,15.432,94.44,59.04,671.724,0.0,235.1661,32.757999999999996
2019-01-04 08:00:00+01:00,78.66,3607.87,470.68000000000006,158.328,33.672000000000004,106.536,59.784,672.972,5.781000000000001,234.24388000000002,31.328
2019-01-04 09:00:00+01:00,78.66,3627.47,502.66,159.061,44.112,118.872,62.664,673.7280000000001,25.297,234.24388000000002,28.27
2019-01-04 10:00:00+01:00,79.12,3638.74,509.22,159.061,39.264,124.008,63.72,673.008,65.108,232.39944,24.849
2019-01-04 11:00:00+01:00,79.12,3622.5699999999997,461.66,159.061,26.64,118.44,56.112,673.044,103.976,234.24388000000002,19.294
2019-01-04 12:00:00+01:00,79.58,3519.67,502.66,159.061,20.16,120.432,46.008,674.076,120.581,233.32166,17.468
2019-01-04 13:00:00+01:00,79.58,3531.92,510.86,159.061,19.032,114.19200000000001,41.952,673.98,122.59,234.24388000000002,17.072
2019-01-04 14:00:00+01:00,79.58,3552.99,476.42,159.79399999999998,21.384,106.056,31.728,673.284,98.35900000000001,234.24388000000002,18.622999999999998
2019-01-04 15:00:00+01:00,78.89,3561.81,385.40000000000003,159.79399999999998,19.152,102.792,26.928,673.248,61.828,233.32166,19.645999999999997
2019-01-04 16:00:00+01:00,79.12,3572.1,366.54,159.061,18.624,106.872,34.92,673.488,23.616,232.39944,20.064
2019-01-04 17:00:00+01:00,79.12,3650.99,419.02000000000004,159.061,32.328,115.992,51.936,673.5120000000001,5.207,232.39944,22.032999999999998
2019-01-04 18:00:00+01:00,78.89,3818.08,471.50000000000006,159.061,46.464,125.592,52.92,673.464,0.0,231.47722000000002,25.849999999999998
2019-01-04 19:00:00+01:00,79.35000000000001,3801.91,508.40000000000003,159.061,55.152,127.464,62.016,673.5360000000001,0.0,232.39944,26.444
2019-01-04 20:00:00+01:00,79.12,3754.38,480.52000000000004,159.79399999999998,41.4,117.432,49.08,673.884,0.0,233.32166,25.586
2019-01-04 21:00:00+01:00,79.12,3756.83,464.12000000000006,159.061,24.696,105.432,39.264,674.028,0.0,233.32166,28.49
2019-01-04 22:00:00+01:00,79.12,3710.77,439.52000000000004,158.328,19.824,101.784,28.128,670.86,0.0,234.24388000000002,28.798
2019-01-04 23:00:00+01:00,79.12,3728.41,428.04,158.328,27.96,97.848,30.240000000000002,662.94,0.0,235.1661,28.237
2019-01-05 00:00:00+01:00,79.12,3748.0099999999998,475.6,156.862,27.864,86.64,32.4,646.86,0.0,236.08832,27.511
2019-01-05 01:00:00+01:00,79.12,3780.84,491.18000000000006,156.862,15.456,77.664,28.824,644.748,0.0,235.1661,28.391
2019-01-05 02:00:00+01:00,79.12,3750.46,455.92,156.862,0.192,70.872,20.808,640.548,0.0,235.1661,28.203999999999997
2019-01-05 03:00:00+01:00,79.12,3748.0099999999998,454.28000000000003,156.862,31.488,63.624,14.544,642.528,0.0,235.1661,26.883999999999997
2019-01-05 04:00:00+01:00,79.35000000000001,3794.56,473.14000000000004,156.862,55.776,61.056000000000004,13.56,644.664,0.0,236.08832,26.301
2019-01-05 05:00:00+01:00,79.12,3748.5,463.3,156.862,67.32000000000001,62.28,12.816,640.44,0.0,235.1661,28.148999999999997
2019-01-05 06:00:00+01:00,79.12,3702.93,442.8,156.862,68.664,65.592,13.8,642.684,0.0,234.24388000000002,29.953
2019-01-05 07:00:00+01:00,79.12,3762.22,467.40000000000003,156.862,43.296,71.88,23.112000000000002,643.056,0.0,233.32166,30.634999999999998
2019-01-05 08:00:00+01:00,79.35000000000001,3727.92,467.40000000000003,156.129,1.3920000000000001,78.696,30.888,637.8000000000001,5.986000000000001,233.32166,31.185
2019-01-05 09:00:00+01:00,79.35000000000001,3720.5699999999997,460.02000000000004,156.862,10.176,90.936,38.568,640.02,26.199,234.24388000000002,30.426
2019-01-05 10:00:00+01:00,79.35000000000001,3784.7599999999998,452.64000000000004,157.595,9.312,99.864,41.808,640.956,74.128,230.555,29.04
2019-01-05 11:00:00+01:00,79.35000000000001,3741.64,476.42,157.595,11.424,97.608,34.488,643.308,111.72500000000001,231.47722000000002,28.148999999999997
2019-01-05 12:00:00+01:00,79.35000000000001,3767.61,492.82000000000005,156.862,30.168,95.76,39.648,645.0120000000001,126.36200000000001,233.32166,29.325999999999997
2019-01-05 13:00:00+01:00,78.2,3707.34,453.46000000000004,156.862,35.232,91.32000000000001,32.928,648.756,122.59,232.39944,31.955
2019-01-05 14:00:00+01:00,75.9,3705.87,445.26000000000005,156.862,13.512,81.288,30.0,648.588,105.206,231.47722000000002,33.099
2019-01-05 15:00:00+01:00,77.97,3708.3199999999997,445.26000000000005,157.595,10.344,77.688,28.584,646.932,68.798,232.39944,33.506
2019-01-05 16:00:00+01:00,78.66,3730.37,462.48,157.595,8.52,75.57600000000001,23.28,653.232,25.584,232.39944,33.385
