,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2019-02-01 00:00:00+01:00,84.41,1571.92,0.0,0.0,7.776,0.912,49.08,665.0200000000001,0.0,228.71056000000002,13.608,7.579
2019-02-01 01:00:00+01:00,84.87,1612.59,0.0,0.0,21.936,0.936,49.08,669.94,0.0,230.555,13.224,6.643999999999999
2019-02-01 02:00:00+01:00,84.64,1717.94,0.0,0.0,21.264,0.936,49.08,686.34,0.0,229.63278,12.396,4.741
2019-02-01 03:00:00+01:00,84.41,1371.02,0.0,0.0,25.104,0.936,49.056000000000004,676.5,0.0,227.78834,11.292,4.532
2019-02-01 04:00:00+01:00,85.10000000000001,1346.03,0.0,0.0,24.552,0.936,49.056000000000004,653.5400000000001,0.0,232.39944,9.648,3.6409999999999996
2019-02-01 05:00:00+01:00,84.41,1574.37,0.0,0.0,22.68,0.96,49.08,651.9000000000001,0.0,230.555,7.0680000000000005,3.0799999999999996
2019-02-01 06:00:00+01:00,84.64,1837.5,0.0,0.0,2.376,0.936,49.092,666.6600000000001,0.0,229.63278,4.0200000000000005,3.234
2019-02-01 07:00:00+01:00,84.87,2239.79,0.0,0.0,1.08,0.936,49.08,687.1600000000001,0.0,245.31052,3.012,2.673
2019-02-01 08:00:00+01:00,84.18,2205.0,0.0,0.0,9.696,0.936,49.104,693.72,0.041,249.92162000000002,2.7720000000000002,3.4539999999999997
2019-02-01 09:00:00+01:00,77.97,2261.35,0.0,0.0,24.192,0.864,49.008,690.44,0.6970000000000001,250.84384,1.992,2.651
2019-02-01 10:00:00+01:00,80.27000000000001,2346.61,0.0,0.0,24.504,0.84,48.996,697.0,2.911,252.68828000000002,1.5,1.892
2019-02-01 11:00:00+01:00,83.03,2332.4,0.0,0.0,10.08,0.912,48.996,710.12,6.724,248.07718,0.888,1.474
2019-02-01 12:00:00+01:00,85.10000000000001,2346.61,0.0,0.0,3.384,0.936,49.02,708.48,8.364,253.6105,0.84,1.5619999999999998
2019-02-01 13:00:00+01:00,84.41,2303.98,0.0,0.0,0.12,0.96,49.008,714.22,11.111,257.29938,0.36,0.8909999999999999
2019-02-01 14:00:00+01:00,71.76,2197.16,0.0,0.0,0.264,0.96,48.996,724.8800000000001,13.981,251.76606,0.012,0.814
2019-02-01 15:00:00+01:00,41.86,2191.2799999999997,0.0,0.0,3.072,0.936,49.02,722.4200000000001,12.669,252.68828000000002,0.07200000000000001,0.495
2019-02-01 16:00:00+01:00,53.36,2251.06,0.0,0.0,2.7840000000000003,0.912,49.02,725.7,3.936,243.46608,0.156,0.363
2019-02-01 17:00:00+01:00,75.44,2264.29,0.0,0.0,9.36,0.888,49.044000000000004,725.7,0.123,243.46608,0.132,0.8799999999999999
2019-02-01 18:00:00+01:00,84.64,2291.73,0.0,0.0,10.32,0.912,49.02,692.9000000000001,0.0,247.15496000000002,0.07200000000000001,0.6819999999999999
2019-02-01 19:00:00+01:00,84.64,2283.4,0.0,0.0,8.376,0.912,48.984,644.5200000000001,0.0,249.92162000000002,0.336,0.836
2019-02-01 20:00:00+01:00,85.79,2241.75,0.0,0.0,1.176,0.912,49.02,626.48,0.0,242.54386000000002,0.528,0.46199999999999997
2019-02-01 21:00:00+01:00,85.10000000000001,2051.14,0.0,0.0,0.984,0.936,49.02,616.6400000000001,0.0,235.1661,0.78,0.6819999999999999
2019-02-01 22:00:00+01:00,84.87,1807.12,0.0,0.0,1.704,0.96,49.02,634.6800000000001,0.0,234.24388000000002,0.852,0.847
2019-02-01 23:00:00+01:00,85.56,1523.41,0.0,0.0,1.104,0.96,49.056000000000004,664.2,0.0,231.47722000000002,1.992,1.1219999999999999
2019-02-02 00:00:00+01:00,84.87,980.49,0.0,0.0,3.2640000000000002,0.96,49.056000000000004,638.7800000000001,0.0,232.39944,4.176,1.5619999999999998
2019-02-02 01:00:00+01:00,85.33,901.11,0.0,0.0,9.624,0.96,49.068,617.46,0.0,233.32166,5.364,1.914
2019-02-02 02:00:00+01:00,85.79,952.0699999999999,0.0,0.0,11.208,0.936,49.056000000000004,601.88,0.0,234.24388000000002,4.668,2.057
2019-02-02 03:00:00+01:00,84.87,973.63,0.0,0.0,12.576,0.912,49.044000000000004,607.62,0.0,237.93276,5.088,1.837
2019-02-02 04:00:00+01:00,84.64,956.97,0.0,0.0,21.048000000000002,0.912,49.032000000000004,605.98,0.0,238.85498,6.192,1.9029999999999998
2019-02-02 05:00:00+01:00,85.10000000000001,977.06,0.0,0.0,17.88,0.936,49.032000000000004,612.5400000000001,0.0,237.93276,5.832,2.024
2019-02-02 06:00:00+01:00,85.56,968.24,0.0,0.0,11.712,0.936,49.032000000000004,646.98,0.0,236.08832,4.5360000000000005,1.914
2019-02-02 07:00:00+01:00,84.87,1010.38,0.0,0.0,1.1280000000000001,0.912,49.02,686.34,0.0,235.1661,4.38,2.046
2019-02-02 08:00:00+01:00,83.95,1090.25,0.0,0.0,3.504,0.912,49.02,710.94,0.123,233.32166,4.668,2.057
2019-02-02 09:00:00+01:00,84.64,1367.59,0.0,0.0,0.432,0.912,49.032000000000004,724.0600000000001,2.009,233.32166,6.144,1.815
2019-02-02 10:00:00+01:00,84.18,1419.53,0.0,0.0,0.024,0.912,49.044000000000004,728.1600000000001,5.002,233.32166,7.140000000000001,1.617
2019-02-02 11:00:00+01:00,84.18,1365.6299999999999,0.0,0.0,0.024,0.888,49.068,724.8800000000001,6.888,233.32166,8.64,1.43
2019-02-02 12:00:00+01:00,84.87,1407.28,0.0,0.0,0.024,0.864,49.056000000000004,716.6800000000001,7.667000000000001,228.71056000000002,10.128,1.639
2019-02-02 13:00:00+01:00,84.41,1382.29,0.0,0.0,4.752,0.84,49.044000000000004,728.1600000000001,8.282,233.32166,10.74,1.507
2019-02-02 14:00:00+01:00,85.56,1389.6399999999999,0.0,0.0,1.104,0.8160000000000001,49.056000000000004,733.08,6.396,237.01054000000002,12.336,1.5839999999999999
2019-02-02 15:00:00+01:00,85.10000000000001,1404.83,0.0,0.0,0.024,0.768,49.044000000000004,728.1600000000001,3.854,237.01054000000002,12.912,2.31
2019-02-02 16:00:00+01:00,84.41,1343.58,0.0,0.0,0.024,0.792,49.044000000000004,718.32,1.189,237.93276,13.44,2.1999999999999997
2019-02-02 17:00:00+01:00,85.33,1294.58,0.0,0.0,1.1520000000000001,0.792,49.044000000000004,674.0400000000001,0.041,236.08832,13.632,2.2329999999999997
2019-02-02 18:00:00+01:00,84.87,1273.51,0.0,0.0,0.384,0.8160000000000001,49.056000000000004,649.44,0.0,237.93276,13.584,2.101
2019-02-02 19:00:00+01:00,84.87,1324.96,0.0,0.0,0.984,0.84,49.056000000000004,614.1800000000001,0.0,236.08832,13.464,1.9029999999999998
2019-02-02 20:00:00+01:00,85.33,1343.58,0.0,0.0,0.84,0.8160000000000001,49.044000000000004,617.46,0.0,236.08832,13.032,1.859
2019-02-02 21:00:00+01:00,85.10000000000001,1097.6,0.0,0.0,0.024,0.792,49.032000000000004,603.5200000000001,0.0,239.77720000000002,12.468,1.98
2019-02-02 22:00:00+01:00,85.33,969.22,0.0,0.0,3.36,0.744,49.032000000000004,614.1800000000001,0.0,238.85498,12.324,1.529
2019-02-02 23:00:00+01:00,84.64,984.41,0.0,0.0,3.432,0.744,49.02,616.6400000000001,0.0,236.08832,12.012,1.353
2019-02-03 00:00:00+01:00,85.10000000000001,1022.14,0.0,0.0,1.872,0.768,49.032000000000004,627.3000000000001,0.0,239.77720000000002,10.248,1.133
2019-02-03 01:00:00+01:00,84.64,1029.98,0.0,0.0,1.6320000000000001,0.768,49.032000000000004,642.0600000000001,0.0,238.85498,10.344,1.166
2019-02-03 02:00:00+01:00,84.41,978.04,0.0,0.0,5.736,0.792,49.044000000000004,622.38,0.0,237.01054000000002,9.144,1.529
2019-02-03 03:00:00+01:00,85.56,982.4499999999999,0.0,0.0,7.032,0.8160000000000001,49.044000000000004,615.82,0.0,237.93276,6.54,1.496
2019-02-03 04:00:00+01:00,84.41,1007.4399999999999,0.0,0.0,19.224,0.8160000000000001,49.032000000000004,622.38,0.0,237.93276,6.5280000000000005,1.4629999999999999
2019-02-03 05:00:00+01:00,83.95,991.76,0.0,0.0,17.088,0.8160000000000001,49.02,625.6600000000001,0.0,237.93276,6.048,1.815
2019-02-03 06:00:00+01:00,85.56,953.54,0.0,0.0,6.5040000000000004,0.8160000000000001,49.044000000000004,604.34,0.0,238.85498,4.884,1.573
2019-02-03 07:00:00+01:00,84.41,1001.0699999999999,0.0,0.0,3.456,0.792,49.032000000000004,625.6600000000001,0.0,237.93276,3.7560000000000002,1.507
2019-02-03 08:00:00+01:00,84.18,1056.93,0.0,0.0,0.552,0.768,49.02,676.5,1.189,237.93276,3.612,1.4629999999999999
2019-02-03 09:00:00+01:00,85.33,1078.98,0.0,0.0,0.024,0.768,49.008,697.0,12.874,237.93276,3.504,2.332
2019-02-03 10:00:00+01:00,85.33,1018.71,0.0,0.0,0.024,0.768,49.02,710.94,33.620000000000005,238.85498,2.424,2.3979999999999997
2019-02-03 11:00:00+01:00,84.87,995.1899999999999,0.0,0.0,2.208,0.8160000000000001,48.996,697.82,51.578,236.08832,1.704,1.716
2019-02-03 12:00:00+01:00,84.64,1002.54,0.0,0.0,0.096,0.8160000000000001,48.984,686.34,54.694,239.77720000000002,1.224,1.5839999999999999
2019-02-03 13:00:00+01:00,84.41,1055.95,0.0,0.0,3.144,0.8160000000000001,48.984,697.82,41.451,238.85498,1.056,1.8809999999999998
2019-02-03 14:00:00+01:00,83.95,1059.3799999999999,0.0,0.0,3.936,0.8160000000000001,49.008,717.5,31.242,238.85498,1.788,1.4189999999999998
2019-02-03 15:00:00+01:00,85.79,1028.51,0.0,0.0,1.536,0.8160000000000001,49.008,713.4000000000001,19.803,229.63278,1.044,1.067
2019-02-03 16:00:00+01:00,84.87,1093.19,0.0,0.0,1.704,0.8160000000000001,49.008,699.46,7.667000000000001,230.555,1.332,1.2209999999999999
2019-02-03 17:00:00+01:00,83.72,1361.71,0.0,0.0,0.024,0.8160000000000001,48.996,674.86,0.738,229.63278,2.3040000000000003,1.474
2019-02-03 18:00:00+01:00,85.79,1411.69,0.0,0.0,0.84,0.8160000000000001,49.02,654.36,0.0,231.47722000000002,3.228,1.815
2019-02-03 19:00:00+01:00,85.33,1435.21,0.0,0.0,10.44,0.8160000000000001,49.032000000000004,645.34,0.0,229.63278,4.368,2.222
2019-02-03 20:00:00+01:00,84.87,1352.3999999999999,0.0,0.0,0.216,0.84,49.032000000000004,631.4000000000001,0.0,228.71056000000002,7.128,2.299
2019-02-03 21:00:00+01:00,85.56,1348.48,0.0,0.0,1.608,0.84,49.032000000000004,596.96,0.0,227.78834,7.752,2.574
2019-02-03 22:00:00+01:00,85.33,1420.02,0.0,0.0,0.216,0.84,49.032000000000004,615.0,0.0,232.39944,6.0600000000000005,3.19
2019-02-03 23:00:00+01:00,86.48,1378.86,0.0,0.0,2.7600000000000002,0.84,49.044000000000004,660.1,0.0,226.86612000000002,6.156,3.3329999999999997
2019-02-04 00:00:00+01:00,86.02000000000001,1346.52,0.0,0.0,1.872,0.8160000000000001,49.044000000000004,641.24,0.0,226.86612000000002,8.592,3.751
2019-02-04 01:00:00+01:00,84.87,1297.03,0.0,0.0,0.72,0.8160000000000001,49.02,602.7,0.0,229.63278,12.144,4.686
2019-02-04 02:00:00+01:00,85.33,1134.84,0.0,0.0,1.3920000000000001,0.8160000000000001,49.032000000000004,591.22,0.0,229.63278,12.816,5.896
2019-02-04 03:00:00+01:00,85.33,1151.01,0.0,0.0,12.888,0.8160000000000001,49.104,595.32,0.0,225.9439,12.3,6.566999999999999
2019-02-04 04:00:00+01:00,84.87,1222.55,0.0,0.0,12.888,0.8160000000000001,49.08,604.34,0.0,222.25502,12.288,7.611999999999999
2019-02-04 05:00:00+01:00,84.64,1524.3899999999999,0.0,0.0,5.352,0.8160000000000001,49.08,621.5600000000001,0.0,227.78834,12.696,8.491999999999999
2019-02-04 06:00:00+01:00,84.64,1856.61,0.0,0.0,0.984,0.8160000000000001,49.128,654.36,0.0,230.555,13.356,9.042
2019-02-04 07:00:00+01:00,84.87,2208.92,0.0,0.0,7.056,0.8160000000000001,49.14,676.5,0.0,241.62164,13.572000000000001,9.097
2019-02-04 08:00:00+01:00,85.33,2210.88,0.0,0.0,2.088,0.8160000000000001,49.452,679.7800000000001,0.615,242.54386000000002,13.692,9.822999999999999
2019-02-04 09:00:00+01:00,86.02000000000001,2234.4,0.0,0.0,3.336,0.864,49.992000000000004,685.5200000000001,5.658,238.85498,13.704,10.328999999999999
2019-02-04 10:00:00+01:00,86.48,2205.98,0.0,0.0,3.408,0.744,49.956,667.48,13.038,239.77720000000002,13.68,10.802
2019-02-04 11:00:00+01:00,86.02000000000001,1931.58,0.0,0.0,0.168,0.6960000000000001,49.944,657.6400000000001,17.917,239.77720000000002,13.68,11.308
2019-02-04 12:00:00+01:00,85.10000000000001,2181.97,0.0,0.0,0.48,0.72,49.944,657.6400000000001,15.375,242.54386000000002,13.68,12.078
2019-02-04 13:00:00+01:00,85.56,2271.64,0.0,0.0,0.552,0.744,49.932,684.7,11.193,243.46608,13.704,12.033999999999999
2019-02-04 14:00:00+01:00,85.10000000000001,2258.9,0.0,0.0,0.024,0.864,49.932,690.44,8.077,241.62164,13.620000000000001,10.966999999999999
2019-02-04 15:00:00+01:00,84.87,2234.89,0.0,0.0,0.024,0.912,49.944,693.72,4.5920000000000005,244.38830000000002,13.644,10.362
2019-02-04 16:00:00+01:00,85.56,2216.27,0.0,0.0,0.024,0.912,50.028,692.08,2.132,244.38830000000002,13.644,10.636999999999999
2019-02-04 17:00:00+01:00,85.56,2178.54,0.0,0.0,1.992,0.912,50.016,679.7800000000001,0.164,245.31052,13.596,11.671
2019-02-04 18:00:00+01:00,85.33,2233.91,0.0,0.0,4.488,0.912,50.004,656.0,0.0,245.31052,13.524000000000001,12.408
2019-02-04 19:00:00+01:00,84.87,2260.86,0.0,0.0,6.408,0.888,49.992000000000004,641.24,0.0,248.07718,13.32,12.562
2019-02-04 20:00:00+01:00,86.25,2280.95,0.0,0.0,8.52,0.888,49.956,640.4200000000001,0.0,229.63278,11.58,11.318999999999999
2019-02-04 21:00:00+01:00,85.33,2075.64,0.0,0.0,0.024,0.936,49.980000000000004,649.44,0.0,225.9439,9.696,9.702
2019-02-04 22:00:00+01:00,84.64,2232.44,0.0,0.0,0.672,0.936,49.992000000000004,655.1800000000001,0.0,225.9439,8.088000000000001,7.491
2019-02-04 23:00:00+01:00,86.02000000000001,2107.49,0.0,0.0,0.336,0.888,49.980000000000004,664.2,0.0,224.09946000000002,8.028,7.161
2019-02-05 00:00:00+01:00,85.10000000000001,1846.32,0.0,0.0,2.544,0.888,49.968,642.88,0.0,222.25502,7.8,6.9079999999999995
2019-02-05 01:00:00+01:00,85.56,1891.8899999999999,0.0,0.0,9.072000000000001,0.912,50.112,631.4000000000001,0.0,221.33280000000002,5.424,6.039
2019-02-05 02:00:00+01:00,85.56,1972.25,0.0,0.0,11.76,0.912,50.328,627.3000000000001,0.0,225.02168,3.936,4.895
2019-02-05 03:00:00+01:00,85.56,1877.19,0.0,0.0,14.328000000000001,0.912,50.484,624.0200000000001,0.0,225.9439,2.94,3.465
2019-02-05 04:00:00+01:00,84.41,1820.84,0.0,0.0,13.032,0.888,50.664,628.94,0.0,224.09946000000002,2.952,2.651
2019-02-05 05:00:00+01:00,85.33,1950.2,0.0,0.0,9.672,0.912,50.904,639.6,0.0,225.9439,2.688,2.013
2019-02-05 06:00:00+01:00,85.33,2009.0,0.0,0.0,0.024,0.888,51.048,653.5400000000001,0.0,223.17724,2.7720000000000002,1.815
2019-02-05 07:00:00+01:00,85.10000000000001,2144.73,0.0,0.0,0.28800000000000003,0.912,51.036,666.6600000000001,0.0,231.47722000000002,2.676,1.3419999999999999
2019-02-05 08:00:00+01:00,84.87,2218.72,0.0,2.932,17.592,0.912,51.156,664.2,0.5740000000000001,241.62164,2.124,0.836
2019-02-05 09:00:00+01:00,84.41,2263.31,0.0,2.199,18.096,0.912,51.156,668.3000000000001,5.125,251.76606,1.488,0.8799999999999999
2019-02-05 10:00:00+01:00,84.64,2251.06,0.0,0.0,12.024000000000001,0.912,51.312,655.1800000000001,11.521,255.45494000000002,1.2,0.8799999999999999
2019-02-05 11:00:00+01:00,84.18,2181.97,0.0,0.0,3.12,0.936,51.492000000000004,639.6,16.769000000000002,253.6105,1.776,0.594
2019-02-05 12:00:00+01:00,84.64,2153.55,0.0,0.0,2.52,0.912,51.744,652.72,20.746000000000002,256.37716,1.4040000000000001,0.39599999999999996
2019-02-05 13:00:00+01:00,85.56,2165.8,0.0,0.0,0.192,0.936,51.924,651.9000000000001,20.828,259.14382,1.284,0.39599999999999996
2019-02-05 14:00:00+01:00,85.33,2141.79,0.0,0.0,0.024,0.936,51.984,658.46,18.45,266.52158000000003,1.44,0.39599999999999996
2019-02-05 15:00:00+01:00,83.26,2128.56,0.0,0.0,0.024,0.912,52.116,658.46,13.571,267.4438,2.088,0.39599999999999996
2019-02-05 16:00:00+01:00,81.65,2142.2799999999997,0.0,0.0,0.024,0.96,52.32,663.38,5.945,267.4438,3.552,0.5389999999999999
2019-02-05 17:00:00+01:00,82.57000000000001,2130.52,0.0,0.0,0.96,0.96,52.428000000000004,668.3000000000001,0.533,268.36602,5.604,1.1219999999999999
2019-02-05 18:00:00+01:00,83.26,2199.61,0.0,0.0,15.408,0.96,51.756,674.0400000000001,0.0,270.21046,7.008,1.7599999999999998
2019-02-05 19:00:00+01:00,84.18,2167.27,0.0,0.0,13.464,0.96,51.624,667.48,0.0,267.4438,8.448,4.103
2019-02-05 20:00:00+01:00,84.18,2172.17,0.0,0.0,1.8,0.96,51.636,639.6,0.0,249.92162000000002,10.668000000000001,6.875
2019-02-05 21:00:00+01:00,83.95,2176.58,0.0,0.0,2.352,0.96,51.624,640.4200000000001,0.0,240.69942,10.008000000000001,7.436
2019-02-05 22:00:00+01:00,83.72,2153.55,0.0,0.0,1.8,0.984,51.612,633.0400000000001,0.0,239.77720000000002,9.312,7.699999999999999
2019-02-05 23:00:00+01:00,83.95,2030.07,0.0,0.0,0.024,0.96,51.624,633.86,0.0,239.77720000000002,6.708,8.602
2019-02-06 00:00:00+01:00,84.64,1838.97,0.0,0.0,3.696,0.96,51.636,628.12,0.0,239.77720000000002,7.236,9.933
2019-02-06 01:00:00+01:00,85.56,1688.05,0.0,0.0,0.048,0.5760000000000001,51.648,624.84,0.0,238.85498,7.98,9.713
2019-02-06 02:00:00+01:00,84.87,1636.11,0.0,0.0,20.16,0.912,51.684000000000005,610.08,0.0,239.77720000000002,8.952,9.394
2019-02-06 03:00:00+01:00,85.33,1543.99,0.0,0.0,24.96,0.936,51.684000000000005,600.24,0.0,237.01054000000002,10.248,9.724
2019-02-06 04:00:00+01:00,83.95,1581.23,0.0,0.0,24.648,0.912,51.684000000000005,592.0400000000001,0.0,236.08832,10.356,10.472
2019-02-06 05:00:00+01:00,85.56,1689.03,0.0,0.0,21.168,0.936,51.672000000000004,603.5200000000001,0.0,236.08832,11.136000000000001,9.064
2019-02-06 06:00:00+01:00,85.56,2067.31,0.0,0.0,1.104,0.936,51.648,622.38,0.0,237.93276,10.944,8.975999999999999
2019-02-06 07:00:00+01:00,83.95,2334.36,0.0,0.0,7.896,0.936,51.636,678.96,0.0,241.62164,9.696,8.58
2019-02-06 08:00:00+01:00,83.95,2338.2799999999997,0.0,0.0,5.472,0.96,51.624,679.7800000000001,0.533,237.93276,9.636000000000001,7.281999999999999
2019-02-06 09:00:00+01:00,83.72,2357.39,0.0,0.0,14.712,0.96,51.432,669.12,3.9770000000000003,237.01054000000002,9.84,6.798
2019-02-06 10:00:00+01:00,84.64,2355.92,0.0,0.0,8.016,0.96,51.444,646.98,7.995,237.01054000000002,8.472,7.161
2019-02-06 11:00:00+01:00,83.49000000000001,2365.72,0.0,0.0,4.824,0.96,51.408,660.1,12.095,237.01054000000002,7.596,6.292
2019-02-06 12:00:00+01:00,83.72,2346.61,0.0,0.0,2.424,0.96,51.564,674.86,12.3,234.24388000000002,7.152,5.412
2019-02-06 13:00:00+01:00,83.72,2260.37,0.0,0.0,0.048,0.96,51.624,676.5,12.013,237.93276,6.24,5.06
2019-02-06 14:00:00+01:00,82.34,2266.74,0.0,0.0,0.024,0.96,51.624,669.94,9.799000000000001,240.69942,6.42,4.9719999999999995
2019-02-06 15:00:00+01:00,83.26,2286.34,0.0,0.0,0.024,0.96,51.636,687.98,6.109,237.01054000000002,5.5920000000000005,4.521
2019-02-06 16:00:00+01:00,83.72,2309.37,0.0,0.0,2.328,0.96,51.648,698.6400000000001,1.968,236.08832,5.964,5.071
2019-02-06 17:00:00+01:00,83.95,2350.5299999999997,0.0,0.0,2.904,0.96,51.636,692.08,0.123,236.08832,4.524,4.3229999999999995
2019-02-06 18:00:00+01:00,84.41,2342.69,0.0,0.0,12.168000000000001,0.96,51.624,680.6,0.0,227.78834,5.424,4.433
2019-02-06 19:00:00+01:00,84.41,2322.11,0.0,0.0,5.328,0.96,51.6,656.0,0.0,223.17724,5.484,4.433
2019-02-06 20:00:00+01:00,84.18,2295.16,0.0,0.0,4.152,0.96,51.576,652.72,0.0,225.9439,5.256,4.983
2019-02-06 21:00:00+01:00,84.64,2158.45,0.0,0.0,0.024,0.984,51.576,651.08,0.0,226.86612000000002,5.928,5.665
2019-02-06 22:00:00+01:00,84.18,2023.21,0.0,0.0,0.72,0.984,51.564,627.3000000000001,0.0,225.9439,7.632000000000001,7.667
2019-02-06 23:00:00+01:00,84.18,1819.37,0.0,0.0,1.1520000000000001,0.984,51.552,620.74,0.0,223.17724,11.268,9.174
2019-02-07 00:00:00+01:00,84.18,1113.77,0.0,0.0,1.848,0.96,51.564,592.0400000000001,0.0,224.09946000000002,13.488,9.449
2019-02-07 01:00:00+01:00,84.18,1038.31,0.0,0.0,3.072,0.96,51.552,582.2,0.0,225.02168,13.86,11.187
2019-02-07 02:00:00+01:00,85.10000000000001,945.6999999999999,0.0,0.0,13.608,0.96,51.516,578.9200000000001,0.0,225.9439,13.884,12.187999999999999
2019-02-07 03:00:00+01:00,84.64,930.02,0.0,0.0,13.32,0.96,51.552,571.5400000000001,0.0,225.02168,13.872,12.276
