,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore
2015-03-01 00:00:00+01:00,70.84,411.11,18.040000000000003,0.0,0.0,0.0,38.616,5.184,191.88000000000002,,0.0,0.0,0.27499999999999997
2015-03-01 00:15:00+01:00,71.76,413.56,18.040000000000003,0.0,0.0,0.0,38.496,4.824,216.48000000000002,,0.0,0.0,0.286
2015-03-01 00:30:00+01:00,71.76,412.09,18.040000000000003,0.0,0.0,0.0,38.448,4.224,314.88,,0.0,0.0,0.242
2015-03-01 00:45:00+01:00,71.76,413.56,18.040000000000003,0.0,0.0,0.0,38.448,3.912,265.68,,0.0,0.0,0.209
2015-03-01 01:00:00+01:00,71.76,385.14,18.040000000000003,0.0,0.0,0.0,38.592,3.912,232.88000000000002,,0.0,0.0,0.187
2015-03-01 01:15:00+01:00,72.68,354.76,18.040000000000003,0.0,0.0,0.0,38.4,3.912,190.24,,0.0,0.0,0.16499999999999998
2015-03-01 01:30:00+01:00,72.68,354.76,18.040000000000003,0.0,0.0,0.0,38.64,3.888,214.02,,0.0,0.0,0.121
2015-03-01 01:45:00+01:00,72.68,354.76,18.860000000000003,0.0,0.0,0.0,38.568,3.7920000000000003,167.28,,0.0,0.0,0.09899999999999999
2015-03-01 02:00:00+01:00,72.68,353.78,18.860000000000003,0.0,0.0,0.0,38.496,3.984,198.44000000000003,,0.0,0.0,0.10999999999999999
2015-03-01 02:15:00+01:00,73.60000000000001,355.74,18.860000000000003,0.0,0.0,0.0,38.352000000000004,4.296,138.58,,0.0,0.0,0.132
2015-03-01 02:30:00+01:00,73.60000000000001,356.71999999999997,18.860000000000003,0.0,0.0,0.0,38.352000000000004,3.7920000000000003,214.84,,0.0,0.0,0.143
2015-03-01 02:45:00+01:00,73.60000000000001,352.8,17.220000000000002,0.0,0.0,0.0,38.256,3.696,181.22000000000003,,0.0,0.0,0.176
2015-03-01 03:00:00+01:00,73.60000000000001,343.0,17.220000000000002,0.0,0.0,0.0,38.304,4.248,205.00000000000003,,0.0,0.0,0.21999999999999997
2015-03-01 03:15:00+01:00,73.60000000000001,333.69,18.040000000000003,0.0,0.0,0.0,38.328,4.2,154.16000000000003,,0.0,0.0,0.27499999999999997
2015-03-01 03:30:00+01:00,73.60000000000001,331.73,18.040000000000003,0.0,0.0,0.0,38.352000000000004,3.84,208.28000000000003,,0.0,0.0,0.308
2015-03-01 03:45:00+01:00,73.60000000000001,322.42,19.68,0.0,0.0,0.0,38.208,3.8160000000000003,182.04000000000002,,0.0,0.0,0.39599999999999996
2015-03-01 04:00:00+01:00,73.60000000000001,318.99,19.68,0.0,0.0,0.0,38.256,4.128,190.24,,0.0,0.0,0.495
2015-03-01 04:15:00+01:00,73.60000000000001,315.56,19.68,0.0,0.0,0.0,38.136,4.104,187.78,,0.0,0.0,0.748
2015-03-01 04:30:00+01:00,73.60000000000001,316.05,19.68,0.0,0.0,0.0,38.064,3.984,177.12,,0.0,0.0,1.1769999999999998
2015-03-01 04:45:00+01:00,73.60000000000001,315.56,20.5,0.0,0.0,0.0,38.064,4.008,131.20000000000002,,0.0,0.0,1.7819999999999998
2015-03-01 05:00:00+01:00,73.60000000000001,317.52,19.68,0.0,0.0,0.0,37.92,4.032,123.82000000000001,,0.0,0.0,2.4859999999999998
2015-03-01 05:15:00+01:00,73.60000000000001,315.56,19.68,0.0,0.0,0.0,37.824,3.864,88.56,,0.0,0.0,3.0029999999999997
2015-03-01 05:30:00+01:00,73.60000000000001,314.58,18.860000000000003,0.0,0.0,0.0,37.68,3.864,24.6,,0.0,0.0,3.8169999999999997
2015-03-01 05:45:00+01:00,73.60000000000001,315.07,18.040000000000003,0.0,0.0,0.0,37.584,4.296,0.0,,0.0,0.0,4.741
2015-03-01 06:00:00+01:00,72.68,315.56,18.040000000000003,0.0,0.0,0.0,37.296,5.4,0.0,,0.0,0.0,5.302
2015-03-01 06:15:00+01:00,72.68,314.09,18.860000000000003,0.0,0.0,0.0,37.008,5.496,0.0,,0.0,0.0,6.0169999999999995
2015-03-01 06:30:00+01:00,72.68,316.05,18.860000000000003,0.0,0.0,0.0,36.624,5.6160000000000005,0.0,,0.0,0.0,6.478999999999999
2015-03-01 06:45:00+01:00,72.68,316.54,18.860000000000003,0.0,0.0,0.0,36.36,5.856,0.0,,0.0,0.0,6.534
2015-03-01 07:00:00+01:00,72.68,338.59,18.860000000000003,0.0,0.0,0.0,36.528,5.952,0.0,,0.246,0.0,6.468
2015-03-01 07:15:00+01:00,72.68,351.33,18.860000000000003,0.0,0.0,0.0,36.072,6.168,0.0,,0.492,0.0,6.435
2015-03-01 07:30:00+01:00,72.68,360.64,18.860000000000003,0.0,0.0,0.0,35.952,6.5280000000000005,665.0200000000001,,0.738,0.0,6.1049999999999995
2015-03-01 07:45:00+01:00,72.68,375.83,18.860000000000003,0.0,0.0,0.0,35.568,6.84,615.0,,0.984,0.0,5.896
2015-03-01 08:00:00+01:00,72.68,384.15999999999997,18.860000000000003,0.0,0.0,0.0,36.432,4.5120000000000005,0.0,,1.558,0.0,5.686999999999999
2015-03-01 08:15:00+01:00,72.68,416.01,18.860000000000003,0.0,0.0,0.0,36.6,4.2,0.0,,2.091,0.0,5.269
2015-03-01 08:30:00+01:00,72.68,422.38,18.860000000000003,0.0,0.0,0.0,37.08,5.376,0.0,,2.665,0.0,4.587
2015-03-01 08:45:00+01:00,72.68,423.36,18.860000000000003,0.0,0.0,0.0,37.248,5.184,54.120000000000005,,3.2390000000000003,0.0,4.202
2015-03-01 09:00:00+01:00,72.68,437.08,18.860000000000003,0.0,0.0,0.0,37.488,4.68,111.52000000000001,,3.895,0.0,3.828
2015-03-01 09:15:00+01:00,72.68,479.21999999999997,18.860000000000003,0.0,0.0,0.0,37.368,4.752,120.54,,4.551,0.0,3.278
2015-03-01 09:30:00+01:00,72.68,539.98,19.68,0.0,0.0,0.0,37.344,4.8,22.96,,5.166,0.0,2.9589999999999996
2015-03-01 09:45:00+01:00,72.68,585.06,18.860000000000003,0.0,0.0,0.0,37.368,4.8,0.0,,5.822,0.0,2.794
2015-03-01 10:00:00+01:00,72.68,598.78,19.68,0.0,0.0,0.0,37.464,4.896,2.46,,6.314,0.0,2.7169999999999996
2015-03-01 10:15:00+01:00,72.68,602.21,19.68,0.0,0.0,0.0,37.392,4.872,22.14,,6.765000000000001,0.0,2.706
2015-03-01 10:30:00+01:00,72.68,601.72,20.5,0.0,0.0,0.0,37.296,4.824,3.2800000000000002,,7.257000000000001,0.0,2.772
2015-03-01 10:45:00+01:00,72.68,604.17,19.68,0.0,0.0,0.0,37.296,4.632,0.0,,7.708,0.0,3.0909999999999997
2015-03-01 11:00:00+01:00,72.68,602.7,19.68,0.0,0.0,0.0,37.32,4.8,0.0,,7.913,0.0,3.5639999999999996
