,date,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
0,2020-10-01 00:00:00+02:00,100.28,2179.03,250.1,115.081,,77.83200000000002,31.031999999999996,419.22,0.0,160.46628,48.708
1,2020-10-01 01:00:00+02:00,100.05,2037.42,133.66,120.945,,71.4,15.767999999999999,420.708,0.0,163.23293999999999,51.304
2,2020-10-01 02:00:00+02:00,100.51,2260.86,,120.945,,70.008,15.144,422.34,0.0,163.23293999999999,53.108000000000004
3,2020-10-01 03:00:00+02:00,100.74,1977.64,,120.945,,67.824,14.927999999999999,419.856,0.0,164.15516000000002,51.953
4,2020-10-01 04:00:00+02:00,100.74,2045.75,,120.945,,63.744,15.96,419.62800000000004,0.0,163.23293999999999,50.182
5,2020-10-01 05:00:00+02:00,100.97,2196.67,,120.945,,63.023999999999994,15.024,417.39599999999996,0.0,160.46628,52.162
6,2020-10-01 06:00:00+02:00,100.74,2373.56,,120.945,,70.464,28.464,423.384,0.0,159.54406,52.481
7,2020-10-01 07:00:00+02:00,100.74,2340.24,,120.945,11.927999999999999,84.024,40.656,424.164,5.945,157.69961999999998,55.528
8,2020-10-01 08:00:00+02:00,100.74,2387.28,,120.945,23.184,92.376,31.104,424.788,12.218,156.7774,54.813
9,2020-10-01 09:00:00+02:00,100.51,2425.5,,120.945,27.791999999999998,90.88799999999999,29.184,425.05199999999996,35.834,156.7774,54.813
10,2020-10-01 10:00:00+02:00,99.82,2450.49,1.64,120.945,27.072,87.88799999999999,26.736,426.84,70.72500000000002,158.62184000000005,56.639
11,2020-10-01 11:00:00+02:00,100.51,2380.42,2.46,120.945,15.024,92.472,24.384,425.856,98.76899999999999,155.85518000000005,59.675
12,2020-10-01 12:00:00+02:00,100.51,2339.75,2.46,120.945,11.015999999999998,88.70400000000002,31.488000000000003,426.084,127.01799999999999,156.7774,64.78999999999999
13,2020-10-01 13:00:00+02:00,100.28,2293.69,2.46,120.945,9.384,82.24799999999999,23.616,425.916,139.031,164.15516000000002,70.917
14,2020-10-01 14:00:00+02:00,99.82,2304.47,2.46,120.945,9.84,79.32000000000002,17.400000000000002,425.7,132.34799999999998,165.99960000000004,73.051
15,2020-10-01 15:00:00+02:00,100.28,2326.03,2.46,120.945,11.856,78.288,18.792,425.88,113.324,134.64412000000002,68.95899999999999
16,2020-10-01 16:00:00+02:00,100.28,2389.73,2.46,120.945,17.04,78.888,30.72,425.892,79.13000000000002,113.43306,59.642
17,2020-10-01 17:00:00+02:00,100.28,2421.58,2.46,120.212,23.664,84.86399999999999,51.983999999999995,427.116,49.89700000000001,113.43306,48.84
18,2020-10-01 18:00:00+02:00,100.05,2452.94,2.46,120.945,30.6,94.728,69.96000000000001,427.18800000000005,19.311,119.8886,40.216
19,2020-10-01 19:00:00+02:00,100.51,2504.39,2.46,120.945,41.976000000000006,106.704,75.50399999999999,427.836,7.175000000000002,123.57748,33.913000000000004
20,2020-10-01 20:00:00+02:00,100.05,2432.36,2.46,120.945,31.68,101.616,57.576,426.06,5.9860000000000015,126.34414,36.058
21,2020-10-01 21:00:00+02:00,100.05,2332.89,2.46,120.945,18.336,90.48,48.288,420.51599999999996,0.0,127.26636,43.472
22,2020-10-01 22:00:00+02:00,99.82,2325.05,3.28,120.945,19.872,86.16,38.472,420.276,0.0,128.18858,50.347
23,2020-10-01 23:00:00+02:00,100.28,2289.28,3.28,120.945,13.655999999999999,87.648,28.656,417.864,0.0,128.18858,61.358000000000004
24,2020-10-02 00:00:00+02:00,74.98,1779.19,3.28,120.945,,84.31200000000001,35.184,419.916,0.0,128.18858,70.50999999999998
25,2020-10-02 01:00:00+02:00,74.98,1398.46,3.28,120.945,,77.712,38.496,423.036,0.0,128.18858,78.441
26,2020-10-02 02:00:00+02:00,74.98,1368.57,3.28,119.479,,73.872,49.776,421.38,0.0,129.1108,90.178
