,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2018-08-01 00:00:00+02:00,188.65,19.080000000000002,185.4,50.84,0.946
2018-08-01 01:00:00+02:00,190.60999999999999,19.272000000000002,177.336,50.84,0.858
2018-08-01 02:00:00+02:00,191.59,19.416,168.36,51.660000000000004,0.715
2018-08-01 03:00:00+02:00,189.14,19.464,165.312,50.84,0.858
2018-08-01 04:00:00+02:00,188.16,19.392,165.288,50.02,0.8799999999999999
2018-08-01 05:00:00+02:00,187.18,19.248,180.744,50.02,1.276
2018-08-01 06:00:00+02:00,188.16,19.392,260.808,54.120000000000005,1.595
2018-08-01 07:00:00+02:00,192.57,19.776,322.608,168.10000000000002,1.3639999999999999
2018-08-01 08:00:00+02:00,191.59,19.704,336.624,192.70000000000002,1.3639999999999999
2018-08-01 09:00:00+02:00,187.18,19.704,339.76800000000003,188.60000000000002,1.276
2018-08-01 10:00:00+02:00,184.73,19.704,344.088,187.78,1.2429999999999999
2018-08-01 11:00:00+02:00,183.75,19.752,344.856,186.96,1.507
2018-08-01 12:00:00+02:00,184.73,19.728,343.032,189.42000000000002,1.551
2018-08-01 13:00:00+02:00,184.73,19.656,341.136,191.06,1.43
2018-08-01 14:00:00+02:00,183.26,19.392,340.368,191.06,1.375
2018-08-01 15:00:00+02:00,183.75,19.272000000000002,339.192,189.42000000000002,1.1219999999999999
2018-08-01 16:00:00+02:00,177.87,19.296,342.24,191.06,1.2979999999999998
2018-08-01 17:00:00+02:00,181.79,19.224,343.872,191.06,1.166
2018-08-01 18:00:00+02:00,178.35999999999999,19.056,339.144,189.42000000000002,1.188
2018-08-01 19:00:00+02:00,174.93,18.984,338.544,190.24,1.0999999999999999
2018-08-01 20:00:00+02:00,179.34,18.96,338.688,191.06,1.2209999999999999
2018-08-01 21:00:00+02:00,177.87,19.128,335.808,191.88000000000002,1.166
2018-08-01 22:00:00+02:00,177.87,19.104,328.416,191.88000000000002,1.2979999999999998
2018-08-01 23:00:00+02:00,168.07,18.984,281.28000000000003,191.06,1.628
2018-08-02 00:00:00+02:00,168.07,20.04,216.576,97.58000000000001,1.9029999999999998
2018-08-02 01:00:00+02:00,177.38,20.064,190.96800000000002,63.96000000000001,2.552
2018-08-02 02:00:00+02:00,173.95,19.776,189.072,63.14000000000001,2.4749999999999996
2018-08-02 03:00:00+02:00,178.85,19.872,175.272,63.14000000000001,2.541
2018-08-02 04:00:00+02:00,176.4,19.896,170.568,62.32000000000001,2.431
2018-08-02 05:00:00+02:00,176.4,19.92,188.592,73.80000000000001,2.3979999999999997
2018-08-02 06:00:00+02:00,182.77,20.064,269.112,204.18,2.5189999999999997
2018-08-02 07:00:00+02:00,177.87,20.88,326.40000000000003,203.36,2.431
2018-08-02 08:00:00+02:00,174.93,21.264,339.12,202.54000000000002,2.222
2018-08-02 09:00:00+02:00,176.89,21.384,343.32,203.36,2.134
2018-08-02 10:00:00+02:00,171.5,21.48,343.152,202.54000000000002,2.2769999999999997
2018-08-02 11:00:00+02:00,175.42,21.48,344.832,204.18,2.255
2018-08-02 12:00:00+02:00,173.95,21.792,341.688,205.00000000000003,2.387
2018-08-02 13:00:00+02:00,173.46,22.128,345.93600000000004,203.36,2.299
2018-08-02 14:00:00+02:00,168.56,21.936,349.944,203.36,2.2769999999999997
2018-08-02 15:00:00+02:00,172.48,21.816,349.368,201.72000000000003,2.134
2018-08-02 16:00:00+02:00,172.48,21.72,346.992,200.9,2.1999999999999997
2018-08-02 17:00:00+02:00,171.5,21.72,345.36,198.44000000000003,2.112
2018-08-02 18:00:00+02:00,175.91,21.744,343.44,197.62,2.068
2018-08-02 19:00:00+02:00,175.91,22.056,342.432,197.62,2.002
2018-08-02 20:00:00+02:00,175.91,22.104,328.464,197.62,1.5839999999999999
2018-08-02 21:00:00+02:00,175.91,22.104,327.72,197.62,1.716
2018-08-02 22:00:00+02:00,180.81,21.984,322.656,196.8,1.694
2018-08-02 23:00:00+02:00,186.2,21.96,290.40000000000003,196.8,1.265
2018-08-03 00:00:00+02:00,185.71,21.216,249.72,60.68000000000001,1.408
2018-08-03 01:00:00+02:00,185.22,21.144000000000002,206.064,50.02,1.474
2018-08-03 02:00:00+02:00,185.22,21.096,191.088,50.02,1.529
2018-08-03 03:00:00+02:00,186.2,21.144000000000002,181.15200000000002,50.84,1.617
2018-08-03 04:00:00+02:00,183.75,21.144000000000002,186.048,51.660000000000004,1.507
2018-08-03 05:00:00+02:00,185.22,21.12,204.168,53.300000000000004,1.353
2018-08-03 06:00:00+02:00,186.2,21.12,293.448,180.4,1.0779999999999998
2018-08-03 07:00:00+02:00,186.69,21.672,322.704,192.70000000000002,1.0999999999999999
2018-08-03 08:00:00+02:00,183.75,21.696,338.184,193.52,0.759
2018-08-03 09:00:00+02:00,184.24,21.912,347.976,194.34,0.847
2018-08-03 10:00:00+02:00,185.71,21.768,351.048,195.98000000000002,0.836
2018-08-03 11:00:00+02:00,186.69,21.936,349.824,186.96,0.693
2018-08-03 12:00:00+02:00,185.71,22.008,348.76800000000003,186.14000000000001,0.737
2018-08-03 13:00:00+02:00,186.2,22.056,348.79200000000003,186.96,0.814
2018-08-03 14:00:00+02:00,185.22,21.648,350.28000000000003,188.60000000000002,0.979
2018-08-03 15:00:00+02:00,187.18,21.792,348.384,188.60000000000002,0.869
2018-08-03 16:00:00+02:00,184.73,21.912,348.88800000000003,189.42000000000002,0.968
2018-08-03 17:00:00+02:00,186.69,21.96,349.032,190.24,0.957
2018-08-03 18:00:00+02:00,186.2,21.864,348.336,192.70000000000002,0.814
2018-08-03 19:00:00+02:00,189.14,21.744,346.32,189.42000000000002,0.748
2018-08-03 20:00:00+02:00,189.14,21.744,328.392,188.60000000000002,0.6709999999999999
2018-08-03 21:00:00+02:00,189.14,21.72,325.152,189.42000000000002,0.6709999999999999
2018-08-03 22:00:00+02:00,187.18,21.552,315.984,188.60000000000002,0.748
2018-08-03 23:00:00+02:00,188.65,21.528,298.752,187.78,0.759
2018-08-04 00:00:00+02:00,189.14,21.72,285.264,51.660000000000004,0.704
2018-08-04 01:00:00+02:00,188.65,21.576,234.96,51.660000000000004,0.9239999999999999
2018-08-04 02:00:00+02:00,187.67,21.432000000000002,196.92000000000002,51.660000000000004,0.957
2018-08-04 03:00:00+02:00,188.16,21.384,178.992,50.02,0.869
2018-08-04 04:00:00+02:00,188.16,21.432000000000002,168.048,50.84,0.825
2018-08-04 05:00:00+02:00,187.67,21.432000000000002,167.376,51.660000000000004,0.748
2018-08-04 06:00:00+02:00,190.60999999999999,21.456,193.536,53.300000000000004,0.715
2018-08-04 07:00:00+02:00,189.63,21.576,248.88,194.34,0.704
2018-08-04 08:00:00+02:00,188.16,21.672,301.128,194.34,0.847
2018-08-04 09:00:00+02:00,189.14,21.6,320.928,195.98000000000002,1.111
2018-08-04 10:00:00+02:00,188.65,21.768,320.52,199.26000000000002,1.4189999999999998
2018-08-04 11:00:00+02:00,191.59,21.768,303.96,201.72000000000003,1.738
2018-08-04 12:00:00+02:00,189.63,21.864,284.40000000000003,200.9,1.771
2018-08-04 13:00:00+02:00,189.14,21.744,258.48,204.18,2.222
2018-08-04 14:00:00+02:00,188.65,21.912,261.504,66.42,2.42
