,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2016-05-31 23:00:00+01:00,2336.075,645.34,0.0,0.0,0.84,46.452,726.11,0.0,12.492,11.561
2016-05-31 23:30:00+01:00,1937.95,591.63,0.0,0.0,0.768,46.398,658.46,0.0,11.67,12.2485
2016-06-01 00:00:00+01:00,1757.875,416.97,0.0,0.0,0.756,46.5,658.0500000000001,0.0,11.328,12.286999999999999
2016-06-01 00:30:00+01:00,1743.175,319.8,0.0,0.0,0.768,46.47,658.87,0.0,11.154,12.1715
2016-06-01 01:00:00+01:00,1763.2649999999999,341.94,0.0,0.0,0.768,46.452,655.59,0.0,11.28,11.802999999999999
2016-06-01 01:30:00+01:00,1794.625,341.12,0.0,0.0,0.78,46.458,660.1,0.0,11.16,11.418
2016-06-01 02:00:00+01:00,1704.955,370.64000000000004,0.0,0.0,0.78,46.524,659.2800000000001,0.0,11.442,11.583
2016-06-01 02:30:00+01:00,1697.605,355.06,0.0,0.0,0.78,46.416000000000004,649.85,0.0,11.574,11.286
2016-06-01 03:00:00+01:00,1718.43,364.90000000000003,0.0,0.0,0.78,46.494,610.08,0.0,11.622,11.2365
2016-06-01 03:30:00+01:00,1676.29,424.35,0.0,0.0,0.78,46.512,660.1,0.0,11.91,11.318999999999999
2016-06-01 04:00:00+01:00,1627.78,400.57000000000005,0.0,0.0,0.744,46.5,684.2900000000001,0.0,12.120000000000001,11.308
2016-06-01 04:30:00+01:00,1619.94,404.67,0.0,0.0,0.744,46.494,683.88,0.0,12.144,11.2915
2016-06-01 05:00:00+01:00,1604.75,405.08000000000004,0.0,0.0,0.912,46.47,711.7600000000001,1.0250000000000001,11.838000000000001,11.071499999999999
2016-06-01 05:30:00+01:00,1727.495,413.69000000000005,0.0,0.0,0.912,46.554,737.1800000000001,1.845,11.526,11.022
2016-06-01 06:00:00+01:00,1784.58,494.87000000000006,0.0,0.0,0.912,46.5,736.7700000000001,3.1365000000000003,11.694,11.296999999999999
2016-06-01 06:30:00+01:00,1998.465,576.0500000000001,0.0,2.076,0.912,46.446,736.36,5.043,11.58,11.077
2016-06-01 07:00:00+01:00,2531.34,793.35,0.0,3.672,2.448,46.506,735.95,7.38,12.138,10.994499999999999
2016-06-01 07:30:00+01:00,3131.835,800.32,0.0,4.464,2.82,46.422000000000004,734.3100000000001,10.291,11.988,11.115499999999999
2016-06-01 08:00:00+01:00,3449.11,851.57,0.0,5.124,2.652,46.410000000000004,736.7700000000001,13.612,12.126,11.478499999999999
2016-06-01 08:30:00+01:00,3770.795,880.2700000000001,0.0,7.968,2.448,46.374,734.72,17.548000000000002,10.416,11.450999999999999
2016-06-01 09:00:00+01:00,3816.365,930.7,0.0,10.512,3.168,46.422000000000004,733.08,23.1855,10.71,11.484
2016-06-01 09:30:00+01:00,3864.875,881.5000000000001,0.0,10.272,4.488,46.458,736.7700000000001,24.19,10.866,12.314499999999999
2016-06-01 10:00:00+01:00,3856.055,880.6800000000001,0.0,8.904,3.6,46.434,735.95,27.675,11.28,12.6885
2016-06-01 10:30:00+01:00,3860.465,880.2700000000001,0.0,6.84,3.912,46.488,736.36,30.955000000000002,11.16,13.007499999999999
2016-06-01 11:00:00+01:00,3870.5099999999998,869.61,0.0,4.308,3.744,46.632,735.1300000000001,33.005,11.298,13.673
2016-06-01 11:30:00+01:00,3949.4,787.2,0.0,3.624,5.148,46.476,735.5400000000001,35.465,10.704,14.283499999999998
2016-06-01 12:00:00+01:00,3980.515,785.5600000000001,0.0,3.7680000000000002,3.912,46.518,735.1300000000001,39.155,11.148,15.004
2016-06-01 12:30:00+01:00,3912.895,786.3800000000001,0.0,3.636,3.54,46.488,732.2600000000001,38.335,12.144,15.356
