,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2017-08-01 00:00:00+02:00,9.288,2.112,19.152,33.192,0.0,0.132
2017-08-01 01:00:00+02:00,6.984,2.112,18.168,33.3,0.0,0.132
2017-08-01 02:00:00+02:00,6.288,2.112,17.76,33.348,0.0,0.187
2017-08-01 03:00:00+02:00,5.016,2.112,17.424,33.36,0.0,0.16499999999999998
2017-08-01 04:00:00+02:00,3.528,2.088,16.824,33.396,0.0,0.077
2017-08-01 05:00:00+02:00,5.04,2.088,17.376,33.42,0.0,0.05499999999999999
2017-08-01 06:00:00+02:00,7.44,2.088,19.536,33.444,0.246,0.044
2017-08-01 07:00:00+02:00,21.48,2.088,44.184,33.432,1.558,0.05499999999999999
2017-08-01 08:00:00+02:00,35.208,2.088,53.4,33.348,3.7310000000000003,0.066
2017-08-01 09:00:00+02:00,34.104,2.088,48.576,33.312,6.396,0.077
2017-08-01 10:00:00+02:00,43.296,2.088,46.68,33.096000000000004,8.323,0.088
2017-08-01 11:00:00+02:00,47.352000000000004,2.088,41.328,32.988,9.881,0.077
2017-08-01 12:00:00+02:00,30.528000000000002,2.112,40.464,32.88,10.414,0.05499999999999999
2017-08-01 13:00:00+02:00,24.768,2.088,29.856,32.832,10.701,0.088
2017-08-01 14:00:00+02:00,14.544,2.112,35.232,32.712,10.25,0.088
2017-08-01 15:00:00+02:00,16.2,2.088,38.352000000000004,32.688,8.446,0.077
2017-08-01 16:00:00+02:00,27.792,2.088,40.056,32.724000000000004,5.863,0.09899999999999999
2017-08-01 17:00:00+02:00,55.728,2.088,45.72,32.856,3.4850000000000003,0.088
2017-08-01 18:00:00+02:00,62.592,2.088,52.08,32.952,2.009,0.05499999999999999
2017-08-01 19:00:00+02:00,62.688,2.088,56.256,32.952,0.9430000000000001,0.033
2017-08-01 20:00:00+02:00,51.36,2.088,49.056000000000004,32.964,0.20500000000000002,0.05499999999999999
2017-08-01 21:00:00+02:00,24.816,2.088,45.792,33.06,0.0,0.05499999999999999
2017-08-01 22:00:00+02:00,24.48,2.088,42.696,33.108000000000004,0.0,0.033
2017-08-01 23:00:00+02:00,16.56,2.112,35.424,33.132,0.0,0.022
