,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
2019-01-01 00:00:00+01:00,21.39,451.00000000000006,349.86,0.0,0.28800000000000003,0.36,23.268,42.64,,12.91108,0.23099999999999998
2019-01-01 00:15:00+01:00,21.39,414.92,355.74,0.0,0.28800000000000003,0.36,23.268,42.64,,12.91108,0.176
2019-01-01 00:30:00+01:00,21.39,387.86,368.48,0.0,0.28800000000000003,0.36,23.268,42.64,,11.06664,0.077
2019-01-01 00:45:00+01:00,21.16,369.0,369.95,0.0,0.28800000000000003,0.36,23.268,42.64,,12.91108,0.05499999999999999
2019-01-01 01:00:00+01:00,21.16,344.40000000000003,371.42,0.0,0.28800000000000003,0.36,23.268,42.64,,12.91108,0.033
2019-01-01 01:15:00+01:00,21.39,314.88,360.64,0.0,0.28800000000000003,0.36,23.256,42.64,,11.98886,0.022
2019-01-01 01:30:00+01:00,20.93,302.58000000000004,348.88,0.0,0.28800000000000003,0.36,23.244,42.64,,12.91108,0.0
2019-01-01 01:45:00+01:00,19.78,302.58000000000004,343.98,0.0,0.28800000000000003,0.36,23.232,42.64,,12.91108,0.0
2019-01-01 02:00:00+01:00,18.86,305.04,328.79,0.0,0.28800000000000003,0.36,23.232,42.64,,12.91108,0.0
2019-01-01 02:15:00+01:00,18.400000000000002,277.98,315.07,0.0,0.28800000000000003,0.36,23.232,42.64,,12.91108,0.0
2019-01-01 02:30:00+01:00,17.48,254.20000000000002,309.68,0.0,0.28800000000000003,0.36,23.232,42.64,,11.98886,0.0
2019-01-01 02:45:00+01:00,17.02,240.26000000000002,304.78,0.0,0.28800000000000003,0.36,23.232,42.64,,11.98886,0.0
2019-01-01 03:00:00+01:00,16.560000000000002,243.54000000000002,325.36,0.0,0.28800000000000003,0.36,23.244,42.64,,12.91108,0.0
2019-01-01 03:15:00+01:00,16.330000000000002,240.26000000000002,316.05,0.0,0.28800000000000003,0.36,23.232,42.64,,11.06664,0.011
2019-01-01 03:30:00+01:00,16.330000000000002,226.32000000000002,294.49,0.0,0.28800000000000003,0.36,23.244,42.64,,11.98886,0.0
2019-01-01 03:45:00+01:00,16.1,219.76000000000002,288.12,0.0,0.28800000000000003,0.36,23.244,42.64,,11.98886,0.0
2019-01-01 04:00:00+01:00,16.1,220.58,296.45,0.0,0.28800000000000003,0.36,23.244,42.64,,11.98886,0.0
2019-01-01 04:15:00+01:00,16.1,222.22000000000003,294.0,0.0,0.28800000000000003,0.36,23.244,42.64,,12.91108,0.0
2019-01-01 04:30:00+01:00,16.1,227.96,278.81,0.0,0.28800000000000003,0.36,23.244,42.64,,13.833300000000001,0.0
2019-01-01 04:45:00+01:00,16.1,241.9,276.36,0.0,0.28800000000000003,0.36,23.244,42.64,,12.91108,0.011
2019-01-01 05:00:00+01:00,16.330000000000002,244.36,286.15999999999997,0.0,0.28800000000000003,0.36,23.256,46.74,,13.833300000000001,0.033
2019-01-01 05:15:00+01:00,17.02,239.44000000000003,288.61,0.0,0.28800000000000003,0.36,23.244,50.02,,12.91108,0.077
2019-01-01 05:30:00+01:00,17.94,240.26000000000002,276.36,0.0,0.28800000000000003,0.36,23.244,50.02,,12.91108,0.09899999999999999
2019-01-01 05:45:00+01:00,18.86,246.00000000000003,272.44,0.0,0.28800000000000003,0.36,23.256,50.02,,11.98886,0.143
2019-01-01 06:00:00+01:00,19.09,259.12,260.68,0.0,0.28800000000000003,0.36,23.256,50.84,,11.98886,0.187
2019-01-01 06:15:00+01:00,19.78,271.42,257.25,0.0,0.28800000000000003,0.36,23.256,50.84,,11.98886,0.264
2019-01-01 06:30:00+01:00,20.470000000000002,278.8,256.76,0.0,0.28800000000000003,0.36,23.256,50.84,,11.06664,0.308
2019-01-01 06:45:00+01:00,21.16,291.92,256.76,0.0,0.28800000000000003,0.36,23.268,50.84,,11.98886,0.308
2019-01-01 07:00:00+01:00,21.39,313.24,258.71999999999997,0.0,0.28800000000000003,0.36,23.256,50.84,,12.91108,0.352
2019-01-01 07:15:00+01:00,21.62,302.58000000000004,260.19,0.0,0.312,0.36,23.268,50.84,,12.91108,0.429
2019-01-01 07:30:00+01:00,21.62,301.76000000000005,253.82,0.0,0.312,0.36,23.268,50.84,,13.833300000000001,0.605
2019-01-01 07:45:00+01:00,21.62,300.94,257.25,0.0,0.312,0.36,23.28,50.84,,13.833300000000001,0.7919999999999999
2019-01-01 08:00:00+01:00,21.62,315.70000000000005,222.46,0.0,0.312,0.36,23.268,50.84,,12.91108,0.9129999999999999
2019-01-01 08:15:00+01:00,21.62,322.26000000000005,220.99,0.0,0.312,0.36,23.268,50.84,,11.98886,1.045
2019-01-01 08:30:00+01:00,21.39,325.54,227.85,0.0,0.312,0.36,23.28,50.84,,11.98886,1.0999999999999999
2019-01-01 08:45:00+01:00,21.39,334.56,236.18,0.0,0.312,0.36,23.28,50.84,,12.91108,1.1219999999999999
2019-01-01 09:00:00+01:00,21.62,337.84000000000003,226.87,0.0,0.312,0.36,23.28,50.84,,13.833300000000001,1.144
2019-01-01 09:15:00+01:00,21.62,337.02000000000004,228.34,0.0,0.312,0.36,23.28,50.84,,12.91108,1.133
2019-01-01 09:30:00+01:00,21.62,343.58000000000004,230.29999999999998,0.0,0.312,0.36,23.292,50.84,,13.833300000000001,1.133
2019-01-01 09:45:00+01:00,21.62,344.40000000000003,235.69,0.0,0.312,0.36,23.28,50.84,,13.833300000000001,1.155
2019-01-01 10:00:00+01:00,21.39,331.28000000000003,234.71,0.0,0.312,0.36,23.28,50.02,,12.91108,1.133
2019-01-01 10:15:00+01:00,21.39,331.28000000000003,250.39,0.0,0.312,0.36,23.28,50.02,,11.98886,1.0999999999999999
2019-01-01 10:30:00+01:00,21.39,339.48,266.56,0.0,0.28800000000000003,0.36,23.28,50.02,,11.98886,1.1219999999999999
2019-01-01 10:45:00+01:00,21.39,345.22,285.67,0.0,0.28800000000000003,0.36,23.28,50.02,,11.98886,1.155
2019-01-01 11:00:00+01:00,21.16,338.66,246.47,0.0,0.28800000000000003,0.36,23.28,50.02,,11.98886,1.2209999999999999
2019-01-01 11:15:00+01:00,20.7,333.74,264.6,0.0,0.28800000000000003,0.36,23.28,50.02,,12.91108,1.2209999999999999
2019-01-01 11:30:00+01:00,20.93,335.38000000000005,279.79,0.0,0.28800000000000003,0.36,23.28,50.02,,11.98886,1.254
2019-01-01 11:45:00+01:00,21.16,341.12,292.53,0.0,0.28800000000000003,0.36,23.28,50.02,,11.06664,1.2979999999999998
2019-01-01 12:00:00+01:00,21.16,339.48,291.06,0.0,0.28800000000000003,0.36,23.268,50.02,,11.98886,1.3639999999999999
2019-01-01 12:15:00+01:00,20.93,336.20000000000005,297.92,0.0,0.28800000000000003,0.36,23.268,50.02,,11.06664,1.474
2019-01-01 12:30:00+01:00,20.93,336.20000000000005,301.84,0.0,0.28800000000000003,0.36,23.268,50.02,,11.98886,1.5839999999999999
2019-01-01 12:45:00+01:00,20.93,337.84000000000003,309.19,0.0,0.28800000000000003,0.36,23.268,50.02,,11.98886,1.639
2019-01-01 13:00:00+01:00,20.93,344.40000000000003,318.01,0.0,0.28800000000000003,0.36,23.268,49.2,,11.06664,1.5619999999999998
2019-01-01 13:15:00+01:00,20.7,339.48,321.44,0.0,0.28800000000000003,0.36,23.268,49.2,,11.98886,1.573
2019-01-01 13:30:00+01:00,20.7,336.20000000000005,317.52,0.0,0.28800000000000003,0.336,23.268,49.2,,12.91108,1.529
2019-01-01 13:45:00+01:00,20.93,338.66,313.11,0.0,0.28800000000000003,0.336,23.268,49.2,,11.98886,1.529
2019-01-01 14:00:00+01:00,20.93,339.48,325.36,0.0,0.28800000000000003,0.336,23.28,50.02,,12.91108,1.573
2019-01-01 14:15:00+01:00,20.93,334.56,339.08,0.0,0.28800000000000003,0.336,23.28,50.02,,12.91108,1.5839999999999999
2019-01-01 14:30:00+01:00,20.93,334.56,326.34,0.0,0.28800000000000003,0.336,23.28,50.02,,11.98886,1.7819999999999998
2019-01-01 14:45:00+01:00,20.93,335.38000000000005,317.03,0.0,0.28800000000000003,0.336,23.28,50.02,,11.06664,1.936
2019-01-01 15:00:00+01:00,20.93,326.36,360.64,0.0,0.28800000000000003,0.336,23.292,50.02,,11.98886,2.013
2019-01-01 15:15:00+01:00,20.7,324.72,378.28,0.0,0.28800000000000003,0.336,23.292,50.02,,11.98886,2.013
2019-01-01 15:30:00+01:00,20.7,328.82000000000005,390.04,0.0,0.28800000000000003,0.336,23.292,50.02,,11.06664,1.9909999999999999
2019-01-01 15:45:00+01:00,20.7,339.48,405.71999999999997,0.0,0.28800000000000003,0.336,23.292,50.02,,10.14442,1.914
2019-01-01 16:00:00+01:00,20.93,327.18,344.96,0.0,0.28800000000000003,0.336,23.292,49.2,,11.06664,1.8809999999999998
2019-01-01 16:15:00+01:00,20.93,327.18,375.83,0.0,0.28800000000000003,0.336,23.292,49.2,,12.91108,1.859
2019-01-01 16:30:00+01:00,20.93,341.94,408.17,0.0,0.28800000000000003,0.336,23.292,49.2,,11.98886,1.9689999999999999
