,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2018-03-01 00:00:00+01:00,269.7325,3056.55,601.5975,1500.3950000000002,42.8805,0.2565,3.876,8.616,0.384,24.324,70.93,,0.0,79.77203,12.762,73.56524999999999
2018-03-01 00:15:00+01:00,270.8825,3058.8050000000003,606.4975,1498.5500000000002,42.8805,0.2565,3.168,8.622,0.39,24.306,70.93,,0.0,79.31092000000001,12.099,73.51025
2018-03-01 00:30:00+01:00,271.515,3049.3750000000005,609.1925,1486.4550000000002,42.8805,0.2565,2.46,8.628,0.294,24.249,71.135,,0.0,80.23314,12.102,73.568
2018-03-01 00:45:00+01:00,271.34250000000003,3050.4,609.9275,1476.41,42.69725,0.2565,2.64,8.622,0.264,24.282,71.135,,0.0,78.84981,12.075000000000001,73.73575
2018-03-01 01:00:00+01:00,271.1125,3032.155,622.6675,1495.065,42.69725,0.2565,2.64,8.61,0.384,24.324,70.93,,0.0,78.158145,12.069,73.5075
2018-03-01 01:15:00+01:00,270.4225,3015.1400000000003,624.8725,1492.605,42.8805,0.2565,1.284,8.574,0.306,24.315,70.93,,0.0,78.3887,12.108,73.21875
2018-03-01 01:30:00+01:00,270.3075,3014.32,628.5475,1492.8100000000002,42.8805,0.2565,1.4040000000000001,8.586,0.336,24.309,70.93,,0.0,77.92759000000001,12.093,72.6605
2018-03-01 01:45:00+01:00,270.48,3011.2450000000003,626.71,1499.1650000000002,42.8805,0.2565,1.248,8.592,0.27,24.285,70.93,,0.0,79.77203,12.093,72.589
2018-03-01 02:00:00+01:00,270.9975,3020.2650000000003,630.7524999999999,1488.095,42.8805,0.2565,1.176,8.586,0.27,24.333000000000002,71.135,,0.0,79.77203,12.093,71.5385
2018-03-01 02:15:00+01:00,271.17,3006.53,633.6925,1480.92,42.8805,0.2565,1.176,8.538,0.27,24.297,70.93,,0.0,79.77203,12.471,71.23875
2018-03-01 02:30:00+01:00,271.1125,3006.735,643.37,1488.9150000000002,42.8805,0.2565,1.176,8.532,0.258,24.327,70.93,,0.0,79.31092000000001,13.203,70.79875
2018-03-01 02:45:00+01:00,270.8825,3004.8900000000003,644.4725,1490.555,43.06375,0.2565,1.176,8.514,0.28200000000000003,24.321,70.93,,0.0,79.31092000000001,13.248000000000001,70.2295
2018-03-01 03:00:00+01:00,270.71000000000004,2951.59,645.9425,1478.6650000000002,42.8805,0.2565,1.176,8.484,0.306,24.339000000000002,71.135,,0.0,79.31092000000001,13.263,69.35499999999999
2018-03-01 03:15:00+01:00,270.5375,2894.3950000000004,650.3525,1469.6450000000002,42.8805,0.2565,1.176,8.454,0.34800000000000003,24.333000000000002,71.135,,0.0,79.31092000000001,13.245000000000001,68.563
2018-03-01 03:30:00+01:00,270.71000000000004,2887.425,650.72,1480.305,42.8805,0.2565,1.176,8.46,0.33,24.330000000000002,71.135,,0.0,79.31092000000001,13.296000000000001,68.41449999999999
2018-03-01 03:45:00+01:00,270.65250000000003,2908.13,647.4125,1466.5700000000002,42.8805,0.2565,1.176,8.46,0.294,24.327,69.905,,0.0,79.541475,13.26,68.2935
2018-03-01 04:00:00+01:00,270.65250000000003,2919.815,673.1374999999999,1444.2250000000001,42.69725,0.2565,1.176,8.466,0.336,24.324,69.495,,0.0,79.31092000000001,13.206,68.255
2018-03-01 04:15:00+01:00,270.65250000000003,2919.405,671.055,1466.5700000000002,42.69725,0.247,1.494,8.46,0.378,24.318,69.495,,0.0,77.92759000000001,13.200000000000001,68.10925
2018-03-01 04:30:00+01:00,270.94,2926.7850000000003,675.5875,1489.94,42.69725,0.247,1.776,8.448,0.378,24.324,70.31500000000001,,0.0,77.00537,13.203,67.81224999999999
2018-03-01 04:45:00+01:00,270.65250000000003,2918.38,679.0175,1545.9050000000002,42.69725,0.247,2.262,8.43,0.378,24.312,71.135,,0.0,77.23592500000001,13.23,67.32549999999999
2018-03-01 05:00:00+01:00,270.595,2916.7400000000002,691.7574999999999,1571.325,42.69725,0.247,1.206,8.43,0.318,24.279,70.93,,0.0,75.85259500000001,13.263,66.7535
2018-03-01 05:15:00+01:00,269.33,2932.525,692.2475,1595.515,42.69725,0.247,1.248,8.382,0.28800000000000003,24.312,71.135,,0.0,75.16093000000001,13.269,66.4015
2018-03-01 05:30:00+01:00,269.33,2941.9550000000004,694.4525,1627.9050000000002,42.69725,0.247,3.726,8.370000000000001,0.312,24.327,70.93,,0.0,73.085935,13.254,66.484
2018-03-01 05:45:00+01:00,269.8475,2951.59,705.11,1658.6550000000002,42.8805,0.247,8.25,8.370000000000001,0.324,24.330000000000002,71.135,,0.0,72.163715,13.215,66.4125
2018-03-01 06:00:00+01:00,268.8125,2967.375,724.22,1744.345,42.69725,0.247,3.156,8.34,0.294,24.057000000000002,70.93,,0.0,69.62761,13.227,68.5795
2018-03-01 06:15:00+01:00,268.755,3026.4150000000004,731.2025,1790.88,42.69725,0.247,4.8420000000000005,8.328,0.252,24.324,71.135,,0.0,70.78038500000001,13.272,69.31925
2018-03-01 06:30:00+01:00,269.445,3054.09,733.6525,1852.7900000000002,42.8805,0.247,13.314,8.322000000000001,0.276,24.327,71.135,,0.0,71.241495,13.518,69.179
2018-03-01 06:45:00+01:00,269.8475,3072.5400000000004,734.8774999999999,1923.9250000000002,42.8805,0.247,18.174,8.304,0.33,24.324,71.135,,0.051250000000000004,68.70539000000001,14.064,68.904
2018-03-01 07:00:00+01:00,269.8475,3067.4150000000004,755.4575,2005.1050000000002,42.69725,0.247,25.026,8.31,0.258,24.282,71.135,,0.95325,68.70539000000001,14.055,68.61524999999999
2018-03-01 07:15:00+01:00,270.7675,3131.17,760.725,2014.535,42.69725,0.2565,27.330000000000002,8.298,0.228,24.303,71.135,,4.21275,68.474835,14.043000000000001,68.2385
2018-03-01 07:30:00+01:00,271.055,3202.3050000000003,770.525,2002.6450000000002,42.69725,0.247,29.754,8.262,0.372,24.330000000000002,71.135,,9.7375,67.552615,14.022,67.93599999999999
2018-03-01 07:45:00+01:00,271.745,3272.005,771.015,1989.7300000000002,42.8805,0.247,27.66,8.184000000000001,0.486,24.327,71.135,,16.10275,64.5554,14.013,66.3245
2018-03-01 08:00:00+01:00,271.515,3277.9500000000003,780.2025,1983.17,42.8805,0.247,28.89,8.154,0.516,24.216,71.135,,27.388,64.09429,14.001,65.23275
2018-03-01 08:15:00+01:00,270.94,3277.7450000000003,782.285,1976.4050000000002,42.8805,0.247,26.256,8.172,0.384,24.297,71.135,,37.392,65.708175,14.016,64.24549999999999
2018-03-01 08:30:00+01:00,271.1125,3279.385,782.8975,1980.3000000000002,42.8805,0.2565,27.732,8.154,0.384,24.285,71.135,,50.52225,62.71096,14.001,63.874249999999996
2018-03-01 08:45:00+01:00,271.5725,3265.2400000000002,777.875,1986.0400000000002,42.8805,0.247,21.738,8.13,0.294,24.042,70.93,,62.5045,52.56654,13.977,64.4435
2018-03-01 09:00:00+01:00,271.40000000000003,3168.8900000000003,776.895,1940.7350000000001,42.8805,0.247,12.372,8.106,0.276,23.658,71.75,,74.73275000000001,42.42212,13.962,64.46549999999999
2018-03-01 09:15:00+01:00,270.94,3125.635,775.7925,1923.7200000000003,42.8805,0.247,7.032,8.1,0.228,23.568,72.16000000000001,,88.12950000000001,41.730455,13.842,64.51774999999999
2018-03-01 09:30:00+01:00,270.94,3105.545,774.935,1899.5300000000002,43.06375,0.247,3.918,8.088000000000001,0.24,23.499,72.36500000000001,,101.3725,35.736025000000005,13.062,65.2355
2018-03-01 09:45:00+01:00,270.94,3095.5000000000005,771.1374999999999,1813.43,43.06375,0.247,3.3120000000000003,8.112,0.246,23.463,72.36500000000001,,114.31825,46.111000000000004,13.014000000000001,65.64524999999999
2018-03-01 10:00:00+01:00,270.48,3052.2450000000003,752.0275,1721.5900000000001,42.8805,0.247,1.83,8.148,0.252,23.301000000000002,72.36500000000001,,126.72075000000001,47.724885,13.059000000000001,66.78925
2018-03-01 10:15:00+01:00,270.71000000000004,3029.4900000000002,754.2325,1591.21,43.06375,0.2565,1.74,8.166,0.228,23.253,72.36500000000001,,139.26675,47.95544,12.645,67.61699999999999
2018-03-01 10:30:00+01:00,270.02000000000004,3004.6850000000004,759.01,1529.9150000000002,43.247,0.247,1.752,8.136000000000001,0.24,23.217,72.36500000000001,,150.84925,48.185995000000005,12.24,68.585
