,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2018-06-01 01:00:00+03:00,1059.44,888.37,0.0,0.0,5.784,0.0,4.257
2018-06-01 02:00:00+03:00,1116.02,839.37,0.0,0.0,4.368,0.0,3.96
2018-06-01 03:00:00+03:00,1102.0800000000002,846.23,0.0,0.0,2.976,0.0,3.9819999999999998
2018-06-01 04:00:00+03:00,1072.5600000000002,843.78,0.0,0.0,2.952,0.0,4.345
2018-06-01 05:00:00+03:00,1105.3600000000001,785.47,0.0,0.0,4.68,0.0,4.8069999999999995
2018-06-01 06:00:00+03:00,1157.02,748.72,0.0,0.0,6.384,0.902,4.653
2018-06-01 07:00:00+03:00,1176.7,872.6899999999999,0.0,0.0,8.976,7.79,4.686
2018-06-01 08:00:00+03:00,1269.3600000000001,978.53,0.0,0.0,8.808,24.108,4.433
2018-06-01 09:00:00+03:00,1211.96,922.18,0.0,0.0,15.48,41.779,4.257
2018-06-01 10:00:00+03:00,1234.92,862.89,0.0,0.8160000000000001,13.752,56.006,4.862
2018-06-01 11:00:00+03:00,1319.38,873.67,0.0,2.856,8.472,65.477,5.225
2018-06-01 12:00:00+03:00,1358.74,859.9499999999999,0.0,0.744,6.5040000000000004,70.233,5.742
2018-06-01 13:00:00+03:00,1340.7,846.23,0.0,0.768,4.176,71.75,6.292
2018-06-01 14:00:00+03:00,1293.96,843.78,0.0,0.6960000000000001,3.384,68.921,6.677
2018-06-01 15:00:00+03:00,1289.8600000000001,811.4399999999999,0.0,0.24,3.552,62.443000000000005,6.512
2018-06-01 16:00:00+03:00,1243.1200000000001,871.71,0.0,0.0,3.984,51.414,6.973999999999999
2018-06-01 17:00:00+03:00,1225.9,949.13,0.0,0.096,7.848,37.269,6.798
2018-06-01 18:00:00+03:00,1227.5400000000002,998.62,0.0,2.2800000000000002,16.92,19.598000000000003,5.72
2018-06-01 19:00:00+03:00,1227.5400000000002,1045.17,0.0,2.472,21.384,6.0680000000000005,4.8069999999999995
2018-06-01 20:00:00+03:00,1243.94,1010.38,0.0,8.256,24.432000000000002,0.615,4.015
2018-06-01 21:00:00+03:00,1390.72,1063.3,0.0,8.304,29.376,0.0,3.839
2018-06-01 22:00:00+03:00,1425.98,1104.46,0.0,3.84,21.288,0.0,3.9379999999999997
2018-06-01 23:00:00+03:00,1305.44,1113.28,0.0,0.8160000000000001,15.456,0.0,4.3999999999999995
2018-06-02 00:00:00+03:00,1294.7800000000002,949.13,0.0,0.14400000000000002,9.192,0.0,4.741
2018-06-02 01:00:00+03:00,1280.0200000000002,837.41,0.0,0.0,4.2,0.0,5.401
2018-06-02 02:00:00+03:00,1242.3000000000002,722.26,0.0,0.0,3.624,0.0,5.962
2018-06-02 03:00:00+03:00,1202.1200000000001,692.37,0.0,0.0,2.736,0.0,6.116
2018-06-02 04:00:00+03:00,1203.76,670.81,0.0,0.0,2.928,0.0,6.159999999999999
2018-06-02 05:00:00+03:00,1204.5800000000002,635.04,0.0,0.0,3.552,0.0,7.095
2018-06-02 06:00:00+03:00,1202.1200000000001,569.38,0.0,0.0,4.5120000000000005,0.984,7.59
2018-06-02 07:00:00+03:00,1198.02,586.04,0.0,0.0,7.896,7.831,7.183
2018-06-02 08:00:00+03:00,1205.4,645.8199999999999,0.0,0.0,8.232,23.534000000000002,7.491
2018-06-02 09:00:00+03:00,1226.72,670.3199999999999,0.0,0.0,10.296,41.246,7.941999999999999
2018-06-02 10:00:00+03:00,1240.66,732.55,0.0,0.0,7.248,55.391000000000005,9.163
2018-06-02 11:00:00+03:00,1213.6000000000001,644.35,0.0,0.0,5.136,65.23100000000001,10.01
2018-06-02 12:00:00+03:00,1179.16,648.76,0.0,0.0,5.736,70.151,10.131
2018-06-02 13:00:00+03:00,1203.76,701.1899999999999,0.0,0.0,3.648,69.864,9.856
2018-06-02 14:00:00+03:00,1198.02,701.68,0.0,0.0,2.208,66.174,8.536
2018-06-02 15:00:00+03:00,1158.66,695.8,0.0,0.0,2.136,58.548,7.898
2018-06-02 16:00:00+03:00,1165.22,811.93,0.0,0.0,2.616,47.314,6.973999999999999
2018-06-02 17:00:00+03:00,1219.3400000000001,960.4,0.0,0.0,7.104,32.677,5.6209999999999996
2018-06-02 18:00:00+03:00,1302.16,955.01,0.0,0.07200000000000001,19.080000000000002,15.949,4.004
2018-06-02 19:00:00+03:00,1349.72,1057.42,0.0,2.064,18.432000000000002,5.043,3.0909999999999997
2018-06-02 20:00:00+03:00,1310.3600000000001,943.25,0.0,8.28,24.144000000000002,0.5740000000000001,2.871
2018-06-02 21:00:00+03:00,1320.2,971.67,0.0,10.92,32.208,0.0,2.629
2018-06-02 22:00:00+03:00,1323.48,1050.07,0.0,7.464,22.68,0.0,2.673
