,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore
2021-12-31 23:00:00+00:00,91.08,251.37,0.0,7.416,8.448,1.008,22.96,0.0,0.3,26.465999999999998
2022-01-01 00:00:00+00:00,91.77000000000001,83.78999999999999,0.0,6.144,8.328,1.2,26.240000000000002,0.0,0.3,25.432
2022-01-01 01:00:00+00:00,92.92,82.32,0.0,0.624,4.872,1.224,27.880000000000003,0.0,0.3,24.508
2022-01-01 02:00:00+00:00,92.46000000000001,82.32,0.0,0.0,4.368,1.056,27.880000000000003,0.0,0.3,23.705
2022-01-01 03:00:00+00:00,92.0,82.32,0.0,0.0,3.672,1.104,27.060000000000002,0.0,0.3,24.607
2022-01-01 04:00:00+00:00,91.08,81.83,0.0,0.0,3.6,1.08,26.240000000000002,0.0,0.3,26.037
2022-01-01 05:00:00+00:00,91.77000000000001,81.83,0.0,0.0,4.656,1.1520000000000001,26.240000000000002,0.0,0.3,26.674999999999997
2022-01-01 06:00:00+00:00,91.31,82.32,0.0,0.0,7.848,1.104,27.060000000000002,0.0,0.3,26.961
2022-01-01 07:00:00+00:00,89.01,82.32,0.0,0.0,8.472,0.984,26.240000000000002,0.082,0.3,28.258999999999997
2022-01-01 08:00:00+00:00,88.32000000000001,82.81,0.0,0.0,4.416,1.248,27.060000000000002,5.043,0.3,29.886999999999997
2022-01-01 09:00:00+00:00,88.55,83.78999999999999,0.0,0.0,4.6080000000000005,1.608,27.060000000000002,17.712,0.3,29.502
2022-01-01 10:00:00+00:00,89.01,83.3,0.0,0.0,4.5360000000000005,0.8160000000000001,27.060000000000002,27.101000000000003,0.3,27.180999999999997
2022-01-01 11:00:00+00:00,86.71000000000001,81.83,0.0,0.0,3.864,0.84,26.240000000000002,30.709,0.3,25.508999999999997
2022-01-01 12:00:00+00:00,86.94,81.83,0.0,0.0,3.84,0.84,26.240000000000002,30.75,0.3,25.387999999999998
2022-01-01 13:00:00+00:00,86.48,81.34,0.0,0.0,3.864,0.792,26.240000000000002,28.536,0.3,24.519
2022-01-01 14:00:00+00:00,86.48,80.36,0.0,0.0,4.08,0.8160000000000001,26.240000000000002,24.682000000000002,0.3,23.144
2022-01-01 15:00:00+00:00,86.25,78.89,0.0,0.07200000000000001,4.152,0.792,27.060000000000002,17.425,0.3,22.671
2022-01-01 16:00:00+00:00,84.64,81.34,0.0,2.736,6.816,0.8160000000000001,26.240000000000002,6.888,0.3,24.639999999999997
2022-01-01 17:00:00+00:00,84.87,82.32,0.0,7.224,10.416,2.328,26.240000000000002,0.123,0.3,28.093999999999998
2022-01-01 18:00:00+00:00,84.64,82.32,0.0,10.512,13.368,2.232,25.42,0.0,0.3,30.305
2022-01-01 19:00:00+00:00,84.64,82.32,0.0,5.952,20.04,3.8160000000000003,25.42,0.0,0.3,31.316999999999997
2022-01-01 20:00:00+00:00,84.64,82.32,0.0,6.72,19.68,3.936,25.42,0.0,0.3,32.021
2022-01-01 21:00:00+00:00,85.10000000000001,82.32,0.0,2.064,21.936,1.92,25.42,0.0,0.264,29.424999999999997
2022-01-01 22:00:00+00:00,85.56,82.81,0.0,0.0,14.040000000000001,0.744,26.240000000000002,0.0,0.20400000000000001,27.423
2022-01-01 23:00:00+00:00,85.56,82.81,0.0,0.0,15.456,1.8,25.42,0.0,0.07200000000000001,24.639999999999997
2022-01-02 00:00:00+00:00,84.87,81.83,0.0,0.0,12.672,0.768,27.060000000000002,0.0,0.048,21.296
2022-01-02 01:00:00+00:00,84.87,81.34,0.0,0.0,8.16,1.008,26.240000000000002,0.0,0.036000000000000004,18.105999999999998
2022-01-02 02:00:00+00:00,85.10000000000001,80.85,0.0,0.0,2.904,0.8160000000000001,25.42,0.0,0.036000000000000004,16.192
2022-01-02 03:00:00+00:00,86.48,81.83,0.0,0.0,2.712,0.912,25.42,0.0,0.024,13.947999999999999
2022-01-02 04:00:00+00:00,85.56,81.83,0.0,0.0,2.736,0.912,25.42,0.0,0.024,11.264
2022-01-02 05:00:00+00:00,85.56,92.61,0.0,0.0,2.664,1.032,24.6,0.0,0.012,7.468999999999999
2022-01-02 06:00:00+00:00,86.25,146.51,0.0,0.0,5.376,0.8160000000000001,25.42,0.0,0.024,5.654
2022-01-02 07:00:00+00:00,84.87,207.76,0.0,1.032,7.5360000000000005,1.488,24.6,0.041,0.024,4.224
2022-01-02 08:00:00+00:00,83.95,255.78,0.0,0.024,5.304,1.296,23.78,2.7880000000000003,0.024,3.2449999999999997
2022-01-02 09:00:00+00:00,83.26,318.99,0.0,0.0,5.256,1.2,24.6,12.751000000000001,0.06,2.86
2022-01-02 10:00:00+00:00,84.18,450.31,0.0,0.0,4.128,2.928,24.6,20.91,0.096,2.739
2022-01-02 11:00:00+00:00,85.10000000000001,485.09999999999997,0.0,0.0,3.744,2.7600000000000002,24.6,24.436,0.108,1.452
2022-01-02 12:00:00+00:00,84.87,472.84999999999997,0.0,0.0,3.936,3.0,24.6,27.429000000000002,0.108,1.1989999999999998
2022-01-02 13:00:00+00:00,84.87,450.31,0.0,0.0,3.624,1.416,24.6,28.044,0.084,1.0999999999999999
2022-01-02 14:00:00+00:00,85.33,472.84999999999997,0.0,0.0,3.8160000000000003,0.5760000000000001,25.42,24.395,0.06,1.045
2022-01-02 15:00:00+00:00,85.10000000000001,488.53,0.0,0.0,5.232,0.528,26.240000000000002,16.851,0.048,0.8029999999999999
2022-01-02 16:00:00+00:00,84.41,480.2,0.0,1.1280000000000001,12.912,3.696,25.42,5.371,0.036000000000000004,0.99
2022-01-02 17:00:00+00:00,85.10000000000001,565.46,0.0,40.776,22.2,10.344,25.42,0.246,0.024,1.21
2022-01-02 18:00:00+00:00,85.56,576.24,0.0,41.736000000000004,36.168,10.44,25.42,0.0,0.012,1.21
2022-01-02 19:00:00+00:00,88.32000000000001,628.18,0.0,43.2,40.968,12.24,25.42,0.0,0.024,1.1769999999999998
2022-01-02 20:00:00+00:00,88.09,707.0699999999999,0.0,40.92,39.96,16.8,25.42,0.0,0.012,0.869
2022-01-02 21:00:00+00:00,88.32000000000001,771.75,0.0,27.696,30.024,9.624,25.42,0.0,0.012,1.045
2022-01-02 22:00:00+00:00,89.93,721.28,0.0,9.576,18.36,3.648,26.240000000000002,0.0,0.024,1.65
2022-01-02 23:00:00+00:00,88.78,709.52,0.0,39.936,11.88,5.5440000000000005,27.060000000000002,0.0,0.036000000000000004,2.4419999999999997
2022-01-03 00:00:00+00:00,87.86,699.23,0.0,11.016,12.264000000000001,5.304,25.42,0.0,0.036000000000000004,2.893
2022-01-03 01:00:00+00:00,85.56,682.08,0.0,1.2,6.168,0.96,23.78,0.0,0.048,3.751
2022-01-03 02:00:00+00:00,85.79,607.11,0.0,0.0,2.64,0.48,23.78,0.0,0.07200000000000001,4.576
2022-01-03 03:00:00+00:00,84.87,584.08,0.0,0.0,2.712,0.48,21.32,0.0,0.108,6.193
2022-01-03 04:00:00+00:00,84.87,561.54,0.0,0.0,2.8080000000000003,0.48,22.96,0.0,0.132,7.843
2022-01-03 05:00:00+00:00,84.18,651.21,0.0,0.36,3.744,0.48,22.14,0.0,0.168,8.921
2022-01-03 06:00:00+00:00,83.95,810.46,0.0,19.344,8.808,2.136,22.14,0.0,0.252,9.613999999999999
2022-01-03 07:00:00+00:00,83.72,902.5799999999999,0.0,32.832,23.472,8.184000000000001,22.14,0.041,0.252,11.395999999999999
