,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2022-01-01 00:00:00+01:00,7.590000000000001,63.14000000000001,68.6,0.0,,0.0,0.066,0.054,5.8500000000000005,14.145000000000001,,0.0,3.22777,0.154
2022-01-01 00:15:00+01:00,7.532500000000001,66.215,67.865,0.0,,0.0,0.066,0.054,5.841,14.145000000000001,,0.0,3.22777,0.17049999999999998
2022-01-01 00:30:00+01:00,7.590000000000001,61.50000000000001,67.13,0.0,,0.0,0.066,0.054,5.841,14.145000000000001,,0.0,3.22777,0.242
2022-01-01 00:45:00+01:00,7.4750000000000005,63.345000000000006,54.144999999999996,0.0,,0.0,0.066,0.054,5.844,14.145000000000001,,0.0,3.22777,0.26675
2022-01-01 01:00:00+01:00,7.590000000000001,67.24000000000001,61.74,0.0,,0.0,0.066,0.054,5.8500000000000005,14.145000000000001,,0.0,3.4583250000000003,0.3465
2022-01-01 01:15:00+01:00,7.532500000000001,64.985,67.4975,0.0,,0.0,0.066,0.054,5.847,14.145000000000001,,0.0,3.4583250000000003,0.43999999999999995
2022-01-01 01:30:00+01:00,7.532500000000001,60.065000000000005,67.62,0.0,,0.0,0.066,0.054,5.847,14.145000000000001,,0.0,3.4583250000000003,0.495
2022-01-01 01:45:00+01:00,7.532500000000001,61.09,66.5175,0.0,,0.0,0.066,0.054,5.844,14.145000000000001,,0.0,2.997215,0.5555
2022-01-01 02:00:00+01:00,7.4750000000000005,64.985,66.5175,0.0,,0.0,0.066,0.054,5.847,13.940000000000001,,0.0,3.22777,0.55275
2022-01-01 02:15:00+01:00,7.4750000000000005,65.39500000000001,67.4975,0.0,,0.0,0.066,0.054,5.844,13.940000000000001,,0.0,3.4583250000000003,0.5555
2022-01-01 02:30:00+01:00,7.4175,60.475,67.4975,0.0,,0.0,0.066,0.054,5.844,13.940000000000001,,0.0,3.22777,0.627
2022-01-01 02:45:00+01:00,7.4175,60.885000000000005,63.945,0.0,,0.0,0.066,0.054,5.838,13.940000000000001,,0.0,3.4583250000000003,0.6325
