,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2022-01-01 01:00:00+02:00,13.110000000000001,751.94,577.71,38.540000000000006,35.736000000000004,3.192,17.016000000000002,0.0,12.661
2022-01-01 01:30:00+02:00,13.110000000000001,810.98,594.86,38.540000000000006,33.312,4.176,17.004,0.0,11.681999999999999
2022-01-01 01:45:00+02:00,13.110000000000001,810.98,594.37,38.540000000000006,33.144,4.392,17.004,0.0,11.373999999999999
2022-01-01 02:00:00+02:00,13.110000000000001,824.9200000000001,606.62,38.540000000000006,34.488,4.848,17.004,0.0,10.769
2022-01-01 02:15:00+02:00,13.110000000000001,830.6600000000001,608.09,38.540000000000006,34.632,4.896,17.028,0.0,9.866999999999999
2022-01-01 02:30:00+02:00,13.110000000000001,829.84,606.62,37.720000000000006,34.512,4.896,17.052,0.0,9.636
2022-01-01 02:45:00+02:00,13.110000000000001,824.1,601.72,37.720000000000006,34.08,4.8,17.064,0.0,9.658
2022-01-01 03:00:00+02:00,13.34,829.84,615.4399999999999,38.540000000000006,35.376,5.16,17.064,0.0,8.833
2022-01-01 03:15:00+02:00,13.110000000000001,838.0400000000001,617.89,38.540000000000006,35.808,5.256,17.064,0.0,7.92
2022-01-01 03:30:00+02:00,13.110000000000001,838.86,620.34,37.720000000000006,37.392,6.072,17.052,0.0,7.029
2022-01-01 03:45:00+02:00,12.88,824.9200000000001,614.46,37.720000000000006,36.912,5.928,17.052,0.0,6.8309999999999995
2022-01-01 04:00:00+02:00,13.110000000000001,812.6200000000001,603.68,37.720000000000006,35.688,6.096,17.052,0.0,8.03
2022-01-01 04:15:00+02:00,13.110000000000001,798.6800000000001,595.35,37.720000000000006,34.896,5.88,17.064,0.0,9.229
2022-01-01 04:30:00+02:00,13.57,801.1400000000001,594.86,37.720000000000006,34.968,4.32,17.052,0.0,9.449
2022-01-01 04:45:00+02:00,13.57,801.1400000000001,592.41,37.720000000000006,33.912,4.152,17.064,0.0,9.79
2022-01-01 05:00:00+02:00,13.57,787.2,584.08,38.540000000000006,33.168,3.936,17.052,0.0,10.504999999999999
2022-01-01 05:15:00+02:00,13.8,792.12,586.53,39.36,33.456,4.008,17.052,0.0,9.933
2022-01-01 05:30:00+02:00,13.8,788.84,585.55,37.720000000000006,33.336,3.96,17.052,0.0,10.097999999999999
2022-01-01 05:45:00+02:00,13.8,776.5400000000001,577.71,37.720000000000006,32.664,3.8160000000000003,17.052,0.0,10.504999999999999
2022-01-01 06:00:00+02:00,13.34,769.98,573.3,37.720000000000006,31.272000000000002,4.392,17.052,0.0,9.745999999999999
2022-01-01 06:15:00+02:00,13.110000000000001,769.1600000000001,574.28,37.720000000000006,31.104,4.416,17.064,0.0,9.306
2022-01-01 06:30:00+02:00,13.34,728.98,578.6899999999999,37.720000000000006,31.728,4.416,17.064,0.0,9.437999999999999
2022-01-01 06:45:00+02:00,14.030000000000001,714.22,586.04,37.720000000000006,33.0,4.416,17.064,0.0,8.712
2022-01-01 07:00:00+02:00,13.57,733.9000000000001,585.55,37.720000000000006,33.408,5.5440000000000005,17.052,0.0,7.8759999999999994
2022-01-01 07:15:00+02:00,13.57,742.9200000000001,587.02,37.720000000000006,33.864,5.6160000000000005,17.052,0.0,7.534999999999999
2022-01-01 07:30:00+02:00,13.34,747.0200000000001,586.04,37.720000000000006,33.864,5.664,17.064,0.0,7.787999999999999
2022-01-01 07:45:00+02:00,13.57,783.1,568.89,37.720000000000006,31.464000000000002,5.784,17.052,0.0,9.042
2022-01-01 08:00:00+02:00,13.8,776.5400000000001,559.09,37.720000000000006,30.312,6.984,17.052,0.0,9.35
2022-01-01 08:15:00+02:00,13.8,733.9000000000001,556.64,37.720000000000006,30.84,7.032,17.052,0.041,9.097
2022-01-01 08:30:00+02:00,13.8,697.0,561.54,37.720000000000006,31.632,6.984,17.052,0.246,9.152
2022-01-01 08:45:00+02:00,13.8,671.58,562.03,37.720000000000006,31.848,7.032,17.064,0.5740000000000001,9.57
2022-01-01 09:00:00+02:00,14.030000000000001,644.5200000000001,530.18,37.720000000000006,30.408,7.032,17.064,1.107,11.088
2022-01-01 09:15:00+02:00,14.26,652.72,532.14,37.720000000000006,31.464000000000002,5.352,17.064,1.8860000000000001,10.703
2022-01-01 09:30:00+02:00,14.26,660.9200000000001,536.06,37.720000000000006,32.016,4.992,17.064,2.952,10.306999999999999
2022-01-01 09:45:00+02:00,13.8,660.9200000000001,538.02,37.720000000000006,32.208,4.944,17.064,4.428,10.043
2022-01-01 10:00:00+02:00,13.8,672.4000000000001,545.37,37.720000000000006,34.272,3.12,17.064,5.617,9.493
2022-01-01 10:15:00+02:00,13.8,678.96,549.78,37.720000000000006,34.968,3.096,17.064,6.601,8.965
2022-01-01 10:30:00+02:00,13.57,670.7600000000001,544.88,37.720000000000006,34.344,4.752,17.064,7.462000000000001,8.975999999999999
2022-01-01 10:45:00+02:00,13.57,658.46,561.05,37.720000000000006,33.144,5.184,17.064,8.200000000000001,9.097
2022-01-01 11:00:00+02:00,13.34,651.9000000000001,558.6,37.720000000000006,32.52,4.344,17.064,9.43,9.548
2022-01-01 11:15:00+02:00,13.34,659.2800000000001,564.48,37.720000000000006,33.432,4.248,17.064,9.922,9.042
2022-01-01 11:30:00+02:00,13.57,663.38,566.93,37.720000000000006,34.368,4.224,17.064,9.799000000000001,8.722999999999999
2022-01-01 11:45:00+02:00,13.34,668.3000000000001,570.85,37.720000000000006,34.896,4.296,17.052,10.045,8.679
2022-01-01 12:00:00+02:00,13.57,663.38,566.93,37.720000000000006,33.768,4.5120000000000005,17.052,11.644,8.58
2022-01-01 12:15:00+02:00,13.57,656.0,563.01,37.720000000000006,33.048,4.488,17.052,12.136000000000001,9.086
2022-01-01 12:30:00+02:00,13.34,656.0,563.01,37.720000000000006,33.168,4.44,17.064,12.341000000000001,9.02
2022-01-01 12:45:00+02:00,13.34,669.12,570.85,37.720000000000006,34.44,4.488,17.052,10.332,8.69
2022-01-01 13:00:00+02:00,13.34,674.0400000000001,573.3,37.720000000000006,34.776,4.68,17.052,8.815,8.645999999999999
2022-01-01 13:15:00+02:00,13.34,690.44,575.75,38.540000000000006,35.160000000000004,4.68,17.064,7.872,8.161999999999999
2022-01-01 13:30:00+02:00,13.57,758.5000000000001,571.83,38.540000000000006,34.704,4.68,17.052,7.298,8.216999999999999
2022-01-01 13:45:00+02:00,13.57,788.84,566.4399999999999,37.720000000000006,33.168,4.68,17.052,7.7490000000000006,8.206
2022-01-01 14:00:00+02:00,13.57,787.2,566.93,37.720000000000006,32.664,4.464,17.064,7.257000000000001,7.656
2022-01-01 14:15:00+02:00,13.57,788.84,569.87,37.720000000000006,32.904,4.464,17.052,6.519,7.491
2022-01-01 14:30:00+02:00,13.57,783.9200000000001,568.4,37.720000000000006,32.568,4.464,17.064,6.519,7.898
2022-01-01 14:45:00+02:00,14.030000000000001,789.6600000000001,569.38,37.720000000000006,32.736000000000004,4.44,17.064,5.658,8.062999999999999
2022-01-01 15:00:00+02:00,13.8,797.86,568.89,37.720000000000006,33.480000000000004,4.44,17.064,4.961,7.326
2022-01-01 15:15:00+02:00,13.8,815.08,573.3,37.720000000000006,34.656,4.464,17.064,4.141,7.095
2022-01-01 15:30:00+02:00,13.8,815.08,574.77,37.720000000000006,34.488,4.44,17.052,3.2390000000000003,7.523999999999999
2022-01-01 15:45:00+02:00,13.57,814.2600000000001,573.79,37.720000000000006,34.464,4.44,17.052,2.378,8.074
2022-01-01 16:00:00+02:00,13.8,795.4000000000001,558.11,37.720000000000006,32.424,4.44,17.064,1.599,8.315999999999999
2022-01-01 16:15:00+02:00,13.8,799.5000000000001,564.48,37.720000000000006,33.384,4.488,17.064,0.779,8.228
2022-01-01 16:30:00+02:00,13.8,817.5400000000001,576.73,37.720000000000006,35.088,4.5360000000000005,17.064,0.164,8.315999999999999
2022-01-01 16:45:00+02:00,14.030000000000001,835.58,585.55,37.720000000000006,36.408,4.68,17.052,0.0,8.216999999999999
2022-01-01 17:00:00+02:00,13.8,818.36,599.27,37.720000000000006,35.136,6.264,17.064,0.0,8.173
2022-01-01 17:15:00+02:00,13.8,821.6400000000001,608.09,37.720000000000006,36.144,6.312,17.064,0.0,8.03
2022-01-01 17:30:00+02:00,13.8,833.1200000000001,616.91,38.540000000000006,37.416000000000004,6.312,17.064,0.0,7.765999999999999
2022-01-01 17:45:00+02:00,13.8,847.0600000000001,621.81,37.720000000000006,38.376,6.5040000000000004,17.064,0.0,7.733
2022-01-01 18:00:00+02:00,13.8,822.46,607.11,37.720000000000006,37.008,7.656000000000001,17.064,0.0,7.986
2022-01-01 18:15:00+02:00,14.030000000000001,822.46,605.64,37.720000000000006,36.864000000000004,7.872,17.064,0.0,8.272
2022-01-01 18:30:00+02:00,14.030000000000001,815.9000000000001,604.17,37.720000000000006,36.456,8.136000000000001,17.064,0.0,8.536
2022-01-01 18:45:00+02:00,13.8,820.0000000000001,596.33,37.720000000000006,36.864000000000004,8.16,17.064,0.0,8.481
2022-01-01 19:00:00+02:00,13.8,809.34,582.12,37.720000000000006,35.016,9.168000000000001,17.064,0.0,8.899
2022-01-01 19:15:00+02:00,13.8,801.96,582.12,37.720000000000006,34.44,9.072000000000001,17.064,0.0,9.196
2022-01-01 19:30:00+02:00,13.8,810.1600000000001,585.06,37.720000000000006,34.992,8.976,17.064,0.0,8.91
2022-01-01 19:45:00+02:00,13.8,804.4200000000001,581.14,37.720000000000006,34.32,9.0,17.064,0.0,9.415999999999999
2022-01-01 20:00:00+02:00,13.8,803.6,585.06,37.720000000000006,35.304,7.2,17.064,0.0,9.129999999999999
2022-01-01 20:15:00+02:00,13.8,814.2600000000001,591.92,37.720000000000006,36.384,7.128,17.064,0.0,8.349
2022-01-01 20:30:00+02:00,14.030000000000001,813.44,590.45,37.720000000000006,36.144,7.152,17.064,0.0,8.327
2022-01-01 20:45:00+02:00,13.8,810.98,588.49,37.720000000000006,35.976,7.056,17.064,0.0,8.107
2022-01-01 21:00:00+02:00,13.8,821.6400000000001,593.88,37.720000000000006,36.696,5.976,17.064,0.0,8.019
2022-01-01 21:15:00+02:00,13.8,827.3800000000001,595.84,37.720000000000006,36.84,5.184,17.064,0.0,7.832
2022-01-01 21:30:00+02:00,13.8,816.72,588.49,37.720000000000006,35.736000000000004,5.208,17.064,0.0,8.238999999999999
2022-01-01 21:45:00+02:00,13.8,799.5000000000001,579.67,37.720000000000006,34.416000000000004,5.136,17.064,0.0,8.833
2022-01-01 22:00:00+02:00,13.57,814.2600000000001,571.83,37.720000000000006,36.36,4.848,17.052,0.0,8.338
2022-01-01 22:15:00+02:00,13.57,823.2800000000001,572.3199999999999,39.36,36.336,4.752,17.064,0.0,8.184
2022-01-01 22:30:00+02:00,13.34,819.1800000000001,568.4,38.540000000000006,35.976,4.728,17.064,0.0,7.8759999999999994
2022-01-01 22:45:00+02:00,13.34,817.5400000000001,567.91,37.720000000000006,36.024,4.704,17.064,0.0,7.579
2022-01-01 23:00:00+02:00,13.34,831.48,580.16,38.540000000000006,38.04,4.68,17.052,0.0,7.92
2022-01-01 23:15:00+02:00,13.110000000000001,843.7800000000001,584.08,38.540000000000006,38.448,4.728,17.052,0.0,7.5569999999999995
2022-01-01 23:30:00+02:00,13.34,842.96,579.18,38.540000000000006,38.088,4.6080000000000005,17.064,0.0,7.545999999999999
2022-01-01 23:45:00+02:00,13.110000000000001,828.2,570.36,37.720000000000006,37.2,4.344,17.052,0.0,8.096
2022-01-02 00:00:00+02:00,13.110000000000001,841.32,529.2,37.720000000000006,37.008,5.496,17.064,0.0,8.129
2022-01-02 00:15:00+02:00,13.110000000000001,851.98,522.83,37.720000000000006,37.128,5.5920000000000005,17.052,0.0,8.404
2022-01-02 00:30:00+02:00,13.110000000000001,840.5000000000001,524.79,37.720000000000006,37.392,5.256,17.052,0.0,8.283
2022-01-02 00:45:00+02:00,12.88,819.1800000000001,521.36,37.720000000000006,36.192,5.016,17.052,0.0,8.568999999999999
2022-01-02 01:00:00+02:00,12.88,806.0600000000001,443.94,37.720000000000006,34.296,4.8,17.052,0.0,9.668999999999999
2022-01-02 01:15:00+02:00,13.34,780.6400000000001,418.46,38.540000000000006,33.168,4.344,17.052,0.0,10.439
2022-01-02 01:30:00+02:00,13.34,783.1,417.96999999999997,37.720000000000006,31.584,4.344,17.052,0.0,10.45
2022-01-02 01:45:00+02:00,13.34,779.0000000000001,417.48,37.720000000000006,30.648,4.224,17.052,0.0,10.735999999999999
2022-01-02 02:00:00+02:00,13.110000000000001,794.58,413.07,37.720000000000006,33.072,4.5120000000000005,17.064,0.0,11.572
2022-01-02 02:15:00+02:00,13.34,773.2600000000001,414.05,37.720000000000006,31.728,4.056,17.052,0.0,12.902999999999999
2022-01-02 02:30:00+02:00,13.34,762.6,413.56,37.720000000000006,30.984,3.864,17.052,0.0,14.19
2022-01-02 02:45:00+02:00,13.34,756.0400000000001,412.58,37.720000000000006,30.984,3.864,17.052,0.0,14.563999999999998
2022-01-02 03:00:00+02:00,13.34,711.7600000000001,413.56,37.720000000000006,32.496,4.296,17.064,0.0,14.563999999999998
2022-01-02 03:15:00+02:00,13.110000000000001,687.98,413.56,37.720000000000006,33.696,4.6080000000000005,17.064,0.0,13.771999999999998
2022-01-02 03:30:00+02:00,13.110000000000001,687.1600000000001,412.09,37.720000000000006,33.528,4.5600000000000005,17.064,0.0,14.068999999999999
2022-01-02 03:45:00+02:00,13.110000000000001,706.84,412.58,37.720000000000006,32.232,4.224,17.052,0.0,15.190999999999999
2022-01-02 04:00:00+02:00,13.34,722.4200000000001,412.09,37.720000000000006,33.456,4.872,17.052,0.0,15.235
2022-01-02 04:15:00+02:00,13.110000000000001,705.2,411.11,38.540000000000006,34.848,5.304,17.064,0.0,14.959999999999999
2022-01-02 04:30:00+02:00,13.110000000000001,707.6600000000001,411.59999999999997,39.36,34.488,5.232,17.064,0.0,15.223999999999998
2022-01-02 04:45:00+02:00,13.110000000000001,731.44,413.07,38.540000000000006,33.84,5.04,17.064,0.0,15.565
2022-01-02 05:00:00+02:00,13.34,754.4000000000001,410.62,38.540000000000006,32.592,4.6080000000000005,17.064,0.0,16.741999999999997
2022-01-02 05:15:00+02:00,13.34,743.74,409.64,38.540000000000006,31.68,4.272,17.064,0.0,17.907999999999998
2022-01-02 05:30:00+02:00,13.110000000000001,737.1800000000001,410.13,38.540000000000006,31.176000000000002,4.296,17.064,0.0,18.865
2022-01-02 05:45:00+02:00,13.110000000000001,716.6800000000001,409.64,37.720000000000006,30.0,4.008,17.076,0.0,20.273
2022-01-02 06:00:00+02:00,13.34,683.88,409.64,37.720000000000006,27.48,4.056,17.064,0.0,20.944
2022-01-02 06:15:00+02:00,13.34,663.38,410.13,37.720000000000006,27.624000000000002,4.032,17.064,0.0,21.241
2022-01-02 06:30:00+02:00,13.34,653.5400000000001,410.13,37.720000000000006,28.008,3.984,17.064,0.0,21.868
2022-01-02 06:45:00+02:00,13.110000000000001,655.1800000000001,415.52,37.720000000000006,27.96,4.008,17.064,0.0,21.834999999999997
2022-01-02 07:00:00+02:00,13.110000000000001,650.2600000000001,412.09,38.540000000000006,27.048000000000002,4.632,17.064,0.0,21.328999999999997
2022-01-02 07:15:00+02:00,13.110000000000001,668.3000000000001,412.58,38.540000000000006,28.488,4.752,17.052,0.0,20.866999999999997
2022-01-02 07:30:00+02:00,13.110000000000001,679.7800000000001,415.52,38.540000000000006,28.896,4.728,17.064,0.0,20.669
2022-01-02 07:45:00+02:00,13.57,723.24,417.48,38.540000000000006,29.424,4.944,17.052,0.0,19.788999999999998
2022-01-02 08:00:00+02:00,13.8,726.5200000000001,418.46,38.540000000000006,32.352000000000004,7.008,17.064,0.082,19.063
2022-01-02 08:15:00+02:00,14.030000000000001,721.6,418.95,38.540000000000006,33.576,7.128,17.052,0.492,18.788
2022-01-02 08:30:00+02:00,14.030000000000001,739.6400000000001,420.90999999999997,38.540000000000006,35.76,7.152,17.052,1.312,17.831
2022-01-02 08:45:00+02:00,14.030000000000001,758.5000000000001,418.46,38.540000000000006,37.368,7.272,17.052,2.5420000000000003,16.544
2022-01-02 09:00:00+02:00,14.030000000000001,716.6800000000001,418.46,38.540000000000006,32.4,7.128,17.064,3.69,15.674999999999999
2022-01-02 09:15:00+02:00,13.8,705.2,418.46,38.540000000000006,31.512,7.128,17.064,5.166,15.587
2022-01-02 09:30:00+02:00,13.8,708.48,418.46,38.540000000000006,32.496,7.152,17.052,6.765000000000001,14.729
2022-01-02 09:45:00+02:00,14.030000000000001,707.6600000000001,417.96999999999997,37.720000000000006,32.496,7.056,17.052,8.364,14.234
2022-01-02 10:00:00+02:00,13.8,654.36,417.48,37.720000000000006,29.688000000000002,3.2640000000000002,17.064,9.676,14.245
2022-01-02 10:15:00+02:00,14.030000000000001,653.5400000000001,418.46,37.720000000000006,27.768,2.616,17.052,10.906,13.673
2022-01-02 10:30:00+02:00,13.8,646.98,417.48,37.720000000000006,27.936,2.52,17.052,11.972000000000001,13.629
2022-01-02 10:45:00+02:00,14.030000000000001,642.88,416.99,37.720000000000006,27.744,2.376,17.052,13.448,13.167
2022-01-02 11:00:00+02:00,14.26,636.32,417.48,38.540000000000006,23.16,2.2560000000000002,17.052,14.76,12.485
2022-01-02 11:15:00+02:00,13.8,637.1400000000001,416.99,39.36,22.824,2.2800000000000002,17.052,15.211,11.792
2022-01-02 11:30:00+02:00,13.8,657.6400000000001,416.99,38.540000000000006,24.984,2.2800000000000002,17.052,15.334000000000001,10.152999999999999
2022-01-02 11:45:00+02:00,14.030000000000001,682.24,416.5,38.540000000000006,26.928,2.2800000000000002,17.064,15.457,8.216999999999999
2022-01-02 12:00:00+02:00,13.8,670.7600000000001,416.99,38.540000000000006,26.496000000000002,1.704,17.052,15.211,6.864
2022-01-02 12:15:00+02:00,13.8,668.3000000000001,416.5,38.540000000000006,28.68,1.6320000000000001,17.052,14.924000000000001,5.928999999999999
2022-01-02 12:30:00+02:00,13.8,655.1800000000001,416.99,38.540000000000006,30.456,1.6320000000000001,17.052,14.637,5.356999999999999
2022-01-02 12:45:00+02:00,13.8,669.94,417.48,39.36,31.68,1.704,17.052,14.391,4.4879999999999995
2022-01-02 13:00:00+02:00,14.030000000000001,657.6400000000001,417.48,39.36,30.36,2.352,17.04,15.006,3.7289999999999996
2022-01-02 13:15:00+02:00,14.030000000000001,654.36,417.96999999999997,39.36,31.464000000000002,2.592,17.04,14.719000000000001,3.19
2022-01-02 13:30:00+02:00,14.26,665.84,416.5,38.540000000000006,32.856,2.712,17.028,14.350000000000001,2.3979999999999997
2022-01-02 13:45:00+02:00,14.030000000000001,676.5,416.01,38.540000000000006,33.96,2.592,17.04,13.817,1.5839999999999999
2022-01-02 14:00:00+02:00,14.030000000000001,662.5600000000001,417.48,38.540000000000006,32.472,2.928,17.028,13.079,1.1219999999999999
2022-01-02 14:15:00+02:00,14.030000000000001,665.0200000000001,417.48,38.540000000000006,32.832,2.7600000000000002,17.04,11.644,0.7919999999999999
2022-01-02 14:30:00+02:00,14.030000000000001,665.0200000000001,417.48,38.540000000000006,34.08,3.12,17.028,10.742,0.6599999999999999
2022-01-02 14:45:00+02:00,13.8,673.22,415.52,37.720000000000006,35.016,3.168,17.028,9.307,0.616
2022-01-02 15:00:00+02:00,13.8,663.38,416.99,38.540000000000006,34.272,2.856,17.028,8.077,0.6599999999999999
2022-01-02 15:15:00+02:00,13.57,666.6600000000001,417.96999999999997,38.540000000000006,34.872,2.832,17.04,6.724,0.594
2022-01-02 15:30:00+02:00,13.57,676.5,417.48,38.540000000000006,35.832,2.8080000000000003,17.04,5.371,0.583
2022-01-02 15:45:00+02:00,13.57,692.9000000000001,416.5,38.540000000000006,37.512,2.8080000000000003,17.04,3.567,0.407
2022-01-02 16:00:00+02:00,13.8,674.86,416.5,38.540000000000006,36.84,2.616,17.04,2.132,0.34099999999999997
2022-01-02 16:15:00+02:00,14.030000000000001,689.62,416.5,37.720000000000006,36.96,2.544,17.028,0.738,0.495
2022-01-02 16:30:00+02:00,14.030000000000001,713.4000000000001,416.5,37.720000000000006,38.232,2.544,17.04,0.28700000000000003,0.616
2022-01-02 16:45:00+02:00,13.8,738.82,417.96999999999997,37.720000000000006,40.08,2.904,17.04,0.0,0.7919999999999999
2022-01-02 17:00:00+02:00,13.8,740.46,418.46,37.720000000000006,38.376,4.5120000000000005,17.04,0.0,0.517
2022-01-02 17:15:00+02:00,13.57,798.6800000000001,423.84999999999997,38.540000000000006,38.112,6.336,17.052,0.0,0.6599999999999999
2022-01-02 17:30:00+02:00,13.57,860.1800000000001,430.21999999999997,37.720000000000006,37.704,6.48,17.04,0.0,0.979
2022-01-02 17:45:00+02:00,13.57,882.32,432.18,37.720000000000006,38.136,6.6240000000000006,17.04,0.0,1.3199999999999998
2022-01-02 18:00:00+02:00,13.57,873.3000000000001,433.15999999999997,37.720000000000006,38.4,7.5600000000000005,17.04,0.0,1.397
2022-01-02 18:15:00+02:00,13.8,875.7600000000001,433.65,37.720000000000006,38.28,7.656000000000001,17.04,0.0,1.6059999999999999
2022-01-02 18:30:00+02:00,13.8,863.46,435.61,37.720000000000006,38.088,7.68,17.04,0.0,2.1229999999999998
2022-01-02 18:45:00+02:00,13.8,855.2600000000001,435.12,38.540000000000006,37.032000000000004,7.8,17.04,0.0,2.673
2022-01-02 19:00:00+02:00,13.57,860.1800000000001,436.09999999999997,38.540000000000006,37.224000000000004,8.664,17.04,0.0,2.816
2022-01-02 19:15:00+02:00,13.57,869.2,437.08,38.540000000000006,37.248,8.688,17.04,0.0,2.981
2022-01-02 19:30:00+02:00,13.57,867.5600000000001,437.08,38.540000000000006,37.032000000000004,8.712,17.04,0.0,3.355
2022-01-02 19:45:00+02:00,13.57,861.82,436.59,38.540000000000006,36.864000000000004,8.64,17.04,0.0,3.707
2022-01-02 20:00:00+02:00,13.57,834.7600000000001,436.09999999999997,38.540000000000006,38.304,7.248,17.04,0.0,4.334
2022-01-02 20:15:00+02:00,13.57,849.5200000000001,435.12,37.720000000000006,36.744,7.248,17.04,0.0,4.983
2022-01-02 20:30:00+02:00,13.57,840.5000000000001,432.67,37.720000000000006,35.016,7.248,17.04,0.0,5.72
2022-01-02 20:45:00+02:00,13.57,824.9200000000001,428.75,37.720000000000006,33.264,7.296,17.04,0.0,6.919
2022-01-02 21:00:00+02:00,13.8,841.32,433.65,37.720000000000006,35.52,7.008,17.04,0.0,7.997
2022-01-02 21:15:00+02:00,13.8,837.22,435.12,38.540000000000006,34.656,6.768,17.04,0.0,8.953999999999999
2022-01-02 21:30:00+02:00,13.8,820.82,431.69,38.540000000000006,32.616,6.6240000000000006,17.04,0.0,10.439
2022-01-02 21:45:00+02:00,13.57,821.6400000000001,430.71,38.540000000000006,32.664,6.36,17.04,0.0,11.814
2022-01-02 22:00:00+02:00,13.34,824.9200000000001,430.71,38.540000000000006,35.496,5.808,17.04,0.0,12.902999999999999
2022-01-02 22:15:00+02:00,13.34,817.5400000000001,430.21999999999997,38.540000000000006,34.032000000000004,5.6160000000000005,17.04,0.0,13.673
2022-01-02 22:30:00+02:00,13.34,805.24,429.24,38.540000000000006,32.976,5.496,17.04,0.0,14.135
2022-01-02 22:45:00+02:00,13.34,750.3000000000001,421.4,37.720000000000006,32.928,5.376,17.04,0.0,15.081
2022-01-02 23:00:00+02:00,13.34,761.7800000000001,419.44,37.720000000000006,36.552,5.208,17.04,0.0,16.148
2022-01-02 23:15:00+02:00,13.34,762.6,418.95,38.540000000000006,36.0,4.992,17.04,0.0,16.39
2022-01-02 23:30:00+02:00,13.34,744.5600000000001,418.95,38.540000000000006,34.824,4.632,17.04,0.0,16.456
2022-01-02 23:45:00+02:00,13.34,738.0,417.96999999999997,38.540000000000006,34.512,4.5120000000000005,17.04,0.0,16.104
2022-01-03 00:00:00+02:00,13.110000000000001,745.3800000000001,418.46,38.540000000000006,37.152,4.68,17.04,0.0,15.575999999999999
2022-01-03 00:15:00+02:00,13.110000000000001,800.32,420.42,37.720000000000006,36.696,4.176,17.04,0.0,15.257
2022-01-03 00:30:00+02:00,13.110000000000001,810.98,420.90999999999997,37.720000000000006,34.968,3.624,17.04,0.0,15.652999999999999
2022-01-03 00:45:00+02:00,13.34,799.5000000000001,420.42,38.540000000000006,34.08,3.168,17.04,0.0,16.093
2022-01-03 01:00:00+02:00,13.57,838.86,428.26,38.540000000000006,36.528,3.36,17.04,0.0,15.664
2022-01-03 01:15:00+02:00,13.8,858.5400000000001,428.26,38.540000000000006,36.264,3.336,17.04,0.0,15.686
2022-01-03 01:30:00+02:00,13.8,853.6200000000001,427.77,38.540000000000006,34.896,3.0,17.052,0.0,16.104
2022-01-03 01:45:00+02:00,13.8,844.6,426.79,38.540000000000006,33.744,2.688,17.04,0.0,16.896
2022-01-03 02:00:00+02:00,13.8,841.32,427.28,38.540000000000006,30.48,2.208,17.04,0.0,17.479
2022-01-03 02:15:00+02:00,13.8,835.58,428.26,37.720000000000006,29.28,1.92,17.052,0.0,17.93
2022-01-03 02:30:00+02:00,13.8,829.0200000000001,428.26,37.720000000000006,28.536,1.752,17.052,0.0,18.095
2022-01-03 02:45:00+02:00,13.57,828.2,428.75,37.720000000000006,28.608,1.752,17.052,0.0,18.018
2022-01-03 03:00:00+02:00,13.8,820.82,425.32,37.720000000000006,25.104,1.608,17.04,0.0,18.095
2022-01-03 03:15:00+02:00,14.030000000000001,829.0200000000001,424.34,37.720000000000006,25.080000000000002,1.8960000000000001,17.04,0.0,17.072
2022-01-03 03:30:00+02:00,14.030000000000001,831.48,424.83,37.720000000000006,25.584,2.016,17.052,0.0,16.566
2022-01-03 03:45:00+02:00,13.8,825.74,423.84999999999997,37.720000000000006,25.080000000000002,1.92,17.052,0.0,17.192999999999998
2022-01-03 04:00:00+02:00,13.8,820.82,422.38,37.720000000000006,22.752,1.704,17.052,0.0,18.270999999999997
2022-01-03 04:15:00+02:00,13.8,804.4200000000001,420.42,37.720000000000006,21.576,1.536,17.052,0.0,20.041999999999998
2022-01-03 04:30:00+02:00,14.030000000000001,750.3000000000001,419.44,37.720000000000006,21.48,1.536,17.052,0.0,20.921999999999997
2022-01-03 04:45:00+02:00,14.030000000000001,680.6,418.46,38.540000000000006,20.088,1.872,17.052,0.0,21.625999999999998
2022-01-03 05:00:00+02:00,13.8,649.44,418.95,39.36,21.936,1.6560000000000001,17.064,0.0,22.087999999999997
2022-01-03 05:15:00+02:00,13.8,646.98,418.95,38.540000000000006,21.36,1.6320000000000001,17.064,0.0,22.384999999999998
2022-01-03 05:30:00+02:00,13.8,673.22,418.95,37.720000000000006,21.192,2.4,17.052,0.0,22.692999999999998
2022-01-03 05:45:00+02:00,13.8,678.1400000000001,419.44,37.720000000000006,24.0,2.496,17.052,0.0,23.177
2022-01-03 06:00:00+02:00,13.8,652.72,417.48,38.540000000000006,30.864,2.496,17.052,0.0,23.694
2022-01-03 06:15:00+02:00,14.030000000000001,659.2800000000001,416.5,38.540000000000006,32.544000000000004,2.52,17.052,0.0,23.298
2022-01-03 06:30:00+02:00,14.030000000000001,680.6,416.99,36.900000000000006,36.864000000000004,2.52,17.064,0.0,23.122
2022-01-03 06:45:00+02:00,14.26,700.2800000000001,418.95,36.900000000000006,38.04,2.64,17.064,0.0,23.65
2022-01-03 07:00:00+02:00,14.49,679.7800000000001,419.44,37.720000000000006,35.592,3.888,17.052,0.0,23.958
2022-01-03 07:15:00+02:00,14.49,690.44,420.90999999999997,39.36,39.168,4.056,17.052,0.0,23.551
2022-01-03 07:30:00+02:00,14.72,711.7600000000001,420.42,37.720000000000006,41.232,5.5920000000000005,17.052,0.0,23.144
