,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2022-01-02 07:00:00+01:00,125.12,0.0,0.0,2473.52,717.5,89.426,0.0,0.0,0.0,24.288,16.704,0.0,72.984,41.82,,0.20500000000000002,242.54386000000002,0.0,58.959999999999994
2022-01-02 08:00:00+01:00,126.5,0.0,0.0,2651.39,723.24,90.892,0.0,0.0,0.0,24.336000000000002,19.68,0.0,72.984,42.64,,3.608,246.23274,0.0,55.901999999999994
2022-01-02 09:00:00+01:00,126.5,0.0,0.0,2848.37,653.5400000000001,91.625,0.0,0.0,0.0,24.768,23.064,0.0,72.984,41.82,,66.42,244.38830000000002,0.0,52.448
2022-01-02 10:00:00+01:00,127.19000000000001,0.0,0.0,2931.18,650.2600000000001,91.625,0.0,0.0,0.0,24.528000000000002,19.8,0.0,72.984,42.64,,172.856,240.69942,0.0,48.62
2022-01-02 11:00:00+01:00,126.27000000000001,0.0,0.0,2807.21,646.98,93.091,0.0,0.0,0.0,24.84,20.088,0.0,72.996,42.64,,241.285,243.46608,0.0,43.89
2022-01-02 12:00:00+01:00,124.2,0.0,0.0,2730.77,618.2800000000001,93.091,0.0,0.0,0.0,24.576,17.424,0.0,73.02,42.64,,272.855,246.23274,0.0,42.68
2022-01-02 13:00:00+01:00,126.04,0.0,0.0,2858.17,627.3000000000001,93.091,0.0,0.0,0.0,24.768,18.312,0.0,73.02,42.64,,283.515,245.31052,0.0,41.425999999999995
2022-01-02 14:00:00+01:00,125.81,0.0,0.0,3016.44,660.9200000000001,93.091,0.0,0.0,0.0,24.888,19.872,0.0,72.96000000000001,43.46,,281.588,245.31052,0.0,37.675
2022-01-02 15:00:00+01:00,125.58000000000001,0.0,0.0,2820.44,661.74,93.091,0.0,0.0,0.0,25.560000000000002,19.128,0.0,72.96000000000001,43.46,,268.714,239.77720000000002,0.0,35.486
2022-01-02 16:00:00+01:00,124.2,0.0,0.0,3041.92,751.94,93.824,0.0,0.0,0.0,25.824,27.744,0.0,73.02,43.46,,194.709,247.15496000000002,0.0,30.987
2022-01-02 17:00:00+01:00,125.12,0.0,0.0,3856.79,859.36,103.353,0.0,0.0,0.0,26.232,49.272,0.0,73.032,44.28,,67.691,247.15496000000002,0.0,29.468999999999998
2022-01-02 18:00:00+01:00,126.5,0.0,0.0,4403.14,925.7800000000001,104.086,0.0,0.0,0.0,27.312,70.536,0.0,73.044,43.46,,6.847,248.9994,0.0,28.996
2022-01-02 19:00:00+01:00,125.35000000000001,0.0,0.0,4530.05,929.8800000000001,104.819,0.0,0.0,0.0,29.208000000000002,102.696,0.0,73.08,43.46,,2.624,251.76606,0.0,28.468
2022-01-02 20:00:00+01:00,126.27000000000001,0.0,0.0,4535.44,930.7,105.55199999999999,0.0,0.0,0.0,30.768,113.76,0.0,73.08,44.28,,2.624,263.75492,0.0,28.159999999999997
2022-01-02 21:00:00+01:00,126.73,0.0,0.0,4459.98,931.5200000000001,105.55199999999999,0.0,0.0,0.0,30.384,107.4,0.0,73.092,44.28,,2.583,274.82156000000003,0.0,28.555999999999997
2022-01-02 22:00:00+01:00,126.73,0.0,0.0,4451.16,931.5200000000001,104.819,0.0,0.0,0.0,27.528000000000002,90.912,0.0,73.104,43.46,,1.845,272.97712,0.0,30.107
2022-01-02 23:00:00+01:00,125.81,0.0,0.0,4189.01,929.0600000000001,109.217,0.0,0.0,0.0,27.216,69.624,0.0,73.128,43.46,,1.6400000000000001,270.21046,0.0,32.89
2022-01-03 00:00:00+01:00,126.27000000000001,0.0,0.0,3355.52,926.6,126.076,0.0,0.0,0.0,24.552,27.48,0.0,73.14,43.46,,1.6400000000000001,272.05490000000003,0.0,37.202
2022-01-03 01:00:00+01:00,126.96000000000001,0.0,0.0,3188.43,897.08,126.076,0.0,0.0,0.0,23.952,20.736,0.0,73.128,41.82,,1.6400000000000001,268.36602,0.0,37.884
2022-01-03 02:00:00+01:00,125.81,0.0,0.0,3101.21,843.7800000000001,126.076,0.0,0.0,0.0,24.264,18.6,0.0,73.128,41.82,,1.6400000000000001,270.21046,0.0,39.622
2022-01-03 03:00:00+01:00,124.89,0.0,0.0,3127.67,783.1,126.076,0.0,0.0,0.0,23.76,17.616,0.0,73.116,41.82,,1.6400000000000001,262.8327,0.0,40.501999999999995
2022-01-03 04:00:00+01:00,125.35000000000001,0.0,0.0,3125.71,761.7800000000001,126.809,0.0,0.0,0.0,24.072,19.296,0.0,73.104,41.82,,1.6400000000000001,255.45494000000002,0.0,40.964
2022-01-03 05:00:00+01:00,125.58000000000001,0.0,0.0,3149.23,799.5000000000001,126.809,0.0,0.0,0.0,23.76,19.536,0.0,73.104,43.46,,1.6400000000000001,252.68828000000002,0.0,42.9
2022-01-03 06:00:00+01:00,125.81,0.0,0.0,3579.94,829.84,124.61,0.0,0.0,0.0,23.928,29.592000000000002,0.0,73.116,43.46,,1.6400000000000001,255.45494000000002,0.0,44.340999999999994
2022-01-03 07:00:00+01:00,125.58000000000001,0.0,0.0,3989.58,878.22,119.479,0.0,0.0,0.0,24.36,37.800000000000004,0.0,73.104,43.46,,1.6400000000000001,257.29938,0.0,48.796
2022-01-03 08:00:00+01:00,125.12,0.0,0.0,3894.0299999999997,922.5000000000001,125.343,0.0,0.0,0.0,25.32,46.248,0.0,73.116,43.46,,4.551,260.98826,0.0,54.32899999999999
2022-01-03 09:00:00+01:00,124.2,0.0,0.0,3745.0699999999997,925.7800000000001,135.605,0.0,0.0,0.0,25.848,57.576,0.0,73.104,42.64,,76.38300000000001,254.53272,0.0,57.221999999999994
2022-01-03 10:00:00+01:00,124.43,0.0,0.0,3718.61,923.32,140.736,0.0,0.0,0.0,25.968,42.768,0.0,73.104,43.46,,205.984,260.98826,0.0,56.76
2022-01-03 11:00:00+01:00,122.13000000000001,0.0,0.0,3660.2999999999997,923.32,143.668,0.0,0.0,0.0,25.752,32.136,0.0,73.104,42.64,,277.98,261.91048,0.0,56.407999999999994
2022-01-03 12:00:00+01:00,123.74000000000001,0.0,0.0,3436.86,920.86,140.003,0.0,0.0,0.0,25.176000000000002,24.504,0.0,73.116,43.46,,303.605,260.98826,0.0,59.88399999999999
2022-01-03 13:00:00+01:00,123.97,0.0,0.0,3286.43,913.48,140.736,0.0,0.0,0.0,24.936,23.352,0.0,73.104,47.56,,309.837,263.75492,0.0,65.51599999999999
2022-01-03 14:00:00+01:00,124.43,0.0,0.0,3056.13,782.2800000000001,140.736,0.0,0.0,0.0,25.080000000000002,24.72,0.0,73.104,43.46,,313.732,263.75492,0.0,70.356
2022-01-03 15:00:00+01:00,123.05000000000001,0.0,0.0,2829.75,753.58,141.469,0.0,0.0,0.0,24.72,22.968,0.0,73.08,44.28,,302.539,262.8327,0.0,75.592
2022-01-03 16:00:00+01:00,125.12,0.0,0.0,3233.5099999999998,760.96,140.736,0.0,0.0,0.0,24.936,36.192,0.0,73.056,44.28,,221.113,258.2216,0.0,76.417
2022-01-03 17:00:00+01:00,124.89,0.0,0.0,3886.68,825.74,144.401,0.0,0.0,0.0,25.968,55.488,0.0,73.08,43.46,,73.349,259.14382,0.0,81.246
2022-01-03 18:00:00+01:00,125.12,0.0,0.0,4026.33,895.44,146.6,0.0,0.0,0.0,26.976,73.56,0.0,73.068,44.28,,7.626,256.37716,0.0,91.41
2022-01-03 19:00:00+01:00,125.81,0.0,0.0,4002.81,918.4000000000001,148.066,0.0,0.0,0.0,28.296,73.44,0.0,73.068,44.28,,3.157,259.14382,0.0,100.93599999999999
2022-01-03 20:00:00+01:00,128.34,0.0,0.0,3914.12,920.86,148.066,0.0,0.0,0.0,26.832,62.856,0.0,73.08,44.28,,2.87,257.29938,0.0,110.484
2022-01-03 21:00:00+01:00,131.33,0.0,0.0,3864.14,916.7600000000001,146.6,0.0,0.0,0.0,25.632,60.024,0.0,73.116,44.28,,2.173,260.98826,0.0,114.65299999999999
2022-01-03 22:00:00+01:00,135.01000000000002,0.0,0.0,3298.19,866.74,142.935,0.0,0.0,0.0,24.624,52.272,0.0,73.092,44.28,,1.0250000000000001,251.76606,0.0,117.52399999999999
2022-01-03 23:00:00+01:00,132.71,0.0,0.0,2996.84,765.8800000000001,146.6,0.0,0.0,0.0,23.76,28.128,0.0,73.104,42.64,,0.41000000000000003,252.68828000000002,0.0,122.40799999999999
2022-01-04 00:00:00+01:00,131.33,0.0,0.0,2428.44,703.5600000000001,133.406,0.0,0.0,0.0,23.472,19.176000000000002,0.0,73.128,42.64,,0.369,249.92162000000002,0.0,125.609
2022-01-04 01:00:00+01:00,127.42,0.0,0.0,2043.79,650.2600000000001,136.338,0.0,0.0,0.0,23.400000000000002,16.224,0.0,73.128,42.64,,0.369,247.15496000000002,0.0,129.184
2022-01-04 02:00:00+01:00,131.1,0.0,0.0,2030.07,654.36,136.338,0.0,0.0,0.0,23.448,18.0,0.0,73.128,43.46,,0.369,249.92162000000002,0.0,128.94199999999998
2022-01-04 03:00:00+01:00,132.02,0.0,0.0,2069.7599999999998,683.0600000000001,136.338,0.0,0.0,0.0,23.376,15.936,0.0,73.14,41.0,,0.369,245.31052,0.0,126.01599999999999
2022-01-04 04:00:00+01:00,131.56,0.0,0.0,2047.22,661.74,136.338,0.0,0.0,0.0,23.16,19.416,0.0,73.116,41.82,,0.369,249.92162000000002,0.0,122.892
2022-01-04 05:00:00+01:00,132.94,0.0,0.0,2217.25,719.96,136.338,0.0,0.0,0.0,23.208000000000002,19.488,0.0,73.116,42.64,,0.369,252.68828000000002,0.0,121.836
2022-01-04 06:00:00+01:00,133.86,0.0,0.0,2550.94,811.8000000000001,131.94,0.0,0.0,0.0,26.496000000000002,32.136,0.0,73.116,42.64,,0.41000000000000003,260.98826,0.0,118.13999999999999
2022-01-04 07:00:00+01:00,133.17000000000002,0.0,0.0,2934.61,898.72,132.673,0.0,0.0,0.0,27.144000000000002,41.496,0.0,73.128,42.64,,0.533,263.75492,0.0,118.074
2022-01-04 08:00:00+01:00,133.86,0.0,0.0,2888.06,915.1200000000001,137.071,0.0,0.0,0.0,28.944,68.52,0.0,73.128,42.64,,3.403,263.75492,0.0,119.21799999999999
2022-01-04 09:00:00+01:00,135.24,0.0,0.0,2971.85,924.96,140.736,0.0,0.0,0.0,30.0,75.552,0.0,73.116,42.64,,56.908,264.67714,0.0,116.17099999999999
2022-01-04 10:00:00+01:00,133.86,0.0,0.0,2835.14,922.5000000000001,142.935,0.0,0.0,0.0,30.672,65.952,0.0,73.032,46.74,,155.34900000000002,259.14382,0.0,109.109
2022-01-04 11:00:00+01:00,132.94,0.0,0.0,2777.81,926.6,142.935,0.0,0.0,0.0,30.384,67.536,0.0,72.984,42.64,,189.543,250.84384,0.0,111.386
2022-01-04 12:00:00+01:00,130.41,0.0,0.0,3026.24,926.6,142.935,0.0,0.0,0.0,30.240000000000002,67.848,0.0,73.056,43.46,,183.475,252.68828000000002,0.0,118.8
2022-01-04 13:00:00+01:00,130.41,0.0,0.0,2940.49,926.6,142.202,0.0,0.0,0.0,29.712,54.888,0.0,73.08,45.92,,167.81300000000002,265.59936,0.0,130.08599999999998
2022-01-04 14:00:00+01:00,130.64000000000001,0.0,0.0,2397.08,911.84,142.202,0.0,0.0,0.0,28.92,50.448,0.0,73.08,48.38,,151.00300000000001,266.52158000000003,0.0,143.83599999999998
2022-01-04 15:00:00+01:00,129.95000000000002,0.0,0.0,2262.82,894.6200000000001,142.202,0.0,0.0,0.0,28.728,44.88,0.0,73.08,42.64,,122.426,264.67714,0.0,149.963
2022-01-04 16:00:00+01:00,130.41,0.0,0.0,2217.25,912.6600000000001,142.935,0.0,0.0,0.0,29.088,60.36,0.0,73.056,41.82,,76.26,270.21046,0.0,149.85299999999998
2022-01-04 17:00:00+01:00,129.03,0.0,0.0,2333.87,917.58,146.6,0.0,0.0,0.0,30.504,89.328,0.0,73.056,42.64,,24.354000000000003,272.05490000000003,0.0,142.593
2022-01-04 18:00:00+01:00,126.73,0.0,0.0,2470.58,898.72,147.333,0.0,0.0,0.0,31.632,82.584,0.0,73.056,42.64,,0.9430000000000001,277.58822000000004,0.0,145.79399999999998
2022-01-04 19:00:00+01:00,129.95000000000002,0.0,0.0,2495.08,897.9000000000001,148.066,0.0,0.0,0.0,32.376,71.736,0.0,73.068,41.82,,0.5740000000000001,281.2771,0.0,153.91199999999998
2022-01-04 20:00:00+01:00,134.55,0.0,0.0,2503.9,902.0000000000001,148.066,0.0,0.0,0.0,30.240000000000002,59.256,0.0,73.08,42.64,,0.5740000000000001,279.43266,0.0,167.35399999999998
2022-01-04 21:00:00+01:00,134.09,0.0,0.0,2224.6,852.8000000000001,148.066,0.0,0.0,0.0,31.44,65.808,0.0,73.092,42.64,,0.5740000000000001,284.04376,0.0,168.201
2022-01-04 22:00:00+01:00,131.79,0.0,0.0,2143.2599999999998,801.96,145.867,0.0,0.0,0.0,29.592000000000002,59.832,0.0,73.116,42.64,,0.533,283.12154000000004,0.0,169.147
2022-01-04 23:00:00+01:00,129.95000000000002,0.0,0.0,1945.3,759.32,147.333,0.0,0.0,0.0,28.632,38.064,0.0,73.104,42.64,,0.533,277.58822000000004,0.0,168.036
2022-01-05 00:00:00+01:00,128.57,0.0,0.0,1832.6,743.74,138.537,0.0,0.0,0.0,27.696,22.704,0.0,73.116,41.82,,0.533,271.13268,0.0,161.546
2022-01-05 01:00:00+01:00,129.49,0.0,0.0,1875.23,765.8800000000001,137.071,0.0,0.0,0.0,27.888,25.008,0.0,73.128,42.64,,0.533,271.13268,0.0,154.308
2022-01-05 02:00:00+01:00,124.2,0.0,0.0,1763.02,731.44,133.406,0.0,0.0,0.0,27.168,22.728,0.0,73.116,43.46,,0.533,274.82156000000003,0.0,149.62199999999999
2022-01-05 03:00:00+01:00,127.19000000000001,0.0,0.0,1883.07,755.22,131.94,0.0,0.0,0.0,27.048000000000002,22.008,0.0,73.116,42.64,,0.533,272.05490000000003,0.0,143.572
2022-01-05 04:00:00+01:00,124.66000000000001,0.0,0.0,1837.01,794.58,133.406,0.0,0.0,0.0,26.832,24.192,0.0,73.104,41.0,,0.533,273.89934,0.0,140.096
2022-01-05 05:00:00+01:00,125.58000000000001,0.0,0.0,1888.46,831.48,133.406,0.0,0.0,0.0,26.256,25.176000000000002,0.0,73.092,41.82,,0.533,269.28824000000003,0.0,135.15699999999998
2022-01-05 06:00:00+01:00,122.36,0.0,0.0,2036.44,879.0400000000001,137.071,0.0,0.0,0.0,26.88,38.568,0.0,73.092,41.82,,0.533,272.97712,0.0,133.85899999999998
2022-01-05 07:00:00+01:00,120.98,0.0,0.0,2229.99,919.22,136.338,0.0,0.0,0.0,27.792,49.032000000000004,0.0,73.104,44.28,,0.533,283.12154000000004,0.0,139.249
2022-01-05 08:00:00+01:00,123.28,0.0,0.0,2572.99,906.1,142.202,0.0,0.0,0.0,29.592000000000002,45.648,0.0,73.116,50.84,,2.87,272.97712,0.0,148.04899999999998
2022-01-05 09:00:00+01:00,126.5,0.0,0.0,2765.07,930.7,142.202,0.0,0.0,0.0,30.288,60.984,0.0,73.104,50.84,,60.885000000000005,271.13268,0.0,146.905
2022-01-05 10:00:00+01:00,126.04,0.0,0.0,2829.2599999999998,931.5200000000001,145.134,0.0,0.0,0.0,29.856,48.888,0.0,73.104,52.480000000000004,,164.90200000000002,277.58822000000004,0.0,141.273
2022-01-05 11:00:00+01:00,120.29,0.0,0.0,2793.0,928.2400000000001,145.867,0.0,0.0,0.0,28.056,41.328,0.0,73.08,42.64,,222.63,272.05490000000003,0.0,138.84199999999998
2022-01-05 12:00:00+01:00,127.19000000000001,0.0,0.0,2750.37,928.2400000000001,143.668,0.0,0.0,0.0,28.44,31.8,0.0,73.08,50.02,,248.62400000000002,272.05490000000003,0.0,138.501
2022-01-05 13:00:00+01:00,129.03,0.0,0.0,2943.92,930.7,143.668,0.0,0.0,0.0,29.544,31.68,0.0,73.092,48.38,,245.508,273.89934,0.0,142.96699999999998
2022-01-05 14:00:00+01:00,128.8,0.0,0.0,2910.6,929.0600000000001,140.003,0.0,0.0,0.0,30.648,29.064,0.0,73.092,43.46,,218.32500000000002,274.82156000000003,0.0,140.73399999999998
2022-01-05 15:00:00+01:00,128.34,0.0,0.0,3031.63,929.8800000000001,141.469,0.0,0.0,0.0,31.176000000000002,28.896,0.0,73.092,42.64,,163.139,269.28824000000003,0.0,132.726
2022-01-05 16:00:00+01:00,125.81,0.0,0.0,3303.09,925.7800000000001,141.469,0.0,0.0,0.0,31.368000000000002,45.456,0.0,73.092,41.82,,92.66000000000001,268.36602,0.0,117.69999999999999
2022-01-05 17:00:00+01:00,129.95000000000002,0.0,0.0,3536.8199999999997,926.6,140.003,0.0,0.0,0.0,30.936,58.416000000000004,0.0,73.116,41.82,,26.814,275.74378,0.0,104.445
2022-01-05 18:00:00+01:00,134.55,0.0,0.0,3651.48,923.32,142.202,0.0,0.0,0.0,32.112,82.368,0.0,73.092,42.64,,2.419,276.666,0.0,101.464
2022-01-05 19:00:00+01:00,133.4,0.0,0.0,3661.77,928.2400000000001,143.668,0.0,0.0,0.0,33.144,101.08800000000001,0.0,73.104,42.64,,0.738,276.666,0.0,99.704
2022-01-05 20:00:00+01:00,133.63,0.0,0.0,3632.86,926.6,145.134,0.0,0.0,0.0,33.432,79.68,0.0,73.092,42.64,,0.5740000000000001,275.74378,0.0,98.472
2022-01-05 21:00:00+01:00,134.32,0.0,0.0,3649.52,923.32,148.066,0.0,0.0,0.0,33.264,67.368,0.0,73.104,43.46,,0.5740000000000001,272.05490000000003,0.0,97.988
2022-01-05 22:00:00+01:00,133.17000000000002,0.0,0.0,3618.16,914.3000000000001,148.799,0.0,0.0,0.0,30.648,37.152,0.0,73.092,41.82,,0.492,274.82156000000003,0.0,97.10799999999999
2022-01-05 23:00:00+01:00,131.1,0.0,0.0,3405.5,920.0400000000001,145.134,0.0,0.0,0.0,28.368000000000002,30.888,0.0,73.08,41.82,,0.164,275.74378,0.0,95.678
2022-01-06 00:00:00+01:00,129.49,0.0,0.0,3023.2999999999997,929.8800000000001,134.87199999999999,0.0,0.0,0.0,27.312,34.92,0.0,73.104,43.46,,0.164,275.74378,0.0,92.961
2022-01-06 01:00:00+01:00,130.64000000000001,0.0,0.0,2543.59,927.4200000000001,137.071,0.0,0.0,0.0,26.76,22.824,0.0,73.104,41.82,,0.164,272.05490000000003,0.0,97.636
2022-01-06 02:00:00+01:00,129.95000000000002,0.0,0.0,2367.68,926.6,136.338,0.0,0.0,0.0,26.688,17.568,0.0,73.104,41.0,,0.164,268.36602,0.0,100.463
2022-01-06 03:00:00+01:00,128.34,0.0,0.0,2560.74,929.0600000000001,136.338,0.0,0.0,0.0,27.264,20.088,0.0,73.104,41.82,,0.164,268.36602,0.0,98.076
2022-01-06 04:00:00+01:00,127.42,0.0,0.0,2533.2999999999997,929.0600000000001,132.673,0.0,0.0,0.0,27.456,24.84,0.0,73.14,38.540000000000006,,0.164,269.28824000000003,0.0,94.193
2022-01-06 05:00:00+01:00,128.11,0.0,0.0,2636.2,929.0600000000001,134.87199999999999,0.0,0.0,0.0,27.192,25.896,0.0,73.128,26.240000000000002,,0.164,275.74378,0.0,92.521
2022-01-06 06:00:00+01:00,129.72,0.0,0.0,2874.83,929.0600000000001,134.87199999999999,0.0,0.0,0.0,26.616,34.584,0.0,73.116,9.84,,0.164,274.82156000000003,0.0,87.824
2022-01-06 07:00:00+01:00,128.34,0.0,0.0,2958.62,928.2400000000001,134.139,0.0,0.0,0.0,27.12,45.432,0.0,73.116,10.66,,0.246,276.666,0.0,86.17399999999999
2022-01-06 08:00:00+01:00,128.34,0.0,0.0,2892.47,928.2400000000001,139.27,0.0,0.0,0.0,28.560000000000002,62.448,0.0,73.104,9.84,,3.116,277.58822000000004,0.0,85.34899999999999
2022-01-06 09:00:00+01:00,129.49,0.0,0.0,2352.98,915.1200000000001,139.27,0.0,0.0,0.0,26.232,70.392,0.0,73.116,11.48,,86.797,281.2771,0.0,82.357
2022-01-06 10:00:00+01:00,128.34,0.0,0.0,2250.57,907.7400000000001,139.27,0.0,0.0,0.0,27.432000000000002,48.792,0.0,73.104,11.48,,231.11700000000002,278.51044,0.0,75.89999999999999
2022-01-06 11:00:00+01:00,126.96000000000001,0.0,0.0,2271.64,924.96,137.804,0.0,0.0,0.0,26.904,42.456,0.0,73.092,10.66,,293.437,279.43266,0.0,73.33699999999999
2022-01-06 12:00:00+01:00,127.42,0.0,0.0,2263.8,926.6,139.27,0.0,0.0,0.0,27.168,24.288,0.0,73.092,11.48,,314.921,281.2771,0.0,76.395
2022-01-06 13:00:00+01:00,127.65,0.0,0.0,2206.96,925.7800000000001,135.605,0.0,0.0,0.0,26.736,21.96,0.0,73.092,11.48,,321.891,280.35488000000004,0.0,81.33399999999999
2022-01-06 14:00:00+01:00,126.04,0.0,0.0,2237.34,929.0600000000001,138.537,0.0,0.0,0.0,27.312,24.216,0.0,73.092,9.84,,338.742,278.51044,0.0,85.45899999999999
2022-01-06 15:00:00+01:00,124.2,0.0,0.0,2046.24,913.48,137.071,0.0,0.0,0.0,26.16,23.832,0.0,73.104,9.84,,333.945,277.58822000000004,0.0,87.95599999999999
