,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2022-01-01 01:00:00+02:00,150.88,134.26,517.4200000000001,7.33,478.88000000000005,15.144,33.588,96.76,,32.2777,15.95
2022-01-01 02:00:00+02:00,152.26000000000002,135.24,516.6,7.33,477.24,13.344,33.588,99.22000000000001,,32.2777,16.929
2022-01-01 03:00:00+02:00,153.64000000000001,137.69,514.96,7.33,476.42,14.472,33.6,101.68,,32.2777,17.500999999999998
2022-01-01 04:00:00+02:00,155.71,135.24,516.6,7.33,478.88000000000005,14.424,33.6,104.14000000000001,,32.2777,19.238999999999997
2022-01-01 05:00:00+02:00,157.55,121.52,515.7800000000001,7.33,483.8,14.280000000000001,33.6,106.60000000000001,,33.19992,19.877
2022-01-01 06:00:00+02:00,158.70000000000002,120.53999999999999,516.6,7.33,503.48,16.152,33.6,110.7,,32.2777,20.889
2022-01-01 07:00:00+02:00,160.54000000000002,110.74,516.6,7.33,531.36,17.016000000000002,33.6,115.62,,32.2777,22.154
2022-01-01 08:00:00+02:00,160.77,123.97,516.6,7.33,566.62,18.96,33.612,119.72000000000001,,32.2777,21.889999999999997
2022-01-01 09:00:00+02:00,161.0,140.63,522.34,7.33,582.2,20.256,33.612,123.00000000000001,,32.2777,21.735999999999997
2022-01-01 10:00:00+02:00,158.70000000000002,142.59,533.0,7.33,592.86,24.216,33.612,124.64000000000001,,31.35548,21.471999999999998
2022-01-01 11:00:00+02:00,165.83,137.69,536.2800000000001,7.33,590.4000000000001,28.608,33.612,102.50000000000001,,22.13328,21.174999999999997
2022-01-01 12:00:00+02:00,169.28,137.2,536.2800000000001,7.33,589.58,30.768,33.612,97.58000000000001,,15.67774,19.822
2022-01-01 13:00:00+02:00,168.13,137.69,534.64,7.33,583.84,30.984,33.612,96.76,,15.67774,19.932
2022-01-01 14:00:00+02:00,163.99,136.71,547.76,7.33,581.38,30.264,33.612,113.16000000000001,,15.67774,21.296
2022-01-01 15:00:00+02:00,164.91,137.69,557.6,7.33,584.6600000000001,32.448,33.612,126.28000000000002,,15.67774,20.625
2022-01-01 16:00:00+02:00,167.21,135.73,558.4200000000001,7.33,600.24,35.952,33.612,130.38000000000002,,15.67774,19.887999999999998
2022-01-01 17:00:00+02:00,167.44,137.69,556.7800000000001,7.33,624.0200000000001,42.456,33.612,132.02,,15.67774,18.666999999999998
2022-01-01 18:00:00+02:00,166.06,138.18,561.7,7.33,636.32,45.192,33.612,134.48000000000002,,15.67774,17.302999999999997
2022-01-01 19:00:00+02:00,166.06,135.73,565.8000000000001,7.33,622.38,45.96,33.612,134.48000000000002,,15.67774,15.707999999999998
2022-01-01 20:00:00+02:00,165.83,136.22,566.62,7.33,598.6,41.136,33.612,136.12,,14.75552,13.408999999999999
2022-01-01 21:00:00+02:00,163.99,135.24,570.72,7.33,601.88,34.632,33.6,139.4,,13.833300000000001,11.219999999999999
2022-01-01 22:00:00+02:00,165.83,136.71,572.36,7.33,607.62,36.864000000000004,33.612,144.32000000000002,,17.522180000000002,9.658
2022-01-01 23:00:00+02:00,165.6,138.67,573.1800000000001,7.33,605.98,42.432,33.612,145.96,,18.4444,7.733
2022-01-02 00:00:00+02:00,166.75,128.38,561.7,7.33,592.86,32.28,33.612,146.78,,11.06664,5.632
2022-01-02 01:00:00+02:00,161.46,122.00999999999999,551.86,7.33,542.0200000000001,22.44,33.624,147.60000000000002,,15.67774,5.093
2022-01-02 02:00:00+02:00,155.94,125.44,550.22,7.33,514.96,16.008,33.612,149.24,,12.91108,6.611
2022-01-02 03:00:00+02:00,148.12,124.95,545.3000000000001,7.33,516.6,13.896,33.6,149.24,,7.37776,8.833
2022-01-02 04:00:00+02:00,147.43,121.52,536.2800000000001,7.33,521.5200000000001,12.528,33.6,149.24,,7.37776,9.636
2022-01-02 05:00:00+02:00,152.26000000000002,126.42,537.1,7.33,524.8000000000001,16.44,33.6,149.24,,7.37776,10.713999999999999
2022-01-02 06:00:00+02:00,151.57,134.75,537.1,7.33,541.2,18.0,33.612,147.60000000000002,,7.37776,11.979
2022-01-02 07:00:00+02:00,150.19,133.28,536.2800000000001,7.33,557.6,15.936,33.612,145.14000000000001,,7.37776,12.726999999999999
2022-01-02 08:00:00+02:00,150.88,137.2,533.82,7.33,572.36,14.328000000000001,33.612,141.04000000000002,,7.37776,14.718
2022-01-02 09:00:00+02:00,151.8,97.51,537.1,7.33,578.1,13.944,33.6,135.3,,12.91108,17.281
2022-01-02 10:00:00+02:00,152.72,82.32,537.9200000000001,7.33,578.1,14.88,33.6,130.38000000000002,,12.91108,18.766
2022-01-02 11:00:00+02:00,152.72,80.85,539.5600000000001,7.33,579.74,17.784,33.6,123.00000000000001,,12.91108,18.677999999999997
2022-01-02 12:00:00+02:00,154.1,86.73,539.5600000000001,7.33,576.46,17.664,33.6,121.36000000000001,,16.59996,17.291999999999998
2022-01-02 13:00:00+02:00,153.87,104.37,540.38,7.33,576.46,17.904,33.6,118.9,,16.59996,16.214
2022-01-02 14:00:00+02:00,153.87,107.8,540.38,7.33,579.74,18.528,33.6,118.9,,17.522180000000002,17.028
2022-01-02 15:00:00+02:00,156.4,115.14999999999999,540.38,7.33,578.1,22.128,33.6,118.9,,22.13328,17.567
2022-01-02 16:00:00+02:00,166.06,105.84,538.74,7.33,587.12,30.072,33.612,118.9,,25.82216,18.018
2022-01-02 17:00:00+02:00,167.67000000000002,104.86,537.9200000000001,7.33,580.5600000000001,34.776,33.6,118.9,,32.2777,18.875999999999998
2022-01-02 18:00:00+02:00,168.13,122.99,539.5600000000001,7.33,596.1400000000001,37.272,33.6,118.08000000000001,,33.19992,19.613
2022-01-02 19:00:00+02:00,166.29000000000002,118.09,540.38,7.33,587.94,34.128,33.612,116.44000000000001,,26.74438,20.448999999999998
2022-01-02 20:00:00+02:00,159.16,133.77,539.5600000000001,7.33,576.46,29.52,33.612,116.44000000000001,,23.055500000000002,20.471
2022-01-02 21:00:00+02:00,153.64000000000001,126.42,540.38,7.33,569.08,21.912,33.6,116.44000000000001,,18.4444,20.503999999999998
2022-01-02 22:00:00+02:00,151.11,130.34,538.74,7.33,559.24,17.472,33.6,115.62,,18.4444,20.602999999999998
2022-01-02 23:00:00+02:00,151.8,120.53999999999999,540.38,7.33,550.22,14.16,33.6,113.98,,21.21106,20.427
2022-01-03 00:00:00+02:00,151.11,127.39999999999999,542.0200000000001,7.33,531.36,12.624,33.612,113.16000000000001,,24.89994,19.778
2022-01-03 01:00:00+02:00,150.42000000000002,129.85,519.88,7.33,501.84000000000003,11.496,33.6,111.52000000000001,,24.89994,19.084999999999997
2022-01-03 02:00:00+02:00,149.73000000000002,122.5,510.86,7.33,500.20000000000005,12.84,33.6,110.7,,19.36662,18.160999999999998
