,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
2017-03-01 00:00:00+01:00,193.0,4687.0,84.0,571.0,8095.0,261.0,0.0,295.0,0.0,1803.0
2017-03-01 01:00:00+01:00,193.0,4674.0,85.0,570.0,8132.0,260.0,0.0,291.0,0.0,2022.0
2017-03-01 02:00:00+01:00,193.0,4869.0,85.0,570.0,8091.0,260.0,0.0,272.0,0.0,2026.0
2017-03-01 03:00:00+01:00,193.0,4749.0,84.0,570.0,8007.0,260.0,0.0,283.0,0.0,2131.0
2017-03-01 04:00:00+01:00,193.0,5265.0,84.0,570.0,7999.0,259.0,0.0,284.0,0.0,2267.0
2017-03-01 05:00:00+01:00,193.0,5114.0,85.0,570.0,8095.0,258.0,0.0,286.0,0.0,2325.0
2017-03-01 06:00:00+01:00,194.0,5826.0,86.0,571.0,8809.0,259.0,0.0,288.0,0.0,2385.0
2017-03-01 07:00:00+01:00,193.0,6470.0,85.0,580.0,9670.0,259.0,0.0,283.0,0.0,2423.0
2017-03-01 08:00:00+01:00,193.0,6673.0,85.0,576.0,10088.0,260.0,35.0,302.0,0.0,2252.0
2017-03-01 09:00:00+01:00,193.0,6505.0,85.0,552.0,9760.0,262.0,145.0,315.0,50.0,2352.0
2017-03-01 10:00:00+01:00,193.0,6203.0,85.0,549.0,9625.0,263.0,38.0,320.0,58.0,2553.0
2017-03-01 11:00:00+01:00,192.0,6199.0,88.0,550.0,9740.0,262.0,20.0,320.0,58.0,2457.0
2017-03-01 12:00:00+01:00,193.0,6187.0,86.0,549.0,9668.0,260.0,33.0,323.0,58.0,2226.0
2017-03-01 13:00:00+01:00,193.0,6299.0,84.0,549.0,9556.0,261.0,64.0,323.0,58.0,2315.0
2017-03-01 14:00:00+01:00,194.0,5985.0,84.0,544.0,9561.0,258.0,0.0,322.0,58.0,2165.0
2017-03-01 15:00:00+01:00,193.0,5867.0,83.0,545.0,9703.0,258.0,0.0,326.0,58.0,1959.0
2017-03-01 16:00:00+01:00,193.0,6453.0,80.0,554.0,9938.0,258.0,137.0,328.0,58.0,1513.0
2017-03-01 17:00:00+01:00,193.0,6718.0,82.0,560.0,10346.0,260.0,163.0,328.0,58.0,1383.0
2017-03-01 18:00:00+01:00,193.0,6809.0,84.0,561.0,10926.0,261.0,217.0,335.0,58.0,1637.0
2017-03-01 19:00:00+01:00,193.0,6842.0,83.0,565.0,10829.0,266.0,152.0,334.0,58.0,1957.0
2017-03-01 20:00:00+01:00,193.0,6832.0,82.0,566.0,10568.0,266.0,35.0,330.0,58.0,2100.0
2017-03-01 21:00:00+01:00,193.0,6537.0,81.0,566.0,9808.0,267.0,3.0,321.0,7.0,2197.0
2017-03-01 22:00:00+01:00,193.0,5860.0,82.0,559.0,8869.0,267.0,0.0,305.0,0.0,2224.0
2017-03-01 23:00:00+01:00,194.0,5503.0,81.0,558.0,8324.0,268.0,0.0,305.0,0.0,2322.0
2017-03-02 00:00:00+01:00,193.0,4896.0,81.0,559.0,8076.0,267.0,0.0,295.0,0.0,2234.0
2017-03-02 01:00:00+01:00,193.0,4783.0,82.0,559.0,8017.0,267.0,0.0,294.0,0.0,2225.0
2017-03-02 02:00:00+01:00,193.0,4416.0,81.0,559.0,7950.0,267.0,0.0,294.0,0.0,2185.0
2017-03-02 03:00:00+01:00,193.0,4367.0,81.0,558.0,7855.0,267.0,0.0,294.0,0.0,2121.0
2017-03-02 04:00:00+01:00,193.0,4577.0,81.0,559.0,7949.0,267.0,0.0,294.0,0.0,2102.0
2017-03-02 05:00:00+01:00,193.0,5097.0,81.0,558.0,8130.0,267.0,0.0,293.0,0.0,2111.0
2017-03-02 06:00:00+01:00,193.0,5780.0,80.0,559.0,8646.0,267.0,0.0,292.0,0.0,2132.0
2017-03-02 07:00:00+01:00,193.0,6369.0,80.0,567.0,9268.0,267.0,0.0,292.0,50.0,2298.0
2017-03-02 08:00:00+01:00,193.0,6706.0,82.0,564.0,9400.0,267.0,166.0,313.0,58.0,2237.0
