,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
2017-06-01 00:00:00+02:00,4527.0,5763.0,455.0,3496.0
2017-06-01 01:00:00+02:00,4981.0,5761.0,446.0,3489.0
2017-06-01 02:00:00+02:00,5048.0,5756.0,444.0,3597.0
2017-06-01 03:00:00+02:00,5133.0,5790.0,452.0,3517.0
2017-06-01 04:00:00+02:00,5281.0,6028.0,445.0,3188.0
2017-06-01 05:00:00+02:00,5855.0,6177.0,441.0,2729.0
2017-06-01 06:00:00+02:00,6429.0,6185.0,449.0,2409.0
2017-06-01 07:00:00+02:00,7923.0,6188.0,473.0,2383.0
2017-06-01 08:00:00+02:00,8912.0,6194.0,473.0,2369.0
2017-06-01 09:00:00+02:00,8594.0,6217.0,483.0,2238.0
2017-06-01 10:00:00+02:00,8443.0,6281.0,468.0,2423.0
2017-06-01 11:00:00+02:00,8192.0,6341.0,464.0,2535.0
2017-06-01 12:00:00+02:00,7578.0,6405.0,470.0,2672.0
2017-06-01 13:00:00+02:00,7456.0,6462.0,470.0,2936.0
2017-06-01 14:00:00+02:00,7355.0,6476.0,463.0,3116.0
2017-06-01 15:00:00+02:00,7421.0,6462.0,469.0,3070.0
2017-06-01 16:00:00+02:00,7433.0,6458.0,468.0,3090.0
2017-06-01 17:00:00+02:00,7978.0,6461.0,477.0,3011.0
2017-06-01 18:00:00+02:00,8234.0,6461.0,469.0,3064.0
2017-06-01 19:00:00+02:00,8212.0,6464.0,455.0,2713.0
2017-06-01 20:00:00+02:00,7724.0,6480.0,445.0,2463.0
2017-06-01 21:00:00+02:00,7294.0,6491.0,436.0,2393.0
2017-06-01 22:00:00+02:00,6622.0,6492.0,420.0,2539.0
2017-06-01 23:00:00+02:00,5566.0,6490.0,412.0,2664.0
2017-06-02 00:00:00+02:00,4525.0,6483.0,432.0,2832.0
2017-06-02 01:00:00+02:00,4493.0,6469.0,434.0,2953.0
2017-06-02 02:00:00+02:00,4444.0,6458.0,439.0,2943.0
2017-06-02 03:00:00+02:00,4415.0,6461.0,442.0,2942.0
2017-06-02 04:00:00+02:00,4431.0,6465.0,446.0,2587.0
2017-06-02 05:00:00+02:00,5492.0,6467.0,446.0,2277.0
2017-06-02 06:00:00+02:00,7067.0,6465.0,454.0,1944.0
2017-06-02 07:00:00+02:00,8594.0,6468.0,466.0,1818.0
2017-06-02 08:00:00+02:00,8990.0,6470.0,479.0,1733.0
2017-06-02 09:00:00+02:00,8954.0,6479.0,497.0,1578.0
2017-06-02 10:00:00+02:00,8745.0,6483.0,509.0,1400.0
2017-06-02 11:00:00+02:00,8491.0,6511.0,513.0,1241.0
2017-06-02 12:00:00+02:00,8108.0,6508.0,515.0,1116.0
2017-06-02 13:00:00+02:00,7712.0,6531.0,507.0,953.0
2017-06-02 14:00:00+02:00,7647.0,6530.0,507.0,812.0
2017-06-02 15:00:00+02:00,7642.0,6560.0,495.0,729.0
2017-06-02 16:00:00+02:00,7766.0,6560.0,490.0,673.0
2017-06-02 17:00:00+02:00,8552.0,6580.0,474.0,638.0
2017-06-02 18:00:00+02:00,8750.0,6581.0,461.0,582.0
2017-06-02 19:00:00+02:00,8681.0,6605.0,447.0,494.0
2017-06-02 20:00:00+02:00,8197.0,6604.0,429.0,499.0
2017-06-02 21:00:00+02:00,7759.0,6601.0,434.0,553.0
2017-06-02 22:00:00+02:00,7256.0,6601.0,445.0,663.0
2017-06-02 23:00:00+02:00,6513.0,6628.0,447.0,699.0
2017-06-03 00:00:00+02:00,5155.0,6632.0,473.0,791.0
2017-06-03 01:00:00+02:00,4667.0,6634.0,473.0,848.0
2017-06-03 02:00:00+02:00,4518.0,6637.0,471.0,930.0
2017-06-03 03:00:00+02:00,4405.0,6665.0,471.0,976.0
2017-06-03 04:00:00+02:00,4419.0,6668.0,472.0,915.0
2017-06-03 05:00:00+02:00,4476.0,6667.0,483.0,776.0
2017-06-03 06:00:00+02:00,4608.0,6668.0,492.0,619.0
2017-06-03 07:00:00+02:00,4844.0,6686.0,489.0,507.0
2017-06-03 08:00:00+02:00,5364.0,6687.0,494.0,459.0
2017-06-03 09:00:00+02:00,6141.0,6684.0,508.0,443.0
2017-06-03 10:00:00+02:00,6217.0,6682.0,514.0,476.0
2017-06-03 11:00:00+02:00,5970.0,6679.0,530.0,474.0
2017-06-03 12:00:00+02:00,5846.0,6677.0,546.0,490.0
2017-06-03 13:00:00+02:00,5811.0,6676.0,551.0,529.0
2017-06-03 14:00:00+02:00,5798.0,6675.0,564.0,555.0
2017-06-03 15:00:00+02:00,5798.0,6672.0,559.0,545.0
2017-06-03 16:00:00+02:00,5900.0,6669.0,546.0,565.0
2017-06-03 17:00:00+02:00,6248.0,6671.0,537.0,525.0
2017-06-03 18:00:00+02:00,6274.0,6672.0,526.0,471.0
