,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore
2017-04-01 00:00:00+02:00,312.0,1135.0,126.0,0.0,0.0,0.0,2831.0,311.0,22.0,0.0,0.0,100.0,1664.0
2017-04-01 00:15:00+02:00,312.0,930.0,128.0,0.0,0.0,0.0,2834.0,303.0,22.0,0.0,0.0,100.0,1670.0
2017-04-01 00:30:00+02:00,312.0,906.0,130.0,0.0,0.0,0.0,2834.0,230.0,22.0,0.0,0.0,100.0,1680.0
2017-04-01 00:45:00+02:00,312.0,900.0,126.0,0.0,0.0,0.0,2812.0,182.0,22.0,0.0,0.0,100.0,1679.0
2017-04-01 01:00:00+02:00,312.0,810.0,120.0,0.0,0.0,0.0,2827.0,162.0,22.0,0.0,0.0,100.0,1649.0
2017-04-01 01:15:00+02:00,312.0,735.0,126.0,0.0,0.0,0.0,2842.0,192.0,22.0,0.0,0.0,100.0,1623.0
2017-04-01 01:30:00+02:00,312.0,722.0,118.0,0.0,0.0,0.0,2860.0,197.0,22.0,0.0,0.0,100.0,1610.0
2017-04-01 01:45:00+02:00,312.0,723.0,66.0,0.0,0.0,0.0,2845.0,163.0,22.0,0.0,0.0,100.0,1632.0
2017-04-01 02:00:00+02:00,312.0,650.0,0.0,0.0,0.0,0.0,2873.0,234.0,22.0,0.0,0.0,100.0,1655.0
2017-04-01 02:15:00+02:00,312.0,593.0,0.0,0.0,0.0,0.0,2870.0,200.0,22.0,0.0,0.0,100.0,1686.0
2017-04-01 02:30:00+02:00,312.0,591.0,0.0,0.0,0.0,0.0,2866.0,234.0,22.0,0.0,0.0,100.0,1734.0
2017-04-01 02:45:00+02:00,312.0,591.0,0.0,0.0,0.0,0.0,2869.0,156.0,22.0,0.0,0.0,100.0,1759.0
2017-04-01 03:00:00+02:00,312.0,458.0,0.0,0.0,0.0,0.0,2840.0,180.0,22.0,0.0,0.0,100.0,1763.0
2017-04-01 03:15:00+02:00,312.0,297.0,0.0,0.0,0.0,0.0,2822.0,118.0,22.0,0.0,0.0,100.0,1725.0
2017-04-01 03:30:00+02:00,312.0,236.0,0.0,0.0,0.0,0.0,2869.0,143.0,22.0,0.0,0.0,100.0,1676.0
2017-04-01 03:45:00+02:00,312.0,234.0,0.0,0.0,0.0,0.0,2880.0,120.0,22.0,0.0,0.0,100.0,1639.0
2017-04-01 04:00:00+02:00,312.0,234.0,0.0,0.0,0.0,0.0,2883.0,127.0,22.0,0.0,0.0,100.0,1629.0
2017-04-01 04:15:00+02:00,312.0,235.0,0.0,0.0,0.0,0.0,2864.0,135.0,22.0,0.0,0.0,100.0,1614.0
2017-04-01 04:30:00+02:00,312.0,236.0,0.0,0.0,0.0,0.0,2908.0,138.0,22.0,0.0,0.0,100.0,1624.0
2017-04-01 04:45:00+02:00,312.0,265.0,0.0,0.0,0.0,0.0,2909.0,131.0,22.0,0.0,0.0,100.0,1623.0
2017-04-01 05:00:00+02:00,312.0,325.0,0.0,0.0,0.0,0.0,2909.0,116.0,22.0,0.0,0.0,100.0,1638.0
2017-04-01 05:15:00+02:00,312.0,373.0,0.0,0.0,0.0,0.0,2913.0,114.0,22.0,0.0,0.0,100.0,1657.0
2017-04-01 05:30:00+02:00,312.0,378.0,0.0,0.0,0.0,0.0,2901.0,129.0,22.0,0.0,0.0,100.0,1652.0
2017-04-01 05:45:00+02:00,312.0,388.0,0.0,0.0,0.0,0.0,2902.0,172.0,22.0,0.0,0.0,100.0,1641.0
2017-04-01 06:00:00+02:00,312.0,386.0,0.0,0.0,0.0,0.0,2977.0,175.0,22.0,0.0,0.0,100.0,1616.0
2017-04-01 06:15:00+02:00,312.0,387.0,0.0,0.0,0.0,0.0,3004.0,200.0,22.0,0.0,1.0,100.0,1590.0
2017-04-01 06:30:00+02:00,312.0,384.0,0.0,0.0,0.0,0.0,3067.0,225.0,22.0,0.0,1.0,100.0,1563.0
