,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2017-06-01 03:00:00+02:00,255.53,3068.03,294.1225,1126.885,37.56625,0.1425,0.03,12.732000000000001,0.426,0.0,23.094,663.585,,0.0,56.25542,3.156,14.17625
2017-06-01 03:15:00+02:00,254.66750000000002,3065.3650000000002,294.98,1108.025,36.2835,0.1425,0.03,12.72,0.252,0.0,23.103,609.0550000000001,,0.0,55.333200000000005,3.093,14.101999999999999
2017-06-01 03:30:00+02:00,255.01250000000002,3066.8,295.715,1104.335,36.10025,0.1425,0.03,12.72,0.234,0.0,23.106,597.575,,0.0,56.947085,3.009,14.168
2017-06-01 03:45:00+02:00,255.1275,3066.5950000000003,297.185,1103.72,36.2835,0.1425,0.03,12.72,0.276,0.0,23.091,548.375,,0.0,53.949870000000004,3.009,14.228499999999999
2017-06-01 04:00:00+02:00,255.35750000000002,3071.105,299.7575,1121.76,36.2835,0.1425,0.03,12.732000000000001,0.28200000000000003,0.0,23.097,587.5300000000001,,0.0,53.719315,2.976,14.242249999999999
2017-06-01 04:15:00+02:00,255.47250000000003,3065.98,306.1275,1139.39,36.46675,0.1425,0.03,12.75,0.306,0.0,23.019000000000002,588.76,,0.0,54.41098,3.0660000000000003,14.192749999999998
2017-06-01 04:30:00+02:00,255.875,3067.4150000000004,313.6,1164.4,36.2835,0.1425,0.03,12.780000000000001,0.636,0.0,23.028000000000002,598.19,,0.0,56.485975,3.165,14.066249999999998
2017-06-01 04:45:00+02:00,256.8525,3069.0550000000003,309.5575,1183.26,36.2835,0.1425,0.03,12.786,0.708,0.0,23.052,588.76,,0.11275,55.563755,3.186,13.892999999999999
2017-06-01 05:00:00+02:00,257.3125,3062.7000000000003,308.455,1194.125,36.2835,0.1425,0.054,12.762,0.426,0.0,22.992,578.715,,0.39975,55.79431,3.12,13.76375
2017-06-01 05:15:00+02:00,257.71500000000003,3071.3100000000004,308.0875,1216.88,36.2835,0.1425,0.06,12.744,0.228,0.0,23.022000000000002,646.365,,0.97375,54.641535000000005,3.102,13.576749999999999
2017-06-01 05:30:00+02:00,257.255,3066.1850000000004,306.25,1290.4750000000001,36.2835,0.1425,0.06,12.726,0.276,0.0,23.076,760.5500000000001,,2.665,55.563755,3.039,12.94975
2017-06-01 05:45:00+02:00,258.06,3063.315,305.3925,1417.7800000000002,36.2835,0.1425,5.8020000000000005,12.72,0.36,0.0,23.076,828.61,,5.72975,54.87209,2.9250000000000003,12.572999999999999
2017-06-01 06:00:00+02:00,258.40500000000003,3060.855,315.315,1583.42,36.2835,0.1425,0.882,12.72,0.366,0.0,23.013,795.195,,10.3115,55.79431,2.766,12.309
2017-06-01 06:15:00+02:00,258.5775,3061.2650000000003,329.77,1708.47,36.2835,0.1425,3.078,12.708,0.762,0.0,23.151,789.865,,16.174500000000002,56.024865000000005,2.694,11.794749999999999
2017-06-01 06:30:00+02:00,259.0375,3063.9300000000003,332.955,1850.3300000000002,36.2835,0.1425,3.99,12.708,0.93,0.0,23.151,800.73,,23.5955,54.41098,2.5500000000000003,11.008249999999999
2017-06-01 06:45:00+02:00,259.84250000000003,3073.36,341.775,1969.8450000000003,36.2835,0.1425,3.966,12.756,1.02,0.0,23.163,876.3750000000001,,32.64625,55.563755,2.406,10.197
2017-06-01 07:00:00+02:00,259.95750000000004,3067.005,358.3125,2091.0,36.10025,0.1425,9.0,12.774000000000001,0.8220000000000001,0.0,23.517,832.9150000000001,,42.722,54.41098,2.31,9.655249999999999
2017-06-01 07:15:00+02:00,260.015,3076.6400000000003,363.4575,2128.105,36.10025,0.1425,10.494,12.756,0.666,0.0,23.766000000000002,839.475,,54.33525,56.716530000000006,2.19,9.234499999999999
2017-06-01 07:30:00+02:00,259.44,3072.7450000000003,364.805,2140.815,36.10025,0.1425,10.248,12.744,0.5700000000000001,0.0,23.937,851.57,,66.88125000000001,55.79431,2.1630000000000003,9.097
2017-06-01 07:45:00+02:00,258.6925,3069.26,364.1925,2145.3250000000003,36.10025,0.133,7.464,12.744,0.594,0.0,24.135,867.97,,79.98075,56.947085,2.16,9.052999999999999
2017-06-01 08:00:00+02:00,258.865,3060.2400000000002,367.255,2148.4,35.917,0.133,14.43,12.81,0.528,0.0,24.285,925.7800000000001,,92.51650000000001,56.947085,2.109,9.34175
2017-06-01 08:15:00+02:00,258.9225,3064.9550000000004,368.96999999999997,2155.78,35.917,0.133,8.076,12.846,0.516,0.0,24.516000000000002,994.0450000000001,,106.28225,55.79431,2.013,10.373
2017-06-01 08:30:00+02:00,259.3825,3068.44,368.72499999999997,2112.525,36.10025,0.133,4.656,12.864,0.396,0.0,24.735,998.1450000000001,,120.49900000000001,55.563755,1.887,10.848749999999999
2017-06-01 08:45:00+02:00,258.52000000000004,3062.2900000000004,360.395,2044.67,36.10025,0.133,4.062,12.906,0.63,0.0,24.972,1063.5400000000002,,134.52100000000002,56.485975,1.869,10.87075
2017-06-01 09:00:00+02:00,258.175,3045.8900000000003,352.1875,1986.2450000000001,36.2835,0.133,8.802,12.918000000000001,0.768,0.0,25.248,1066.0,,148.6045,55.563755,1.6560000000000001,10.76625
2017-06-01 09:15:00+02:00,258.98,3032.7700000000004,353.53499999999997,1988.91,36.2835,0.133,3.5220000000000002,12.954,0.87,0.0,25.512,966.3700000000001,,162.80075,54.641535000000005,1.5030000000000001,10.224499999999999
2017-06-01 09:30:00+02:00,259.84250000000003,3023.34,350.7175,1952.2150000000001,36.2835,0.133,5.424,12.942,0.834,0.0,25.686,963.09,,175.51075,54.641535000000005,1.422,9.8615
2017-06-01 09:45:00+02:00,259.7275,3028.0550000000003,349.125,1898.71,36.2835,0.133,5.958,12.942,0.5700000000000001,0.0,25.578,969.0350000000001,,189.02025,55.79431,1.428,9.79
2017-06-01 10:00:00+02:00,259.785,3022.7250000000004,358.19,1806.6650000000002,36.2835,0.133,1.242,12.93,0.396,0.0,25.176000000000002,922.9100000000001,,202.7245,54.87209,1.407,9.578249999999999
2017-06-01 10:15:00+02:00,259.2675,3018.8300000000004,361.13,1704.7800000000002,36.46675,0.133,4.95,12.936,0.456,0.0,25.083000000000002,987.4850000000001,,213.55875,53.719315,1.371,9.3775
2017-06-01 10:30:00+02:00,258.2325,3024.3650000000002,357.0875,1589.775,36.46675,0.133,3.762,12.93,0.5700000000000001,0.0,25.143,960.6300000000001,,224.11625,55.563755,1.254,9.424249999999999
2017-06-01 10:45:00+02:00,257.5425,3015.3450000000003,353.29,1473.7450000000001,36.46675,0.133,4.104,12.942,0.66,0.0,25.167,909.585,,232.53150000000002,55.79431,1.059,9.627749999999999
2017-06-01 11:00:00+02:00,257.255,2899.9300000000003,348.635,1466.98,36.46675,0.133,5.292,12.96,0.8220000000000001,0.0,25.158,891.7500000000001,,239.9935,55.102645,0.963,9.878
2017-06-01 11:15:00+02:00,257.77250000000004,2861.5950000000003,346.0625,1499.7800000000002,36.65,0.133,3.762,12.96,0.888,0.0,25.146,857.3100000000001,,246.91225,55.333200000000005,0.834,10.241
2017-06-01 11:30:00+02:00,257.945,2864.0550000000003,342.755,1519.255,36.46675,0.133,3.192,12.978,0.9,0.0,25.14,919.22,,251.91425,56.25542,0.8220000000000001,10.14475
2017-06-01 11:45:00+02:00,258.0025,2862.8250000000003,339.325,1516.3850000000002,36.46675,0.133,3.666,12.978,0.462,0.0,25.122,892.57,,254.9995,54.641535000000005,0.774,10.13375
2017-06-01 12:00:00+02:00,257.485,2884.965,331.97499999999997,1510.8500000000001,36.46675,0.133,2.0100000000000002,12.978,0.42,0.0,25.128,925.3700000000001,,259.44800000000004,54.641535000000005,0.726,10.109
2017-06-01 12:15:00+02:00,256.96750000000003,2901.1600000000003,324.9925,1497.115,36.46675,0.133,1.824,12.96,0.42,0.0,25.128,923.73,,261.46725000000004,54.180425,0.756,9.7625
2017-06-01 12:30:00+02:00,256.91,2911.0,324.625,1464.1100000000001,36.2835,0.133,1.782,12.96,0.438,0.0,25.125,917.7850000000001,,261.05725,54.641535000000005,0.8250000000000001,9.528749999999999
2017-06-01 12:45:00+02:00,256.565,2903.6200000000003,321.8075,1421.88,36.2835,0.133,2.658,12.96,0.41400000000000003,0.0,25.122,884.985,,262.2565,53.719315,0.885,9.28675
2017-06-01 13:00:00+02:00,256.6225,2931.09,320.3375,1412.6550000000002,36.10025,0.133,3.3240000000000003,12.966000000000001,0.504,0.0,25.185000000000002,851.1600000000001,,263.00475,53.48876,0.879,9.23175
2017-06-01 13:15:00+02:00,256.7375,2920.4300000000003,320.8275,1419.0100000000002,36.10025,0.133,2.0460000000000003,12.978,0.444,0.0,25.386,805.6500000000001,,263.302,55.79431,0.864,9.08875
2017-06-01 13:30:00+02:00,256.8525,2921.045,322.90999999999997,1387.6450000000002,36.10025,0.133,1.4040000000000001,12.978,0.47400000000000003,0.0,25.632,788.84,,260.40125,54.41098,0.756,9.03925
2017-06-01 13:45:00+02:00,257.02500000000003,2909.36,323.2775,1313.4350000000002,36.10025,0.133,2.088,12.99,0.444,0.0,25.866,741.8950000000001,,258.02325,54.641535000000005,0.711,9.0475
2017-06-01 14:00:00+02:00,256.8525,2885.9900000000002,333.2,1334.14,36.10025,0.133,4.176,12.972,0.492,0.0,26.046,762.8050000000001,,256.32175,54.641535000000005,0.6990000000000001,8.93475
2017-06-01 14:15:00+02:00,256.565,2877.9950000000003,336.5075,1384.98,36.2835,0.133,2.13,12.972,0.48,0.0,26.106,766.2900000000001,,252.95975,53.719315,0.7020000000000001,8.866
2017-06-01 14:30:00+02:00,256.3925,2867.7450000000003,331.97499999999997,1410.8100000000002,36.2835,0.133,1.998,12.966000000000001,0.48,0.0,26.118000000000002,774.49,,248.67525,54.87209,0.7020000000000001,8.67625
2017-06-01 14:45:00+02:00,256.27750000000003,2869.59,331.485,1426.1850000000002,36.2835,0.133,2.682,12.948,0.516,0.0,26.1,764.445,,244.41125000000002,55.102645,0.6930000000000001,8.4865
2017-06-01 15:00:00+02:00,255.645,2881.07,337.365,1441.15,36.46675,0.133,2.25,12.912,0.516,0.0,26.1,812.0050000000001,,239.9935,55.79431,0.6930000000000001,8.139999999999999
2017-06-01 15:15:00+02:00,256.45,2886.195,344.715,1472.105,36.46675,0.133,2.622,12.894,0.648,0.0,26.094,809.7500000000001,,233.01325,55.79431,0.675,7.955749999999999
2017-06-01 15:30:00+02:00,256.68,2894.8050000000003,349.615,1506.9550000000002,36.46675,0.133,1.998,12.888,0.708,0.0,26.064,768.955,,226.812,56.024865000000005,0.648,8.189499999999999
2017-06-01 15:45:00+02:00,256.91,2896.445,350.34999999999997,1541.805,36.2835,0.133,2.0460000000000003,12.888,0.792,0.0,26.052,816.5150000000001,,218.70425,55.102645,0.618,8.008
2017-06-01 16:00:00+02:00,257.02500000000003,2984.1850000000004,345.0825,1595.515,36.46675,0.133,7.104,12.882,0.618,0.0,26.064,845.4200000000001,,209.64325,54.641535000000005,0.606,7.84575
2017-06-01 16:15:00+02:00,258.3475,3038.3050000000003,346.7975,1641.23,36.46675,0.133,5.922,12.888,0.66,0.0,26.178,844.6,,198.686,54.41098,0.5760000000000001,7.664249999999999
2017-06-01 16:30:00+02:00,259.095,3060.65,353.41249999999997,1700.8850000000002,36.46675,0.133,6.5520000000000005,12.906,0.6900000000000001,0.0,26.244,804.215,,189.03050000000002,54.41098,0.5760000000000001,7.611999999999999
2017-06-01 16:45:00+02:00,258.8075,3060.65,356.47499999999997,1743.3200000000002,36.2835,0.133,3.0300000000000002,12.882,0.846,0.0,26.391000000000002,826.7650000000001,,176.19750000000002,54.180425,0.627,7.43875
2017-06-01 17:00:00+02:00,256.96750000000003,3064.7500000000005,360.5175,1797.2350000000001,36.10025,0.133,4.902,12.852,0.636,0.0,26.751,808.315,,163.86675,54.41098,0.609,7.4167499999999995
2017-06-01 17:15:00+02:00,256.795,3066.3900000000003,360.395,1855.66,36.46675,0.133,1.86,12.828,0.714,0.0,26.949,791.095,,150.43925000000002,54.641535000000005,0.585,7.3919999999999995
2017-06-01 17:30:00+02:00,257.71500000000003,3057.5750000000003,360.2725,1938.275,36.10025,0.133,5.256,12.834,0.9480000000000001,0.0,26.985,859.36,,136.448,53.258205000000004,0.624,7.328749999999999
2017-06-01 17:45:00+02:00,259.2675,3061.4700000000003,361.4975,2031.14,36.10025,0.133,9.318,12.852,0.96,0.0,26.967000000000002,893.1850000000001,,121.39075000000001,52.335985,0.6,7.3755
2017-06-01 18:00:00+02:00,259.44,3057.985,365.78499999999997,2109.04,36.10025,0.133,4.872,12.846,0.468,0.0,26.925,873.71,,106.641,52.335985,0.648,7.152749999999999
2017-06-01 18:15:00+02:00,259.21000000000004,3055.32,365.90749999999997,2145.1200000000003,36.2835,0.133,8.25,12.816,0.648,0.0,26.97,923.9350000000001,,91.97325000000001,54.641535000000005,0.684,6.910749999999999
2017-06-01 18:30:00+02:00,259.21000000000004,3061.4700000000003,367.1325,2222.2000000000003,36.10025,0.133,12.540000000000001,12.816,0.63,0.0,26.982,887.855,,77.99225,54.641535000000005,0.705,6.654999999999999
2017-06-01 18:45:00+02:00,259.15250000000003,3064.9550000000004,367.01,2247.415,36.2835,0.133,20.256,12.834,0.786,0.0,26.967000000000002,902.6150000000001,,64.62625,54.41098,0.714,6.6907499999999995
2017-06-01 19:00:00+02:00,258.635,3049.3750000000005,362.4775,2248.03,36.10025,0.133,13.89,12.816,0.588,0.0,26.943,911.0200000000001,,52.51075,54.41098,0.684,6.5009999999999994
2017-06-01 19:15:00+02:00,259.325,3064.9550000000004,363.09,2285.545,36.10025,0.133,16.5,12.81,0.54,0.0,26.958000000000002,888.2650000000001,,41.502250000000004,54.87209,0.636,6.193
2017-06-01 19:30:00+02:00,258.8075,3067.21,361.9875,2300.3050000000003,35.917,0.133,16.626,12.798,0.588,0.0,26.952,892.7750000000001,,32.615500000000004,54.87209,0.633,5.827249999999999
2017-06-01 19:45:00+02:00,258.3475,3065.98,357.455,2308.505,36.2835,0.133,19.176000000000002,12.804,0.54,0.0,26.97,899.1300000000001,,24.436,54.180425,0.5760000000000001,5.5962499999999995
2017-06-01 20:00:00+02:00,258.2325,3059.8300000000004,350.84,2324.4950000000003,35.917,0.133,20.028,12.816,0.492,0.0,26.97,906.715,,17.92725,55.563755,0.534,5.269
2017-06-01 20:15:00+02:00,258.52000000000004,3066.3900000000003,350.34999999999997,2341.715,36.2835,0.133,18.654,12.81,0.54,0.0,26.991,912.6600000000001,,12.054,55.333200000000005,0.522,4.8015
2017-06-01 20:30:00+02:00,258.3475,3063.9300000000003,352.31,2352.375,35.917,0.133,16.05,12.804,0.492,0.0,26.985,905.2800000000001,,7.22625,56.947085,0.51,4.345
2017-06-01 20:45:00+02:00,258.3475,3059.42,346.185,2356.885,36.2835,0.1425,12.834,12.816,0.444,0.0,26.964000000000002,891.5450000000001,,3.567,57.177640000000004,0.504,4.2955
2017-06-01 21:00:00+02:00,258.5775,3046.3,336.5075,2356.065,36.10025,0.1425,10.872,12.81,0.444,0.0,26.985,895.0300000000001,,1.3222500000000001,57.63875,0.513,4.55675
2017-06-01 21:15:00+02:00,258.3475,3043.2250000000004,337.12,2332.695,36.10025,0.1425,7.494,12.786,0.468,0.0,26.988,891.1350000000001,,0.28700000000000003,55.563755,0.525,5.153499999999999
2017-06-01 21:30:00+02:00,258.6925,3047.3250000000003,338.9575,2254.59,36.10025,0.1425,9.684000000000001,12.786,0.498,0.0,27.012,897.695,,0.041,55.563755,0.5640000000000001,5.5165
2017-06-01 21:45:00+02:00,258.46250000000003,3041.9950000000003,337.365,2201.7000000000003,36.2835,0.1425,5.5920000000000005,12.804,0.234,0.0,26.988,940.5400000000001,,0.0,55.563755,0.594,5.731
2017-06-01 22:00:00+02:00,258.46250000000003,3047.1200000000003,337.4875,2186.3250000000003,36.10025,0.1425,16.056,12.804,0.558,0.0,27.012,978.2600000000001,,0.0,55.563755,0.66,5.88775
2017-06-01 22:15:00+02:00,257.8875,3046.0950000000003,338.22249999999997,2183.4550000000004,36.10025,0.1425,11.418000000000001,12.798,0.468,0.0,26.985,903.6400000000001,,0.0,54.641535000000005,0.6930000000000001,6.05
2017-06-01 22:30:00+02:00,257.77250000000004,3048.76,339.4475,2157.215,35.917,0.1425,9.294,12.804,0.858,0.0,27.024,892.3650000000001,,0.0,54.87209,0.756,6.1049999999999995
2017-06-01 22:45:00+02:00,257.14,3047.3250000000003,327.32,2087.7200000000003,36.10025,0.1425,5.28,12.816,0.6,0.0,27.024,864.2800000000001,,0.0,55.102645,0.8130000000000001,6.2204999999999995
2017-06-01 23:00:00+02:00,256.91,3055.32,325.4825,2001.2100000000003,36.10025,0.152,10.404,12.816,0.882,0.0,27.081,868.7900000000001,,0.0,56.024865000000005,0.792,6.297499999999999
2017-06-01 23:15:00+02:00,256.8525,3048.965,325.97249999999997,1967.795,36.10025,0.152,5.688,12.834,0.42,0.0,27.060000000000002,846.24,,0.0,54.641535000000005,0.684,6.2755
2017-06-01 23:30:00+02:00,256.565,3055.1150000000002,328.4225,1955.4950000000001,35.917,0.152,3.726,12.84,0.762,0.0,27.063,810.7750000000001,,0.0,55.102645,0.651,6.16275
2017-06-01 23:45:00+02:00,255.81750000000002,3047.94,325.4825,1903.015,36.10025,0.152,0.654,12.828,0.48,0.0,27.003,802.575,,0.0,54.41098,0.612,6.09125
2017-06-02 00:00:00+02:00,255.01250000000002,3052.86,343.6125,1863.8600000000001,35.917,0.152,0.534,12.81,0.618,0.0,27.099,840.2950000000001,,0.0,68.70539000000001,0.606,5.89325
2017-06-02 00:15:00+02:00,254.61,3052.4500000000003,343.49,1772.0200000000002,36.10025,0.152,7.056,12.816,0.546,0.0,27.087,805.445,,0.0,67.78317,0.513,5.890499999999999
2017-06-02 00:30:00+02:00,254.72500000000002,3047.94,344.46999999999997,1646.15,36.10025,0.152,1.05,12.828,0.648,0.0,27.042,795.195,,0.0,67.78317,0.483,5.725499999999999
2017-06-02 00:45:00+02:00,254.61,3048.965,342.8775,1560.46,35.917,0.152,0.762,12.816,0.34800000000000003,0.0,27.039,787.4050000000001,,0.0,67.78317,0.48,5.66775
2017-06-02 01:00:00+02:00,254.7825,3057.985,341.775,1472.105,35.917,0.152,0.084,12.66,0.40800000000000003,0.0,27.069,770.3900000000001,,0.0,69.1665,0.468,5.577
2017-06-02 01:15:00+02:00,254.66750000000002,3053.6800000000003,341.16249999999997,1429.2600000000002,36.2835,0.152,0.09,12.66,0.252,0.0,27.033,760.345,,0.0,67.552615,0.492,5.4559999999999995
2017-06-02 01:30:00+02:00,254.72500000000002,3049.5800000000004,343.735,1410.4,36.10025,0.1615,5.472,12.66,0.294,0.0,27.060000000000002,767.5200000000001,,0.0,67.552615,0.498,5.423
2017-06-02 01:45:00+02:00,254.84,3045.275,338.7125,1382.93,36.10025,0.1615,5.922,12.816,0.366,0.0,27.057000000000002,733.695,,0.0,68.01372500000001,0.486,5.1315
2017-06-02 02:00:00+02:00,254.84,3062.7000000000003,426.3,1370.835,36.10025,0.1615,0.066,12.846,0.81,0.0,27.123,678.96,,0.0,67.78317,0.435,4.897749999999999
2017-06-02 02:15:00+02:00,254.84,3064.545,428.015,1367.555,35.917,0.1615,0.06,12.84,0.516,0.0,27.099,735.745,,0.0,67.091505,0.41100000000000003,4.7437499999999995
2017-06-02 02:30:00+02:00,254.66750000000002,3064.135,431.445,1364.275,36.10025,0.1615,0.63,12.822000000000001,0.714,0.0,27.114,745.1750000000001,,0.0,67.552615,0.417,4.532
2017-06-02 02:45:00+02:00,254.955,3066.8,332.955,1312.8200000000002,36.10025,0.1615,0.06,12.816,0.642,0.0,27.126,730.0050000000001,,0.0,67.552615,0.447,4.311999999999999
2017-06-02 03:00:00+02:00,254.955,3072.13,420.78749999999997,1249.27,36.10025,0.1615,0.06,12.816,0.444,0.0,27.183,751.12,,0.0,67.091505,0.441,4.268
2017-06-02 03:15:00+02:00,254.7825,3068.8500000000004,421.2775,1218.7250000000001,36.10025,0.1615,0.618,12.822000000000001,0.48,0.0,27.183,737.3850000000001,,0.0,67.78317,0.456,4.1305
2017-06-02 03:30:00+02:00,255.01250000000002,3061.0600000000004,415.1525,1227.335,36.10025,0.1615,0.618,12.822000000000001,0.468,0.0,27.174,743.33,,0.0,67.78317,0.453,3.9572499999999997
2017-06-02 03:45:00+02:00,255.01250000000002,3062.7000000000003,412.2125,1233.2800000000002,36.2835,0.1615,0.63,12.816,0.654,0.0,27.156,745.7900000000001,,0.0,67.78317,0.34500000000000003,3.8994999999999997
2017-06-02 04:00:00+02:00,255.3,3067.8250000000003,408.415,1267.105,36.10025,0.1615,0.654,12.828,0.624,0.0,27.186,764.0350000000001,,0.0,67.78317,0.306,3.72075
2017-06-02 04:15:00+02:00,255.3,3064.9550000000004,413.07,1274.4850000000001,36.10025,0.1615,0.606,12.822000000000001,0.642,0.0,27.168,755.4250000000001,,0.0,66.63039500000001,0.354,3.5447499999999996
2017-06-02 04:30:00+02:00,255.53,3072.335,417.48,1299.085,36.10025,0.1615,0.618,12.828,0.45,0.0,27.204,729.3900000000001,,0.0,68.01372500000001,0.42,3.377
2017-06-02 04:45:00+02:00,255.81750000000002,3066.8,413.4375,1345.005,36.10025,0.1615,0.06,12.822000000000001,0.714,0.0,27.222,678.1400000000001,,0.14350000000000002,68.474835,0.45,3.35775
2017-06-02 05:00:00+02:00,256.105,3075.2050000000004,317.8875,1408.7600000000002,35.917,0.1615,0.066,12.822000000000001,0.624,0.0,27.195,694.95,,0.451,68.01372500000001,0.42,3.3082499999999997
2017-06-02 05:15:00+02:00,256.5075,3074.795,318.99,1452.015,36.10025,0.1615,0.06,12.81,0.396,0.0,27.183,713.4000000000001,,1.01475,68.01372500000001,0.441,3.23675
2017-06-02 05:30:00+02:00,257.02500000000003,3104.7250000000004,418.46,1503.88,36.10025,0.1615,0.06,12.804,0.228,0.0,27.171,726.11,,2.65475,68.01372500000001,0.459,3.23675
2017-06-02 05:45:00+02:00,257.3125,3114.7700000000004,425.4425,1569.275,36.10025,0.1615,1.014,12.804,0.5640000000000001,0.0,27.162,709.5050000000001,,5.781000000000001,69.62761,0.513,3.0524999999999998
2017-06-02 06:00:00+02:00,257.14,3123.175,329.77,1708.47,36.10025,0.152,2.226,12.798,0.5640000000000001,0.0,27.195,806.0600000000001,,10.56775,68.01372500000001,0.519,3.058
2017-06-02 06:15:00+02:00,257.3125,3128.9150000000004,346.0625,1851.15,35.917,0.152,2.5140000000000002,12.792,0.8280000000000001,0.0,27.264,834.965,,16.441,68.474835,0.498,3.0195
2017-06-02 06:30:00+02:00,257.485,3121.945,352.9225,1985.4250000000002,36.10025,0.152,4.164,12.780000000000001,0.732,0.0,27.237000000000002,855.2600000000001,,23.698,69.39705500000001,0.48,2.948
2017-06-02 06:45:00+02:00,257.71500000000003,3118.8700000000003,352.6775,2105.965,36.10025,0.152,6.24,12.81,0.7020000000000001,0.0,27.240000000000002,856.08,,33.343250000000005,67.552615,0.47700000000000004,2.88475
2017-06-02 07:00:00+02:00,258.29,3128.3,356.71999999999997,2206.415,36.10025,0.152,4.332,12.828,0.426,0.0,27.201,884.7800000000001,,43.90075,68.01372500000001,0.441,2.7802499999999997
2017-06-02 07:15:00+02:00,258.06,3129.1200000000003,357.5775,2255.82,35.917,0.152,6.048,12.84,0.444,0.0,27.228,859.7700000000001,,55.432,67.78317,0.441,2.51075
2017-06-02 07:30:00+02:00,257.1975,3128.9150000000004,410.2525,2266.275,35.917,0.152,6.468,12.834,0.306,0.0,27.222,904.6650000000001,,68.29575,69.62761,0.456,2.1752499999999997
2017-06-02 07:45:00+02:00,257.1975,3123.585,453.005,2265.6600000000003,35.917,0.152,5.352,12.876,0.3,0.0,27.231,918.8100000000001,,82.09225,68.01372500000001,0.429,1.8315
2017-06-02 08:00:00+02:00,257.1975,3125.0200000000004,455.945,2241.675,36.10025,0.152,15.198,12.93,0.24,0.0,27.207,902.4100000000001,,95.35575,68.935945,0.396,1.53175
2017-06-02 08:15:00+02:00,257.37,3126.8650000000002,356.3525,2249.67,36.10025,0.1425,11.412,12.948,0.21,0.0,27.231,960.6300000000001,,109.1215,69.858165,0.426,1.26775
2017-06-02 08:30:00+02:00,257.255,3121.1250000000005,370.93,2219.945,36.10025,0.1425,9.948,12.942,0.24,0.0,27.186,953.455,,122.60025,69.39705500000001,0.375,1.089
2017-06-02 08:45:00+02:00,257.485,3123.175,379.8725,2199.65,35.917,0.1425,5.67,12.96,0.258,0.0,27.183,1018.0300000000001,,136.58125,70.78038500000001,0.40800000000000003,0.8827499999999999
2017-06-02 09:00:00+02:00,258.0025,3121.7400000000002,373.625,2188.17,35.917,0.1425,11.85,12.972,0.384,0.0,27.135,890.9300000000001,,150.66475,68.70539000000001,0.459,0.77825
