,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2017-05-01 10:15:00+02:00,273.93,1454.4750000000001,162.92499999999998,366.745,34.8175,0.152,0.198,9.912,0.40800000000000003,,22.524,418.40500000000003,,143.96125,70.319275,9.624,40.38375
2017-05-01 10:30:00+02:00,274.1025,1451.4,163.905,375.97,34.8175,0.152,0.798,9.93,0.28800000000000003,,22.641000000000002,416.355,,149.4245,70.08872000000001,9.609,41.272
2017-05-01 10:45:00+02:00,274.5625,1447.9150000000002,162.435,378.63500000000005,34.8175,0.152,0.678,9.942,0.252,,22.731,390.73,,152.848,70.54983,9.591000000000001,41.701
2017-05-01 11:00:00+02:00,274.27500000000003,1481.3300000000002,161.3325,388.88500000000005,34.8175,0.1425,0.678,9.936,0.276,,22.746000000000002,414.51000000000005,,155.226,71.93316,9.555,42.187749999999994
2017-05-01 11:15:00+02:00,274.505,1500.805,165.4975,393.6,35.00075,0.1425,1.482,9.918000000000001,0.3,,22.794,432.14000000000004,,158.33175,70.319275,9.534,42.10525
2017-05-01 11:30:00+02:00,274.62,1519.6650000000002,179.82999999999998,380.07000000000005,34.8175,0.1425,0.678,9.9,0.3,,22.896,455.1,,159.31575,71.93316,9.477,41.7725
2017-05-01 11:45:00+02:00,274.5625,1526.0200000000002,186.3225,370.64000000000004,34.8175,0.1425,0.918,9.894,0.3,,22.944,476.62500000000006,,157.8295,71.241495,9.456,41.756
2017-05-01 12:00:00+02:00,274.4475,1514.95,185.0975,384.37500000000006,34.8175,0.1425,0.006,9.888,0.34800000000000003,,22.893,535.46,,157.481,71.93316,9.474,41.6845
2017-05-01 12:15:00+02:00,274.7925,1526.0200000000002,184.73,407.54,34.8175,0.1425,1.122,9.882,0.516,,22.935,528.08,,155.70775,71.241495,9.453,42.19325
2017-05-01 12:30:00+02:00,274.6775,1517.8200000000002,185.95499999999998,418.61,34.8175,0.1425,0.918,9.894,0.492,,22.953,571.13,,153.45275,71.702605,9.378,42.061249999999994
2017-05-01 12:45:00+02:00,274.33250000000004,1506.545,186.3225,419.43,34.8175,0.1425,1.062,9.888,0.354,,22.956,533.82,,150.09075,72.624825,9.294,42.908249999999995
2017-05-01 13:00:00+02:00,273.7575,1578.295,189.5075,398.725,34.8175,0.1425,0.006,9.888,0.426,,22.938,428.245,,147.9895,73.085935,9.216000000000001,43.089749999999995
2017-05-01 13:15:00+02:00,273.4125,1659.2700000000002,194.8975,364.69500000000005,34.8175,0.152,0.006,9.870000000000001,0.41400000000000003,,22.968,531.7700000000001,,143.31550000000001,72.85538,9.15,42.8065
2017-05-01 13:30:00+02:00,273.6425,1681.41,198.45,358.545,34.8175,0.152,0.006,9.858,0.438,,22.977,511.68000000000006,,138.09825,72.39427,9.057,43.22175
2017-05-01 13:45:00+02:00,272.9525,1700.065,197.47,353.01000000000005,34.8175,0.152,0.006,9.84,0.39,,22.944,456.33000000000004,,132.69650000000001,70.319275,9.096,42.924749999999996
2017-05-01 14:00:00+02:00,272.83750000000003,1741.8850000000002,196.0,343.375,34.8175,0.152,0.006,9.822000000000001,0.47400000000000003,,23.016000000000002,390.52500000000003,,128.945,70.78038500000001,9.072000000000001,42.08325
2017-05-01 14:15:00+02:00,272.7225,1741.8850000000002,194.8975,338.045,34.8175,0.152,0.006,9.81,0.3,,23.076,389.295,,124.15825000000001,71.01094,9.087,41.90725
2017-05-01 14:30:00+02:00,272.14750000000004,1734.9150000000002,195.755,330.05,35.00075,0.152,0.006,9.786,0.234,,23.043,384.58000000000004,,119.99675,72.163715,9.126,41.77525
2017-05-01 14:45:00+02:00,272.32,1754.39,192.9375,329.02500000000003,34.8175,0.152,0.006,9.792,0.186,,23.022000000000002,380.685,,115.046,71.47205000000001,9.117,41.137249999999995
2017-05-01 15:00:00+02:00,271.86,1852.9950000000001,191.59,335.58500000000004,34.8175,0.152,0.006,9.762,0.336,,22.956,372.69000000000005,,108.7525,71.241495,9.093,40.6945
2017-05-01 15:15:00+02:00,271.45750000000004,1866.3200000000002,191.345,336.815,34.8175,0.1615,0.006,9.738,0.372,,23.019000000000002,347.06500000000005,,103.0535,71.01094,9.096,39.78975
2017-05-01 15:30:00+02:00,271.45750000000004,1888.46,192.815,338.865,34.8175,0.1615,0.006,9.702,0.312,,22.965,269.985,,96.7805,68.70539000000001,9.051,39.40475
2017-05-01 15:45:00+02:00,271.055,1873.4950000000001,192.57,338.45500000000004,34.8175,0.1615,0.114,9.726,0.378,,23.025000000000002,282.49,,91.48125,68.935945,9.054,39.204
2017-05-01 16:00:00+02:00,271.2275,1937.2500000000002,193.305,335.38000000000005,34.8175,0.1615,1.1520000000000001,9.828,0.324,,23.007,362.44000000000005,,84.542,70.78038500000001,9.195,38.4835
2017-05-01 16:15:00+02:00,271.1125,1978.045,194.285,335.175,34.8175,0.1615,0.642,9.906,0.39,,23.016000000000002,437.47,,79.294,70.319275,9.444,37.884
2017-05-01 16:30:00+02:00,272.09000000000003,1982.9650000000001,195.14249999999998,332.92,34.8175,0.1615,2.802,10.074,0.48,,23.043,423.53000000000003,,72.39575,70.78038500000001,9.876,37.56775
2017-05-01 16:45:00+02:00,271.515,2038.1100000000001,196.49,329.23,34.8175,0.17099999999999999,7.6080000000000005,10.116,0.528,,23.049,416.355,,66.01,71.241495,9.909,37.202
2017-05-01 17:00:00+02:00,271.1125,2112.32,196.49,335.995,34.8175,0.1615,2.7600000000000002,10.11,0.42,,23.064,488.31000000000006,,58.39425,71.702605,11.007,36.59975
2017-05-01 17:15:00+02:00,271.1125,2208.67,198.8175,342.14500000000004,34.8175,0.1615,4.3260000000000005,10.212,0.522,,23.112000000000002,512.9100000000001,,51.0245,72.163715,11.166,36.564
2017-05-01 17:30:00+02:00,271.17,2284.52,199.43,350.55,34.8175,0.17099999999999999,4.602,10.224,0.636,,23.109,497.535,,43.706,71.93316,11.412,36.374249999999996
2017-05-01 17:45:00+02:00,271.45750000000004,2347.25,199.92,352.39500000000004,34.8175,0.17099999999999999,8.862,10.23,0.39,,23.133,517.625,,38.386250000000004,73.085935,11.661,36.231249999999996
2017-05-01 18:00:00+02:00,270.48,2372.465,205.065,345.83500000000004,34.8175,0.17099999999999999,10.422,10.26,0.012,,23.085,522.135,,32.74875,71.47205000000001,11.712,36.123999999999995
2017-05-01 18:15:00+02:00,270.135,2416.13,205.1875,355.26500000000004,34.8175,0.17099999999999999,13.836,10.302,0.078,,23.169,554.9350000000001,,27.757,71.93316,11.604000000000001,35.24125
2017-05-01 18:30:00+02:00,270.135,2457.7450000000003,207.27,354.44500000000005,34.8175,0.17099999999999999,16.938,10.326,0.21,,23.163,572.1550000000001,,22.509,73.085935,11.637,34.97175
2017-05-01 18:45:00+02:00,268.6975,2497.7200000000003,206.29,373.305,34.8175,0.17099999999999999,18.594,10.32,0.24,,23.184,553.2950000000001,,18.122,72.39427,11.796,34.479499999999994
2017-05-01 19:00:00+02:00,268.0075,2512.275,208.495,376.995,34.8175,0.17099999999999999,15.066,10.338000000000001,0.15,,23.148,572.36,,14.022,73.7776,11.961,33.69575
2017-05-01 19:15:00+02:00,268.18,2555.3250000000003,209.72,392.78000000000003,34.8175,0.17099999999999999,17.034,10.35,0.234,,23.172,599.4200000000001,,10.17825,74.46926500000001,12.108,33.05225
2017-05-01 19:30:00+02:00,269.96250000000003,2597.145,210.945,405.49,34.8175,0.17099999999999999,18.186,10.422,0.234,,23.184,601.6750000000001,,6.65225,74.930375,12.108,32.592999999999996
2017-05-01 19:45:00+02:00,270.825,2663.9750000000004,211.3125,425.58000000000004,34.8175,0.17099999999999999,15.834,10.476,0.216,,23.193,609.875,,3.8335000000000004,74.69982,12.117,32.3015
2017-05-01 20:00:00+02:00,270.94,2673.2000000000003,212.5375,479.49500000000006,35.00075,0.17099999999999999,15.408,10.488,0.09,,23.163,605.7750000000001,,1.89625,74.23871,12.171,32.52975
2017-05-01 20:15:00+02:00,270.0775,2682.425,212.905,491.18000000000006,34.8175,0.17099999999999999,14.238,10.482000000000001,0.132,,23.184,605.365,,0.70725,73.7776,12.153,32.74975
2017-05-01 20:30:00+02:00,269.21500000000003,2687.96,215.10999999999999,486.46500000000003,35.184,0.17099999999999999,18.186,10.476,0.15,,23.202,598.3950000000001,,0.13325,73.547045,12.171,33.0715
2017-05-01 20:45:00+02:00,268.87,2696.3650000000002,215.7225,489.95000000000005,35.00075,0.17099999999999999,11.292,10.482000000000001,0.15,,23.211000000000002,612.5400000000001,,0.01025,74.46926500000001,12.195,32.865249999999996
2017-05-01 21:00:00+02:00,269.7325,2711.7400000000002,213.7625,497.74000000000007,34.8175,0.17099999999999999,16.344,10.524000000000001,0.162,,23.232,619.715,,0.0,74.930375,12.174,32.791
2017-05-01 21:15:00+02:00,270.02000000000004,2714.405,213.64,500.40500000000003,34.8175,0.17099999999999999,17.004,10.554,0.12,,23.229,576.87,,0.0,74.930375,12.177,33.22275
2017-05-01 21:30:00+02:00,270.0775,2729.78,215.10999999999999,512.09,35.00075,0.17099999999999999,14.412,10.608,0.126,,23.235,522.75,,0.0,74.008155,12.192,33.137499999999996
2017-05-01 21:45:00+02:00,269.96250000000003,2775.2900000000004,213.395,521.5200000000001,35.00075,0.17099999999999999,10.182,10.614,0.09,,23.199,525.21,,0.0,72.39427,12.174,33.0715
2017-05-01 22:00:00+02:00,270.3075,2843.1450000000004,219.03,477.24,34.8175,0.17099999999999999,13.158,10.638,0.168,,23.28,572.1550000000001,,0.0,74.23871,12.198,32.131
2017-05-01 22:15:00+02:00,270.5375,2873.28,218.9075,484.82500000000005,35.00075,0.17099999999999999,7.014,10.65,0.07200000000000001,,23.358,579.125,,0.0,74.930375,12.273,32.37025
2017-05-01 22:30:00+02:00,270.595,2896.65,219.765,461.25000000000006,35.00075,0.17099999999999999,0.918,10.68,0.114,,23.376,581.995,,0.0,74.930375,12.345,32.516
2017-05-01 22:45:00+02:00,270.02000000000004,2886.195,220.01,442.8,35.00075,0.1805,5.8500000000000005,10.686,0.114,,23.385,516.8050000000001,,0.0,74.69982,12.372,32.251999999999995
2017-05-01 23:00:00+02:00,269.1575,2896.0350000000003,219.8875,442.18500000000006,35.00075,0.1805,5.442,10.716000000000001,0.222,,23.394000000000002,445.67,,0.0,73.085935,12.309000000000001,31.795499999999997
2017-05-01 23:15:00+02:00,268.065,2892.3450000000003,218.4175,434.19000000000005,34.8175,0.1805,8.064,10.734,0.084,,23.358,441.365,,0.0,75.16093000000001,12.207,31.404999999999998
2017-05-01 23:30:00+02:00,268.755,2908.5400000000004,218.4175,415.94500000000005,35.00075,0.1805,0.906,10.764,0.162,,23.364,445.67,,0.0,74.69982,12.201,31.119
2017-05-01 23:45:00+02:00,268.755,2896.855,215.355,421.27500000000003,35.00075,0.1805,6.102,10.794,0.20400000000000001,,23.361,442.39000000000004,,0.0,74.46926500000001,12.120000000000001,30.80275
2017-05-02 00:00:00+02:00,266.34000000000003,2874.715,216.2125,479.08500000000004,35.00075,0.1805,1.038,10.806000000000001,0.234,,23.076,470.06500000000005,,0.0,74.23871,12.066,30.8495
2017-05-02 00:15:00+02:00,266.57,2858.5200000000004,217.07,483.39000000000004,35.00075,0.1805,0.426,10.848,0.14400000000000002,,23.136,388.68,,0.0,74.23871,11.844,30.637749999999997
2017-05-02 00:30:00+02:00,266.7425,2824.2850000000003,217.1925,499.38000000000005,35.00075,0.1805,4.266,10.878,0.246,,23.082,425.99,,0.0,74.23871,11.556000000000001,30.39575
2017-05-02 00:45:00+02:00,266.6275,2797.84,216.9475,498.56000000000006,35.00075,0.1805,4.566,10.908,0.20400000000000001,,23.151,437.88000000000005,,0.0,74.46926500000001,11.406,30.32425
2017-05-02 01:00:00+02:00,266.34000000000003,2807.065,217.4375,499.175,35.00075,0.1805,4.902,10.926,0.34800000000000003,,23.400000000000002,513.9350000000001,,0.0,74.23871,11.223,30.624
2017-05-02 01:15:00+02:00,266.5125,2790.46,217.6825,506.35,35.184,0.1805,0.432,10.956,0.276,,23.418,497.94500000000005,,0.0,74.23871,10.932,30.843999999999998
2017-05-02 01:30:00+02:00,266.2825,2745.155,219.03,510.86,35.184,0.1805,4.41,10.98,0.34800000000000003,,23.43,465.76000000000005,,0.0,74.23871,10.788,30.953999999999997
2017-05-02 01:45:00+02:00,266.6275,2715.635,218.9075,510.45000000000005,35.00075,0.1805,4.182,10.998000000000001,0.216,,23.151,401.185,,0.0,74.46926500000001,10.656,31.14925
2017-05-02 02:00:00+02:00,266.225,2742.2850000000003,218.04999999999998,514.14,35.184,0.1805,0.462,11.016,0.33,,23.385,375.355,,0.0,74.46926500000001,10.719,31.234499999999997
2017-05-02 02:15:00+02:00,266.34000000000003,2779.8,218.4175,502.86500000000007,35.184,0.1805,5.7780000000000005,11.040000000000001,0.252,,23.43,376.38000000000005,,0.0,73.547045,10.872,31.495749999999997
2017-05-02 02:30:00+02:00,266.34000000000003,2827.155,220.3775,498.15000000000003,35.00075,0.1805,4.014,11.052,0.252,,23.400000000000002,399.75000000000006,,0.0,73.7776,10.92,31.668999999999997
2017-05-02 02:45:00+02:00,266.6275,2855.855,219.8875,495.07500000000005,34.63425,0.1805,0.402,11.058,0.264,,23.400000000000002,432.14000000000004,,0.0,73.31649,10.968,31.834
2017-05-02 03:00:00+02:00,265.8225,2852.985,220.5,492.82000000000005,35.00075,0.1805,4.7700000000000005,11.058,0.246,,23.181,390.32000000000005,,0.0,72.624825,11.049,32.285
2017-05-02 03:15:00+02:00,266.39750000000004,2866.5150000000003,221.48,490.77000000000004,35.00075,0.1805,4.17,11.076,0.234,,23.223,435.83000000000004,,0.0,72.163715,11.016,32.538
2017-05-02 03:30:00+02:00,266.915,2905.0550000000003,221.23499999999999,494.25500000000005,35.00075,0.17099999999999999,0.42,11.088000000000001,0.198,,22.992,445.26000000000005,,0.0,70.319275,10.995000000000001,32.99725
2017-05-02 03:45:00+02:00,267.3175,2901.57,221.11249999999998,494.25500000000005,35.00075,0.17099999999999999,4.3500000000000005,11.124,0.21,,23.088,447.51500000000004,,0.0,71.702605,10.92,33.3465
2017-05-02 04:00:00+02:00,265.995,2904.6450000000004,224.42,527.875,34.8175,0.17099999999999999,4.542,11.13,0.27,,23.448,430.09000000000003,,0.0,71.47205000000001,10.944,33.5995
2017-05-02 04:15:00+02:00,265.70750000000004,2937.2400000000002,226.87,579.33,35.00075,0.17099999999999999,4.266,11.13,0.264,,23.406,435.21500000000003,,0.0,73.085935,10.998000000000001,34.042249999999996
2017-05-02 04:30:00+02:00,267.14500000000004,3009.195,228.4625,633.245,35.00075,0.17099999999999999,4.2540000000000004,11.148,0.246,,23.451,381.915,,0.0,71.93316,11.067,34.47125
2017-05-02 04:45:00+02:00,268.46750000000003,3067.005,228.82999999999998,701.1,35.00075,0.17099999999999999,4.3260000000000005,11.142,0.258,,23.442,395.24,,0.0,72.163715,11.076,34.34475
2017-05-02 05:00:00+02:00,268.58250000000004,3187.135,241.4475,723.445,34.8175,0.17099999999999999,4.41,11.124,0.108,,23.211000000000002,385.19500000000005,,0.0,73.31649,11.136000000000001,34.732499999999995
2017-05-02 05:15:00+02:00,268.58250000000004,3256.2200000000003,247.3275,744.97,34.8175,0.17099999999999999,0.42,11.13,0.114,,23.145,383.35,,0.0,73.7776,11.181000000000001,35.345749999999995
2017-05-02 05:30:00+02:00,268.065,3316.2850000000003,249.0425,817.7450000000001,34.8175,0.17099999999999999,4.458,11.118,0.096,,23.37,379.045,,0.11275,74.008155,11.097,35.582249999999995
2017-05-02 05:45:00+02:00,268.41,3376.3500000000004,254.6775,885.8050000000001,34.8175,0.1615,5.202,11.13,0.024,,23.496000000000002,395.24,,0.3075,72.85538,11.043000000000001,35.832499999999996
2017-05-02 06:00:00+02:00,267.83500000000004,3421.2450000000003,269.01,997.94,34.8175,0.152,1.806,11.118,0.162,,23.475,505.12000000000006,,0.91225,72.85538,10.98,36.663
2017-05-02 06:15:00+02:00,269.1,3439.9,272.8075,1125.8600000000001,34.8175,0.133,2.766,11.142,0.138,,23.463,595.73,,1.9885000000000002,73.085935,10.917,36.67125
2017-05-02 06:30:00+02:00,269.90500000000003,3459.9900000000002,276.36,1210.525,34.8175,0.133,10.104000000000001,11.148,0.492,,23.511,686.75,,3.96675,73.7776,10.869,36.1845
2017-05-02 06:45:00+02:00,270.3075,3462.0400000000004,280.6475,1297.035,34.8175,0.133,17.412,11.226,0.234,,23.487000000000002,748.455,,7.04175,73.31649,10.947000000000001,36.6355
2017-05-02 07:00:00+02:00,269.27250000000004,3450.3550000000005,284.8125,1349.515,34.63425,0.133,11.358,11.208,0.21,,23.46,790.8900000000001,,10.373000000000001,73.7776,11.067,36.44025
2017-05-02 07:15:00+02:00,269.3875,3452.2000000000003,283.3425,1405.6850000000002,34.451,0.133,12.366,11.22,0.222,,23.469,790.48,,14.052750000000001,71.702605,11.157,36.41825
2017-05-02 07:30:00+02:00,269.1,3455.8900000000003,281.015,1434.5900000000001,34.63425,0.133,14.388,11.226,0.186,,23.46,825.74,,18.45,71.47205000000001,11.223,36.40175
2017-05-02 07:45:00+02:00,269.5025,3458.965,281.75,1454.065,34.63425,0.133,13.806000000000001,11.25,0.438,,23.454,856.695,,22.898500000000002,72.85538,11.397,36.476
2017-05-02 08:00:00+02:00,269.3875,3455.8900000000003,290.2025,1463.7,34.63425,0.133,18.048000000000002,11.292,0.258,,23.412,893.1850000000001,,27.80825,73.7776,11.412,37.004
2017-05-02 08:15:00+02:00,269.33,3455.4800000000005,287.9975,1466.5700000000002,34.8175,0.133,19.56,11.322000000000001,0.636,,23.466,876.1700000000001,,32.892250000000004,74.008155,11.370000000000001,37.79875
2017-05-02 08:30:00+02:00,269.3875,3458.3500000000004,287.14,1467.595,34.63425,0.133,19.182000000000002,11.346,0.534,,23.469,874.94,,37.58675,73.085935,11.538,37.9775
2017-05-02 08:45:00+02:00,268.46750000000003,3438.465,288.2425,1467.39,34.8175,0.133,16.41,11.334,0.42,,23.469,863.8700000000001,,42.968,74.008155,11.700000000000001,38.582499999999996
2017-05-02 09:00:00+02:00,268.52500000000003,3359.7450000000003,290.2025,1466.365,34.8175,0.133,17.484,11.322000000000001,0.498,,23.469,875.5550000000001,,48.5645,74.008155,11.661,39.00875
2017-05-02 09:15:00+02:00,268.6975,3363.6400000000003,288.2425,1469.0300000000002,34.8175,0.1425,17.868000000000002,11.334,0.306,,23.490000000000002,869.815,,55.25775,74.008155,10.557,39.91075
2017-05-02 09:30:00+02:00,268.295,3367.1250000000005,288.365,1468.6200000000001,34.8175,0.1425,18.192,11.292,0.14400000000000002,,23.493000000000002,846.445,,60.27,72.85538,10.278,40.537749999999996
2017-05-02 09:45:00+02:00,269.0425,3364.255,288.2425,1467.39,34.8175,0.1425,15.606,11.316,0.372,,23.478,887.2400000000001,,67.117,71.47205000000001,10.254,40.628499999999995
2017-05-02 10:00:00+02:00,268.6975,3331.2500000000005,284.3225,1477.64,34.63425,0.152,15.636000000000001,11.274000000000001,0.27,,23.478,919.835,,72.6315,71.702605,10.32,41.195
2017-05-02 10:15:00+02:00,269.33,3331.045,284.3225,1476.8200000000002,34.63425,0.152,11.442,11.298,0.438,,23.472,843.985,,79.0275,73.7776,10.338000000000001,41.571749999999994
