,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2017-09-01 00:00:00+02:00,12.408,2.04,33.912,24.84,0.0,0.044
2017-09-01 01:00:00+02:00,7.416,2.04,31.992,24.864,0.0,0.05499999999999999
2017-09-01 02:00:00+02:00,9.0,1.992,32.424,24.888,0.0,0.044
2017-09-01 03:00:00+02:00,8.16,1.944,32.64,24.888,0.0,0.05499999999999999
2017-09-01 04:00:00+02:00,11.088000000000001,1.968,31.944,24.888,0.0,0.05499999999999999
2017-09-01 05:00:00+02:00,13.056000000000001,2.04,30.456,24.900000000000002,0.0,0.05499999999999999
2017-09-01 06:00:00+02:00,22.32,2.064,32.304,24.888,0.0,0.044
2017-09-01 07:00:00+02:00,36.792,2.088,45.216,24.876,0.082,0.05499999999999999
2017-09-01 08:00:00+02:00,44.016,2.088,51.168,24.876,0.492,0.066
2017-09-01 09:00:00+02:00,43.728,2.136,52.488,24.864,1.353,0.066
2017-09-01 10:00:00+02:00,36.72,2.184,51.120000000000005,24.828,2.624,0.066
2017-09-01 11:00:00+02:00,34.344,2.2560000000000002,48.96,24.84,3.7310000000000003,0.066
2017-09-01 12:00:00+02:00,29.976,2.2800000000000002,39.936,24.804000000000002,4.1000000000000005,0.066
2017-09-01 13:00:00+02:00,27.384,2.2800000000000002,41.160000000000004,24.804000000000002,4.141,0.088
2017-09-01 14:00:00+02:00,26.352,2.2800000000000002,42.336,24.768,3.5260000000000002,0.088
2017-09-01 15:00:00+02:00,24.504,2.2560000000000002,41.808,24.792,2.7470000000000003,0.088
2017-09-01 16:00:00+02:00,22.488,2.2560000000000002,39.576,24.792,2.091,0.066
2017-09-01 17:00:00+02:00,25.608,2.2560000000000002,38.688,24.78,1.3940000000000001,0.05499999999999999
2017-09-01 18:00:00+02:00,30.72,2.2800000000000002,50.304,24.756,0.779,0.066
2017-09-01 19:00:00+02:00,34.2,2.2800000000000002,61.464,24.768,0.164,0.066
2017-09-01 20:00:00+02:00,36.936,2.2800000000000002,57.888,24.804000000000002,0.0,0.05499999999999999
2017-09-01 21:00:00+02:00,29.448,2.2800000000000002,37.728,24.864,0.0,0.066
