,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2017-07-31 23:00:00+01:00,,2554.125,93.89,0.0,0.0,2.232,47.436,831.07,0.0,9.762,9.9935
2017-07-31 23:30:00+01:00,,2119.985,94.71000000000001,0.0,0.0,2.232,47.394,831.48,0.0,9.804,9.933
2017-08-01 00:00:00+01:00,,1801.24,94.30000000000001,0.0,0.0,1.512,47.496,831.07,0.0,10.278,9.410499999999999
2017-08-01 00:30:00+01:00,,1661.835,94.30000000000001,0.0,0.0,1.512,47.454,830.6600000000001,0.0,9.78,9.9935
2017-08-01 01:00:00+01:00,,1592.2549999999999,93.89,0.0,0.0,1.164,47.406,755.22,0.0,8.934000000000001,9.504
2017-08-01 01:30:00+01:00,,1553.79,94.30000000000001,0.0,0.0,1.164,47.43,821.23,0.0,8.406,9.437999999999999
2017-08-01 02:00:00+01:00,,1720.3899999999999,93.89,0.0,0.0,1.164,47.418,835.58,0.10250000000000001,6.12,8.799999999999999
2017-08-01 02:30:00+01:00,,1778.21,93.89,0.0,0.0,1.176,47.412,836.4000000000001,0.123,4.938,8.365499999999999
2017-08-01 03:00:00+01:00,,1822.31,95.53,0.0,0.0,1.164,47.388,835.1700000000001,0.0,4.2780000000000005,7.787999999999999
2017-08-01 03:30:00+01:00,,1892.625,114.80000000000001,0.0,0.0,1.164,47.352000000000004,835.58,0.0615,4.746,7.403
2017-08-01 04:00:00+01:00,,1833.09,131.20000000000002,0.0,0.0,1.164,47.388,832.3000000000001,0.0,4.11,7.172
2017-08-01 04:30:00+01:00,,1879.1499999999999,130.38000000000002,0.0,0.0,1.164,47.388,835.58,0.0,3.5340000000000003,6.9079999999999995
2017-08-01 05:00:00+01:00,,1754.935,106.19000000000001,0.0,0.0,1.164,47.448,824.9200000000001,0.0,3.5820000000000003,6.808999999999999
2017-08-01 05:30:00+01:00,,1607.445,94.71000000000001,0.0,0.0,1.176,47.424,832.71,0.6765,3.96,6.9905
2017-08-01 06:00:00+01:00,,1945.79,95.94000000000001,0.0,0.0,1.332,47.418,834.7600000000001,4.182,3.624,6.9905
2017-08-01 06:30:00+01:00,,2321.13,248.05,0.0,2.3040000000000003,1.536,47.394,827.3800000000001,10.5165,3.348,7.678
2017-08-01 07:00:00+01:00,,2674.42,327.59000000000003,0.0,1.824,3.2520000000000002,47.472,825.33,19.27,3.462,7.853999999999999
2017-08-01 07:30:00+01:00,,3050.985,362.85,0.0,5.28,3.3000000000000003,47.394,835.99,29.110000000000003,3.114,8.118
2017-08-01 08:00:00+01:00,,3258.0099999999998,373.92,0.0,8.064,3.876,47.418,835.99,25.174,2.616,8.25
2017-08-01 08:30:00+01:00,,3467.24,353.83000000000004,0.0,8.58,4.008,47.37,835.58,52.480000000000004,2.472,8.7615
2017-08-01 09:00:00+01:00,,3475.815,314.88,0.0,11.892,4.548,47.46,835.99,65.60000000000001,2.754,9.795499999999999
2017-08-01 09:30:00+01:00,,3456.95,312.83000000000004,0.0,12.384,4.668,47.4,836.4000000000001,79.745,2.7840000000000003,9.7625
2017-08-01 10:00:00+01:00,,3398.395,316.11,0.0,9.432,4.716,47.412,835.99,89.79,3.06,10.251999999999999
2017-08-01 10:30:00+01:00,,3388.35,314.88,0.0,4.716,4.716,47.394,835.1700000000001,97.78500000000001,3.36,10.296
2017-08-01 11:00:00+01:00,,3346.945,307.09000000000003,0.0,1.824,4.32,47.436,834.7600000000001,108.24000000000001,4.26,10.8955
2017-08-01 11:30:00+01:00,,3264.1349999999998,323.08000000000004,0.0,2.004,4.116,47.4,829.84,114.185,4.08,11.847
2017-08-01 12:00:00+01:00,,3346.455,225.50000000000003,0.0,2.2560000000000002,1.9080000000000001,47.376,829.84,119.515,4.164,12.815
2017-08-01 12:30:00+01:00,,3293.29,226.32000000000002,0.0,2.148,3.516,47.406,830.2500000000001,126.28,4.554,12.683
