,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2017-05-31 23:00:00+01:00,12068.0,909.0,0.0,0.0,41.0,8404.0,1765.0,0.0,356.0,2357.0
2017-05-31 23:30:00+01:00,10202.0,830.0,0.0,0.0,42.0,8401.0,1414.0,0.0,331.0,1369.0
2017-06-01 00:00:00+01:00,9477.0,548.0,0.0,0.0,42.0,8413.0,1434.0,0.0,399.0,2593.0
2017-06-01 00:30:00+01:00,8473.0,631.0,0.0,0.0,42.0,8406.0,1615.0,0.0,494.0,2650.0
2017-06-01 01:00:00+01:00,8091.0,599.0,0.0,0.0,14.0,8403.0,1468.0,0.0,540.0,2688.0
2017-06-01 02:30:00+01:00,7644.0,629.0,0.0,0.0,12.0,8405.0,1575.0,0.0,0.0,0.0
2017-06-01 03:00:00+01:00,7712.0,729.0,0.0,0.0,12.0,8416.0,1549.0,0.0,28.0,1184.0
2017-06-01 03:30:00+01:00,7869.0,727.0,0.0,0.0,12.0,8402.0,1529.0,0.0,0.0,0.0
2017-06-01 04:00:00+01:00,7976.0,821.0,0.0,0.0,12.0,8411.0,1524.0,0.0,30.0,1216.0
2017-06-01 04:30:00+01:00,7858.0,829.0,0.0,0.0,12.0,8395.0,1495.0,15.0,29.0,1218.0
2017-06-01 05:00:00+01:00,7821.0,828.0,0.0,0.0,12.0,8411.0,1498.0,15.0,176.0,1249.0
2017-06-01 05:30:00+01:00,8004.0,874.0,0.0,0.0,12.0,8411.0,1635.0,261.0,585.0,2986.0
2017-06-01 06:00:00+01:00,8526.0,688.0,0.0,0.0,12.0,8417.0,1439.0,261.0,475.0,3115.0
2017-06-01 06:30:00+01:00,9708.0,530.0,0.0,0.0,12.0,8411.0,1403.0,936.0,458.0,3247.0
2017-06-01 07:00:00+01:00,10956.0,606.0,0.0,258.0,57.0,8409.0,1546.0,936.0,477.0,3516.0
2017-06-01 07:30:00+01:00,12345.0,549.0,0.0,319.0,71.0,8416.0,1868.0,1953.0,552.0,3447.0
2017-06-01 08:00:00+01:00,12867.0,550.0,0.0,300.0,101.0,8406.0,1903.0,1953.0,501.0,3419.0
2017-06-01 08:30:00+01:00,13219.0,577.0,0.0,384.0,101.0,8410.0,1918.0,3120.0,520.0,3474.0
2017-06-01 09:00:00+01:00,13414.0,645.0,0.0,227.0,101.0,8418.0,1939.0,3120.0,476.0,3649.0
2017-06-01 09:30:00+01:00,13153.0,505.0,0.0,300.0,89.0,8415.0,1948.0,4566.0,491.0,3842.0
2017-06-01 10:00:00+01:00,12759.0,480.0,0.0,412.0,89.0,8409.0,1958.0,4566.0,469.0,3914.0
2017-06-01 10:30:00+01:00,12722.0,502.0,0.0,300.0,89.0,8414.0,1958.0,5620.0,504.0,3906.0
2017-06-01 11:00:00+01:00,12631.0,549.0,0.0,386.0,85.0,8406.0,1701.0,5620.0,467.0,3946.0
2017-06-01 11:30:00+01:00,12806.0,550.0,0.0,300.0,85.0,8412.0,1447.0,6307.0,458.0,4043.0
2017-06-01 12:00:00+01:00,12676.0,549.0,0.0,402.0,65.0,8400.0,1565.0,6970.0,421.0,3953.0
2017-06-01 12:30:00+01:00,12790.0,550.0,0.0,392.0,40.0,8405.0,1525.0,6495.0,447.0,3883.0
2017-06-01 13:00:00+01:00,12502.0,527.0,0.0,300.0,26.0,8410.0,1437.0,6403.0,456.0,3866.0
2017-06-01 13:30:00+01:00,12594.0,374.0,0.0,335.0,26.0,8410.0,1429.0,6310.0,463.0,3744.0
2017-06-01 14:00:00+01:00,11550.0,432.0,0.0,346.0,26.0,8400.0,1436.0,6098.0,496.0,3719.0
2017-06-01 14:30:00+01:00,11518.0,394.0,0.0,325.0,3.0,8399.0,1419.0,5886.0,496.0,3727.0
2017-06-01 15:00:00+01:00,11334.0,490.0,0.0,360.0,26.0,8408.0,1747.0,6290.0,530.0,3656.0
2017-06-01 15:30:00+01:00,12083.0,549.0,0.0,303.0,42.0,8402.0,1659.0,5599.0,495.0,3427.0
2017-06-01 16:00:00+01:00,12572.0,556.0,0.0,343.0,121.0,8412.0,1690.0,5599.0,492.0,3304.0
2017-06-01 16:30:00+01:00,13402.0,783.0,0.0,382.0,156.0,8400.0,1781.0,4636.0,480.0,3135.0
2017-06-01 17:00:00+01:00,13482.0,901.0,0.0,300.0,183.0,8410.0,2072.0,4636.0,578.0,3134.0
2017-06-01 17:30:00+01:00,14047.0,942.0,0.0,384.0,210.0,8396.0,2081.0,3430.0,643.0,3077.0
2017-06-01 18:00:00+01:00,14519.0,913.0,0.0,315.0,227.0,8405.0,2062.0,3430.0,656.0,2980.0
2017-06-01 18:30:00+01:00,14958.0,901.0,0.0,340.0,228.0,8391.0,2065.0,2152.0,708.0,2888.0
2017-06-01 19:00:00+01:00,15206.0,927.0,0.0,520.0,245.0,8402.0,2062.0,2152.0,727.0,2600.0
2017-06-01 19:30:00+01:00,15081.0,989.0,0.0,352.0,251.0,8397.0,2068.0,1064.0,759.0,2549.0
2017-06-01 20:00:00+01:00,14812.0,900.0,0.0,319.0,204.0,8397.0,2070.0,1064.0,777.0,2422.0
2017-06-01 20:30:00+01:00,14468.0,779.0,0.0,358.0,187.0,8407.0,1990.0,332.0,850.0,2407.0
2017-06-01 21:00:00+01:00,14175.0,787.0,0.0,562.0,158.0,8404.0,1987.0,332.0,913.0,2170.0
2017-06-01 21:30:00+01:00,,,,,,,,24.0,914.0,2124.0
2017-06-01 22:00:00+01:00,14590.0,951.0,0.0,319.0,117.0,8417.0,2080.0,24.0,882.0,1833.0
2017-06-01 22:30:00+01:00,13523.0,1096.0,0.0,317.0,116.0,8408.0,2003.0,0.0,986.0,1729.0
2017-06-01 23:00:00+01:00,11730.0,1163.0,0.0,0.0,71.0,8401.0,1717.0,0.0,967.0,1648.0
2017-06-01 23:30:00+01:00,10378.0,1119.0,0.0,0.0,57.0,8406.0,1415.0,0.0,955.0,1509.0
2017-06-02 00:00:00+01:00,9470.0,1088.0,0.0,0.0,43.0,8404.0,1400.0,0.0,856.0,1308.0
2017-06-02 00:30:00+01:00,9461.0,1037.0,0.0,0.0,36.0,8399.0,1402.0,0.0,706.0,1176.0
2017-06-02 01:00:00+01:00,9229.0,773.0,0.0,0.0,30.0,8401.0,1403.0,0.0,597.0,1126.0
2017-06-02 01:30:00+01:00,9450.0,771.0,0.0,0.0,12.0,8393.0,1401.0,0.0,562.0,1097.0
2017-06-02 02:00:00+01:00,9350.0,770.0,0.0,0.0,12.0,8398.0,1399.0,0.0,501.0,1083.0
2017-06-02 02:30:00+01:00,9267.0,772.0,0.0,0.0,12.0,8407.0,1406.0,0.0,465.0,1122.0
2017-06-02 03:00:00+01:00,9173.0,773.0,0.0,0.0,12.0,8393.0,1407.0,0.0,30.0,603.0
2017-06-02 03:30:00+01:00,9332.0,774.0,0.0,0.0,12.0,8413.0,1409.0,0.0,412.0,984.0
2017-06-02 04:00:00+01:00,9860.0,968.0,0.0,0.0,12.0,8398.0,1409.0,0.0,425.0,882.0
2017-06-02 04:30:00+01:00,9891.0,1121.0,0.0,0.0,12.0,8402.0,1403.0,16.0,367.0,869.0
2017-06-02 05:00:00+01:00,9928.0,1060.0,0.0,0.0,12.0,8402.0,1410.0,16.0,410.0,825.0
2017-06-02 05:30:00+01:00,10218.0,1113.0,0.0,0.0,12.0,8405.0,1402.0,213.0,347.0,874.0
2017-06-02 06:00:00+01:00,10597.0,1082.0,0.0,0.0,12.0,8399.0,1404.0,213.0,276.0,736.0
2017-06-02 06:30:00+01:00,12685.0,1043.0,0.0,0.0,29.0,8408.0,1456.0,645.0,273.0,708.0
2017-06-02 07:00:00+01:00,13775.0,879.0,0.0,300.0,82.0,8412.0,1699.0,645.0,235.0,624.0
2017-06-02 07:30:00+01:00,16192.0,439.0,0.0,422.0,85.0,8403.0,1911.0,1228.0,152.0,574.0
2017-06-02 08:00:00+01:00,16450.0,439.0,0.0,414.0,176.0,8409.0,1907.0,1228.0,106.0,586.0
2017-06-02 08:30:00+01:00,17618.0,439.0,0.0,319.0,194.0,8401.0,2014.0,2330.0,106.0,555.0
2017-06-02 09:00:00+01:00,17988.0,439.0,0.0,469.0,174.0,8398.0,2059.0,1850.0,104.0,573.0
2017-06-02 09:30:00+01:00,18024.0,439.0,0.0,488.0,171.0,8399.0,2049.0,2492.0,120.0,587.0
2017-06-02 10:00:00+01:00,18097.0,389.0,0.0,382.0,158.0,8407.0,2079.0,2492.0,14.0,446.0
2017-06-02 10:30:00+01:00,18041.0,349.0,0.0,337.0,134.0,8406.0,2085.0,2917.0,119.0,635.0
2017-06-02 11:00:00+01:00,18324.0,349.0,0.0,350.0,98.0,8408.0,1927.0,2917.0,124.0,671.0
2017-06-02 11:30:00+01:00,18374.0,320.0,0.0,349.0,108.0,8406.0,1946.0,3205.0,113.0,728.0
2017-06-02 12:00:00+01:00,18443.0,310.0,0.0,448.0,77.0,8405.0,1921.0,3205.0,118.0,907.0
2017-06-02 12:30:00+01:00,18263.0,428.0,0.0,398.0,54.0,8399.0,1994.0,3434.0,101.0,917.0
2017-06-02 13:00:00+01:00,18171.0,439.0,0.0,384.0,54.0,8398.0,1913.0,3434.0,103.0,1069.0
2017-06-02 13:30:00+01:00,18092.0,440.0,0.0,365.0,54.0,8398.0,1905.0,3271.0,115.0,1088.0
2017-06-02 14:00:00+01:00,17841.0,439.0,0.0,288.0,54.0,8412.0,1869.0,3271.0,118.0,1193.0
2017-06-02 14:30:00+01:00,17733.0,439.0,0.0,303.0,53.0,8405.0,1797.0,3113.0,142.0,1171.0
2017-06-02 15:00:00+01:00,18031.0,439.0,0.0,356.0,53.0,8404.0,1847.0,2490.0,183.0,1235.0
2017-06-02 15:30:00+01:00,17945.0,438.0,0.0,300.0,47.0,8408.0,2085.0,2533.0,24.0,586.0
2017-06-02 16:00:00+01:00,17470.0,444.0,0.0,300.0,82.0,8396.0,2074.0,2533.0,310.0,1300.0
2017-06-02 16:30:00+01:00,17837.0,391.0,0.0,315.0,132.0,8397.0,2085.0,2290.0,383.0,1188.0
2017-06-02 17:00:00+01:00,17966.0,319.0,0.0,342.0,162.0,8397.0,2088.0,2290.0,414.0,1132.0
2017-06-02 17:30:00+01:00,17974.0,461.0,0.0,426.0,172.0,8393.0,2068.0,1726.0,428.0,1058.0
2017-06-02 18:00:00+01:00,17784.0,601.0,0.0,446.0,194.0,8396.0,2086.0,1726.0,420.0,993.0
2017-06-02 18:30:00+01:00,17887.0,600.0,0.0,508.0,196.0,8397.0,2085.0,1149.0,265.0,1000.0
2017-06-02 19:00:00+01:00,17768.0,599.0,0.0,300.0,198.0,8399.0,2088.0,1149.0,190.0,914.0
2017-06-02 19:30:00+01:00,17426.0,600.0,0.0,379.0,192.0,8395.0,2090.0,616.0,224.0,831.0
2017-06-02 20:00:00+01:00,16895.0,600.0,0.0,511.0,191.0,8402.0,2089.0,616.0,224.0,666.0
2017-06-02 20:30:00+01:00,16381.0,529.0,0.0,487.0,186.0,8398.0,2082.0,221.0,239.0,598.0
2017-06-02 21:00:00+01:00,16305.0,533.0,0.0,438.0,126.0,8403.0,2091.0,221.0,275.0,519.0
2017-06-02 21:30:00+01:00,15825.0,562.0,0.0,354.0,119.0,8408.0,2090.0,22.0,331.0,502.0
2017-06-02 22:00:00+01:00,15898.0,538.0,0.0,312.0,117.0,8410.0,2045.0,22.0,260.0,474.0
